Force(N)
203820
203792
203772
203798
203772
203759
203789
203769
203745
203768
203794
203806
203778
203765
203786
203779
203736
203735
203775
203781
203754
203778
203804
203728
203737
203751
203736
203756
203797
203778
203741
203788
203817
203801
203735
203733
203749
203731
203747
203763
203764
203723
203689
203674
203715
203714
203713
203722
203722
203723
203753
203709
203729
203749
203716
203705
203768
203798
203759
203767
203782
203776
203777
203740
203773
203773
203769
203766
203746
203724
203722
203754
203770
203742
203722
203727
203727
203738
203758
203759
203772
203780
203771
203787
203828
203821
203745
203682
203697
203733
203752
203794
203778
203737
203710
203731
203710
203771
203756
203762
203775
203782
203720
203689
203716
203729
203714
203670
203716
203736
203770
203775
203718
203749
203768
203755
203716
203712
203728
203754
203718
203718
203767
203795
203774
203735
203716
203807
203793
203766
203763
203761
203734
203707
203710
203723
203733
203769
203732
203699
203735
203766
203760
203745
203762
203772
203761
203734
203720
203705
203753
203779
203797
203795
203749
203724
203727
203728
203726
203721
203748
203738
203759
203756
203778
203784
203798
203845
203761
203754
203746
203770
203789
203757
203756
203760
203765
203767
203753
203753
203753
203723
203685
203712
203759
203772
203786
203755
203695
203689
203767
203771
203788
203805
203775
203760
203746
203742
203730
203726
203700
203683
203722
203751
203730
203727
203732
203740
203733
203735
203738
203698
203727
203741
203690
203716
203808
203805
203747
203718
203749
203762
203746
203743
203734
203744
203722
203738
203751
203766
203737
203712
203744
203769
203768
203728
203714
203705
203772
203775
203733
203708
203727
203756
203774
203762
203765
203739
203766
203774
203747
203720
203770
203767
203717
203690
203715
203699
203713
203694
203722
203717
203716
203769
203787
203749
203723
203756
203760
203737
203698
203725
203730
203721
203772
203766
203738
203738
203718
203761
203746
203742
203721
203740
203787
203759
203762
203775
203731
203707
203754
203772
203782
203761
203724
203722
203766
203765
203747
203778
203782
203734
203785
203770
203765
203741
203741
203733
203722
203759
203739
203722
203750
203787
203793
203794
203780
203760
203732
203713
203713
203720
203748
203725
203728
203756
203729
203691
203712
203765
203751
203709
203715
203746
203754
203759
203718
203708
203735
203713
203723
203759
203751
203741
203800
203801
203763
203722
203755
203751
203726
203717
203696
203721
203790
203761
203771
203761
203795
203763
203753
203741
203708
203727
203743
203698
203729
203788
203793
203798
203777
203758
203746
203738
203728
203721
203749
203725
203734
203744
203741
203769
203756
203730
203746
203772
203766
203748
203736
203714
203738
203755
203766
203704
203686
203742
203766
203756
203726
203726
203767
203749
203735
203728
203789
203790
203736
203747
203761
203738
203744
203696
203705
203740
203774
203771
203772
203740
203721
203739
203759
203758
203737
203713
203720
203757
203785
203776
203792
203793
203733
203694
203738
203759
203745
203718
203715
203721
203746
203761
203750
203769
203764
203783
203773
203727
203735
203781
203735
203720
203761
203739
203699
203700
203731
203743
203752
203706
203724
203689
203674
203727
203775
203800
203789
203753
203725
203771
203800
203798
203781
203750
203739
203748
203738
203778
203777
203756
203731
203747
203768
203744
203741
203742
203754
203748
203746
203740
203673
203727
203722
203719
203734
203757
203732
203737
203745
203751
203752
203738
203759
203757
203740
203756
203763
203771
203787
203768
203732
203716
203719
203704
203752
203770
203732
203732
203731
203769
203754
203753
203752
203725
203722
203735
203730
203743
203733
203753
203736
203717
203739
203764
203729
203710
203758
203772
203800
203815
203774
203727
203721
203715
203694
203717
203757
203770
203743
203706
203715
203694
203710
203724
203748
203706
203715
203734
203716
203718
203732
203713
203738
203727
203704
203745
203733
203713
203690
203722
203684
203753
203789
203726
203759
203719
203697
203758
203734
203767
203755
203714
203691
203731
203761
203759
203771
203747
203717
203689
203752
203778
203750
203750
203786
203756
203735
203712
203701
203721
203746
203715
203735
203762
203782
203753
203704
203692
203751
203755
203772
203792
203741
203728
203764
203776
203788
203772
203764
203764
203765
203755
203734
203722
203707
203736
203754
203723
203728
203749
203762
203747
203728
203753
203727
203768
203813
203733
203734
203747
203735
203682
203719
203779
203778
203778
203707
203719
203725
203742
203741
203734
203744
203748
203712
203763
203792
203773
203721
203713
203723
203730
203753
203748
203761
203768
203757
203791
203778
203712
203723
203722
203729
203739
203685
203706
203735
203740
203774
203754
203714
203686
203712
203755
203773
203764
203772
203778
203764
203734
203720
203732
203754
203699
203762
203771
203761
203720
203722
203711
203737
203721
203735
203781
203785
203786
203752
203762
203787
203800
203790
203769
203716
203752
203778
203741
203726
203733
203763
203741
203779
203789
203785
203766
203710
203689
203694
203745
203760
203715
203756
203734
203714
203769
203748
203724
203746
203775
203739
203730
203743
203765
203742
203719
203733
203742
203740
203747
203726
203763
203739
203721
203724
203724
203746
203728
203705
203694
203719
203762
203732
203732
203724
203722
203727
203748
203765
203744
203740
203775
203751
203728
203743
203757
203723
203720
203787
203787
203783
203753
203732
203729
203720
203712
203694
203730
203748
203772
203755
203781
203795
203796
203778
203792
203770
203735
203738
203735
203706
203735
203751
203755
203758
203780
203778
203735
203726
203755
203766
203735
203697
203774
203809
203768
203785
203786
203781
203769
203729
203714
203764
203747
203744
203742
203727
203724
203734
203736
203749
203746
203742
203700
203694
203736
203786
203780
203811
203783
203727
203748
203757
203759
203725
203684
203719
203737
203749
203766
203718
203725
203758
203717
203659
203689
203744
203745
203725
203704
203738
203745
203720
203691
203714
203712
203694
203723
203771
203721
203709
203741
203745
203739
203738
203759
203767
203804
203749
203691
203753
203746
203720
203705
203724
203716
203727
203716
203704
203749
203769
203799
203775
203735
203727
203719
203735
203723
203727
203775
203797
203727
203727
203781
203722
203727
203758
203791
203798
203763
203733
203708
203718
203715
203702
203692
203745
203722
203707
203735
203704
203734
203724
203701
203712
203713
203742
203770
203756
203765
203757
203723
203736
203721
203668
203734
203773
203720
203727
203725
203758
203706
203701
203748
203710
203739
203758
203754
203747
203732
203731
203743
203720
203728
203776
203794
203753
203690
203733
203717
203752
203800
203753
203790
203794
203727
203699
203722
203713
203700
203705
203700
203684
203704
203735
203705
203734
203746
203756
203712
203738
203762
203716
203703
203742
203760
203732
203752
203748
203770
203748
203697
203704
203706
203702
203729
203777
203753
203745
203732
203743
203727
203677
203695
1904667
1904617
1904615
1904543
1902627
1905387
1905974
1904673
1904597
1904701
1904625
1904599
1904666
1904622
1904574
1904654
1904717
1904657
1904573
1904645
1904690
1904631
1904684
1904665
1904605
1904600
1904664
1904695
1904626
1904665
1904625
1904648
1904754
1904570
1904584
1904600
1904723
1904729
1904678
1904676
1904622
1904667
1904676
1904662
1904645
1904583
1904803
1904704
1904736
1904706
1904657
1904658
1904643
1904640
1904666
1904640
1904718
1904659
1904697
1904625
1904738
1904700
1904607
1904670
1904673
1904641
1904693
1904718
1904655
1904628
1904786
1904727
1904699
1904631
1904666
1904650
1904746
1904728
1904670
1904648
1904701
1904670
1904661
1904703
1904732
1904686
1904646
1904658
1904667
1904696
1904720
1904700
1904747
1904666
1904762
1904777
1904687
1904737
1904726
1904675
1904655
1904705
1904633
1904707
1904764
1904674
1904703
1904666
1904649
1904737
1904724
1904694
1904637
1904713
1904684
1904679
1904724
1904711
1904720
1904716
1904675
1904659
1904664
1904768
1904791
1904693
1904649
1904668
1904684
1904644
1904698
1904759
1904746
1904688
1904707
1904691
1904671
1904723
1904729
1904695
1904706
1904743
1904691
1904688
1904716
1904738
1904730
1904703
1904740
1904679
1904652
1904769
1904727
1904661
1904776
1904757
1904689
1904775
1904767
1904723
1904715
1904722
1904635
1904721
1904726
1904725
1904695
1904687
1904669
1904714
1904737
1904713
1904708
1904670
1904680
1904700
1904693
1904681
1904745
1904762
1904733
1904712
1904722
1904728
1904712
1904717
1904719
1904697
1904718
1904729
1904737
1904725
1904699
1904715
1904740
1904785
1904686
1904682
1904747
1904705
1904697
1904726
1904742
1904700
1904708
1904685
1904706
1904697
1904740
1904745
1904796
1904804
1904664
1904702
1904738
1904756
1904708
1904772
1904768
1904696
1904676
1904724
1904761
1904711
1904746
1904785
1904734
1904706
1904723
1904763
1904760
1904787
1904713
1904768
1904783
1904748
1904736
1904733
1904767
1904795
1904738
1904766
1904796
1904726
1904674
1904709
1904709
1904710
1904729
1904733
1904762
1904757
1904794
1904796
1904732
1904738
1904716
1904791
1904750
1904777
1904839
1904762
1904711
1904665
1904655
1904807
1904756
1904695
1904720
1904734
1904758
1904739
1904763
1904772
1904758
1904709
1904756
1904762
1904731
1904778
1904746
1904775
1904752
1904730
1904729
1904776
1904724
1904703
1904685
1904735
1904681
1904728
1904736
1904740
1904760
1904708
1904712
1904739
1904779
1904712
1904718
1904720
1904760
1904768
1904771
1904772
1904732
1904758
1904784
1904786
1904760
1904738
1904729
1904734
1904711
1904760
1904757
1904781
1904781
1904775
1904777
1904735
1904733
1904786
1904783
1904824
1904782
1904749
1904727
1904763
1904772
1904735
1904730
1904747
1904792
1904758
1904639
1904832
1904802
1904756
1904696
1904727
1904715
1904784
1904748
1904717
1904757
1904772
1904736
1904648
1904764
1904825
1904771
1904775
1904778
1904756
1904785
1904789
1904765
1904801
1904761
1904688
1904778
1904788
1904749
1904896
1904801
1904625
1904657
1904913
1904774
1904786
1904805
1904716
1904814
1904753
1904715
1904748
1904783
1904720
1904820
1904719
1904786
1904822
1904815
1904773
1904799
1904743
1904775
1904779
1904777
1904768
1904777
1904794
1904767
1904777
1904782
1904782
1904813
1904725
1904747
1904740
1904752
1904733
1904716
1904772
1904775
1904760
1904745
1904787
1904739
1904751
1904823
1904778
1904796
1904762
1904744
1904721
1904760
1904792
1904745
1904715
1904766
1904778
1904757
1904772
1904779
1904761
1904814
1904805
1904760
1904746
1904730
1904734
1904733
1904774
1904760
1904722
1904761
1904769
1904819
1904846
1904816
1904808
1904814
1904818
1904749
1904727
1904715
1904765
1904809
1904788
1904785
1904767
1904782
1904767
1904677
1904697
1904760
1904800
1904802
1904791
1904785
1904811
1904808
1904753
1904771
1904790
1904828
1904846
1904791
1904801
1904839
1904796
1904811
1904836
1904817
1904801
1904755
1904745
1904781
1904795
1904794
1904825
1904836
1904803
1904838
1904850
1904811
1904810
1904818
1904757
1904706
1904775
1904791
1904795
1904806
1904768
1904793
1904812
1904821
1904872
1904892
1904880
1904763
1904778
1904844
1904823
1904764
1904771
1904796
1904768
1904811
1904811
1904820
1904792
1904814
1904787
1904749
1904774
1904809
1904817
1904795
1904808
1904808
1904806
1904778
1904774
1904801
1904847
1904839
1904832
1904794
1904798
1904775
1904740
1904772
1904785
1904825
1904777
1904745
1904755
1904779
1904724
1904750
1904809
1904810
1904808
1904743
1904794
1904713
1904812
1904762
1904783
1904796
1904832
1904775
1904783
1904780
1904763
1904731
1904759
1904791
1904816
1904871
1904825
1904791
1904883
1904842
1904848
1904811
1904853
1904850
1904829
1904796
1904829
1904783
1904799
1904805
1904789
1904758
1904758
1904734
1904770
1904795
1904764
1904794
1904852
1904849
1904769
1904794
1904783
1904787
1904816
1904843
1904796
1904737
1904774
1904802
1904784
1904805
1904796
1904746
1904742
1904756
1904789
1904779
1904786
1904794
1904832
1904798
1904812
1904762
1904840
1904888
1904799
1904716
1904778
1904792
1904795
1904766
1904799
1904818
1904765
1904793
1904785
1904794
1904811
1904826
1904805
1904880
1904779
1904805
1904820
1904779
1904789
1904839
1904774
1904775
1904791
1904789
1904772
1904739
1904791
1904783
1904830
1904783
1904774
1904752
1904777
1904752
1904768
1904771
1904746
1904775
1904814
1904781
1904781
1904825
1904793
1904809
1904787
1904779
1904791
1904842
1904856
1904800
1904769
1904774
1904790
1904779
1904801
1904737
1904765
1904810
1904877
1904732
1904721
1904823
1905060
1904848
1904637
1904686
1904932
1904807
1904837
1904803
1904735
1904843
1904827
1904868
1904536
1904957
1904799
1904700
1904793
1904800
1904711
1904766
1904863
1904684
1904737
1904801
1904814
1904854
1904759
1904828
1904824
1904892
1904806
1904848
1904709
1904857
1904719
1904766
1904765
1904806
1904857
1904852
1904780
1904739
1904700
1904837
1904716
1904722
1904787
1904890
1904769
1905038
1904778
1904662
1904813
1904825
1904788
1904686
1904807
1904828
1904774
1904869
1904831
1904853
1904665
1904768
1904807
1904781
1904778
1904799
1904792
1904787
1904808
1904832
1904856
1904808
1904781
1904771
1904765
1904802
1904802
1904753
1904825
1904765
1904759
1904802
1904775
1904752
1904782
1904770
1904782
1904789
1904807
1904770
1904805
1904860
1904856
1904794
1904807
1904805
1904863
1904839
1904797
1904810
1904833
1904840
1904843
1904840
1904829
1904817
1904818
1904809
1904865
1904847
1904823
1904802
1904800
1904807
1904817
1904809
1904800
1904782
1904829
1904794
1904767
1904851
1904720
1904839
1904848
1904760
1904728
1904727
1904857
1904837
1904703
1904809
1904828
1904793
1904739
1904749
1904781
1904790
1904752
1904792
1904806
1904841
1904785
1904822
1904826
1904777
1904729
1904751
1904834
1904861
1904798
1904755
1904771
1904802
1904758
1904830
1904789
1904800
1904827
1904842
1904855
1904809
1904798
1904786
1904782
1904750
1904742
1904762
1904793
1904772
1904729
1904811
1904809
1904760
1904782
1904782
1904796
1904826
1904819
1904848
1904877
1904882
1904854
1904818
1904799
1904792
1904792
1904847
1904828
1904786
1904799
1904807
1904807
1904809
1904816
1904840
1904805
1904822
1904871
1904850
1904812
1904791
1904767
1904788
1904775
1904783
1904788
1904789
1904816
1904827
1904816
1904832
1904796
1904762
1904768
