Force(N),Distance(mm),Time(ms)
-0.01086774,81,51466
-0.01087778,81,51559
-0.01082758,77,51652
-0.01060669,83,51745
-0.01049625,78,51838
-0.01051633,81,51931
-0.01049625,72,52024
-0.01047617,83,52117
-0.01058661,80,52210
-0.01049625,77,52321
-0.01063681,80,52396
-0.01026532,84,52489
-0.01016492,79,52582
-0.01021512,79,52675
-0.01070709,77,52768
-0.01056653,73,52861
-0.01040588,81,52954
-0.01125932,79,53047
-0.01077738,82,53140
-0.01073722,80,53233
-0.01078742,79,53343
-0.01040588,78,53419
-0.01050629,78,53512
-0.01086774,79,53605
-0.01073722,77,53698
-0.01076734,77,53791
-0.01088782,78,53884
-0.01082758,77,53977
-0.01055649,80,54070
-0.01025528,78,54163
-0.01009463,77,54256
-0.01051633,79,54366
-0.01052637,78,54441
-0.01073722,82,54534
-0.01037576,77,54627
-0.01042597,78,54720
-0.01027536,78,54813
-0.01052637,78,54906
-0.01096814,78,54999
-0.01096814,81,55092
-0.01053641,79,55185
-0.01053641,78,55278
-0.01054645,78,55396
-0.01049625,80,55464
-0.01074726,76,55557
-0.01083762,77,55650
-0.01051633,77,55743
-0.01060669,79,55836
-0.0107573,77,55929
-0.01082758,77,56022
-0.01091794,78,56115
-0.01002435,79,56208
-0.01032556,80,56301
-0.01078742,78,56412
-0.0109079,76,56487
-0.01052637,78,56580
-0.0103858,80,56673
-0.01055649,79,56766
-0.01060669,77,56859
-0.01040588,78,56952
-0.01003439,77,57045
-0.01061673,73,57138
-0.01087778,77,57231
-0.01024524,77,57324
-0.01071714,79,57434
-0.01105851,77,57510
-0.0107573,77,57606
-0.01084766,76,57696
-0.0108075,79,57789
-0.01131956,77,57882
-0.01088782,76,57975
-0.01051633,79,58068
-0.0103356,76,58161
-0.01011472,79,58254
-0.009913907,77,58347
-0.01001431,78,58457
-0.009913907,78,58532
-0.01001431,76,58625
-0.01017496,77,58718
-0.00999423,74,58811
-0.01004443,75,58904
-0.01045609,75,58997
-0.01097818,75,59090
-0.01105851,75,59183
-0.01083762,78,59276
-0.01059665,78,59369
-0.01036572,75,59480
-0.01063681,74,59555
-0.01081754,75,59648
-0.0107573,74,59741
-0.01051633,75,59834
-0.01014484,71,59927
-0.01013479,76,60024
-0.01020508,74,60113
-0.01055649,76,60206
-0.01070709,74,60299
-0.0109079,75,60392
-0.01084766,78,60503
-0.01066693,75,60578
-0.01055649,76,60671
-0.01066693,74,60764
-0.01089786,72,60863
-0.01082758,77,60950
-0.01045609,76,61043
-0.01060669,74,61136
-0.01044605,75,61229
-0.01070709,77,61322
-0.01131956,76,61415
-0.01128944,77,61525
-0.0109581,77,61601
-0.01067697,76,61701
-0.01069705,76,61787
-0.01077738,75,61880
-0.01044605,72,61973
-0.01029544,78,62065
-0.01116895,72,62159
-0.01122919,74,62251
-0.01062677,73,62344
-0.01050629,77,62442
-0.01055649,75,62553
-0.01083762,74,62623
-0.01071714,72,62716
-0.01072718,73,62809
-0.01045609,73,62902
-0.01051633,75,62995
-0.01047617,74,63088
-0.01059665,73,63181
-0.01097818,77,63281
-0.0108577,77,63367
-0.01091794,74,63460
-0.01074726,75,63571
-0.01053641,73,63646
-0.01049625,72,63739
-0.01106855,73,63832
-0.01061673,71,63925
-0.01063681,73,64018
-0.01054645,75,64120
-0.01044605,77,64204
-0.010185,75,64297
-0.01052637,73,64390
-0.01118903,74,64483
-0.0109079,73,64594
-0.01087778,73,64669
-0.0112794,74,64762
-0.01094806,76,64855
-0.01112879,78,64948
-0.01086774,74,65041
-0.01055649,76,65134
-0.01079746,75,65226
-0.01077738,73,65319
-0.01057657,73,65412
-0.01037576,72,65505
-0.0103356,72,65616
-0.01016492,72,65691
-0.01019504,75,65784
-0.01037576,74,65877
-0.01076734,76,65970
-0.01088782,76,66063
-0.01091794,74,66156
-0.01039584,74,66249
-0.01044605,75,66342
-0.01074726,74,66435
-0.01072718,72,66538
-0.0108577,74,66649
-0.01066693,70,66714
-0.01050629,73,66807
-0.01114887,74,66900
-0.01086774,75,66993
-0.01101835,76,67086
-0.01128944,70,67179
-0.01101835,71,67272
-0.01057657,72,67364
-0.01088782,73,67457
-0.01099827,73,67550
-0.01082758,75,67656
-0.01076734,71,67737
-0.01093802,72,67829
-0.01083762,73,67922
-0.01057657,71,68015
-0.01061673,75,68108
-0.01055649,72,68214
-0.01064685,74,68294
-0.01045609,71,68387
-0.01053641,71,68480
-0.01084766,71,68573
-0.01054645,72,68684
-0.01067697,70,68759
-0.01103843,74,68852
-0.01143,69,68945
-0.01091794,73,69038
-0.01066693,73,69131
-0.01034564,73,69224
-0.01051633,72,69317
-0.01082758,72,69410
-0.01111875,74,69503
-0.0108075,72,69596
-0.01069705,73,69706
-0.0108577,73,69782
-0.01074726,71,69875
-0.01057657,72,69968
-0.01066693,70,70061
-0.01051633,72,70154
-0.0102854,71,70247
-0.01069705,73,70340
-0.01081754,71,70433
-0.01045609,72,70526
-0.01050629,73,70631
-0.01056653,73,70741
-0.01088782,71,70804
-0.01126935,68,70897
-0.01119907,71,70990
-0.01052637,73,71083
-0.009863705,73,71176
-0.0103356,71,71269
-0.01045609,71,71362
-0.01060669,69,71455
-0.01093802,70,71548
-0.01091794,74,71641
-0.01050629,72,71752
-0.01072718,72,71827
-0.01112879,58,71920
-0.01088782,71,72013
-0.01052637,73,72106
-0.01026532,70,72199
-0.01046613,72,72292
-0.01071714,70,72385
-0.01079746,70,72478
-0.01087778,70,72571
-0.01123923,72,72664
-0.01122919,68,72774
-0.01083762,70,72850
-0.01055649,70,72943
-0.01007455,69,73036
-0.01059665,71,73129
-0.01046613,68,73222
-0.01053641,70,73315
-0.01071714,69,73408
-0.01058661,70,73500
-0.01048621,70,73594
-0.01049625,69,73686
-0.01068702,72,73797
-0.01058661,71,73872
-0.01036572,70,73965
-0.01062677,69,74058
-0.01091794,70,74151
-0.01034564,70,74244
-0.0103858,69,74337
-0.01073722,71,74430
-0.01003439,70,74523
-0.01007455,70,74616
-0.01057657,66,74709
-0.01044605,69,74833
-0.0103356,68,74895
-0.01002435,69,74988
-0.01054645,71,75081
-0.01105851,71,75174
-0.01066693,71,75267
-0.01086774,69,75360
-0.01064685,74,75453
-0.01091794,73,75546
-0.01088782,71,75639
-0.01037576,69,75732
-0.01041592,69,75856
-0.01040588,68,75920
-0.01039584,69,76011
-0.01029544,68,76104
-0.01026532,68,76197
-0.01056653,65,76290
-0.01065689,70,76383
-0.01092798,69,76476
-0.01056653,66,76569
-0.01037576,68,76662
-0.01069705,70,76755
-0.01098822,68,76865
-0.01064685,69,76941
-0.0108075,69,77033
-0.01106855,66,77126
-0.01096814,69,77219
-0.01047617,67,77312
-0.01083762,69,77405
-0.01069705,70,77498
-0.01070709,69,77591
-0.01072718,67,77684
-0.01024524,68,77777
-0.01040588,70,77888
-0.01093802,68,77963
-0.01113883,71,78056
-0.01056653,68,78149
-0.0103858,69,78242
-0.01040588,68,78338
-0.01068702,66,78428
-0.01074726,66,78521
-0.0108577,68,78614
-0.01066693,69,78707
-0.01027536,68,78800
-0.0103356,69,78911
-0.01059665,70,78986
-0.0109581,68,79079
-0.01082758,68,79176
-0.01032556,67,79265
-0.01032556,68,79358
-0.01011472,66,79451
-0.00999423,71,79544
-0.01010467,70,79637
-0.0109581,69,79730
-0.01100831,68,79823
-0.0115304,68,79929
-0.0113296,67,80011
-0.01062677,64,80102
-0.01050629,65,80195
-0.01046613,67,80288
-0.01029544,66,80381
-0.01035568,67,80474
-0.0109079,67,80567
-0.01078742,67,80659
-0.01040588,67,80752
-0.01055649,67,80845
-0.01063681,69,80956
-0.01053641,67,81031
-0.01063681,68,81124
-0.01045609,67,81217
-0.01025528,66,81310
-0.01037576,66,81403
-0.01065689,68,81496
-0.01062677,64,81590
-0.0107573,64,81682
-0.01067697,67,81775
-0.0103356,63,81868
-0.01008459,64,81979
-0.01050629,68,82054
-0.01082758,66,82147
-0.01100831,65,82240
-0.0108075,67,82333
-0.01051633,65,82429
-0.01025528,66,82519
-0.01062677,65,82612
-0.01082758,65,82705
-0.01069705,66,82798
-0.01082758,64,82891
-0.01096814,65,83001
-0.01049625,64,83077
-0.01035568,65,83170
-0.01081754,62,83272
-0.01100831,65,83356
-0.0107573,66,83449
-0.01083762,64,83542
-0.01125932,66,83635
-0.0114802,65,83728
-0.01042597,66,83820
-0.01024524,63,83913
-0.01088782,66,84024
-0.01102839,65,84110
-0.01064685,64,84192
-0.01082758,66,84285
-0.01091794,66,84378
-0.01035568,65,84471
-0.01052637,64,84564
-0.0108577,64,84657
-0.01084766,63,84750
-0.01081754,65,84847
-0.01063681,63,84936
-0.01037576,63,85060
-0.01063681,65,85122
-0.0108577,48,85215
-0.01062677,64,85308
-0.01061673,64,85401
-0.01076734,65,85494
-0.0107573,62,85587
-0.01079746,65,85689
-0.01086774,63,85773
-0.01032556,66,85866
-0.0097131,64,85959
-0.01012475,63,86093
-0.01063681,66,86145
-0.01061673,64,86238
-0.01098822,64,86331
-0.01021512,59,86424
-0.0102352,64,86517
-0.01043601,63,86610
-0.01052637,63,86703
-0.01057657,63,86796
-0.01057657,66,86889
-0.01053641,66,86982
-0.01046613,62,87092
-0.01036572,66,87167
-0.01045609,63,87260
-0.01071714,62,87353
-0.01053641,62,87446
-0.01020508,62,87539
-0.01036572,66,87638
-0.01026532,61,87725
-0.0108075,64,87818
-0.0108075,64,87911
-0.01041592,62,88004
-0.01049625,62,88115
-0.01058661,64,88190
-0.01079746,65,88283
-0.01060669,64,88376
-0.0107573,64,88477
-0.01043601,63,88562
-0.01041592,64,88655
-0.0108577,63,88748
-0.01101835,64,88841
-0.01056653,64,88934
-0.0107573,63,89027
-0.01083762,60,89138
-0.01103843,60,89213
-0.01096814,63,89315
-0.01078742,67,89399
-0.01063681,60,89492
-0.01057657,61,89585
-0.01058661,62,89678
-0.01053641,63,89771
-0.01050629,62,89864
-0.01034564,60,89957
-0.01076734,61,90057
-0.01079746,65,90167
-0.01092798,63,90236
-0.01105851,62,90329
-0.01078742,61,90422
-0.01036572,62,90514
-0.009843625,64,90608
-0.01053641,62,90700
-0.01087778,62,90793
-0.01063681,67,90895
-0.01066693,61,90979
-0.01035568,62,91072
-0.01011472,63,91183
-0.01051633,63,91258
-0.01063681,62,91351
-0.01034564,62,91444
-0.01036572,62,91537
-0.01093802,61,91630
-0.01089786,63,91734
-0.0102854,59,91816
-0.01048621,61,91909
-0.01065689,60,92002
-0.01059665,60,92095
-0.01055649,61,92206
-0.01042597,59,92281
-0.01061673,62,92374
-0.01063681,63,92467
-0.01052637,62,92560
-0.01063681,63,92653
-0.01101835,61,92746
-0.01104847,63,92839
-0.01105851,60,92932
-0.0107573,60,93025
-0.01072718,59,93118
-0.01083762,63,93228
-0.01036572,63,93304
-0.01054645,60,93397
-0.01050629,59,93490
-0.01026532,63,93583
-0.01121915,61,93676
-0.01115891,60,93769
-0.0108075,61,93862
-0.01081754,60,93955
-0.01054645,62,94048
-0.01031552,60,94154
-0.01077738,62,94265
-0.01118903,61,94327
-0.01110871,59,94420
-0.01079746,60,94513
-0.01073722,59,94606
-0.01103843,59,94699
-0.01067697,61,94792
-0.01072718,62,94885
-0.01068702,60,94978
-0.01059665,61,95071
-0.01032556,63,95164
-0.0103356,60,95274
-0.01072718,60,95350
-0.01074726,60,95443
-0.01032556,60,95536
-0.01009463,57,95629
-0.01065689,57,95722
-0.01109867,59,95815
-0.01079746,60,95908
-0.01042597,61,96001
-0.01064685,60,96094
-0.00999423,58,96187
-0.0097131,59,96288
-0.01052637,60,96373
-0.01086774,58,96466
-0.01076734,60,96558
-0.01081754,64,96651
-0.01098822,61,96744
-0.01015488,57,96837
-0.009954069,59,96930
-0.01019504,60,97023
-0.01047617,62,97116
-0.01053641,60,97209
-0.01049625,61,97320
-0.01048621,60,97395
-0.01048621,61,97488
-0.01086774,60,97581
-0.01111875,61,97674
-0.01083762,60,97767
-0.01083762,59,97860
-0.01070709,59,97953
-0.01024524,59,98046
-0.01042597,61,98139
-0.01034564,61,98242
-0.01059665,61,98352
-0.01077738,61,98418
-0.01051633,60,98511
-0.0109079,59,98604
-0.01089786,59,98697
-0.01074726,58,98790
-0.01063681,57,98883
-0.01067697,58,98976
-0.01116895,61,99069
-0.01147016,58,99162
-0.01165089,60,99255
-0.0109581,58,99366
-0.01024524,57,99441
-0.01005447,57,99534
-0.01015488,41,99627
-0.01082758,57,99720
-0.01087778,58,99813
-0.01110871,59,99906
-0.01126935,55,99999
-0.01086774,55,100092
-0.01051633,59,100185
-0.01086774,55,100278
-0.01065689,55,100389
-0.01039584,59,100464
-0.01049625,56,100557
-0.01082758,55,100650
-0.01064685,56,100743
-0.01066693,58,100836
-0.01076734,62,100929
-0.01012475,59,101022
-0.01066693,58,101115
-0.01057657,59,101208
-0.01048621,56,101301
-0.01047617,63,101412
-0.01015488,56,101487
-0.01052637,57,101580
-0.01089786,39,101673
-0.01063681,57,101766
-0.01045609,58,101859
-0.01086774,56,101952
-0.01097818,38,102045
-0.01094806,57,102138
-0.01100831,58,102231
-0.01088782,56,102324
-0.01066693,57,102448
-0.01069705,58,102510
-0.0108075,39,102603
-0.01065689,55,102696
-0.01049625,60,102789
-0.0102854,54,102882
-0.01019504,60,102975
-0.01026532,60,103068
-0.009903867,55,103161
-0.010185,56,103254
-0.01040588,58,103347
-0.01093802,53,103457
-0.01082758,58,103533
-0.01045609,61,103626
-0.01059665,57,103719
-0.01063681,58,103812
-0.01057657,57,103905
-0.01070709,57,103998
-0.01060669,56,104091
-0.01035568,55,104184
-0.01037576,57,104277
-0.01041592,55,104370
-0.01051633,55,104480
-0.01067697,59,104556
-0.0108075,54,104649
-0.01042597,59,104742
-0.01051633,56,104834
-0.01040588,56,104927
-0.01067697,56,105020
-0.01073722,58,105113
-0.01074726,54,105206
-0.01047617,57,105299
-0.01029544,53,105392
-0.01042597,56,105503
-0.01065689,57,105578
-0.01101835,56,105671
-0.01099827,55,105764
-0.01064685,56,105857
-0.01048621,54,105950
-0.01060669,55,106043
-0.01083762,55,106136
-0.0108577,57,106229
-0.01071714,55,106322
-0.01043601,55,106415
-0.01030548,54,106526
-0.01076734,50,106601
-0.01100831,54,106694
-0.01065689,51,106789
-0.01030548,53,106880
-0.0102352,53,106973
-0.01083762,53,107066
-0.01070709,56,107159
-0.01001431,57,107252
-0.009672939,55,107345
-0.01022516,54,107438
-0.01093802,54,107548
-0.0108577,56,107632
-0.01049625,53,107717
-0.01066693,50,107810
-0.01060669,55,107903
-0.01078742,51,107995
-0.01063681,53,108089
-0.01045609,55,108181
-0.01025528,55,108274
-0.01027536,53,108368
-0.01036572,54,108460
-0.01057657,51,108571
-0.01094806,55,108646
-0.0109581,54,108739
-0.01060669,51,108832
