Force(N),Distance(mm),Time(ms)
0.0003694536,90,24455
0.0004899378,90,24567
-0.0001124833,94,24640
0.00009836409,91,24735
0.0003895343,93,24826
0.000238929,91,24918
-0.0001426044,93,25011
-0.0002530483,90,25104
0.000008000907,87,25196
0.0003493729,93,25289
0.0002288887,90,25382
-0.00004220086,88,25474
0.0002790905,89,25572
-0.0000120798,90,25660
-0.0003434114,88,25752
-0.0003132904,90,25845
-0.0001626851,86,25938
0.0001887273,90,26031
-0.0002831693,89,26132
-0.0007751466,89,26216
-0.0005542589,92,26309
-0.0001426044,94,26402
0.0002590097,92,26494
0.0003995747,92,26606
0.0005300993,87,26680
0.0004598168,90,26772
0.00007828338,90,26865
-0.0001124833,90,26958
0.0001987676,88,27050
0.0006204624,87,27143
0.0003995747,90,27236
0.0002790905,85,27329
0.0001284851,89,27421
-0.0001124833,85,27514
-0.0001827658,90,27625
-0.0000120798,89,27699
-0.0002630886,88,27792
0.00009836409,89,27885
0.00007828338,91,27977
0.00009836409,89,28070
-0.0000120798,89,28173
0.0001284851,86,28255
0.00006824303,86,28348
0.0002489694,90,28441
-0.00002212015,92,28533
0.000008000907,89,28631
0.0005702607,88,28719
0.000379494,89,28812
-0.0003233308,90,28904
-0.0003735325,90,28997
-0.00004220086,90,29090
-0.000002039447,90,29182
0.0004196554,87,29275
0.0001686466,90,29368
-0.0001426044,88,29460
-0.0001526448,88,29553
-0.00004220086,86,29678
0.00003812197,87,29739
0.000238929,86,29831
0.000008000907,87,29924
-0.0005442185,89,30017
-0.0004237342,88,30109
-0.0000120798,87,30202
0.000008000907,89,30295
0.0002690501,90,30388
0.00055018,90,30480
0.0002288887,86,30573
0.0002590097,89,30685
0.0001686466,87,30758
0.0001284851,86,30851
0.000008000907,89,30944
0.0002590097,86,31036
0.0002891308,88,31129
0.00003812197,89,31222
0.00003812197,87,31315
0.000238929,86,31407
-0.00002212015,87,31500
-0.000132564,87,31593
-0.0002530483,85,31717
0.0002690501,89,31778
0.0002188483,85,31871
0.0002690501,87,31963
0.0001987676,85,32056
0.0001686466,85,32149
0.00008832374,87,32244
0.0001987676,88,32334
-0.0002630886,85,32427
-0.00058438,87,32520
-0.0005442185,84,32612
-0.00006228157,86,32731
0.0002590097,88,32798
0.000208808,86,32890
0.0003292922,86,32983
0.0004196554,86,33076
0.0007509871,83,33168
0.0006305028,89,33261
0.0001786869,87,33354
0.0002790905,88,33447
-0.000132564,90,33539
-0.00009240263,85,33632
-0.0001727255,85,33744
0.0002489694,86,33817
0.00055018,88,33910
0.0004598168,88,34003
0.0001485658,86,34096
0.00002808161,85,34188
0.0005100185,82,34286
0.0007610274,83,34374
0.0003895343,86,34466
-0.00009240263,85,34559
0.00006824303,83,34652
0.00009836409,83,34764
0.0001686466,87,34837
0.00009836409,83,34930
-0.0001827658,82,35023
0.00002808161,86,35115
0.0001485658,82,35208
0.00007828338,84,35301
-0.0003333711,87,35394
-0.0003534518,85,35486
0.0003192518,85,35579
0.0002790905,87,35672
0.0002790905,84,35783
0.0005903414,85,35857
0.0007309064,87,35950
0.0002991712,84,36042
-0.00009240263,85,36135
-0.0001928061,83,36228
-0.000002039447,81,36327
0.0003192518,83,36413
0.0005300993,86,36506
0.0001887273,85,36599
0.00002808161,84,36691
0.000008000907,79,36789
-0.0005140975,85,36877
-0.0001526448,86,36970
-0.000002039447,83,37062
-0.0002329676,85,37155
0.0003995747,84,37248
0.000208808,83,37340
0.00002808161,86,37433
0.0001184448,84,37526
0.000238929,84,37618
0.00004816232,85,37711
0.00009836409,84,37822
-0.00002212015,85,37897
0.0001686466,85,37989
0.0003092115,84,38082
-0.000102443,83,38175
0.00007828338,83,38267
0.0003895343,85,38360
0.0002188483,85,38453
-0.0000120798,84,38546
0.0001084044,82,38638
-0.00007232192,81,38731
-0.00007232192,80,38842
0.00001804126,82,38916
-0.0001928061,80,39009
0.0001385255,84,39102
-0.0001426044,88,39194
-0.00030325,83,39287
0.0003594133,83,39380
0.0001385255,83,39473
0.00005820268,84,39565
0.0005200589,82,39658
0.0001385255,85,39758
-0.0002430079,84,39869
-0.00006228157,82,39936
0.00009836409,83,40029
-0.000102443,84,40123
0.0001586062,84,40214
0.00009836409,82,40307
-0.00003216051,81,40399
0.0003694536,82,40492
0.0005100185,83,40585
0.000238929,83,40677
0.0002790905,83,40770
0.0003895343,83,40882
0.00009836409,85,40956
-0.0000120798,83,41048
-0.00008236227,83,41141
-0.0002028465,81,41234
-0.0001727255,82,41326
-0.0001225237,80,41419
0.0001887273,83,41512
0.000409615,80,41604
0.000008000907,85,41697
0.00007828338,83,41800
0.0003594133,82,41912
0.0002991712,85,41975
0.0008212694,84,42068
0.0003493729,82,42165
0.00002808161,84,42253
0.0001786869,82,42346
0.0002891308,82,42439
-0.0002430079,77,42531
-0.0004940167,80,42624
-0.0005140975,81,42717
0.0002590097,81,42810
0.0003995747,82,42921
0.0002188483,78,42995
0.0005602203,83,43088
0.0006907449,83,43180
-0.00002212015,81,43273
-0.000002039447,81,43366
0.0004999782,82,43459
0.0004798975,81,43551
-0.0002128869,78,43644
-0.0004036535,80,43737
0.00004816232,80,43842
-0.0003835729,81,43940
-0.0002128869,84,44015
0.0002891308,82,44107
0.00001804126,82,44200
-0.00008236227,80,44293
0.00006824303,80,44386
-0.0001225237,84,44478
-0.0003333711,83,44571
-0.00009240263,81,44664
-0.00007232192,80,44756
-0.00003216051,82,44849
-0.00006228157,79,44946
0.0001184448,80,45034
0.0001284851,80,45127
0.0001887273,80,45220
0.00006824303,80,45312
0.0001887273,77,45405
0.0001485658,80,45498
0.0001686466,79,45595
0.0004899378,78,45683
0.0002991712,82,45776
-0.0002630886,82,45869
0.0001485658,80,45980
0.0005401396,78,46054
0.0006305028,81,46147
0.0004899378,83,46239
0.0003292922,80,46332
-0.00005224121,79,46425
-0.0004839764,81,46517
-0.0001225237,80,46610
0.0003493729,80,46703
0.0004397361,81,46796
0.0006003818,80,46888
0.0006606238,81,47000
0.0005602203,82,47074
0.0006505835,78,47166
0.0001786869,84,47259
-0.0001727255,79,47352
-0.00009240263,78,47444
0.0002590097,79,47537
0.0004999782,80,47638
0.0002991712,77,47723
0.0003192518,79,47815
0.0005401396,82,47908
0.000580301,81,48020
0.000580301,81,48093
0.0001987676,80,48186
-0.000002039447,80,48279
-0.00008236227,80,48371
-0.0002028465,80,48464
0.000208808,78,48557
0.0003995747,79,48650
0.00006824303,77,48742
-0.00005224121,81,48835
0.00004816232,76,48928
0.0002690501,79,49025
0.00006824303,77,49113
-0.00005224121,78,49206
0.0002288887,78,49298
0.000580301,79,49400
0.0004698572,77,49484
0.0005300993,79,49576
0.0001184448,78,49669
-0.00003216051,79,49762
0.00008832374,78,49854
-0.000132564,81,49947
-0.00030325,79,50059
-0.00008236227,81,50133
-0.0003735325,80,50225
0.00005820268,78,50318
0.00006824303,80,50411
-0.0001225237,79,50503
0.0002188483,80,50596
0.0002590097,78,50689
0.0001284851,78,50781
0.00005820268,75,50874
0.0003292922,79,50967
-0.000273129,78,51078
-0.0001626851,80,51152
-0.0001225237,79,51245
-0.0004337746,80,51337
-0.00004220086,76,51442
0.0001184448,80,51523
0.0002891308,77,51616
0.0002690501,76,51708
0.000409615,77,51801
0.0003895343,75,51894
0.0001284851,75,51986
0.000379494,78,52098
0.0003594133,75,52172
0.0003393326,77,52265
-0.00009240263,76,52357
0.00001804126,79,52450
0.0001385255,76,52543
0.00008832374,78,52635
0.0003393326,75,52728
0.0006003818,78,52821
0.0002288887,76,52914
-0.0002530483,81,53006
-0.0003233308,75,53118
-0.00007232192,76,53192
0.00003812197,78,53284
0.0001385255,76,53377
0.0002590097,77,53483
