Force(N),Distance(mm),Time(ms)
0.00009303015,95,8854
0.0003139179,96,8947
0.0008360163,97,9040
0.0009765812,95,9132
0.0004344022,95,9225
0.0003842004,94,9337
0.0003641197,94,9423
0.0001432319,96,9503
-0.000137898,96,9596
0.0004344022,97,9689
-0.0001077769,95,9781
-0.00009773657,93,9874
-0.00005757515,94,9967
0.0003239583,96,10059
0.000203474,99,10152
-0.0000676155,96,10245
0.00005286873,96,10356
-0.0003688261,96,10430
-0.0002182208,98,10523
-0.0001278576,96,10616
0.0003139179,95,10708
0.0003540793,94,10801
-0.0003487453,96,10894
-0.00001741374,94,10986
0.0004444425,95,11079
0.0001833933,95,11171
-0.000168019,97,11264
0.0002235548,98,11376
0.00003278803,95,11450
-0.0001579787,94,11542
-0.000137898,96,11635
0.0000829898,94,11728
0.0004143215,92,11820
0.0001633126,93,11913
-0.00003749444,93,12006
0.00006290909,97,12098
-0.0003186244,94,12191
-0.0003186244,95,12284
0.0001633126,93,12395
0.00003278803,95,12469
-0.0003688261,96,12562
-0.00009773657,93,12655
0.0003942408,93,12747
0.0002436354,94,12840
-0.0001880997,94,12933
0.00005286873,92,13025
-0.00001741374,96,13118
-0.0002583822,93,13211
-0.0001981401,90,13303
0.0001432319,96,13415
0.00005286873,96,13489
0.00003278803,95,13582
0.0002235548,92,13674
0.000203474,96,13768
-0.0002182208,93,13860
-0.0002282612,96,13953
0.0001432319,93,14045
-0.0001780594,92,14138
-0.0002383015,92,14231
-0.0001278576,93,14323
0.000002666969,94,14435
-0.00002745409,91,14509
-0.0002282612,94,14601
0.000173353,95,14694
-0.0001278576,91,14787
-0.000308584,97,14879
-0.000007373384,93,14972
0.0004846039,94,15065
0.0004645232,91,15158
0.0004946443,96,15250
0.000344039,94,15343
0.00009303015,93,15455
-0.0002282612,91,15528
-0.0002081804,92,15621
0.0003239583,93,15714
0.0005850074,93,15809
0.00002274768,92,15899
-0.00001741374,94,15992
0.0003239583,92,16084
-0.0001981401,92,16177
0.000203474,91,16270
0.0003641197,92,16362
0.0001633126,92,16474
0.0002536758,93,16548
0.00006290909,95,16641
0.000002666969,91,16733
0.0002837968,91,16826
0.0004042811,93,16919
0.0002837968,91,17011
0.0001532723,92,17104
0.00009303015,91,17197
0.00002274768,93,17289
-0.000168019,93,17382
0.0001131109,92,17494
-0.0003989471,95,17568
-0.0006700367,93,17660
0.0002536758,89,17753
0.0001934337,92,17852
-0.0003688261,90,17938
0.0001934337,93,18031
0.0003239583,90,18124
-0.0002684226,91,18216
-0.00005757515,93,18309
0.0004544828,90,18402
0.0003741601,91,18514
-0.0002784629,90,18587
-0.0006800771,94,18680
-0.0003688261,94,18773
0.0005548864,91,18865
0.0003339986,94,18958
0.000173353,93,19051
0.0001833933,91,19143
-0.0002182208,92,19236
0.0003038776,93,19329
0.0006251688,92,19422
0.0001833933,93,19533
-0.0003487453,90,19607
-0.000137898,91,19700
0.0002536758,91,19792
-0.000007373384,90,19894
-0.000308584,93,19978
0.000344039,90,20070
0.0005247653,90,20163
0.0003641197,93,20256
0.0002938372,92,20348
0.0003139179,92,20441
0.000203474,92,20553
0.00002274768,93,20626
0.00001270732,91,20719
-0.0002985436,91,20812
-0.000338705,93,20904
-0.0001780594,92,20997
-0.0003989471,94,21090
-0.0002684226,89,21183
0.00006290909,89,21275
-0.0003286647,93,21368
-0.0002885033,94,21461
0.0002637161,92,21572
0.00001270732,92,21646
-0.000308584,91,21739
0.0003942408,92,21831
0.0008962584,90,21934
0.0002235548,90,22017
0.000002666969,93,22109
0.0001331916,89,22202
0.0003540793,90,22295
0.0003038776,89,22388
0.00006290909,90,22480
0.000203474,90,22592
0.00007294944,91,22666
0.0005046846,89,22758
0.0005448461,91,22851
0.0002335951,89,22944
-0.000338705,88,23036
-0.0003889068,93,23129
-0.0003688261,89,23222
-0.000007373384,87,23315
0.0003641197,90,23407
0.0006452496,90,23500
0.000685411,88,23612
0.0002335951,88,23685
0.0003741601,91,23778
0.0004344022,91,23871
0.0001833933,89,23976
-0.00004753479,94,24056
-0.0003688261,87,24149
0.00001270732,91,24242
0.0006552899,93,24334
0.0004444425,91,24427
0.00006290909,88,24520
0.0000829898,90,24637
0.0004745636,89,24705
-0.0001077769,90,24798
-0.000308584,88,24890
0.0001030705,90,24983
0.0002536758,90,25076
0.0001532723,90,25169
-0.0001278576,89,25261
-0.00003749444,88,25354
-0.0002885033,88,25447
-0.0003788665,85,25539
0.0002135144,87,25651
0.0003139179,90,25725
0.00001270732,89,25817
0.0001231512,89,25910
-0.00005757515,87,26003
-0.000137898,89,26095
-0.00001741374,90,26188
-0.00008769621,89,26281
-0.00002745409,88,26374
0.0002235548,87,26466
0.0001833933,92,26559
0.0001432319,88,26671
0.0001432319,90,26744
0.00004282838,86,26837
0.00006290909,88,26930
-0.0002583822,85,27022
-0.0007202384,88,27115
0.0002737565,89,27208
-0.00001741374,86,27300
0.0001633126,90,27393
-0.0001479383,86,27486
-0.0002684226,88,27578
-0.00001741374,92,27690
0.0005649268,87,27764
0.0001030705,90,27857
-0.0002182208,88,27949
-0.0001579787,87,28042
0.0003842004,86,28135
0.0003038776,86,28227
0.0005448461,93,28322
0.0003540793,91,28413
-0.0002684226,85,28505
-0.0004893104,87,28598
0.000344039,86,28709
0.0008962584,86,28783
0.0004544828,85,28876
0.0001532723,90,28969
0.00004282838,84,29061
0.0003942408,88,29154
0.0004243618,86,29247
-0.0002282612,85,29340
-0.00003749444,88,29432
0.0004846039,89,29525
0.0003942408,86,29618
0.0001231512,87,29729
0.00005286873,88,29803
0.000002666969,87,29896
0.0003540793,87,29988
0.0005247653,87,30081
0.0001432319,87,30174
-0.0004692296,90,30266
-0.0001981401,86,30363
-0.0002684226,85,30452
0.00001270732,87,30544
0.00009303015,86,30637
-0.0001579787,88,30749
-0.000168019,86,30822
0.0003038776,89,30915
0.00001270732,88,31008
0.0003239583,88,31100
0.0005548864,85,31193
-0.00005757515,88,31286
-0.0001278576,86,31378
-0.000308584,87,31471
-0.0004692296,86,31564
0.00005286873,86,31656
0.0002837968,87,31768
-0.0002985436,82,31842
-0.0002483418,82,31934
0.0003239583,87,32027
0.0003842004,85,32120
0.0003038776,85,32212
-0.0002684226,89,32305
-0.000308584,85,32404
0.0002837968,86,32491
0.0005548864,86,32583
0.0004645232,86,32676
-0.0001178173,86,32788
-0.0001178173,88,32861
0.0002436354,89,32954
0.0001532723,88,33047
0.0000829898,86,33139
0.00002274768,86,33232
0.0002235548,80,33325
-0.0001278576,87,33417
-0.000137898,85,33510
0.0002436354,87,33603
0.0001934337,85,33695
0.0001331916,86,33807
0.0002235548,86,33881
-0.0002182208,83,33974
-0.0004089875,84,34066
-0.00003749444,86,34159
0.00001270732,82,34252
-0.0001278576,85,34344
0.0005448461,87,34446
0.0007657338,85,34530
0.00007294944,85,34622
0.0002536758,82,34715
0.0005649268,85,34827
0.0004946443,84,34900
0.0003339986,86,34993
0.0006954514,83,35086
0.0006753706,84,35179
0.0004544828,87,35271
0.0003942408,82,35364
0.0003842004,85,35457
0.0003842004,86,35549
0.0002938372,83,35642
0.0003842004,86,35735
0.0006753706,82,35847
0.0006452496,85,35920
0.0007858145,82,36013
0.0006753706,82,36105
0.0004344022,85,36198
0.000002666969,86,36291
0.0004645232,81,36383
0.0003942408,85,36488
0.0001833933,86,36569
0.0001934337,82,36662
0.0006151285,84,36754
0.0004946443,82,36866
0.0005448461,81,36940
0.0002637161,82,37032
0.0006050881,83,37125
0.0004344022,85,37218
-0.00002745409,83,37310
-0.000137898,85,37403
0.0001833933,81,37496
-0.000168019,82,37588
-0.000338705,85,37681
0.0001633126,83,37774
0.0001231512,86,37886
0.0000829898,84,37959
0.0004344022,84,38052
0.0005950478,84,38144
0.0005548864,83,38237
0.0004344022,82,38330
0.0003239583,83,38422
0.0002938372,84,38529
0.0002235548,80,38608
0.0003540793,83,38700
0.0005448461,77,38793
0.0001030705,83,38905
0.0003339986,84,38979
0.0002436354,83,39071
0.00009303015,85,39164
0.0002637161,83,39257
0.0004846039,86,39349
0.0002536758,82,39442
0.0002637161,84,39535
0.0001633126,80,39627
0.0002637161,85,39720
0.0002536758,83,39813
0.00004282838,84,39925
0.0003540793,82,39998
-0.00007765586,81,40091
-0.00003749444,84,40183
-0.0001479383,80,40276
0.0003239583,82,40369
0.0004344022,81,40462
0.0003942408,82,40554
0.0004243618,80,40647
0.0002737565,81,40740
0.0003540793,79,40832
-0.0000676155,84,40944
0.00004282838,83,41018
0.0003641197,82,41110
0.0008159355,85,41203
0.0005548864,84,41296
0.0003339986,82,41389
0.0003540793,80,41481
0.0003842004,75,41574
0.000344039,82,41667
0.0003942408,80,41759
0.0004946443,82,41852
0.0004143215,83,41964
0.0002436354,84,42037
0.000685411,82,42130
0.0004344022,83,42223
0.0003842004,82,42315
0.00009303015,81,42408
-0.0002182208,81,42501
-0.00009773657,79,42594
0.0001432319,80,42686
0.0004846039,79,42779
0.0002335951,80,42874
-0.00008769621,81,42986
-0.00004753479,78,43057
0.0002737565,82,43150
0.0005046846,78,43242
0.0000829898,81,43335
0.0003540793,78,43428
0.0005850074,82,43521
0.0003842004,78,43613
-0.000137898,81,43706
0.00009303015,80,43799
0.0003942408,81,43891
0.0002737565,80,44003
0.0001532723,75,44077
0.0004946443,80,44169
-0.00005757515,77,44262
-0.0002383015,79,44355
-0.00001741374,78,44447
0.0000829898,80,44540
0.0002335951,83,44633
-0.0003587857,81,44725
-0.0004591893,80,44818
0.0003339986,72,44917
0.0002135144,79,45029
0.0002436354,80,45096
0.0005247653,81,45189
-0.00007765586,81,45282
0.00001270732,80,45374
0.0002235548,82,45467
0.0002135144,78,45560
0.000173353,81,45652
0.00005286873,77,45745
-0.0004893104,78,45838
-0.0005395121,78,45930
-0.0001077769,80,46042
0.0004946443,79,46116
0.0004444425,79,46208
0.0003942408,82,46301
-0.00007765586,78,46394
0.0001131109,80,46486
0.0002837968,80,46579
0.0004143215,79,46672
0.0000829898,78,46764
0.0001231512,76,46857
0.0003741601,77,46957
0.0002637161,77,47069
0.0002938372,79,47135
0.0006151285,79,47228
0.0002536758,78,47322
0.0003239583,80,47413
0.0001331916,83,47506
0.0001934337,79,47599
0.0001633126,82,47691
-0.00001741374,79,47784
-0.00003749444,80,47877
0.0001833933,78,47969
0.0005548864,79,48081
0.0003239583,78,48155
0.00006290909,77,48247
0.0001633126,76,48340
-0.0002583822,79,48433
-0.0002483418,80,48525
0.000344039,77,48618
0.0004243618,76,48711
0.00009303015,76,48803
-0.0002684226,82,48896
0.00009303015,78,48998
0.00009303015,79,49110
-0.00003749444,79,49174
-0.0001780594,79,49267
0.0004042811,78,49363
0.000203474,78,49452
0.0002335951,77,49545
0.000173353,76,49638
-0.00009773657,77,49730
-0.0002784629,77,49823
0.0001131109,77,49916
0.0003139179,78,50008
0.000203474,78,50120
0.0002837968,76,50194
0.0005749671,79,50287
0.0002637161,77,50379
0.0006954514,76,50472
0.0004645232,79,50565
0.0004846039,78,50657
0.0002938372,69,50750
0.000685411,76,50843
0.0005348057,79,50935
0.0001833933,78,51040
0.0004344022,79,51152
0.0003842004,76,51214
-0.00001741374,76,51306
-0.00001741374,77,51406
0.0004344022,75,51492
0.0004444425,77,51584
0.0001030705,70,51677
-0.00008769621,79,51770
0.0001030705,79,51862
0.0003239583,76,51955
0.0001532723,78,52048
0.0000829898,78,52160
-0.0000676155,76,52233
-0.00008769621,77,52326
0.0002837968,75,52419
0.0002536758,77,52511
0.0004846039,80,52604
0.000685411,75,52697
0.0001231512,75,52789
0.0001532723,76,52882
0.0002436354,77,52975
0.0005046846,76,53068
0.0003741601,79,53193
0.0001131109,77,53253
-0.0002483418,75,53346
-0.0002081804,72,53447
-0.0001479383,75,53531
0.0000829898,78,53624
0.0002436354,78,53716
0.0001633126,77,53809
0.0001833933,76,53902
-0.00005757515,75,53994
-0.0001880997,75,54087
-0.0001479383,76,54199
0.0002536758,77,54273
0.0004745636,76,54365
0.0004846039,75,54458
0.00004282838,74,54551
0.0002938372,73,54643
0.0006050881,76,54736
-0.00002745409,76,54829
-0.0004792699,74,54921
-0.000509391,75,55014
-0.00009773657,75,55107
0.0001030705,74,55232
0.0004042811,75,55292
0.0003741601,75,55385
0.0006552899,73,55488
0.0006050881,75,55570
0.0002335951,73,55663
0.0004946443,74,55756
0.0004243618,79,55848
0.0004946443,73,55941
0.0005448461,73,56034
0.0001231512,75,56126
0.0005649268,72,56238
0.0005548864,71,56312
0.0002436354,76,56404
0.0002335951,74,56497
0.0003741601,73,56590
0.0003942408,72,56683
0.0003339986,71,56775
0.0005046846,72,56868
-0.00007765586,73,56961
0.0002235548,74,57053
0.0004243618,72,57146
0.0001131109,79,57271
0.0002837968,74,57331
0.0002637161,74,57424
0.0002536758,71,57529
0.0001934337,72,57609
0.0002536758,75,57702
0.0002737565,73,57795
0.0001934337,75,57888
-0.00005757515,74,57980
0.00005286873,72,58073
0.00007294944,73,58166
0.0004846039,72,58277
0.0006251688,75,58351
0.000514725,73,58444
0.0004344022,72,58536
0.000685411,72,58629
0.0003641197,74,58722
0.0002637161,72,58815
0.0006452496,73,58907
0.0001331916,70,59000
0.0001131109,73,59093
0.0003540793,75,59185
0.0007054916,76,59311
0.0006151285,74,59371
0.0003239583,74,59463
-0.00001741374,73,59556
0.00003278803,72,59649
0.0002536758,76,59742
0.0001231512,72,59835
0.0002737565,72,59927
0.0003139179,75,60020
0.00007294944,71,60112
0.0005046846,70,60205
0.0004645232,74,60317
0.000514725,70,60390
0.0005448461,72,60483
0.0002637161,74,60576
-0.0001981401,70,60669
0.00006290909,71,60761
0.0001231512,73,60854
-0.0002684226,70,60947
-0.0002383015,71,61039
0.00005286873,71,61132
0.0004645232,72,61225
0.0004243618,72,61350
0.0003339986,72,61410
0.0001432319,72,61503
0.0001331916,71,61595
0.0001432319,72,61688
0.0002637161,72,61781
0.0004846039,72,61877
0.0001432319,72,61966
0.00004282838,74,62059
-0.00002745409,72,62152
-0.0002182208,70,62244
-0.0002483418,72,62356
0.0002737565,72,62430
0.0005649268,70,62522
0.0004344022,71,62615
0.0002436354,73,62708
-0.0000676155,72,62800
0.0001633126,70,62893
0.000203474,69,62986
-0.00007765586,73,63079
0.00007294944,70,63171
0.0004946443,71,63264
0.0005348057,68,63376
0.0001231512,69,63449
0.000344039,73,63542
0.0004645232,70,63635
0.0006653303,71,63727
0.0008159355,72,63820
0.0005548864,73,63917
0.0002135144,71,64005
0.00004282838,69,64098
0.0003942408,70,64191
0.0005247653,70,64284
0.0001030705,73,64395
0.000203474,74,64469
0.0008259759,67,64561
0.0007556934,72,64654
0.0007858145,71,64747
0.0003139179,69,64840
0.0001934337,68,64932
0.0007356128,72,65025
0.0002938372,70,65118
0.0002938372,69,65210
0.000685411,71,65303
0.0005247653,69,65415
0.0002135144,69,65488
0.000173353,72,65581
0.0001131109,72,65674
0.0004042811,71,65766
0.0004645232,71,65859
0.0002436354,69,65958
0.0004344022,71,66045
0.0001231512,71,66137
0.0001030705,68,66230
0.00001270732,71,66323
0.00002274768,72,66420
0.00002274768,69,66508
-0.00008769621,68,66601
0.000203474,70,66693
0.0006452496,71,66786
0.0005046846,66,66879
0.0008460567,70,66972
0.000685411,71,67064
0.0004042811,69,67157
0.0005348057,70,67250
0.000685411,70,67355
0.0003540793,70,67473
-0.000007373384,71,67528
0.0001030705,71,67621
0.0003339986,68,67724
0.0001833933,71,67806
-0.00001741374,69,67898
-0.00005757515,69,67991
0.0001432319,70,68084
0.000344039,68,68177
0.0003139179,69,68269
0.0004143215,68,68362
0.0003540793,68,68474
-0.00003749444,70,68547
-0.0004290682,69,68640
-0.0003688261,71,68733
0.00007294944,70,68825
-0.00009773657,67,68918
0.0001633126,69,69011
0.00004282838,70,69104
-0.0002282612,67,69196
-0.00005757515,71,69289
0.0003540793,70,69382
0.0001934337,67,69507
-0.00004753479,69,69567
0.0001331916,69,69660
0.00009303015,68,69766
0.000344039,68,69845
0.000203474,68,69938
0.00001270732,69,70030
-0.00004753479,69,70123
-0.0003688261,67,70216
0.00004282838,70,70308
0.00004282838,69,70401
0.0003842004,67,70499
0.0007356128,70,70587
0.0009464602,68,70679
0.0001532723,68,70772
0.0002335951,68,70865
0.0005749671,69,70957
0.0006251688,69,71050
0.0006753706,58,71143
0.0007556934,69,71235
0.0007657338,68,71328
0.0003239583,68,71427
0.0001633126,68,71539
0.000002666969,67,71606
0.00004282838,68,71699
0.0004143215,68,71795
0.00001270732,67,71884
-0.0003186244,65,71977
0.0001331916,70,72070
0.0003339986,67,72162
-0.00009773657,67,72255
0.0001231512,68,72348
0.0002837968,66,72440
0.0001231512,68,72552
0.0002436354,70,72626
0.0002536758,68,72719
0.000344039,65,72811
-0.0002383015,65,72904
-0.000168019,67,72997
-0.00002745409,66,73089
0.00009303015,56,73182
-0.0001077769,68,73275
0.000203474,67,73367
0.0001633126,66,73468
0.000002666969,71,73580
0.000344039,70,73646
0.0002837968,67,73738
-0.0002182208,65,73833
0.0001934337,65,73924
0.0004645232,66,74016
0.0005448461,67,74109
-0.00005757515,65,74202
-0.0005897139,69,74294
0.00003278803,67,74387
-0.00003749444,65,74480
0.00001270732,68,74577
-0.000007373384,68,74665
0.0004444425,67,74758
0.0007657338,67,74851
0.0009565004,67,74943
0.0005348057,67,75036
-0.00003749444,66,75129
0.000173353,66,75233
-0.0002684226,69,75314
-0.0005696332,68,75407
-0.00007765586,67,75500
0.0005850074,65,75611
0.0006151285,63,75685
0.0005448461,65,75778
0.0003842004,68,75870
0.0001833933,67,75963
-0.00002745409,64,76056
-0.00001741374,66,76148
0.0004645232,65,76241
0.00007294944,65,76334
-0.000168019,65,76426
0.0003942408,67,76519
0.001137227,65,76631
0.0008159355,63,76705
0.00009303015,64,76797
-0.000007373384,63,76890
0.0001934337,62,76983
0.00002274768,66,77075
-0.000338705,63,77168
0.00004282838,65,77261
0.00009303015,63,77353
0.0000829898,66,77446
0.0006552899,65,77539
0.0005448461,63,77650
0.0004042811,62,77724
0.0002536758,64,77817
0.0002938372,65,77909
0.0004745636,66,78002
0.0003038776,65,78095
0.00002274768,63,78187
-0.000137898,66,78280
-0.00001741374,61,78373
0.0004042811,64,78465
0.0003339986,63,78558
-0.0002081804,66,78670
0.0001331916,61,78743
0.0003239583,64,78836
-0.00005757515,65,78929
-0.00003749444,62,79021
0.0001331916,64,79114
-0.00008769621,64,79207
0.00003278803,60,79299
0.0005247653,64,79392
0.0002737565,63,79485
0.0004042811,64,79581
0.0004645232,63,79693
0.0004444425,62,79763
0.0002436354,64,79855
-0.000168019,62,79948
-0.0001278576,63,80041
0.0000829898,66,80133
-0.00003749444,64,80226
-0.0002081804,51,80319
0.0004544828,65,80411
0.0005348057,61,80504
0.0001331916,53,80597
0.0003842004,66,80708
0.0006151285,62,80782
-0.000007373384,59,80875
0.0004846039,62,80968
-0.00009773657,63,81060
-0.0001579787,63,81153
0.0002637161,62,81246
0.0002837968,61,81338
0.0002737565,64,81431
0.0004444425,63,81524
0.0004042811,62,81622
0.0002436354,63,81734
0.00003278803,64,81802
0.0001131109,63,81895
0.0001633126,64,81987
0.0005448461,64,82080
0.0007657338,63,82173
0.0003942408,63,82265
0.0001833933,63,82358
0.00005286873,66,82451
0.0001532723,66,82543
0.0007757742,62,82636
0.0007155321,64,82748
0.0007456532,63,82821
0.0006251688,61,82914
0.0004846039,62,83007
-0.0002483418,63,83099
-0.0003889068,64,83192
0.0004042811,64,83285
0.0006954514,63,83378
0.0005649268,61,83470
0.0005448461,62,83563
0.0003540793,63,83664
0.0001231512,61,83775
0.0003842004,63,83841
0.0009364199,58,83934
0.0008862181,58,84029
0.0003139179,60,84119
-0.00005757515,60,84212
-0.0000676155,63,84304
0.0001432319,64,84397
0.0002335951,63,84490
0.0001331916,61,84583
0.0004444425,62,84675
0.000203474,61,84787
-0.00004753479,61,84861
0.0004243618,60,84953
0.0005950478,61,85046
0.0002536758,63,85139
0.00002274768,62,85231
-0.0002684226,61,85324
-0.0002985436,66,85417
0.00005286873,63,85509
-0.00001741374,60,85602
-0.00009773657,61,85706
-0.0001780594,62,85818
-0.00007765586,64,85880
0.00006290909,57,85973
0.0007255724,61,86071
0.0008661374,60,86158
0.0002335951,60,86251
0.00009303015,60,86344
0.0000829898,63,86436
0.0002335951,60,86529
0.0001833933,59,86621
0.0002436354,61,86714
0.0005348057,58,86826
0.000173353,59,86900
-0.0001981401,60,86992
0.00005286873,61,87085
0.0001432319,61,87178
-0.0001077769,59,87270
-0.0001077769,63,87363
0.000173353,60,87456
0.0002135144,60,87548
0.0005649268,60,87641
0.0002235548,63,87734
-0.00005757515,62,87859
0.0001030705,58,87919
0.0001633126,59,88012
0.000685411,59,88113
0.0008058952,48,88197
0.0003239583,61,88290
-0.00003749444,61,88382
0.0001934337,58,88475
0.0004344022,60,88568
0.0005548864,61,88660
0.00006290909,61,88753
0.0001331916,59,88876
0.0002938372,61,88939
0.0003239583,59,89031
0.0008159355,46,89124
0.0005649268,60,89217
0.0003038776,56,89309
0.000002666969,62,89402
0.0002637161,58,89495
0.000203474,58,89587
-0.0002182208,63,89680
-0.0003186244,63,89773
-0.000007373384,60,89898
0.0003942408,58,89958
0.0003139179,58,90051
-0.0002282612,59,90155
0.0001633126,57,90236
0.00001270732,61,90329
0.0002335951,58,90422
0.0005749671,60,90514
0.0001934337,60,90607
0.0005448461,59,90700
0.0005950478,58,90793
0.0007858145,60,90904
0.0002637161,58,90978
0.0005850074,58,91071
0.0007657338,57,91163
0.0005247653,57,91256
0.0009062987,62,91349
0.0008058952,56,91441
0.0003139179,59,91534
0.0002637161,59,91627
0.0003540793,55,91719
0.00004282838,57,91812
0.0001934337,56,91923
0.0007556934,60,91997
0.0005348057,60,92090
0.0006050881,61,92183
0.0003641197,58,92276
0.0004344022,58,92368
0.001066944,58,92461
0.0008460567,62,92554
0.0004143215,60,92646
0.0003339986,59,92739
0.0005348057,59,92832
0.0007858145,57,92943
0.0009364199,55,93017
0.0003741601,56,93110
-0.00008769621,57,93203
0.000685411,59,93295
0.0009765812,60,93388
0.0007556934,59,93481
0.0008661374,56,93573
0.0005548864,59,93666
0.0005348057,59,93759
0.0003540793,59,93861
0.0002938372,57,93973
0.0001633126,59,94037
0.00001270732,54,94129
0.0004645232,55,94226
0.0005247653,55,94315
0.0008058952,59,94408
0.0005850074,59,94500
0.0006452496,58,94593
0.0008761777,58,94686
0.0003038776,56,94778
0.0001331916,57,94871
-0.00005757515,56,94983
0.0001432319,57,95056
0.0001331916,61,95149
0.0001934337,59,95242
0.0006753706,59,95335
-0.00001741374,60,95427
0.0004143215,55,95520
0.0002536758,59,95613
0.0001331916,56,95705
0.0003239583,57,95798
0.0003139179,57,95903
0.0007556934,58,96014
0.0007054916,55,96076
0.0003038776,57,96169
0.0002536758,55,96268
0.000173353,55,96354
0.0002837968,56,96447
0.0001231512,55,96540
0.0004344022,57,96632
0.0006452496,55,96725
0.0007757742,58,96818
0.0009364199,56,96910
0.0004946443,57,97022
-0.0002081804,59,97096
0.000514725,43,97188
0.0007958548,56,97281
0.0009364199,58,97374
0.0005348057,54,97467
0.0000829898,59,97559
0.00004282838,55,97652
0.0002135144,57,97745
-0.0001981401,53,97837
0.0003339986,57,97943
0.0003741601,56,98055
0.000173353,57,98115
0.0003038776,55,98208
0.0007456532,56,98309
0.0007556934,54,98393
0.0001131109,59,98486
0.00009303015,57,98579
0.0002938372,55,98672
0.0003139179,56,98764
0.0003038776,56,98857
0.0002837968,54,98950
0.0005649268,52,99061
0.000685411,51,99135
0.000344039,55,99228
0.0001131109,53,99320
0.0005950478,54,99413
0.0007155321,58,99506
0.0003540793,56,99598
0.0003741601,51,99691
0.0005548864,56,99784
0.0001231512,54,99876
0.0005348057,54,99969
0.0004344022,55,100094
0.0006050881,56,100154
0.0006753706,50,100247
0.0004444425,54,100350
0.0008259759,52,100432
0.0004946443,55,100525
0.0004243618,56,100618
0.0005950478,56,100711
0.0009665409,55,100803
0.0007556934,54,100896
-0.000007373384,55,100989
0.00001270732,51,101086
0.0002135144,53,101174
0.000203474,55,101267
0.0005046846,54,101359
0.0004846039,56,101452
0.00007294944,56,101545
0.0006452496,53,101638
0.0007958548,55,101730
0.0006251688,53,101823
0.0004344022,56,101916
0.0003641197,53,102014
-0.000007373384,53,102126
0.0001633126,52,102194
0.0002837968,56,102286
0.0005046846,55,102379
0.0004645232,52,102472
0.000002666969,57,102564
-0.000137898,53,102657
0.0004344022,53,102750
0.0009263795,54,102842
0.000344039,52,102935
-0.0001880997,55,103028
0.0002135144,53,103139
0.0006954514,51,103213
0.0002235548,56,103306
0.0004846039,54,103398
0.0005247653,51,103491
0.0006251688,51,103584
0.0009364199,54,103676
0.0006452496,55,103769
0.0003339986,55,103862
0.0002938372,53,103954
0.0001131109,51,104057
0.0001231512,50,104168
0.0001532723,55,104232
0.0004143215,55,104325
0.0002436354,52,104422
-0.0001278576,56,104511
-0.0001178173,53,104603
0.0005448461,51,104696
0.0008460567,53,104789
0.0001833933,55,104881
0.00001270732,53,104974
0.0002536758,53,105067
0.0001833933,51,105178
0.0003139179,53,105252
0.0005749671,52,105345
0.0006452496,51,105437
-0.0002081804,50,105530
-0.0003889068,56,105623
0.00002274768,54,105715
0.0007155321,52,105808
0.0006452496,53,105901
0.00007294944,53,105993
-0.0003587857,52,106098
0.00007294944,55,106209
0.0002436354,52,106271
0.0001331916,52,106364
-0.0000676155,54,106463
0.0005247653,50,106549
0.0004544828,50,106642
0.000344039,54,106735
0.0008058952,51,106827
0.0007255724,53,106920
0.001006702,51,107013
0.0005247653,52,107105
