Force(N),Distance(mm),Time(ms)
-0.007725111,82,82202
-0.007684949,84,82295
-0.007534344,85,82388
-0.007956038,82,82481
-0.008217088,84,82574
-0.007835554,81,82667
-0.007584545,87,82760
-0.007745191,86,82853
-0.008046402,83,82963
-0.008257249,84,83039
-0.007966079,83,83131
-0.007885756,86,83224
-0.007815474,83,83317
-0.007835554,84,83410
-0.007905837,85,83503
-0.007765272,83,83596
-0.007624707,83,83689
-0.007584545,83,83782
-0.007393779,85,83875
-0.007243174,85,83999
-0.00686164,82,84061
-0.007423901,82,84154
-0.007634747,83,84247
-0.007664868,83,84340
-0.007674909,84,84433
-0.007735151,85,84526
-0.007966079,82,84619
-0.008297411,82,84712
-0.007945999,86,84805
-0.007966079,84,84898
-0.007885756,83,85032
-0.007564464,83,85084
-0.007574505,82,85176
-0.00800624,83,85269
-0.00771507,85,85362
-0.007986159,85,85455
-0.007915877,83,85548
-0.008096604,82,85641
-0.008407854,85,85734
-0.007735151,76,85827
-0.007735151,85,85920
-0.008106644,82,86031
-0.007694989,82,86106
-0.007333536,81,86199
-0.007413859,84,86292
-0.00740382,84,86384
-0.007624707,84,86477
-0.007795393,84,86570
-0.007363658,83,86663
-0.007544384,84,86756
-0.007353617,80,86849
-0.007514263,83,86942
-0.007594586,82,87053
-0.007604626,84,87128
-0.007504222,87,87221
-0.007805433,83,87314
-0.007815474,84,87407
-0.00771507,84,87499
-0.007755232,82,87592
-0.008086563,83,87685
-0.008327532,84,87778
-0.008528338,81,87871
-0.008176927,82,87964
-0.007634747,83,88098
-0.007494182,84,88150
-0.007785353,79,88243
-0.007564464,84,88336
-0.007765272,85,88429
-0.008176927,84,88522
-0.008026321,82,88615
-0.008207047,86,88708
-0.008026321,84,88800
-0.007755232,83,88894
-0.007805433,82,88986
-0.007684949,80,89097
-0.00770503,81,89172
-0.008036361,84,89265
-0.007835554,82,89358
-0.007514263,82,89451
-0.007654828,83,89544
-0.008026321,83,89637
-0.007996201,82,89730
-0.007735151,80,89823
-0.00743394,82,89916
-0.007945999,87,90009
-0.007905837,81,90120
-0.007815474,82,90195
-0.007966079,79,90287
-0.007735151,79,90380
-0.007584545,83,90473
-0.007654828,82,90568
-0.008287371,85,90659
-0.008166886,81,90752
-0.007443981,81,90845
-0.007383739,80,90938
-0.00743394,83,91031
-0.007273295,84,91142
-0.007544384,83,91217
-0.007765272,83,91310
-0.007514263,81,91411
-0.007534344,85,91496
-0.007865676,80,91589
-0.008197006,84,91682
-0.00826729,80,91775
-0.008016281,85,91868
-0.00770503,84,91961
-0.00771507,83,92054
-0.007795393,84,92165
-0.008146806,82,92251
-0.007925917,81,92333
-0.007755232,82,92425
-0.007584545,84,92518
-0.007905837,72,92611
-0.008377734,82,92704
-0.007694989,82,92797
-0.007584545,85,92890
-0.007805433,80,92989
-0.007765272,82,93076
-0.007624707,81,93193
-0.007413859,83,93262
-0.007805433,87,93355
-0.008136765,82,93448
-0.008076523,79,93541
-0.007986159,83,93634
-0.007514263,82,93727
-0.007956038,80,93832
-0.008217088,81,93913
-0.007966079,81,94006
-0.007524303,79,94099
-0.007544384,82,94210
-0.007544384,81,94285
-0.007684949,80,94378
-0.007875715,83,94471
-0.008076523,82,94564
-0.007644787,82,94657
-0.007925917,83,94750
-0.007815474,78,94842
-0.007735151,82,94935
-0.007905837,77,95028
-0.007966079,81,95121
-0.007654828,79,95255
-0.007624707,77,95307
-0.008046402,80,95400
-0.007996201,81,95493
-0.007554424,83,95586
-0.007674909,81,95679
-0.007694989,81,95785
-0.007293375,80,95865
-0.007192972,80,95958
-0.007494182,79,96051
-0.008026321,83,96144
-0.008247209,79,96278
-0.008327532,80,96330
-0.008136765,81,96423
-0.007494182,79,96516
-0.007654828,79,96609
-0.007785353,79,96702
-0.007393779,82,96795
-0.007253214,78,96894
-0.007805433,80,96981
-0.007454021,82,97074
-0.007885756,80,97166
-0.007805433,71,97277
-0.007986159,71,97352
-0.007674909,77,97445
-0.007644787,82,97538
-0.007454021,82,97631
-0.007614666,81,97738
-0.008247209,81,97817
-0.008186967,83,97910
-0.008367693,78,98003
-0.007956038,83,98096
-0.007373698,83,98189
-0.007564464,81,98300
-0.00770503,81,98375
-0.00771507,82,98468
-0.007725111,80,98561
-0.008126724,80,98654
-0.00797612,79,98747
-0.008066483,80,98840
-0.008287371,83,98933
-0.008086563,77,99026
-0.007966079,79,99119
-0.007855635,79,99212
-0.008176927,80,99323
-0.008217088,79,99398
-0.007694989,79,99491
-0.007363658,79,99584
-0.007604626,80,99677
-0.007624707,82,99769
-0.007775312,83,99862
-0.007805433,81,99955
-0.008126724,80,100048
-0.00826729,79,100141
-0.00797612,84,100234
-0.007825515,80,100368
-0.007755232,80,100420
-0.007464062,77,100513
-0.007855635,81,100606
-0.007735151,82,100699
-0.007484141,79,100792
-0.007644787,78,100885
-0.007905837,80,100978
-0.007785353,77,101071
-0.007624707,80,101164
-0.007373698,81,101267
-0.007634747,79,101378
-0.007423901,81,101443
-0.007694989,81,101536
-0.007795393,82,101629
-0.008076523,79,101721
-0.007935958,77,101815
-0.008197006,81,101907
-0.00826729,79,102000
-0.008016281,81,102093
-0.007885756,78,102186
-0.007725111,80,102279
-0.008126724,77,102390
-0.007986159,80,102465
-0.007915877,82,102558
-0.007454021,74,102651
-0.007634747,78,102744
-0.007684949,81,102837
-0.008207047,79,102930
-0.007956038,80,103023
-0.007875715,81,103116
-0.007755232,81,103209
-0.007875715,78,103302
-0.007986159,77,103413
-0.007725111,80,103488
-0.008056442,78,103581
-0.007584545,77,103674
-0.007554424,78,103767
-0.007644787,78,103860
-0.007484141,76,103952
-0.007725111,77,104045
-0.007554424,78,104138
-0.007534344,79,104231
-0.007815474,78,104324
-0.007915877,77,104435
-0.007514263,78,104510
-0.007644787,79,104603
-0.007815474,79,104696
-0.008036361,78,104789
-0.007956038,79,104882
-0.007604626,80,104975
-0.007795393,79,105068
-0.007654828,79,105161
-0.007504222,78,105253
-0.007725111,78,105346
-0.007745191,81,105457
-0.007765272,77,105532
-0.008016281,77,105625
-0.00800624,81,105722
-0.008086563,78,105811
-0.008096604,77,105904
-0.00826729,75,105997
-0.008046402,69,106090
-0.007956038,79,106183
-0.008066483,79,106276
-0.007835554,76,106369
-0.007845595,70,106480
-0.007634747,79,106565
-0.007293375,77,106647
-0.007423901,74,106740
-0.007594586,77,106833
-0.007945999,79,106926
-0.008016281,81,107019
-0.007915877,79,107112
-0.00826729,78,107205
-0.007865676,79,107303
-0.007554424,79,107391
-0.007885756,78,107501
-0.007694989,78,107576
-0.007413859,78,107669
-0.007825515,78,107762
-0.00770503,80,107855
-0.007825515,78,107948
-0.008096604,79,108041
-0.007755232,78,108147
-0.007584545,78,108227
