Force(N),Distance(mm),Time(ms)
-0.009813504,101,11876
-0.00969302,100,11969
-0.009341606,98,12062
-0.009843625,95,12155
-0.01046613,94,12248
-0.01053641,99,12341
-0.01089786,99,12451
-0.0108577,98,12527
-0.01053641,99,12620
-0.01004443,97,12713
-0.01007455,99,12806
-0.01041592,98,12899
-0.01015488,97,12992
-0.009903867,98,13085
-0.009833585,99,13178
-0.009984189,96,13271
-0.01062677,97,13364
-0.01047617,98,13474
-0.010185,99,13550
-0.01013479,98,13643
-0.009863705,96,13736
-0.009803463,94,13829
-0.009642818,98,13922
-0.009391809,95,14015
-0.009301445,98,14108
-0.009612698,98,14201
-0.009893827,96,14294
-0.01037576,97,14387
-0.01001431,97,14497
-0.009823544,100,14573
-0.009883786,96,14666
-0.01016492,94,14759
-0.01034564,98,14852
-0.01026532,99,14945
-0.010185,98,15038
-0.01056653,97,15131
-0.01070709,97,15224
-0.01051633,99,15317
-0.01024524,96,15410
-0.009954069,98,15520
-0.009863705,100,15596
-0.0102854,99,15689
-0.01024524,96,15782
-0.01035568,97,15875
-0.01042597,99,15968
-0.01044605,97,16061
-0.01048621,96,16154
-0.01056653,96,16247
-0.01036572,96,16340
-0.0103356,94,16433
-0.010185,100,16543
-0.00999423,94,16619
-0.01037576,100,16712
-0.01009463,97,16804
-0.009984189,94,16898
-0.009652859,98,16991
-0.009913907,98,17084
-0.00999423,96,17177
-0.01007455,97,17270
-0.01022516,100,17363
-0.01022516,95,17456
-0.01007455,98,17566
-0.0103356,93,17642
-0.01049625,95,17735
-0.01045609,96,17828
-0.01003439,94,17921
-0.01009463,96,18014
-0.01052637,95,18107
-0.01057657,98,18200
-0.01044605,95,18293
-0.01039584,94,18386
-0.01069705,96,18479
-0.01026532,98,18589
-0.01037576,93,18665
-0.01035568,94,18764
-0.01022516,97,18851
-0.01036572,98,18943
-0.01041592,98,19037
-0.009743221,95,19129
-0.009813504,97,19222
-0.01043601,96,19315
-0.01035568,97,19408
-0.01076734,96,19502
-0.01074726,93,19612
-0.01013479,97,19688
-0.009703059,95,19780
-0.009672939,96,19873
-0.00969302,98,19966
-0.01013479,93,20059
-0.01061673,95,20152
-0.01039584,95,20245
-0.009843625,98,20339
-0.009763302,91,20431
-0.009672939,94,20524
-0.009913907,94,20658
-0.01019504,96,20714
-0.009793424,98,20803
-0.01003439,95,20896
-0.0103858,95,20989
-0.01012475,92,21082
-0.01005447,94,21175
-0.01012475,96,21268
-0.009843625,94,21361
-0.009873747,94,21455
-0.009933989,95,21547
-0.01002435,96,21658
-0.01008459,97,21733
-0.01012475,94,21827
-0.009944028,96,21919
-0.01032556,96,22012
-0.01002435,94,22105
-0.0102352,94,22199
-0.01027536,94,22291
-0.01005447,90,22384
-0.01070709,96,22477
-0.0102854,94,22571
-0.009823544,95,22689
-0.01006451,94,22756
-0.009974151,95,22849
-0.01003439,93,22942
-0.009954069,98,23035
-0.01015488,95,23133
-0.01005447,96,23221
-0.01001431,98,23314
-0.00999423,96,23407
-0.01001431,93,23500
-0.01041592,94,23593
-0.01059665,96,23704
-0.01054645,94,23779
-0.01011472,90,23872
-0.01036572,94,23972
-0.01040588,94,24058
-0.009763302,93,24151
-0.01000427,92,24244
-0.0103858,96,24337
-0.01037576,95,24430
-0.01037576,93,24523
-0.01032556,95,24616
-0.01008459,97,24727
-0.01007455,92,24810
-0.01008459,96,24895
-0.01016492,94,24988
-0.00999423,95,25081
-0.00999423,94,25174
-0.009944028,95,25267
-0.01004443,93,25360
-0.01057657,96,25453
-0.01061673,93,25552
-0.01016492,97,25639
-0.01029544,93,25750
-0.01037576,97,25825
-0.01044605,92,25918
-0.0108075,95,26011
-0.01037576,93,26104
-0.0103858,95,26197
-0.01024524,94,26290
-0.009833585,96,26391
-0.01009463,95,26476
-0.01034564,89,26569
-0.01027536,92,26662
-0.01022516,94,26773
-0.01034564,93,26848
-0.01040588,93,26941
-0.009833585,91,27034
-0.01013479,91,27127
-0.01017496,90,27233
-0.01004443,92,27313
-0.01026532,91,27406
-0.01000427,93,27499
-0.01012475,94,27592
-0.01011472,94,27685
-0.009813504,91,27796
-0.009853666,87,27871
-0.01005447,94,27964
-0.0103356,92,28057
-0.01036572,92,28150
-0.009642818,94,28243
-0.009984189,94,28336
-0.01017496,94,28429
-0.01009463,94,28522
-0.01006451,90,28615
-0.01007455,90,28708
-0.01013479,91,28818
-0.010185,90,28894
-0.01034564,93,28987
-0.01022516,95,29080
-0.01032556,92,29173
-0.01027536,93,29266
-0.01027536,92,29359
-0.009562495,90,29452
-0.009733182,92,29545
-0.01036572,93,29638
-0.009964109,90,29731
-0.00968298,91,29832
-0.01000427,91,29917
-0.009964109,91,30010
-0.009853666,90,30103
-0.01001431,90,30196
-0.01029544,91,30289
-0.0102854,92,30382
-0.009813504,94,30483
-0.009652859,91,30568
-0.009903867,91,30660
-0.01047617,91,30753
-0.01061673,91,30864
-0.01021512,92,30940
-0.00999423,93,31032
-0.009913907,89,31125
-0.009954069,90,31218
-0.009723141,93,31322
-0.01024524,91,31404
-0.0103858,92,31497
-0.009984189,92,31590
-0.009974151,91,31683
-0.009783382,90,31776
-0.009632777,92,31887
-0.009733182,92,31962
-0.009622737,93,32055
-0.01002435,89,32148
-0.009793424,91,32241
-0.01008459,88,32334
-0.01014484,93,32427
-0.01005447,91,32520
-0.01034564,90,32613
-0.01053641,91,32706
-0.009863705,90,32799
-0.01006451,89,32910
-0.01010467,91,32986
-0.01008459,91,33078
-0.009954069,90,33171
-0.009602657,92,33264
-0.01009463,89,33357
-0.01027536,90,33450
-0.01036572,91,33543
-0.01067697,93,33636
-0.01073722,90,33741
-0.01030548,85,33823
-0.01032556,90,33939
-0.01022516,91,34008
-0.01029544,88,34101
-0.01012475,91,34194
-0.01001431,91,34287
-0.009813504,92,34380
-0.01007455,92,34473
-0.01044605,94,34566
-0.01011472,90,34659
-0.010185,92,34752
-0.01013479,91,34845
-0.01051633,90,34956
-0.01043601,93,35031
-0.01010467,87,35124
-0.01016492,94,35217
-0.01039584,88,35310
-0.01030548,89,35403
-0.01016492,90,35496
-0.01016492,88,35589
-0.01046613,89,35682
-0.01035568,90,35775
-0.01024524,89,35868
-0.009964109,90,35979
-0.01006451,92,36054
-0.01036572,91,36147
-0.009984189,91,36240
-0.009923948,88,36333
-0.0102352,87,36426
-0.009773343,86,36519
-0.01012475,89,36612
-0.01029544,90,36705
-0.01027536,91,36798
-0.01010467,88,36891
-0.01048621,87,37002
-0.01058661,88,37077
-0.01027536,90,37170
-0.01012475,87,37263
-0.01049625,88,37356
-0.01041592,89,37449
-0.01029544,90,37542
-0.01011472,86,37635
-0.009733182,89,37728
-0.00941189,89,37821
-0.009954069,89,37914
-0.01029544,83,38016
-0.01017496,88,38100
-0.00999423,88,38193
-0.009843625,86,38286
-0.009974151,91,38379
-0.009964109,90,38472
-0.0103858,88,38565
-0.01065689,89,38658
-0.01042597,89,38751
-0.01053641,88,38844
-0.01024524,88,38937
-0.0102352,89,39048
-0.01001431,86,39123
-0.01008459,88,39216
-0.01003439,90,39309
-0.01019504,89,39402
-0.01024524,88,39495
-0.01021512,88,39588
-0.009562495,89,39681
-0.009913907,89,39774
-0.01024524,88,39867
-0.01022516,90,39960
-0.01050629,88,40071
-0.01031552,89,40146
-0.01027536,86,40239
-0.01047617,91,40332
-0.01008459,87,40425
-0.01062677,88,40518
-0.01055649,86,40611
-0.01032556,88,40704
-0.01026532,90,40797
-0.01027536,88,40890
-0.01011472,88,40983
-0.01009463,88,41094
-0.01042597,87,41169
-0.01014484,86,41262
-0.009853666,86,41355
-0.009833585,87,41448
-0.01037576,89,41541
-0.01074726,87,41634
-0.01068702,84,41727
-0.01010467,89,41820
-0.009853666,88,41913
-0.009933989,87,42006
-0.01012475,86,42117
-0.01002435,86,42192
-0.01024524,89,42285
-0.0103356,86,42378
-0.0097131,86,42471
-0.009783382,87,42564
-0.01016492,87,42657
-0.00999423,86,42750
-0.009873747,86,42842
-0.01010467,84,42936
-0.01010467,88,43029
-0.01020508,86,43139
-0.01036572,86,43214
-0.01015488,87,43307
-0.009351647,87,43400
-0.009381768,85,43493
-0.009482172,86,43586
-0.009954069,88,43679
-0.01003439,88,43772
-0.0102352,85,43865
-0.01026532,85,43958
-0.01048621,87,44051
-0.01006451,87,44162
-0.01022516,86,44237
-0.009903867,86,44330
-0.009913907,86,44423
-0.01042597,86,44516
-0.01042597,86,44609
-0.01052637,86,44702
-0.009823544,88,44795
-0.009743221,91,44888
-0.009733182,83,44981
-0.01019504,86,45074
-0.01029544,87,45191
-0.009803463,87,45260
-0.01019504,84,45353
-0.01030548,86,45446
-0.01007455,84,45542
-0.01031552,86,45632
-0.01013479,85,45725
-0.01010467,89,45818
-0.01047617,87,45911
-0.01031552,87,46004
-0.009954069,86,46097
-0.009873747,86,46199
-0.01010467,89,46283
-0.01004443,82,46376
-0.01004443,84,46469
-0.01022516,84,46562
-0.01012475,88,46655
-0.01006451,89,46748
-0.01010467,85,46841
-0.009964109,85,46934
-0.009572536,85,47027
-0.009652859,86,47120
-0.0102352,86,47254
-0.01003439,87,47306
-0.009954069,87,47399
-0.0102352,86,47492
-0.01035568,85,47585
-0.01007455,85,47678
-0.01005447,85,47771
-0.01013479,82,47864
-0.01006451,84,47957
-0.01007455,87,48050
-0.01000427,86,48143
-0.01007455,84,48245
-0.009803463,84,48329
-0.009512293,82,48422
-0.01020508,84,48515
-0.01026532,87,48608
-0.01041592,86,48701
-0.01034564,83,48803
-0.009964109,85,48887
-0.01008459,84,48980
-0.01029544,84,49073
-0.01031552,85,49166
-0.01065689,84,49277
-0.01014484,86,49352
-0.00999423,84,49445
-0.009944028,81,49538
-0.009853666,83,49631
-0.009703059,82,49724
-0.009823544,85,49817
-0.01014484,83,49910
-0.009964109,85,50003
-0.009944028,85,50096
-0.01014484,83,50189
-0.01044605,83,50300
-0.009883786,82,50375
-0.009853666,84,50468
-0.009863705,85,50561
-0.01010467,87,50654
-0.01047617,83,50747
-0.01045609,86,50840
-0.009964109,83,50933
-0.01002435,83,51026
-0.009813504,86,51119
-0.009622737,84,51222
-0.009923948,82,51333
-0.01027536,83,51398
-0.01034564,82,51491
-0.01001431,85,51584
-0.009813504,83,51677
-0.01009463,83,51770
-0.009903867,82,51863
-0.00968298,83,51956
-0.009974151,84,52049
-0.009803463,81,52142
-0.009933989,83,52235
-0.01030548,84,52346
-0.01021512,84,52421
-0.009883786,85,52514
-0.01024524,81,52607
-0.01000427,83,52700
-0.009723141,84,52793
-0.00999423,84,52886
-0.01007455,83,52979
-0.01043601,83,53072
-0.01046613,82,53165
-0.01040588,84,53258
-0.00999423,79,53369
-0.00968298,81,53444
-0.01000427,81,53537
-0.01042597,81,53630
-0.01022516,77,53723
-0.010185,83,53816
-0.009954069,85,53909
-0.01019504,85,54002
-0.01062677,84,54095
-0.01059665,82,54188
-0.01051633,85,54281
-0.009964109,80,54392
-0.01007455,83,54467
-0.01022516,81,54560
-0.01056653,81,54653
-0.01041592,81,54746
-0.01044605,82,54839
-0.01009463,87,54932
-0.009903867,82,55025
-0.01030548,82,55118
-0.01014484,80,55211
-0.009984189,84,55304
-0.01015488,82,55419
-0.01034564,85,55490
-0.0103356,81,55583
-0.009954069,80,55676
-0.009672939,85,55769
-0.009431971,83,55862
-0.009532374,80,55955
-0.01040588,80,56048
-0.01062677,80,56154
-0.01049625,82,56234
-0.01000427,81,56327
-0.009813504,79,56428
-0.00999423,80,56513
-0.01021512,78,56606
-0.009923948,80,56699
-0.009662897,82,56792
-0.01030548,81,56885
-0.01042597,78,56989
-0.009532374,82,57071
-0.009532374,82,57164
-0.01001431,84,57257
-0.01015488,84,57350
-0.01030548,81,57460
-0.01031552,83,57536
-0.01009463,81,57629
-0.01021512,81,57722
-0.01007455,81,57828
-0.01041592,83,57908
-0.0102854,81,58001
-0.01050629,82,58094
-0.01035568,79,58187
-0.01029544,78,58280
-0.01017496,80,58373
-0.009913907,82,58483
-0.009622737,76,58559
-0.009773343,79,58652
-0.01004443,79,58745
-0.009863705,79,58838
-0.01015488,82,58931
-0.01006451,80,59024
-0.00999423,78,59117
-0.01009463,80,59210
-0.01007455,83,59303
-0.009562495,80,59407
-0.009863705,79,59518
-0.01009463,79,59582
-0.01015488,80,59675
-0.01014484,78,59768
-0.01008459,80,59861
-0.009612698,80,59954
-0.009974151,81,60047
-0.01019504,77,60140
-0.009873747,74,60246
-0.009984189,80,60326
-0.0102854,81,60419
-0.01058661,80,60529
-0.01068702,80,60605
-0.01041592,79,60698
-0.01044605,83,60791
-0.01073722,80,60884
-0.01007455,80,60977
-0.01030548,79,61070
-0.01019504,80,61163
-0.009954069,69,61256
-0.009984189,82,61349
-0.009954069,79,61442
-0.009923948,78,61543
-0.01005447,78,61628
-0.01025528,79,61721
-0.01040588,82,61814
-0.01025528,79,61920
-0.01004443,79,62000
-0.01011472,79,62093
-0.009944028,76,62186
-0.01029544,76,62279
-0.01049625,79,62372
-0.0102854,77,62465
-0.01036572,79,62575
-0.009923948,81,62651
-0.009723141,81,62757
-0.009572536,79,62837
-0.01008459,80,62930
-0.01042597,80,63023
-0.01030548,80,63116
-0.01017496,80,63209
-0.009803463,78,63302
-0.01002435,78,63395
-0.01012475,76,63499
-0.01011472,78,63610
-0.01032556,78,63674
-0.0102352,81,63767
-0.01006451,78,63860
-0.01010467,79,63953
-0.01002435,76,64046
-0.01002435,79,64139
-0.01015488,80,64232
-0.01016492,77,64337
-0.0103356,77,64418
-0.01037576,76,64511
-0.01024524,79,64621
-0.009763302,80,64697
-0.009823544,76,64790
-0.009923948,78,64883
-0.009964109,78,64976
-0.01031552,79,65068
-0.01027536,78,65162
-0.01012475,79,65254
-0.009974151,79,65348
-0.009733182,79,65440
-0.009984189,78,65533
-0.01019504,74,65635
-0.009923948,80,65719
-0.009552455,80,65812
-0.01037576,79,65905
-0.01027536,76,66011
-0.009974151,77,66091
-0.01046613,75,66184
-0.01118903,78,66277
-0.01070709,79,66370
-0.01019504,79,66463
-0.01029544,79,66556
-0.01009463,73,66667
-0.009733182,77,66742
-0.01062677,74,66849
-0.01063681,78,66928
-0.01046613,78,67021
-0.01022516,77,67114
-0.009743221,76,67207
-0.009863705,76,67300
-0.009763302,77,67393
-0.009974151,76,67486
-0.01017496,76,67591
-0.01032556,78,67701
-0.01016492,76,67765
-0.01062677,79,67858
-0.01014484,79,67951
-0.009964109,79,68044
-0.009944028,78,68137
-0.01034564,79,68230
-0.01034564,76,68323
-0.009853666,78,68429
-0.009974151,78,68509
-0.01024524,78,68602
-0.01026532,76,68713
-0.009833585,75,68788
-0.009602657,77,68881
-0.01002435,79,68974
-0.009552455,74,69067
-0.009913907,74,69160
-0.01030548,75,69253
-0.01026532,76,69346
-0.01016492,79,69439
-0.009773343,80,69532
-0.00968298,76,69625
-0.01002435,78,69765
-0.009873747,76,69811
-0.01025528,77,69904
-0.01041592,77,69997
-0.0103356,77,70090
-0.01012475,78,70183
-0.00969302,75,70276
-0.01002435,76,70381
-0.01020508,78,70462
-0.01024524,74,70555
-0.009843625,73,70648
-0.01006451,75,70759
-0.009923948,72,70834
-0.009703059,77,70927
-0.01020508,77,71020
-0.01052637,75,71113
-0.01009463,74,71219
-0.009893827,75,71299
-0.009803463,74,71392
-0.009964109,75,71485
-0.01022516,78,71578
-0.01035568,78,71671
-0.01021512,74,71782
-0.01008459,75,71857
-0.01034564,74,71950
-0.01035568,78,72043
-0.01027536,75,72136
-0.01049625,76,72229
-0.01078742,64,72322
-0.01047617,77,72415
-0.01015488,78,72508
-0.009873747,74,72601
-0.009723141,76,72694
-0.009843625,73,72828
-0.0102352,73,72880
-0.01051633,73,72973
-0.009803463,73,73066
-0.009863705,75,73171
-0.009482172,75,73252
-0.009251244,75,73345
-0.00969302,73,73438
-0.01045609,78,73531
-0.0102854,74,73624
-0.01017496,74,73717
-0.01025528,77,73828
-0.009974151,74,73903
-0.009723141,77,74009
-0.01007455,74,74089
-0.009672939,75,74182
-0.009984189,74,74275
-0.01068702,75,74368
-0.01065689,75,74461
-0.01000427,75,74554
-0.01006451,73,74647
-0.01008459,73,74751
-0.01040588,75,74862
-0.01107859,75,74927
-0.01065689,79,75019
-0.0103356,74,75113
-0.01024524,72,75205
-0.01019504,75,75298
-0.01027536,75,75391
-0.009853666,75,75484
-0.009612698,74,75589
-0.01009463,75,75671
-0.0103356,76,75764
-0.01027536,74,75874
-0.01019504,76,75950
-0.010185,73,76043
-0.01021512,75,76136
-0.009632777,72,76229
-0.009964109,73,76322
-0.01010467,73,76428
-0.009913907,77,76508
-0.01030548,75,76601
-0.01016492,72,76694
-0.01065689,61,76787
-0.01050629,74,76897
-0.01016492,76,76973
-0.01021512,75,77066
-0.0103356,73,77159
-0.01019504,72,77252
-0.01009463,75,77345
-0.009452051,73,77438
-0.00968298,72,77531
-0.01020508,74,77624
-0.01011472,75,77717
-0.01030548,74,77810
-0.01074726,73,77920
-0.01045609,74,77996
-0.009863705,73,78089
-0.01034564,78,78182
-0.01073722,75,78275
-0.009883786,72,78368
-0.01005447,74,78461
-0.00999423,73,78554
-0.009883786,75,78647
-0.01021512,71,78740
-0.01046613,73,78833
-0.01055649,77,78957
-0.01003439,74,79019
-0.009843625,73,79112
-0.01020508,73,79205
-0.01010467,73,79298
-0.01020508,73,79391
-0.01037576,75,79484
-0.01022516,73,79577
-0.01002435,68,79670
-0.009512293,74,79763
-0.009853666,75,79856
-0.01008459,75,79967
-0.009813504,74,80042
-0.009703059,73,80135
-0.01002435,72,80228
-0.01000427,74,80321
-0.01024524,72,80414
-0.01025528,71,80506
-0.01030548,71,80600
-0.0103858,72,80692
-0.01022516,72,80785
-0.01068702,72,80878
-0.01054645,71,80995
-0.01029544,72,81064
-0.01025528,72,81157
-0.009974151,79,81250
-0.009652859,69,81343
-0.01013479,71,81436
-0.009883786,73,81529
-0.009893827,68,81622
-0.009813504,71,81715
-0.01012475,72,81808
-0.01052637,74,81901
-0.0103356,74,82012
-0.01016492,70,82087
-0.01014484,72,82180
-0.01035568,75,82273
-0.009893827,74,82366
-0.009662897,71,82459
-0.009773343,70,82552
-0.009913907,72,82645
-0.009793424,73,82738
-0.01012475,73,82831
-0.01002435,70,82924
-0.009843625,74,83026
-0.009913907,69,83110
-0.009833585,74,83204
-0.01049625,70,83296
-0.01071714,73,83389
-0.01046613,73,83482
-0.01046613,73,83575
-0.01051633,68,83668
-0.01050629,71,83761
-0.01046613,73,83854
-0.01014484,70,83947
-0.01002435,70,84058
-0.01001431,72,84133
-0.01009463,71,84226
-0.009733182,71,84319
-0.009622737,70,84412
-0.009933989,69,84505
-0.01012475,71,84598
-0.01016492,76,84691
-0.009723141,74,84784
-0.009813504,71,84877
-0.009944028,69,84970
-0.01022516,72,85081
-0.0097131,74,85156
-0.009873747,74,85249
-0.009944028,71,85342
-0.01032556,70,85435
-0.010185,71,85529
-0.009954069,71,85622
-0.01030548,68,85715
-0.01013479,72,85807
-0.01010467,72,85900
-0.01046613,71,85994
-0.01029544,71,86104
-0.01025528,75,86179
-0.01013479,73,86272
-0.01034564,70,86365
-0.01012475,74,86458
-0.01062677,69,86551
-0.01059665,68,86644
-0.00999423,68,86737
-0.009954069,72,86830
-0.009502253,71,86923
-0.009773343,71,87016
-0.01010467,69,87140
-0.009823544,70,87202
-0.009964109,75,87295
-0.0103356,67,87389
-0.01034564,70,87481
-0.01025528,72,87574
-0.01022516,73,87667
-0.009753262,69,87760
-0.009652859,70,87853
-0.009954069,71,87946
-0.009552455,68,88039
-0.009813504,70,88150
-0.01011472,68,88232
-0.009723141,68,88318
-0.009954069,69,88411
-0.01004443,72,88504
-0.0102854,68,88597
-0.01010467,70,88690
-0.01007455,69,88783
-0.01036572,68,88876
-0.01056653,72,88969
-0.009954069,71,89062
-0.01004443,71,89164
-0.01005447,71,89248
-0.01001431,68,89341
-0.01043601,70,89434
-0.01042597,68,89527
-0.009933989,70,89620
-0.009883786,67,89713
-0.01005447,69,89806
-0.01035568,68,89900
-0.01044605,68,89992
-0.0109079,69,90085
-0.01050629,68,90196
-0.01002435,69,90271
-0.009984189,70,90364
-0.01003439,67,90457
-0.009602657,67,90550
-0.01001431,69,90643
-0.01036572,68,90736
-0.009903867,68,90829
-0.01009463,67,90923
-0.01050629,70,91015
-0.01025528,55,91108
-0.01039584,67,91232
-0.01014484,66,91294
-0.009823544,71,91387
-0.009913907,66,91481
-0.01010467,68,91573
-0.01045609,69,91666
-0.01031552,68,91759
-0.01037576,70,91852
-0.01070709,68,91945
-0.01026532,69,92038
-0.01019504,67,92132
-0.01061673,68,92242
-0.01037576,65,92323
-0.01021512,68,92410
-0.01009463,68,92503
-0.009843625,68,92596
-0.009652859,67,92689
-0.009813504,67,92782
-0.01012475,68,92875
-0.009903867,67,92968
-0.01025528,68,93061
-0.01050629,69,93154
-0.01004443,67,93265
-0.01008459,64,93340
-0.009893827,65,93433
-0.009883786,66,93526
-0.0097131,66,93619
-0.009723141,66,93712
-0.01001431,66,93805
-0.01040588,65,93899
-0.01032556,69,93991
-0.00968298,67,94084
-0.009662897,70,94177
-0.01017496,54,94311
-0.01065689,67,94363
-0.01037576,68,94456
-0.01009463,67,94549
-0.01009463,70,94642
-0.009783382,68,94735
-0.00969302,69,94828
-0.009823544,66,94921
-0.009843625,68,95014
-0.01010467,66,95107
-0.009984189,64,95200
-0.009522334,66,95302
-0.01020508,64,95386
-0.01043601,66,95479
-0.01052637,66,95572
-0.01067697,65,95665
-0.01039584,69,95758
-0.01047617,67,95851
-0.01063681,66,95944
-0.01061673,65,96037
-0.01042597,68,96130
-0.01005447,65,96223
-0.01026532,64,96334
-0.01035568,70,96409
-0.01057657,67,96502
-0.01071714,68,96595
-0.009974151,67,96688
-0.009833585,64,96781
-0.01007455,68,96874
-0.01019504,66,96967
-0.01021512,65,97060
-0.01005447,66,97153
-0.009813504,64,97246
-0.01032556,64,97357
-0.01046613,65,97432
-0.01002435,67,97525
-0.009863705,66,97618
-0.01025528,63,97711
-0.01024524,64,97804
-0.01039584,63,97897
-0.009984189,65,97990
-0.009944028,64,98083
-0.01003439,63,98176
-0.01037576,63,98269
-0.01001431,68,98380
-0.0103858,66,98455
-0.01016492,66,98548
-0.009813504,65,98641
-0.009964109,65,98734
-0.01046613,65,98827
-0.01003439,66,98920
-0.009873747,64,99013
-0.009843625,66,99106
-0.009853666,66,99199
-0.01016492,63,99293
-0.01047617,65,99403
-0.01042597,64,99479
-0.01036572,66,99572
-0.009984189,63,99665
-0.01022516,66,99758
-0.01046613,64,99850
-0.01010467,64,99943
-0.00968298,62,100036
-0.009492212,68,100129
-0.009913907,65,100222
-0.01006451,67,100315
-0.009893827,66,100426
-0.009903867,64,100501
-0.01020508,67,100594
-0.009954069,67,100687
-0.01042597,64,100781
-0.01031552,66,100873
-0.01049625,65,100966
-0.01034564,67,101059
-0.009813504,62,101152
-0.00969302,65,101245
-0.01025528,65,101338
-0.010185,65,101449
-0.009954069,63,101524
-0.009974151,65,101624
-0.00999423,65,101710
-0.01010467,65,101803
-0.01068702,66,101896
-0.01020508,65,101989
-0.01014484,63,102082
-0.01048621,62,102175
-0.009974151,66,102268
-0.0097131,66,102361
-0.009974151,48,102495
-0.0102352,64,102547
-0.009923948,62,102640
-0.01000427,63,102733
-0.0102854,68,102826
-0.01010467,63,102919
-0.009933989,61,103012
-0.01037576,67,103105
-0.01016492,65,103198
-0.01003439,65,103291
-0.01020508,65,103384
-0.0103858,63,103495
-0.0103356,62,103574
-0.01015488,61,103663
-0.01002435,62,103756
-0.009883786,67,103849
-0.01020508,65,103942
-0.01015488,64,104035
-0.0102352,66,104128
-0.01012475,63,104221
-0.009773343,61,104314
-0.009672939,64,104407
-0.01037576,63,104541
-0.01025528,66,104593
-0.009974151,64,104686
-0.01032556,62,104779
-0.01021512,65,104872
-0.01002435,65,104965
-0.009903867,65,105058
-0.01045609,63,105151
-0.01063681,67,105244
-0.01031552,65,105337
-0.01016492,62,105430
-0.0102352,61,105541
-0.01026532,63,105616
-0.01030548,65,105709
-0.009783382,63,105802
-0.009652859,61,105895
-0.009984189,63,105988
-0.01058661,61,106081
-0.01053641,63,106174
-0.01032556,61,106267
-0.0102854,62,106360
-0.01013479,65,106453
-0.009763302,63,106564
-0.009783382,64,106639
-0.009964109,61,106732
-0.01008459,61,106825
-0.01005447,63,106918
-0.01008459,63,107011
-0.01029544,61,107104
-0.009753262,61,107197
-0.01013479,63,107290
-0.01019504,59,107383
-0.009592616,63,107476
-0.009562495,60,107593
-0.01026532,62,107662
-0.01067697,63,107755
-0.01036572,63,107848
-0.01039584,63,107944
-0.01037576,62,108035
-0.009853666,61,108127
-0.01031552,62,108220
-0.01048621,65,108314
-0.01013479,65,108406
