Force(N),Distance(mm),Time(ms)
-0.01088782,100,13638
-0.01071714,98,13729
-0.0103858,99,13822
-0.01053641,94,13915
-0.01069705,99,14008
-0.01056653,98,14101
-0.01034564,94,14194
-0.01012475,98,14287
-0.01035568,95,14380
-0.01031552,95,14490
-0.01036572,96,14566
-0.01056653,99,14659
-0.01042597,95,14752
-0.01040588,98,14844
-0.01101835,95,14937
-0.01096814,96,15030
-0.01043601,97,15123
-0.01043601,95,15218
-0.01068702,95,15309
-0.01101835,97,15402
-0.01092798,97,15508
-0.01043601,100,15588
-0.01068702,98,15681
-0.0109581,99,15774
-0.01051633,98,15867
-0.01043601,100,15960
-0.01050629,97,16053
-0.01051633,96,16146
-0.01037576,97,16239
-0.01036572,98,16332
-0.01035568,94,16425
-0.01040588,98,16536
-0.01035568,95,16611
-0.01048621,93,16704
-0.01074726,96,16797
-0.01035568,95,16895
-0.01034564,97,16983
-0.01064685,97,17076
-0.01064685,96,17169
-0.01053641,97,17262
-0.01071714,95,17355
-0.01017496,96,17448
-0.009933989,99,17558
-0.01007455,96,17634
-0.01041592,96,17733
-0.0108075,96,17820
-0.01050629,95,17913
-0.0102854,98,18006
-0.01008459,99,18098
-0.01021512,93,18191
-0.01062677,95,18284
-0.01083762,97,18378
-0.01092798,92,18474
-0.01006451,95,18585
-0.01024524,97,18656
-0.01046613,98,18749
-0.01083762,95,18842
-0.01081754,94,18935
-0.01100831,96,19028
-0.01087778,96,19121
-0.01064685,97,19214
-0.01103843,97,19313
-0.01105851,94,19400
-0.01048621,93,19493
-0.01021512,94,19604
-0.01041592,94,19679
-0.01056653,94,19772
-0.01092798,94,19865
-0.01084766,94,19958
-0.01076734,94,20051
-0.0107573,93,20151
-0.0103356,94,20237
-0.01060669,94,20330
-0.01064685,94,20422
-0.01031552,97,20515
-0.0103356,97,20626
-0.01099827,94,20702
-0.01096814,93,20794
-0.01070709,95,20887
-0.01063681,94,20994
-0.01047617,93,21073
-0.01070709,96,21166
-0.01049625,94,21259
-0.01039584,92,21352
-0.01026532,93,21445
-0.01040588,96,21538
-0.0103356,96,21649
-0.01039584,99,21724
-0.01036572,98,21817
-0.01053641,95,21910
-0.01070709,97,22003
-0.01040588,98,22096
-0.01041592,93,22189
-0.01059665,94,22282
-0.01070709,93,22375
-0.0103858,92,22468
-0.01012475,97,22570
-0.01037576,95,22681
-0.01039584,95,22747
-0.01030548,97,22840
-0.01053641,98,22933
-0.01060669,94,23026
-0.01067697,96,23119
-0.01057657,96,23212
-0.01051633,92,23305
-0.0102854,94,23398
-0.01064685,93,23491
-0.01060669,96,23584
-0.01029544,92,23694
-0.01034564,96,23770
-0.01021512,99,23863
-0.01036572,91,23956
-0.01057657,95,24049
-0.01067697,93,24141
-0.01058661,95,24234
-0.01048621,95,24327
-0.01065689,94,24420
-0.01022516,95,24513
-0.009944028,94,24606
-0.010185,94,24717
-0.01052637,95,24792
-0.01037576,94,24885
-0.01020508,92,24978
-0.01042597,93,25071
-0.01041592,96,25164
-0.01059665,92,25257
-0.01046613,93,25350
-0.01049625,95,25443
-0.01072718,94,25536
-0.01041592,94,25629
-0.01081754,95,25740
-0.01058661,93,25815
-0.01056653,95,25908
-0.01065689,96,26001
-0.01073722,92,26094
-0.01078742,93,26187
-0.01060669,94,26280
-0.0108577,94,26373
-0.01088782,92,26466
-0.01052637,95,26559
-0.01047617,94,26651
-0.01041592,92,26775
-0.01026532,94,26837
-0.01035568,93,26930
-0.01045609,94,27023
-0.01056653,92,27116
-0.01021512,89,27209
-0.01036572,89,27302
-0.01049625,95,27395
-0.01050629,90,27488
-0.01042597,94,27581
-0.01104847,95,27674
-0.01064685,93,27780
-0.01052637,90,27860
-0.010185,91,27953
-0.01079746,94,28046
-0.01093802,94,28139
-0.01078742,93,28232
-0.01055649,94,28325
-0.01020508,92,28418
-0.01025528,93,28511
-0.01078742,91,28604
-0.01098822,95,28697
-0.01069705,92,28803
-0.01051633,90,28883
-0.01056653,92,28977
-0.01074726,91,29070
-0.01059665,91,29162
-0.01005447,91,29256
-0.01066693,94,29349
-0.01096814,94,29442
-0.01055649,90,29535
-0.01016492,89,29628
-0.01012475,92,29721
-0.01006451,92,29838
-0.01011472,91,29907
-0.01041592,93,30000
-0.01026532,89,30093
-0.01032556,93,30186
-0.01036572,94,30279
-0.01043601,91,30372
-0.0107573,92,30465
-0.01055649,93,30558
-0.01024524,91,30650
-0.009863705,91,30744
-0.01012475,87,30868
-0.01065689,93,30930
-0.01037576,91,31023
-0.01036572,93,31116
-0.01039584,95,31209
-0.01010467,91,31302
-0.009843625,90,31395
-0.01021512,89,31488
-0.01061673,92,31581
-0.0102352,95,31674
-0.01004443,91,31767
-0.01022516,91,31868
-0.01016492,92,31953
-0.01045609,91,32046
-0.01011472,92,32139
-0.01040588,90,32232
-0.01050629,94,32325
-0.01053641,90,32418
-0.01065689,87,32510
-0.01002435,90,32604
-0.009974151,90,32697
-0.01015488,88,32790
-0.01040588,92,32900
-0.01081754,92,32975
-0.01105851,93,33068
-0.01036572,92,33161
-0.01007455,93,33254
-0.01070709,90,33347
-0.0109581,90,33440
-0.01091794,94,33533
-0.01084766,87,33626
-0.01064685,91,33719
-0.01034564,84,33812
-0.01035568,91,33923
-0.01054645,91,33998
-0.0108075,90,34091
-0.01069705,93,34184
-0.01070709,91,34277
-0.01049625,90,34370
-0.01042597,89,34463
-0.01058661,89,34556
-0.01013479,88,34649
-0.01010467,89,34742
-0.01044605,89,34835
-0.01035568,90,34959
-0.01054645,89,35021
-0.01039584,88,35114
-0.01044605,89,35208
-0.01056653,91,35300
-0.01009463,90,35394
-0.009933989,91,35486
-0.01011472,93,35579
-0.01014484,92,35673
-0.01027536,88,35766
-0.01043601,90,35859
-0.01055649,89,35969
-0.0103356,87,36045
-0.01061673,94,36138
-0.01067697,89,36231
-0.01068702,88,36324
-0.01044605,88,36417
-0.01022516,89,36510
-0.01060669,91,36603
-0.01034564,89,36696
-0.0103356,92,36789
-0.0108577,88,36882
-0.01076734,92,36992
-0.01055649,91,37068
-0.01026532,90,37161
-0.01052637,89,37254
-0.0108075,85,37347
-0.01068702,87,37440
-0.01064685,89,37533
-0.01070709,88,37626
-0.01074726,89,37719
-0.01066693,88,37812
-0.009923948,87,37905
-0.01041592,86,38016
-0.01053641,89,38091
-0.01029544,87,38184
-0.0102352,90,38277
-0.009863705,91,38370
-0.009662897,89,38463
-0.01017496,86,38556
-0.01045609,86,38649
-0.01039584,88,38742
-0.01017496,88,38835
-0.01009463,87,38928
-0.01039584,88,39052
-0.01011472,88,39114
-0.01007455,88,39207
-0.01025528,89,39300
-0.01036572,86,39393
-0.01054645,87,39486
-0.01043601,89,39579
-0.01036572,87,39672
-0.01068702,89,39765
-0.01083762,88,39858
-0.01069705,90,39951
-0.01058661,85,40062
-0.009984189,88,40138
-0.01013479,85,40230
-0.01024524,86,40323
-0.01049625,90,40416
-0.01052637,86,40509
-0.01031552,88,40602
-0.01043601,87,40695
-0.01046613,87,40788
-0.01051633,88,40881
-0.0102854,88,40974
-0.01022516,85,41085
-0.01005447,86,41160
-0.01014484,86,41253
-0.01063681,87,41346
-0.01041592,90,41439
-0.01048621,87,41532
-0.0108577,89,41625
-0.01036572,84,41718
-0.01005447,88,41811
-0.01029544,84,41904
-0.01056653,89,41997
-0.01046613,86,42107
-0.009893827,89,42183
-0.009903867,90,42276
-0.01024524,87,42369
-0.01035568,88,42462
-0.01088782,87,42556
-0.01092798,86,42648
-0.01068702,88,42741
-0.01014484,84,42834
-0.009974151,87,42927
-0.01030548,85,43020
-0.01043601,86,43130
-0.01009463,86,43206
-0.01005447,84,43299
-0.01076734,86,43398
-0.01051633,87,43485
-0.009893827,86,43578
-0.01043601,84,43671
-0.01051633,87,43764
-0.01037576,89,43857
-0.01054645,86,43950
-0.01046613,88,44043
-0.01044605,89,44153
-0.01081754,86,44237
-0.01062677,86,44322
-0.01058661,87,44415
-0.01044605,87,44508
-0.0102352,83,44601
-0.01030548,86,44694
-0.01034564,89,44787
-0.010185,85,44880
-0.01062677,86,44974
-0.01050629,88,45066
-0.01013479,82,45176
-0.009964109,85,45252
-0.01048621,84,45345
-0.01066693,86,45438
-0.01016492,88,45531
-0.009723141,84,45624
-0.01014484,85,45717
-0.01054645,84,45817
-0.01106855,84,45903
-0.0109079,85,45996
-0.01035568,89,46089
-0.0103356,85,46200
-0.01025528,86,46275
-0.01032556,83,46368
-0.01015488,87,46461
-0.01001431,88,46554
-0.01031552,84,46655
-0.0108577,87,46740
-0.01102839,84,46833
-0.01059665,85,46926
-0.01029544,84,47019
-0.01025528,85,47112
-0.01042597,85,47223
-0.01054645,83,47298
-0.009964109,83,47391
-0.010185,88,47494
-0.01064685,85,47577
-0.01058661,86,47670
-0.01073722,85,47763
-0.01053641,84,47856
-0.009913907,85,47949
-0.009913907,84,48042
-0.01058661,89,48135
-0.01073722,85,48246
-0.01006451,86,48321
-0.01032556,87,48414
-0.01061673,84,48507
-0.01051633,88,48600
-0.01066693,85,48693
-0.01076734,86,48786
-0.0108075,85,48879
-0.01070709,85,48972
-0.01024524,85,49074
-0.01055649,84,49158
-0.01047617,86,49269
-0.01046613,83,49344
-0.01066693,87,49437
-0.01004443,84,49530
-0.009672939,84,49623
-0.01004443,83,49716
-0.01064685,88,49809
-0.01047617,85,49912
-0.01031552,85,49995
-0.01029544,83,50088
-0.01082758,85,50181
-0.01069705,84,50292
-0.01086774,86,50367
-0.01084766,84,50460
-0.01093802,86,50553
-0.01041592,85,50646
-0.01050629,85,50739
-0.01017496,81,50832
-0.009954069,85,50925
-0.01017496,81,51018
-0.01029544,85,51111
-0.01064685,85,51204
-0.01076734,84,51315
-0.01098822,85,51390
-0.01097818,83,51483
-0.01065689,81,51576
-0.01001431,84,51669
-0.01030548,81,51762
-0.01057657,83,51855
-0.01051633,84,51948
-0.01041592,85,52041
-0.01001431,83,52134
-0.01025528,83,52227
-0.01077738,84,52338
-0.01057657,84,52413
-0.01020508,83,52506
-0.01043601,81,52599
-0.01065689,84,52692
-0.01047617,84,52786
-0.01079746,83,52879
-0.01036572,83,52972
-0.01052637,83,53065
-0.0109581,82,53158
-0.01071714,84,53251
-0.01105851,83,53361
-0.01060669,82,53437
-0.01102839,80,53530
-0.01088782,85,53623
-0.01041592,83,53716
-0.01016492,85,53809
-0.01026532,84,53902
-0.01069705,83,53995
-0.01059665,81,54088
-0.01042597,81,54181
-0.0103858,83,54274
-0.01055649,81,54385
-0.01066693,79,54460
-0.01088782,82,54553
-0.01110871,85,54646
-0.01072718,83,54739
-0.01046613,83,54832
-0.01053641,82,54925
-0.01053641,83,55018
-0.01088782,82,55111
-0.01054645,80,55204
-0.01055649,81,55297
-0.01068702,81,55408
-0.01045609,81,55483
-0.01022516,83,55576
-0.01045609,83,55669
-0.01036572,81,55762
-0.01022516,82,55855
-0.01072718,83,55948
-0.01093802,79,56041
-0.01079746,81,56134
-0.01073722,82,56228
-0.01067697,80,56321
-0.01031552,82,56431
-0.01029544,82,56507
-0.01084766,79,56599
-0.01011472,83,56692
-0.01021512,81,56785
-0.01048621,84,56878
-0.01052637,81,56971
-0.0103858,83,57064
-0.01004443,79,57157
-0.01013479,81,57250
-0.01015488,78,57343
-0.0107573,82,57454
-0.01071714,80,57529
-0.01084766,81,57622
-0.01073722,79,57715
-0.01122919,80,57808
-0.01081754,79,57901
-0.01007455,81,57994
-0.01012475,82,58087
-0.009944028,81,58180
-0.01029544,81,58273
-0.01044605,83,58366
-0.01027536,80,58477
-0.01037576,81,58552
-0.01103843,79,58645
-0.01077738,83,58738
-0.009923948,79,58831
-0.01014484,80,58924
-0.01026532,82,59017
-0.01004443,80,59110
-0.01020508,82,59203
-0.01013479,81,59296
-0.01048621,83,59389
-0.01063681,77,59500
-0.01041592,80,59575
-0.01034564,83,59668
-0.009763302,79,59761
-0.01013479,80,59854
-0.01037576,78,59947
-0.01037576,81,60040
-0.01029544,82,60133
-0.01039584,78,60226
-0.01032556,81,60319
-0.01015488,81,60412
-0.01008459,79,60523
-0.010185,80,60598
-0.01017496,78,60691
-0.01019504,79,60784
-0.01037576,79,60878
-0.01070709,82,60970
-0.01071714,81,61063
-0.01061673,77,61156
-0.01065689,80,61249
-0.01059665,79,61342
-0.01099827,78,61435
-0.01063681,79,61548
-0.01057657,82,61621
-0.01074726,79,61716
-0.01072718,79,61807
-0.01043601,81,61900
-0.01022516,81,61993
-0.01055649,79,62086
-0.01042597,78,62179
-0.01025528,82,62272
-0.0102352,82,62365
-0.01110871,80,62458
-0.01143,78,62569
-0.01138984,80,62644
-0.01150028,76,62737
-0.01091794,78,62830
-0.01011472,77,62923
-0.009763302,82,63016
-0.01036572,81,63109
-0.01053641,80,63202
-0.01040588,79,63295
-0.0102854,81,63388
-0.01068702,79,63481
-0.01057657,69,63592
-0.01091794,80,63667
-0.01066693,79,63760
-0.01057657,78,63853
-0.01074726,77,63946
-0.01093802,78,64039
-0.01079746,80,64134
-0.0108577,78,64225
-0.0108577,77,64318
-0.01089786,80,64411
-0.01124927,78,64504
-0.01079746,76,64614
-0.01034564,78,64690
-0.01067697,78,64783
-0.01079746,77,64876
-0.01129948,77,64973
-0.0109581,80,65062
-0.01063681,77,65155
-0.01053641,77,65248
-0.01072718,78,65341
-0.01081754,78,65434
-0.01057657,79,65527
-0.01024524,77,65637
-0.01045609,81,65713
-0.01069705,77,65811
-0.01079746,77,65899
-0.01029544,78,65992
-0.01022516,79,66085
-0.01071714,75,66178
-0.01056653,77,66271
-0.01008459,75,66364
-0.01024524,77,66457
-0.01042597,75,66552
-0.01081754,79,66663
-0.01071714,80,66736
-0.01105851,75,66829
-0.01112879,73,66922
-0.01059665,76,67015
-0.01063681,78,67108
-0.01068702,80,67201
-0.0108075,78,67294
-0.01094806,78,67391
-0.01121915,75,67479
-0.01068702,73,67573
-0.0103356,74,67683
-0.01042597,78,67759
-0.01053641,76,67852
-0.010185,74,67944
-0.01043601,79,68037
-0.01052637,79,68131
-0.01072718,81,68229
-0.01055649,73,68317
-0.01009463,76,68410
-0.00999423,79,68503
-0.01035568,78,68596
-0.01059665,77,68706
-0.01032556,79,68782
-0.01050629,76,68875
-0.0102854,77,68968
-0.0102854,78,69072
-0.01055649,77,69154
-0.0109581,74,69247
-0.01081754,78,69340
-0.01036572,74,69433
-0.01012475,72,69526
-0.0103858,76,69619
-0.01063681,75,69729
-0.01029544,77,69805
-0.01009463,76,69911
-0.01053641,73,69991
-0.01064685,74,70084
-0.01079746,75,70177
-0.01067697,76,70270
-0.01084766,74,70363
-0.01087778,76,70456
-0.01097818,75,70549
-0.0113798,77,70647
-0.01074726,72,70766
-0.01022516,75,70828
-0.01015488,75,70921
-0.01052637,77,71014
-0.01059665,75,71107
-0.01059665,77,71200
-0.01043601,75,71293
-0.01039584,77,71386
-0.01070709,78,71490
-0.01044605,76,71572
-0.01048621,72,71665
-0.01078742,73,71776
-0.01068702,75,71851
-0.01008459,75,71944
-0.01045609,74,72037
-0.01078742,76,72130
-0.01047617,75,72223
-0.009883786,77,72329
-0.01000427,76,72409
-0.01047617,74,72502
-0.01029544,73,72595
-0.01004443,75,72688
-0.01048621,78,72789
-0.0109079,73,72874
-0.01044605,75,72967
-0.01021512,75,73060
-0.01027536,77,73163
-0.01043601,77,73246
-0.01053641,76,73339
-0.01042597,77,73432
-0.01042597,76,73525
-0.01073722,74,73618
-0.01021512,76,73711
-0.01051633,78,73822
-0.01108863,78,73897
-0.01054645,75,74001
-0.009984189,73,74083
-0.01050629,76,74176
-0.01051633,75,74269
-0.01053641,75,74362
-0.0102352,76,74455
-0.01015488,77,74548
-0.01029544,75,74641
-0.01055649,74,74738
-0.01036572,76,74849
-0.01036572,76,74920
-0.01076734,75,75013
-0.01084766,74,75106
-0.01108863,73,75199
-0.01055649,76,75292
-0.01043601,75,75385
-0.01052637,71,75478
-0.01044605,73,75580
-0.01079746,78,75664
-0.01104847,73,75757
-0.01077738,75,75863
-0.01029544,76,75943
-0.0102352,74,76036
-0.01064685,73,76129
-0.01049625,75,76222
-0.009913907,73,76315
-0.01016492,77,76414
-0.01063681,75,76501
-0.01043601,72,76594
-0.01068702,74,76687
-0.01063681,77,76780
-0.01042597,76,76891
-0.01045609,73,76966
-0.01066693,75,77059
-0.01079746,73,77152
-0.0109581,74,77253
-0.01055649,73,77338
-0.01052637,73,77431
-0.01061673,74,77524
-0.01071714,75,77617
-0.01059665,74,77710
-0.01057657,72,77803
-0.01060669,75,77914
-0.0107573,76,77989
-0.01027536,73,78096
-0.009843625,75,78175
-0.01027536,77,78268
-0.01074726,72,78361
-0.0109079,75,78454
-0.01097818,73,78547
-0.01102839,73,78640
-0.01081754,74,78733
-0.01011472,71,78833
-0.01047617,63,78943
-0.01076734,75,79012
-0.01065689,74,79105
-0.01064685,73,79198
-0.01081754,72,79291
-0.01072718,75,79384
-0.01070709,73,79477
-0.01043601,74,79570
-0.01019504,72,79671
-0.01019504,76,79756
-0.01022516,73,79849
-0.01060669,73,79960
-0.01034564,71,80035
-0.01035568,74,80128
-0.01051633,76,80221
-0.01051633,75,80314
-0.01093802,73,80407
-0.01097818,71,80513
-0.01070709,70,80593
-0.01029544,72,80686
-0.01067697,60,80779
-0.01121915,72,80872
-0.01049625,75,80983
-0.0102352,72,81059
-0.01007455,74,81152
-0.01017496,73,81244
-0.01010467,76,81351
-0.01008459,74,81431
-0.01012475,71,81524
-0.0102854,62,81617
-0.01057657,74,81710
-0.01034564,71,81803
-0.01009463,75,81896
-0.01086774,72,82006
-0.01066693,71,82082
-0.01062677,73,82175
-0.01113883,74,82268
-0.01076734,70,82361
-0.01068702,74,82454
-0.01111875,71,82547
-0.01143,71,82640
-0.01073722,71,82733
-0.01054645,70,82826
-0.01054645,70,82931
-0.01057657,75,83042
-0.009903867,69,83105
-0.01040588,71,83198
-0.01074726,71,83291
-0.01065689,72,83384
-0.01039584,71,83477
-0.01039584,69,83570
-0.01052637,72,83663
-0.01026532,73,83769
-0.01017496,72,83849
-0.01031552,72,83942
-0.01024524,72,84052
-0.01010467,71,84128
-0.01064685,72,84221
-0.01079746,71,84314
-0.01083762,69,84407
-0.0108577,71,84500
-0.01029544,71,84593
-0.01040588,72,84686
-0.01063681,70,84779
-0.01057657,73,84872
-0.01001431,71,84965
-0.01037576,74,85066
-0.01077738,73,85151
-0.01046613,69,85244
-0.01071714,73,85337
-0.0108075,74,85442
-0.01034564,71,85523
-0.01004443,70,85616
-0.01058661,71,85709
-0.0108075,70,85802
-0.01011472,69,85895
-0.009933989,72,85988
-0.01022516,73,86099
-0.01044605,71,86174
-0.01074726,71,86280
-0.01098822,71,86360
-0.01081754,71,86453
-0.01049625,71,86546
-0.01045609,71,86639
-0.01061673,74,86732
-0.01041592,71,86825
-0.01025528,71,86918
-0.01044605,69,87022
-0.01067697,69,87133
-0.01101835,71,87197
-0.01066693,70,87290
-0.01031552,70,87383
-0.01041592,71,87476
-0.01108863,70,87569
-0.0112794,70,87662
-0.01045609,72,87755
-0.01034564,67,87861
-0.01047617,69,87941
-0.01086774,69,88034
-0.0107573,70,88145
-0.01039584,71,88220
-0.01056653,70,88313
-0.01042597,72,88406
-0.01020508,69,88499
-0.01096814,67,88592
-0.01109867,67,88685
-0.01036572,70,88778
-0.01008459,68,88871
-0.01012475,69,88964
-0.01051633,71,89057
-0.01067697,67,89168
-0.01057657,69,89243
-0.01036572,68,89336
-0.01063681,67,89429
-0.01073722,70,89522
-0.01039584,70,89615
-0.01078742,71,89708
-0.01092798,69,89801
-0.01083762,68,89894
-0.01042597,56,89987
-0.01037576,69,90080
-0.01068702,70,90190
-0.01057657,67,90266
-0.01053641,66,90359
-0.01019504,68,90452
-0.01030548,69,90545
-0.01054645,67,90638
-0.01044605,70,90731
-0.01011472,67,90824
-0.01027536,70,90917
-0.01025528,68,91010
-0.01060669,67,91103
-0.01082758,67,91234
-0.01064685,67,91289
-0.01048621,67,91382
-0.01064685,72,91475
-0.01009463,67,91568
-0.01030548,67,91661
-0.01078742,67,91754
-0.01048621,69,91847
-0.01032556,70,91940
-0.01053641,68,92033
-0.01012475,69,92126
-0.01072718,69,92237
-0.01053641,67,92312
-0.01042597,71,92405
-0.01031552,65,92498
-0.01011472,67,92591
-0.009933989,66,92684
-0.01021512,66,92777
-0.01041592,66,92870
-0.01064685,67,92963
-0.01091794,68,93056
-0.01064685,66,93149
-0.01064685,68,93260
-0.01029544,68,93335
-0.01050629,66,93428
-0.01072718,67,93521
-0.01077738,66,93614
-0.01068702,67,93707
-0.01082758,69,93800
-0.01058661,67,93893
-0.01082758,68,93986
-0.01077738,64,94079
-0.01030548,66,94172
-0.01002435,68,94283
-0.01036572,68,94358
-0.01060669,66,94451
-0.01089786,69,94544
-0.01039584,65,94637
-0.0102352,69,94730
-0.01032556,65,94823
-0.01050629,69,94916
-0.0108075,66,95009
-0.01073722,64,95102
-0.01064685,66,95195
-0.01065689,66,95319
-0.01083762,67,95381
-0.01055649,65,95474
-0.01066693,67,95567
-0.0109581,63,95660
-0.01046613,65,95753
-0.01001431,65,95846
-0.01010467,67,95939
-0.01014484,68,96032
-0.009964109,67,96125
-0.01006451,67,96218
-0.01086774,68,96329
-0.01067697,67,96408
-0.01048621,64,96497
-0.01049625,67,96590
-0.0103858,66,96683
-0.01035568,65,96776
-0.01056653,67,96869
-0.01086774,67,96962
-0.01099827,69,97055
-0.01079746,65,97148
-0.01060669,68,97241
-0.01046613,65,97352
-0.01051633,62,97427
-0.01072718,67,97520
-0.01078742,63,97613
-0.01072718,67,97706
-0.01034564,61,97799
-0.01006451,67,97892
-0.01060669,65,97988
-0.01046613,63,98078
-0.01011472,64,98171
-0.01041592,68,98264
-0.01063681,65,98375
-0.01019504,66,98450
-0.009974151,67,98543
-0.009773343,66,98636
-0.01014484,67,98729
-0.01029544,67,98827
-0.0103858,66,98915
-0.01039584,62,99008
-0.01073722,67,99101
-0.01046613,65,99194
-0.01014484,65,99287
-0.01045609,66,99398
-0.01053641,65,99473
-0.01045609,64,99566
-0.01066693,60,99665
-0.01079746,64,99752
-0.01064685,66,99845
-0.01086774,62,99938
-0.01092798,63,100031
-0.01063681,63,100124
-0.01064685,66,100217
-0.01097818,67,100310
-0.01053641,67,100416
-0.01058661,66,100504
-0.01035568,63,100589
-0.01036572,65,100682
-0.0102854,64,100775
-0.0108577,62,100868
-0.01091794,68,100961
-0.01022516,64,101054
-0.01050629,65,101147
-0.01096814,67,101240
-0.01057657,65,101333
-0.0103356,64,101444
-0.01032556,62,101519
-0.01017496,64,101612
-0.01029544,66,101705
-0.01078742,65,101799
-0.01030548,65,101891
-0.009984189,65,101984
-0.01014484,62,102079
-0.01036572,66,102170
-0.01052637,63,102264
-0.01072718,64,102357
-0.01052637,61,102467
-0.01008459,64,102543
-0.01005447,64,102635
-0.01014484,66,102728
-0.01025528,64,102822
-0.01036572,65,102922
-0.01047617,66,103007
-0.01089786,67,103100
-0.01051633,63,103193
-0.01037576,65,103287
-0.01067697,64,103379
-0.01089786,65,103490
-0.01021512,67,103566
-0.01026532,65,103658
-0.01029544,63,103760
-0.01029544,63,103844
-0.0103356,66,103937
-0.01068702,61,104030
-0.01020508,64,104123
-0.01065689,64,104216
-0.01097818,61,104309
-0.01069705,64,104402
-0.01000427,62,104513
-0.01026532,65,104588
-0.01048621,64,104681
-0.0103356,61,104774
-0.01010467,65,104867
-0.009944028,62,104960
-0.01035568,64,105053
-0.01035568,61,105146
-0.01064685,62,105239
-0.01066693,64,105340
-0.01068702,64,105425
-0.01043601,64,105536
-0.01068702,63,105611
-0.01051633,63,105704
-0.01064685,61,105797
-0.0107573,62,105890
-0.01058661,61,105983
-0.01082758,62,106076
-0.01079746,62,106179
-0.01042597,64,106262
-0.01062677,65,106355
-0.01045609,60,106448
-0.01071714,63,106559
-0.01094806,60,106634
-0.01082758,63,106727
-0.01057657,63,106820
-0.01069705,59,106913
-0.01088782,61,107006
-0.01092798,61,107099
-0.01047617,65,107192
-0.01053641,63,107285
-0.01087778,63,107378
-0.01048621,63,107471
-0.01017496,62,107582
-0.01019504,64,107657
-0.01049625,61,107750
-0.01049625,60,107843
-0.0103858,65,107936
-0.01056653,61,108029
-0.01074726,63,108122
-0.01072718,62,108215
-0.01069705,62,108308
