Force(N),Distance(mm),Time(ms)
-0.00009193199,90,26911
-0.0001320934,91,27003
-0.0002826987,88,27096
-0.0001019723,86,27189
0.000420126,90,27282
0.00003859261,89,27374
0.000008471547,90,27467
0.0002293593,85,27560
0.00002855226,89,27672
-0.0002224566,86,27745
-0.000292739,87,27838
-0.0001722548,88,27930
0.0001189154,89,28023
0.0002494401,88,28116
0.0002795611,87,28209
0.0001791576,87,28301
0.0002695208,89,28394
-0.00002164951,91,28487
-0.0002224566,89,28579
-0.000915241,85,28691
-0.0005437479,84,28765
0.00006871367,89,28857
-0.0002124162,91,28950
-0.0004634251,86,29043
-0.0002726583,89,29136
-0.0003128197,86,29228
0.0003699243,88,29321
0.000420126,90,29414
-0.0001421337,87,29506
-0.00003168987,90,29602
-0.00007185128,87,29700
-0.0004232636,88,29785
-0.0003329005,87,29877
-0.0004031829,90,29970
-0.000433304,86,30063
-0.000122053,86,30155
-0.00001160916,88,30248
0.0001490365,86,30341
0.00003859261,85,30433
0.0001691172,89,30526
-0.0002425373,88,30619
-0.0003027794,88,30730
-0.0002324969,86,30804
-0.0005035865,85,30897
-0.0005136268,87,30990
-0.0003730619,88,31082
-0.0002525776,86,31175
0.000219319,87,31268
-0.000001568805,86,31368
0.00005867332,87,31453
-0.0001421337,88,31546
-0.0001421337,89,31639
-0.0001120127,86,31750
0.0002795611,89,31824
0.0001891979,86,31917
0.00004863296,87,32010
0.000219319,86,32102
0.000008471547,89,32195
-0.0004935461,86,32288
-0.0001722548,86,32380
0.0001389961,87,32473
0.00002855226,86,32566
-0.0001320934,88,32658
-0.00002164951,84,32770
-0.0005537882,90,32844
-0.0003630215,86,32937
-0.0003931426,85,33029
-0.00005177057,83,33122
0.0003096821,87,33215
-0.0003027794,86,33307
-0.0003630215,85,33411
-0.0002224566,85,33493
-0.00001160916,85,33585
0.0003799646,88,33678
-0.0002425373,88,33790
-0.0003128197,85,33864
0.00005867332,85,33956
0.0005205297,87,34049
0.0005406103,85,34142
0.0002695208,85,34234
0.0003096821,85,34327
0.0001590769,82,34420
0.00002855226,84,34512
-0.000122053,84,34605
-0.00005177057,86,34698
-0.000122053,86,34809
-0.0008650393,87,34883
-0.00008189163,83,34976
-0.0002124162,83,35069
-0.0004634251,86,35161
-0.000634111,86,35254
-0.0001320934,83,35347
-0.00004173022,80,35453
-0.00004173022,85,35532
-0.0002124162,83,35625
-0.0001120127,85,35718
0.0001088751,83,35829
0.0001590769,85,35903
0.0003799646,82,35996
0.0003297628,85,36089
0.0006811752,84,36181
0.0001490365,82,36274
-0.0001722548,83,36367
0.0001992382,81,36459
0.0003598839,85,36552
0.0003297628,84,36645
0.0001691172,86,36738
-0.00004173022,86,36849
0.0002393997,82,36923
0.0003197225,87,37016
0.0000185119,85,37109
0.0005707313,84,37201
0.0007614981,82,37294
0.000008471547,85,37387
-0.0002324969,83,37479
-0.0002023759,81,37572
0.00003859261,84,37665
-0.0001722548,82,37758
-0.000122053,84,37869
-0.00005177057,86,37943
-0.0001421337,82,38036
-0.0001521741,86,38128
-0.0003027794,85,38221
0.0003197225,83,38314
0.000390005,81,38407
-0.000122053,84,38499
0.0001891979,84,38592
0.000219319,83,38685
0.00008879437,84,38777
-0.00001160916,84,38889
0.00003859261,82,38963
-0.0002425373,84,39056
-0.0006441514,84,39148
-0.0003429408,82,39241
-0.0001521741,84,39334
-0.0003630215,80,39426
-0.0001320934,85,39519
-0.0001521741,84,39612
-0.00004173022,82,39705
0.00002855226,84,39800
-0.0001722548,84,39897
-0.0001622145,81,39983
-0.00005177057,84,40075
-0.0002525776,81,40168
-0.0004835058,81,40261
-0.0004835058,83,40354
-0.0001521741,82,40446
-0.0002425373,81,40539
-0.0005236671,83,40632
-0.000262618,83,40724
0.0001791576,82,40817
0.0002092786,83,40935
0.0005104892,81,41003
0.0006711349,80,41095
0.0005807716,80,41188
0.0002996418,81,41281
0.0005707313,84,41373
0.0005104892,81,41466
0.000560691,82,41566
-0.00009193199,80,41651
0.0003096821,82,41744
0.0001088751,82,41837
0.000008471547,79,41948
0.00008879437,80,42022
0.0005104892,80,42115
0.0003197225,85,42208
-0.0002726583,82,42300
-0.0005638286,84,42393
-0.00006181093,81,42486
0.0003197225,80,42578
-0.000262618,82,42671
-0.0004132233,83,42764
-0.0003128197,80,42857
0.00008879437,80,42968
0.0001791576,81,43042
0.0001389961,82,43135
0.0001289558,80,43227
0.0001891979,81,43320
0.0004000453,82,43413
0.0003197225,84,43505
-0.0001421337,81,43608
0.00007875402,82,43691
0.0001590769,80,43784
-0.000292739,78,43876
-0.0002023759,79,43988
-0.0001421337,80,44062
-0.0006140303,77,44154
-0.0006642321,81,44247
-0.0006843128,80,44340
-0.000433304,79,44432
-0.0001421337,82,44525
-0.0001722548,73,44618
-0.0004031829,81,44710
-0.0002726583,78,44803
0.0001289558,80,44896
0.0002996418,81,45007
-0.00008189163,84,45081
-0.000122053,79,45174
-0.0004835058,79,45267
-0.0007345146,77,45359
-0.0001722548,82,45452
-0.0004031829,82,45545
-0.0003529811,81,45649
-0.0004433444,80,45730
-0.0003529811,82,45823
0.0000185119,79,45916
-0.000001568805,82,46013
-0.0001120127,80,46101
0.00002855226,78,46194
0.00003859261,81,46286
0.0002996418,80,46379
0.0008518612,80,46472
0.0006309734,81,46564
0.000390005,81,46657
-0.00002164951,71,46750
-0.0001019723,80,46842
-0.0001822952,76,46935
0.0001891979,77,47047
0.00007875402,80,47121
-0.0001019723,81,47213
-0.0003429408,78,47306
-0.0001521741,76,47399
-0.0002224566,79,47491
-0.0003027794,80,47584
0.0001590769,80,47678
0.0001490365,81,47770
0.0001891979,81,47862
-0.0001421337,80,47955
0.0004402068,80,48066
0.0001691172,79,48140
0.00004863296,78,48233
0.000008471547,79,48326
0.000219319,76,48419
0.0003096821,72,48511
0.00008879437,81,48604
-0.0003429408,80,48697
0.0003297628,79,48789
0.0008819822,81,48882
0.0007213366,75,48975
0.000560691,78,49087
-0.000001568805,77,49160
0.0001590769,81,49253
0.0002695208,80,49346
0.00008879437,80,49438
0.00004863296,80,49531
-0.0002224566,78,49624
-0.000001568805,75,49720
-0.00007185128,73,49809
0.0000185119,79,49902
-0.00008189163,76,49994
0.0002293593,76,50106
-0.0002425373,77,50180
-0.0004132233,80,50273
0.0001791576,78,50365
0.0003598839,76,50458
0.0001791576,77,50551
0.0001389961,79,50643
0.0003598839,75,50736
-0.00002164951,78,50829
0.00004863296,81,50922
-0.00002164951,72,51014
-0.00001160916,76,51112
-0.0001320934,77,51200
-0.0001722548,78,51292
-0.000433304,78,51385
-0.0002726583,78,51486
0.00002855226,80,51570
-0.00005177057,77,51663
0.00004863296,77,51756
0.000219319,78,51849
0.0002695208,77,51941
0.0001992382,76,52034
-0.0001320934,75,52146
-0.0005738688,79,52219
0.0001791576,74,52312
-0.0003429408,78,52405
-0.000292739,79,52498
0.00007875402,78,52590
0.0005004489,77,52683
-0.00005177057,76,52776
0.00002855226,74,52868
0.000560691,75,52961
0.0007514577,76,53054
0.0003699243,76,53166
-0.0002023759,76,53239
-0.0001421337,74,53332
-0.0001019723,76,53425
-0.0003228601,75,53525
-0.0002425373,74,53610
-0.0003831022,74,53703
-0.0003831022,77,53796
-0.00009193199,78,53888
-0.0001320934,75,53981
-0.00001160916,78,54074
0.00008879437,78,54171
-0.0001019723,77,54259
0.00007875402,77,54352
0.000219319,76,54444
-0.0003128197,74,54537
-0.0001320934,76,54630
0.0003799646,77,54723
0.0001691172,68,54815
0.00006871367,73,54908
0.0002494401,73,55001
0.0001891979,76,55093
0.0002494401,74,55205
0.0000185119,71,55290
-0.0002023759,75,55371
-0.0003429408,74,55464
0.0001088751,72,55557
0.0002896014,75,55650
-0.0003027794,79,55742
-0.00004173022,73,55835
0.0001891979,75,55928
0.0001189154,78,56020
0.0002293593,75,56113
0.0004904085,72,56225
-0.00001160916,74,56298
0.00002855226,72,56391
0.0001389961,74,56484
-0.000001568805,76,56576
0.0006711349,72,56669
0.0002092786,74,56762
-0.0001923355,74,56855
-0.000001568805,74,56947
0.00004863296,75,57040
0.0005305699,76,57133
0.0002896014,75,57245
0.0002293593,72,57331
0.0007715384,77,57411
0.0006410137,72,57504
0.0003598839,76,57596
0.0003197225,74,57689
0.0001791576,72,57782
-0.0002525776,74,57875
-0.00002164951,75,57967
0.0004000453,74,58060
0.0005305699,76,58153
0.0003297628,73,58264
-0.0001120127,76,58338
0.0001490365,74,58431
-0.0001822952,74,58523
0.000219319,76,58616
0.0004301663,76,58709
0.0005506506,74,58802
0.00004863296,71,58894
-0.00009193199,74,58987
-0.0003027794,72,59080
-0.00008189163,71,59173
0.0001992382,73,59284
0.0004502471,72,59358
-0.000122053,71,59451
0.00006871367,75,59543
0.0005807716,74,59637
0.0006209331,75,59729
0.0002795611,74,59822
0.0002293593,73,59914
0.0004602875,72,60007
0.0002996418,72,60100
-0.00008189163,71,60192
0.00002855226,75,60304
0.0001389961,72,60378
0.0004301663,71,60470
0.0001891979,72,60563
-0.00009193199,75,60656
-0.00006181093,73,60748
0.0002393997,73,60841
0.00008879437,71,60934
-0.0002324969,75,61026
-0.0002425373,74,61119
-0.0002525776,74,61212
-0.000292739,74,61323
-0.0001822952,74,61397
-0.0001923355,75,61490
0.0001992382,75,61583
0.000390005,73,61680
0.0004803682,74,61768
0.000008471547,72,61861
-0.0002425373,73,61953
-0.0002124162,72,62046
-0.000001568805,71,62139
-0.0001019723,69,62232
0.0001490365,72,62343
-0.00002164951,74,62417
-0.0001722548,73,62510
0.0001490365,71,62603
-0.00006181093,73,62695
-0.0001019723,74,62788
0.0001891979,73,62881
0.0006711349,75,62973
0.0005305699,74,63066
-0.0001722548,75,63159
0.0001691172,74,63252
-0.0003128197,72,63363
-0.0005337075,72,63437
0.000219319,72,63530
0.0004100856,72,63622
0.0001289558,71,63721
0.0004602875,70,63808
0.0008016594,75,63901
0.0002293593,72,63993
0.0003498435,72,64086
0.0003799646,71,64179
0.0000185119,71,64271
-0.0004031829,73,64369
-0.0003630215,70,64457
-0.0001421337,72,64549
-0.0003730619,72,64642
-0.0001521741,73,64735
0.00004863296,71,64828
-0.0001120127,72,64920
-0.00009193199,74,65013
0.000008471547,71,65106
-0.0003329005,72,65198
-0.0003228601,72,65291
-0.0003329005,72,65402
0.0001088751,71,65487
0.0001590769,72,65569
0.00009883472,72,65662
0.0003197225,73,65755
0.0004904085,71,65847
0.0002896014,72,65940
-0.00003168987,67,66033
-0.0003529811,71,66125
0.0001791576,71,66218
0.0001590769,69,66311
-0.0003027794,69,66429
-0.00005177057,71,66496
-0.00001160916,73,66589
-0.0001421337,70,66682
-0.00004173022,72,66774
-0.000001568805,71,66867
-0.00007185128,71,66960
-0.0003831022,69,67052
-0.0005839093,71,67145
-0.00006181093,70,67238
0.0005807716,71,67331
0.0001992382,73,67442
-0.00002164951,70,67529
-0.0001019723,67,67609
0.0000185119,68,67701
0.0001490365,70,67794
0.00002855226,70,67887
-0.0001521741,68,67979
0.0001389961,71,68072
0.000390005,71,68165
0.0003498435,75,68258
0.000219319,71,68350
0.0003498435,69,68468
0.0003799646,68,68536
-0.0002726583,68,68628
0.000008471547,69,68721
0.0002092786,76,68814
0.00005867332,71,68906
0.0003297628,70,68999
0.0004803682,70,69092
0.00005867332,70,69185
-0.0001923355,69,69277
0.000008471547,69,69370
0.0002795611,71,69468
0.00003859261,71,69559
0.00009883472,70,69648
0.00006871367,68,69741
0.0001590769,68,69834
0.0001189154,69,69926
0.00006871367,71,70019
0.0001691172,67,70112
0.0001992382,68,70204
0.00005867332,59,70297
0.0004100856,67,70390
-0.000122053,69,70502
-0.0003128197,69,70575
0.00002855226,68,70668
0.0003598839,70,70761
0.00002855226,69,70853
-0.0001019723,70,70946
-0.0002023759,71,71039
-0.0002425373,71,71132
0.0002695208,70,71236
0.0001490365,70,71317
0.0003598839,67,71410
-0.0001019723,69,71522
-0.00002164951,72,71601
0.00004863296,66,71688
-0.0003228601,68,71781
-0.0001320934,70,71873
0.0001891979,70,71966
0.000219319,66,72059
0.00007875402,65,72151
-0.00001160916,68,72244
-0.00006181093,67,72337
-0.0002726583,68,72429
0.0001490365,72,72541
0.0006610945,71,72615
0.0001389961,67,72708
-0.0001019723,66,72800
0.00005867332,68,72893
0.0008518612,69,72986
0.0003297628,66,73079
-0.0002726583,69,73171
0.00007875402,69,73277
0.0001088751,66,73356
0.00007875402,67,73449
0.0001389961,68,73561
0.0005506506,68,73642
0.0007112963,67,73727
0.0003799646,69,73820
0.0001490365,68,73913
0.0002795611,67,74005
0.0004502471,55,74098
0.0004000453,69,74191
0.0006510541,67,74283
0.0005506506,66,74376
-0.00004173022,67,74469
-0.0003931426,62,74566
0.00002855226,67,74654
0.000008471547,67,74747
0.0002795611,65,74840
0.0001791576,65,74932
0.0004000453,67,75025
0.000390005,68,75118
0.0003598839,64,75210
0.0003197225,64,75306
0.0001891979,66,75396
0.0004301663,67,75489
0.0003297628,68,75600
0.0004803682,68,75674
0.0006610945,65,75767
0.000590812,67,75859
-0.0001320934,67,75952
-0.0001622145,67,76045
0.000420126,66,76138
0.0005807716,66,76230
0.000219319,65,76323
0.00006871367,66,76416
0.0004602875,66,76508
0.0004602875,66,76620
0.00005867332,65,76694
0.0001088751,66,76786
0.0004703278,64,76879
0.0001189154,65,76972
-0.00001160916,67,77065
0.0005004489,67,77157
0.0007414174,67,77250
0.0004301663,67,77348
0.0006008524,66,77435
0.0003197225,68,77528
0.0003598839,66,77640
0.000560691,63,77713
0.0006309734,64,77806
0.0002594804,64,77899
0.0002594804,65,77991
0.0005707313,68,78084
0.0003297628,66,78177
-0.00003168987,65,78270
0.00005867332,65,78362
0.0001088751,66,78455
-0.0001923355,64,78548
-0.0002425373,66,78659
-0.00003168987,65,78733
0.0003398032,65,78826
0.0002695208,65,78918
0.0001791576,65,79011
0.0002293593,64,79104
0.0001289558,64,79197
0.0001791576,61,79289
0.0006410137,64,79390
0.00005867332,66,79475
-0.00009193199,64,79567
0.0003398032,66,79679
0.00006871367,64,79755
0.0001289558,68,79845
0.0002393997,68,79938
-0.00005177057,64,80031
0.0001088751,64,80124
0.00006871367,66,80216
0.0001992382,63,80309
-0.00005177057,66,80402
0.0001289558,63,80494
0.0004803682,66,80587
0.0006108927,64,80699
0.0003096821,63,80772
0.0003598839,64,80865
0.0005406103,67,80958
-0.00006181093,64,81050
0.0003699243,62,81143
0.0006510541,63,81236
-0.0001521741,61,81329
0.0002293593,63,81432
0.0003297628,65,81514
-0.000122053,64,81607
-0.000001568805,64,81718
-0.00007185128,63,81796
-0.0001722548,65,81885
-0.0001120127,63,81978
0.00006871367,62,82070
0.00003859261,65,82163
-0.0005738688,63,82256
-0.0003630215,62,82348
-0.0002224566,63,82441
0.0003699243,64,82534
0.000420126,65,82627
-0.0001722548,64,82738
0.00005867332,62,82812
0.00003859261,61,82905
0.0001189154,60,82997
0.000590812,65,83090
0.000420126,61,83183
0.0001791576,62,83275
-0.0001019723,60,83368
0.0001389961,63,83473
0.0002695208,64,83554
-0.000262618,63,83646
-0.0002124162,64,83758
0.0001490365,61,83838
0.00008879437,58,83924
0.00008879437,60,84017
0.00008879437,61,84110
-0.0003228601,59,84203
-0.00007185128,60,84295
-0.00001160916,63,84388
0.0003498435,61,84481
0.0006811752,65,84573
0.0008116998,62,84666
0.0005205297,59,84778
0.00009883472,62,84852
0.0005807716,63,84944
0.0007213366,61,85037
0.0008619017,62,85130
0.0004502471,62,85222
0.0001590769,62,85315
-0.000001568805,62,85408
-0.000122053,59,85512
-0.0002023759,63,85593
0.00004863296,61,85686
-0.0003831022,63,85783
-0.0005236671,61,85871
-0.0005136268,60,85964
0.00008879437,61,86057
0.0001289558,60,86149
0.000008471547,62,86242
0.0002494401,64,86335
0.0001189154,63,86427
-0.0002224566,62,86520
-0.0002425373,60,86613
0.0001088751,62,86706
0.0002092786,61,86817
0.0003197225,62,86891
0.00005867332,57,86984
-0.0001521741,62,87076
-0.0002826987,63,87169
-0.0001120127,62,87262
0.0001189154,61,87355
0.00009883472,61,87447
0.0004703278,60,87540
0.000420126,61,87633
-0.000001568805,61,87725
-0.0001421337,59,87823
0.00006871367,61,87911
0.0005305699,62,88004
0.0008217402,59,88096
0.0006912155,62,88189
0.0001189154,62,88282
0.0002996418,61,88374
0.0004100856,61,88467
0.0002494401,63,88560
0.0002494401,60,88652
-0.0002023759,61,88745
0.0002996418,61,88857
0.0007614981,62,88931
0.0007614981,61,89023
0.0005004489,59,89116
0.0001490365,59,89209
0.0005807716,59,89306
0.0006209331,62,89394
0.0002494401,61,89487
-0.0003429408,60,89579
0.00003859261,59,89672
0.0003799646,60,89765
0.0001691172,60,89884
0.0005104892,61,89950
0.0004904085,61,90043
0.0002996418,59,90136
-0.00009193199,57,90228
0.0002594804,61,90321
0.0004000453,60,90414
0.0001791576,57,90506
0.0001992382,58,90599
0.00008879437,55,90692
0.0002795611,59,90785
0.0003398032,60,90896
0.0004803682,59,90970
0.0001389961,61,91063
0.0002293593,58,91155
0.0003799646,56,91248
0.0002695208,47,91348
0.0004502471,60,91433
0.0006108927,57,91526
0.0001891979,59,91619
0.0001891979,59,91712
0.0004301663,60,91804
0.0003799646,60,91916
0.0005104892,57,91990
0.00004863296,58,92083
0.0001992382,60,92175
0.0002996418,62,92268
0.0001189154,58,92361
0.00007875402,62,92453
0.0003197225,60,92546
0.000420126,58,92639
0.0002092786,57,92731
0.00007875402,57,92824
0.0001590769,61,92936
0.0006912155,59,93010
0.0004703278,59,93102
0.0003699243,60,93195
0.0004602875,58,93288
0.00008879437,61,93390
-0.00008189163,62,93473
0.0002494401,60,93566
0.00004863296,58,93659
0.0001590769,60,93751
0.0003699243,56,93844
0.0004301663,58,93956
0.0007414174,62,94029
0.0005406103,56,94122
0.00009883472,58,94215
-0.000001568805,61,94308
-0.0001120127,57,94400
-0.0003128197,57,94493
-0.0001019723,55,94586
-0.00007185128,59,94678
0.00005867332,58,94771
0.0001490365,61,94864
-0.00003168987,57,94975
-0.0001421337,57,95049
0.00002855226,57,95142
0.0001691172,59,95235
0.0005004489,58,95327
0.0006510541,57,95433
0.0001189154,58,95513
0.0001891979,58,95605
0.0004803682,55,95698
0.0004100856,59,95791
0.0006108927,60,95884
0.0001590769,57,95995
0.0001490365,55,96069
0.0005004489,55,96162
0.0006711349,55,96254
0.0008317805,44,96347
0.0004904085,56,96440
0.0005707313,59,96532
0.0005506506,57,96625
0.000390005,57,96718
0.0001389961,57,96811
0.0005205297,56,96903
0.0002996418,60,97015
-0.0001320934,59,97089
0.0003498435,43,97181
0.0002996418,54,97274
0.0004301663,57,97367
0.0002695208,57,97460
0.0002494401,56,97552
0.0003096821,56,97645
-0.0003128197,56,97738
-0.0003128197,57,97830
-0.0005939496,55,97923
-0.0004634251,57,98034
-0.0001019723,58,98109
0.0004502471,55,98201
0.0006811752,58,98294
0.000390005,57,98387
-0.0002324969,59,98479
-0.0001421337,55,98572
0.0003398032,55,98665
0.0002695208,55,98757
0.0001891979,55,98850
0.0008217402,59,98943
0.0008518612,58,99055
-0.0001019723,54,99128
-0.0007043935,59,99221
-0.0007144339,56,99314
-0.0001722548,58,99406
-0.0001421337,54,99499
-0.0002224566,42,99592
-0.0001120127,56,99685
0.0002393997,55,99779
0.00007875402,57,99870
-0.0002124162,56,99963
-0.000122053,53,100074
0.0003498435,58,100148
0.0004904085,54,100241
0.0005205297,57,100333
0.0001992382,54,100426
0.00002855226,55,100519
-0.00004173022,57,100612
-0.0001120127,54,100704
-0.000433304,56,100797
-0.0003630215,54,100890
0.00009883472,56,100982
0.0003699243,57,101094
-0.0001120127,57,101168
0.000219319,53,101260
0.0005406103,55,101353
0.0001791576,54,101446
0.0002594804,56,101539
0.0007112963,56,101631
0.0006510541,55,101724
0.0001691172,52,101821
-0.0001622145,53,101909
-0.000292739,51,102002
-0.00004173022,55,102114
0.000390005,54,102188
0.0001289558,55,102280
0.0000185119,55,102373
0.0005406103,56,102466
0.0007213366,54,102558
0.0005807716,55,102651
0.000390005,55,102744
-0.00009193199,52,102836
-0.0001521741,51,102929
-0.0002525776,54,103022
-0.00009193199,55,103133
-0.0001822952,53,103207
0.0001992382,54,103300
0.0002996418,53,103393
0.0002494401,53,103485
0.0001590769,55,103578
0.0001992382,54,103671
-0.000001568805,51,103764
-0.00003168987,53,103863
-0.0001923355,54,103949
0.0002896014,54,104042
0.0003799646,53,104153
0.0003398032,53,104228
-0.0001622145,54,104320
-0.0001822952,50,104412
-0.00003168987,53,104505
-0.0002023759,50,104598
-0.00006181093,53,104690
0.0001791576,52,104783
0.0002795611,53,104876
0.0001389961,53,104969
-0.0003429408,50,105061
0.000008471547,52,105173
