Force(N),Distance(mm),Time(ms)
-0.006188936,92,47719
-0.005817443,92,47812
-0.005646758,92,47904
-0.005184901,94,47997
-0.005104578,96,48108
-0.005546354,91,48183
-0.005666838,92,48276
-0.005626677,94,48369
-0.005747161,92,48462
-0.005867645,89,48555
-0.005526273,94,48647
-0.005496152,96,48740
-0.005636717,94,48833
-0.005757201,94,48926
-0.005777282,94,49019
-0.00514474,93,49130
-0.005164821,93,49205
-0.006038331,93,49297
-0.005596556,94,49390
-0.005365627,96,49483
-0.005455991,93,49576
-0.005626677,94,49669
-0.005696959,92,49762
-0.005506192,96,49855
-0.00543591,92,49948
-0.005235103,93,50041
-0.005285304,95,50151
-0.005174861,92,50226
-0.005194942,92,50319
-0.005767241,89,50412
-0.006239138,93,50505
-0.005706999,93,50598
-0.005626677,94,50698
-0.005295345,92,50784
-0.005335506,92,50876
-0.005325466,93,50969
-0.005265224,97,51062
-0.005486112,93,51173
-0.005385708,92,51248
-0.005586515,94,51341
-0.005034296,89,51434
-0.005516233,91,51538
-0.005747161,91,51619
-0.005255184,90,51712
-0.005074457,91,51805
-0.005506192,92,51898
-0.005455991,94,51991
-0.005194942,90,52084
-0.005506192,92,52208
-0.005215023,92,52270
-0.005576475,92,52362
-0.005365627,89,52455
-0.005265224,95,52548
-0.005516233,91,52641
-0.005486112,91,52734
-0.005315426,94,52827
-0.005285304,92,52920
-0.00542587,93,53013
-0.005245143,93,53118
-0.005395749,94,53229
-0.00542587,89,53291
-0.005275264,90,53384
-0.005365627,88,53477
-0.005455991,93,53570
-0.005034296,94,53663
-0.005215023,91,53756
-0.005676879,95,53849
-0.005626677,93,53941
-0.005476072,91,54034
-0.005516233,90,54127
-0.00544595,93,54238
-0.005466031,91,54313
-0.004974054,94,54406
-0.005094538,90,54499
-0.005616636,89,54592
-0.005104578,91,54685
-0.005104578,96,54777
-0.005706999,93,54870
-0.005576475,92,54963
-0.005184901,94,55056
-0.005476072,92,55149
-0.005737121,91,55260
-0.005365627,93,55335
-0.005345547,91,55427
-0.005255184,91,55520
-0.005265224,95,55613
-0.00541583,93,55706
-0.004994134,90,55799
-0.005315426,93,55892
-0.004933892,89,55985
-0.005235103,90,56078
-0.00542587,90,56171
-0.005024255,92,56282
-0.004783288,94,56356
-0.005265224,90,56449
-0.005676879,92,56542
-0.005646758,94,56635
-0.005124659,94,56732
-0.005566435,92,56821
-0.005757201,89,56914
-0.005476072,91,57006
-0.005466031,90,57099
-0.005114618,92,57192
-0.00543591,94,57303
-0.005626677,94,57378
-0.00572708,91,57471
-0.005516233,91,57572
-0.005134699,91,57657
-0.005315426,92,57750
-0.005375668,93,57842
-0.005104578,92,57935
-0.005305385,90,58028
-0.005596556,90,58121
-0.005837524,91,58214
-0.005295345,95,58325
-0.005064416,93,58411
-0.005215023,89,58493
-0.005034296,91,58585
-0.005204982,92,58678
-0.005245143,93,58771
-0.005596556,89,58864
-0.005375668,91,58957
-0.005365627,90,59050
-0.005536314,93,59153
-0.005275264,93,59236
-0.005184901,92,59346
-0.005395749,90,59421
-0.005255184,90,59514
-0.005576475,89,59607
-0.005345547,92,59700
-0.005325466,92,59793
-0.005455991,94,59886
-0.005686918,92,59979
-0.005968049,91,60072
-0.005867645,90,60164
-0.005184901,91,60257
-0.004953973,90,60368
-0.005215023,91,60443
-0.004994134,94,60536
-0.00542587,91,60629
-0.005255184,89,60722
-0.005034296,92,60814
-0.005184901,92,60907
-0.005215023,90,61000
-0.005114618,89,61093
-0.005626677,94,61186
-0.00572708,92,61279
-0.005536314,91,61390
-0.005245143,89,61465
-0.005556394,91,61557
-0.005656798,90,61650
-0.005586515,91,61743
-0.005947968,94,61836
-0.005325466,91,61929
-0.005335506,88,62022
-0.005576475,90,62115
-0.005666838,94,62208
-0.005104578,92,62300
-0.00486361,92,62411
-0.005194942,94,62486
-0.005476072,94,62579
-0.005335506,92,62672
-0.005295345,91,62765
-0.004984094,92,62858
-0.005345547,91,62951
-0.005666838,91,63043
-0.005596556,91,63136
-0.005867645,90,63229
-0.006249179,92,63322
-0.005937927,92,63433
