Force(N),Distance(mm),Time(ms)
0.01256252,91,16626
0.01269305,90,16719
0.01288381,87,16812
0.0130043,91,16905
0.01289385,93,17005
0.01312478,92,17090
0.01269305,91,17183
0.0126328,95,17275
0.01302438,93,17368
0.0132051,95,17475
0.01293401,92,17554
0.01239184,97,17646
0.0126328,95,17739
0.01235167,92,17845
0.0124822,91,17924
0.01292397,96,18017
0.01276333,94,18110
0.01245208,92,18202
0.01279345,94,18295
0.01317498,91,18388
0.01337579,95,18499
0.01291393,90,18573
0.01304446,93,18666
0.01292397,93,18759
0.01240188,93,18851
0.01254244,94,18944
0.01236171,94,19037
0.012432,95,19130
0.01282357,93,19222
0.01276333,93,19315
0.01295409,92,19408
0.01299426,93,19528
0.01302438,94,19593
0.01312478,94,19686
0.01289385,93,19779
0.01294405,91,19871
0.01289385,94,19964
0.01295409,94,20057
0.01272317,91,20149
0.01212075,92,20242
0.01231151,92,20335
0.01280349,91,20427
0.01296414,94,20539
0.01294405,94,20616
0.01292397,93,20706
0.01281353,92,20798
0.01276333,91,20891
0.01303442,90,20984
0.0130545,93,21076
0.01329547,89,21169
0.01333563,90,21262
0.01318502,92,21355
0.01289385,87,21447
0.01292397,92,21559
0.01284365,90,21633
0.01261272,93,21726
0.01250228,92,21818
0.01274325,90,21911
0.01271313,90,22004
0.01225127,90,22096
0.01223119,89,22200
0.01262276,95,22282
0.01245208,89,22375
0.01268301,92,22467
0.01277337,89,22579
0.01287377,92,22653
0.01298422,90,22745
0.01276333,90,22838
0.01270309,90,22931
0.01229143,92,23024
0.01286373,93,23116
0.01290389,91,23209
0.01262276,90,23302
0.01285369,88,23394
0.01275329,88,23487
0.01307458,93,23599
0.01326535,89,23673
0.01330551,89,23765
0.01283361,89,23858
0.01235167,92,23951
0.01249224,90,24043
0.01269305,90,24136
0.01299426,93,24229
0.01295409,92,24322
0.01269305,89,24414
0.01271313,88,24507
0.01288381,88,24618
0.01268301,91,24692
0.0125324,89,24785
0.01235167,90,24878
0.01235167,94,24974
0.01284365,91,25063
0.01301434,90,25156
0.0125826,91,25249
0.01273321,89,25341
0.0131549,90,25434
0.01321514,89,25527
0.01330551,92,25638
0.01292397,92,25712
0.01296414,87,25815
0.01319506,90,25898
0.01296414,91,25990
0.01309466,90,26083
0.01280349,89,26176
0.01294405,90,26269
0.01287377,90,26361
0.01273321,89,26454
0.01282357,88,26554
0.01256252,89,26665
0.01288381,89,26732
0.01262276,90,26825
0.01233159,86,26918
0.01281353,88,27010
0.01324527,88,27103
0.01288381,89,27196
0.01256252,91,27289
0.01282357,90,27381
0.01274325,89,27474
0.01291393,90,27567
0.01361676,87,27678
0.01348623,91,27752
0.01294405,90,27845
0.01261272,89,27938
0.01275329,91,28030
0.01268301,90,28123
0.01252236,87,28216
0.01238179,88,28308
0.0124822,89,28401
0.01299426,89,28494
0.01317498,88,28587
0.0125826,90,28698
0.01222115,87,28772
0.01272317,85,28865
0.01298422,87,28957
0.01272317,87,29050
0.01270309,89,29143
0.01296414,86,29236
0.01275329,86,29332
0.01289385,89,29421
0.01271313,85,29514
0.01286373,88,29606
0.01313482,92,29718
0.01279345,86,29792
0.01292397,86,29885
0.01275329,89,29977
0.01264284,87,30070
0.01319506,88,30173
0.01262276,86,30255
0.01233159,85,30348
0.01214083,86,30441
0.01270309,87,30534
0.01307458,86,30626
0.01257256,86,30738
0.01229143,86,30812
0.01304446,87,30905
0.01293401,82,30997
0.012432,89,31090
0.01290389,88,31183
0.01269305,90,31275
0.01266292,86,31368
0.01255248,83,31461
0.01272317,89,31554
0.01279345,86,31646
0.01290389,86,31764
0.01221111,86,31832
0.01173921,87,31925
0.0125826,87,32017
0.01333563,90,32110
0.01339587,90,32203
0.01245208,86,32295
0.01231151,88,32388
0.01278341,86,32481
0.01283361,85,32574
0.01233159,83,32666
0.01266292,86,32778
0.01338583,85,32852
0.01350631,87,32947
0.01276333,85,33037
0.01270309,87,33130
0.01304446,88,33223
0.01313482,88,33315
0.01316494,85,33408
0.01326535,86,33501
0.01328543,85,33593
0.01239184,85,33686
0.01259264,85,33798
0.01321514,84,33872
0.01284365,82,33964
0.01231151,86,34057
0.01271313,81,34150
0.01304446,84,34242
0.01311474,85,34335
0.01298422,85,34428
0.01302438,82,34530
0.01318502,86,34613
0.01277337,82,34706
0.01285369,83,34817
0.01326535,86,34891
0.01293401,85,34984
0.01241192,87,35077
0.01283361,87,35169
0.01299426,84,35262
0.01290389,84,35355
0.01244204,86,35448
0.0125826,83,35540
0.0125324,86,35633
0.01245208,86,35726
0.01272317,81,35837
0.01252236,86,35911
0.01207054,86,36004
0.01242196,84,36097
0.01278341,85,36189
0.01335571,87,36282
0.01307458,84,36375
0.01269305,85,36467
0.01276333,83,36560
0.01281353,85,36653
0.01262276,82,36746
0.01259264,83,36857
0.01309466,84,36931
0.01297418,81,37024
0.01288381,86,37116
0.01290389,85,37209
0.01288381,86,37305
0.01260268,85,37394
0.01279345,82,37487
0.0130043,85,37580
0.01299426,86,37673
0.01279345,89,37765
0.01236171,84,37877
0.01216091,86,37951
0.01287377,82,38043
0.0126328,84,38146
0.0126328,83,38229
0.01273321,85,38321
0.01289385,85,38414
0.01311474,84,38507
0.01271313,83,38600
0.01261272,81,38692
0.01265288,85,38785
0.01289385,82,38903
0.01296414,85,38970
0.01312478,84,39063
0.01366696,85,39156
0.01361676,84,39249
0.01333563,83,39341
0.01299426,84,39434
0.01307458,81,39527
0.01311474,85,39619
0.0125826,84,39712
0.01218099,86,39805
0.01232155,84,39916
0.01274325,82,39990
0.01282357,84,40083
0.01332559,82,40176
0.01329547,81,40268
0.01295409,82,40361
0.01269305,83,40454
0.01272317,84,40546
0.01308462,83,40639
0.01295409,80,40732
0.01283361,83,40824
0.0130043,84,40936
0.01281353,82,41010
0.01286373,82,41103
0.01284365,80,41195
0.01307458,78,41288
0.01281353,83,41381
0.01246212,81,41473
0.01268301,82,41566
0.01284365,80,41663
0.01307458,80,41751
0.01317498,80,41844
0.01302438,83,41956
0.0126328,84,42030
0.01259264,80,42122
0.01239184,83,42215
0.01275329,84,42308
0.01234163,81,42400
0.01269305,79,42504
0.01281353,83,42586
0.01270309,83,42679
0.01287377,83,42771
0.01303442,80,42864
0.01285369,82,42971
0.01288381,83,43049
0.01306454,80,43142
0.01313482,82,43235
0.01294405,78,43340
0.01278341,81,43420
0.0130545,80,43513
0.01312478,84,43606
0.0125826,81,43698
0.01287377,79,43791
0.01313482,81,43884
0.01348623,81,43995
0.01333563,80,44069
0.01299426,81,44162
0.01278341,81,44254
0.01270309,78,44347
0.0130545,78,44440
0.01251232,81,44533
0.01266292,81,44625
0.01311474,80,44718
0.01267297,80,44811
0.01277337,77,44903
0.01278341,79,45028
0.01289385,78,45089
0.01261272,81,45181
0.01237175,79,45274
0.01214083,82,45367
0.01245208,80,45459
0.01269305,80,45552
0.01268301,80,45645
0.0124822,79,45738
0.01266292,78,45830
0.01294405,81,45923
0.01231151,80,46042
0.01225127,79,46119
0.01276333,78,46201
0.01270309,78,46294
0.01273321,79,46387
0.01274325,79,46479
0.01291393,83,46572
0.01272317,79,46665
0.01291393,76,46757
0.01266292,78,46857
0.01260268,79,46943
0.01270309,80,47054
0.01268301,78,47128
0.01261272,81,47221
0.01272317,79,47314
0.01290389,80,47406
0.0126328,80,47499
0.01281353,81,47592
0.01277337,78,47698
0.01325531,79,47777
0.01316494,79,47870
0.01294405,81,47963
0.01303442,79,48074
0.01332559,83,48148
0.01324527,81,48241
0.01295409,81,48333
0.0125826,79,48426
0.01233159,83,48519
0.01239184,79,48611
0.01265288,78,48704
0.01275329,80,48797
0.01259264,80,48890
0.01294405,79,48982
0.01297418,78,49094
0.01292397,80,49168
0.01294405,79,49260
0.01275329,79,49353
0.01275329,79,49446
0.01246212,80,49539
0.0124822,76,49631
0.01250228,71,49724
0.01274325,74,49817
0.01308462,79,49910
0.01281353,77,50002
0.01236171,78,50114
0.01254244,78,50188
0.0126328,83,50280
0.01265288,78,50373
0.01294405,81,50472
0.01277337,79,50559
0.01289385,79,50651
0.01265288,77,50744
0.01244204,79,50837
0.01264284,79,50930
0.01284365,79,51022
0.01276333,75,51134
0.01267297,76,51208
0.0126328,77,51300
0.01261272,78,51393
0.01269305,78,51486
0.01283361,70,51579
0.01294405,76,51671
0.01284365,77,51764
0.01265288,79,51857
0.0130043,80,51949
0.01285369,79,52055
0.01269305,76,52167
0.01270309,78,52227
0.01277337,78,52320
0.01297418,77,52413
0.01304446,77,52506
0.01272317,76,52598
0.0124822,76,52691
0.01298422,79,52784
0.01275329,78,52876
0.01264284,77,52969
0.01299426,76,53062
0.01224123,76,53176
0.01237175,78,53247
0.0126328,76,53340
0.01262276,78,53433
0.01273321,77,53526
0.01289385,76,53618
0.01306454,77,53711
0.01286373,78,53804
0.01249224,75,53896
0.01220107,78,53989
0.01277337,69,54082
0.01262276,77,54193
0.01283361,75,54267
0.01280349,75,54360
0.01241192,76,54453
0.01272317,78,54545
0.01289385,77,54638
0.01287377,75,54731
0.01251232,75,54826
0.01241192,78,54916
0.01241192,74,55009
0.01271313,76,55102
0.01281353,75,55213
0.01286373,76,55287
0.012432,76,55380
0.01247216,74,55473
0.01269305,76,55565
0.01273321,75,55671
0.01262276,77,55751
0.01289385,74,55844
0.01306454,74,55936
0.01282357,74,56029
0.01286373,74,56122
0.01302438,77,56233
0.01256252,74,56307
0.01280349,77,56400
0.01308462,75,56493
0.0131047,75,56585
0.01281353,77,56678
0.01259264,74,56771
0.01272317,76,56864
0.01244204,73,56956
0.01281353,74,57049
0.0131047,75,57142
0.01309466,78,57253
0.01313482,74,57327
0.01298422,74,57420
0.01228139,77,57513
0.01249224,75,57605
0.01271313,72,57698
0.0130545,77,57791
0.01317498,74,57884
0.01324527,74,57976
0.01329547,75,58069
0.01295409,76,58162
0.01289385,75,58269
0.01279345,72,58347
0.01303442,74,58441
0.01290389,75,58533
0.01288381,72,58625
0.01313482,77,58718
0.01309466,75,58811
0.01259264,74,58903
0.01255248,72,58996
0.01278341,73,59089
0.01250228,74,59182
0.01250228,75,59293
0.0125826,75,59367
0.01309466,74,59460
0.01304446,71,59552
0.01275329,76,59645
0.01286373,75,59738
0.01333563,73,59831
0.01309466,73,59923
0.01302438,75,60019
0.01358664,71,60109
0.01332559,72,60201
0.01280349,74,60319
0.01283361,73,60387
0.01309466,72,60480
0.01308462,73,60572
0.01290389,72,60665
0.01268301,71,60758
0.01247216,70,60864
0.0126328,71,60943
0.01252236,73,61036
0.01236171,73,61129
0.01225127,75,61221
0.0130043,75,61333
0.01275329,68,61407
0.01294405,75,61499
0.01329547,73,61592
0.01240188,74,61685
0.01208058,75,61778
0.01244204,74,61870
0.01267297,70,61963
0.0126328,71,62056
0.01273321,73,62148
0.01262276,70,62241
0.01299426,72,62353
0.01292397,72,62427
0.0125826,74,62519
0.01264284,73,62612
0.01287377,71,62705
0.01272317,73,62798
0.01222115,72,62890
0.01234163,75,62983
0.01293401,75,63076
0.01271313,69,63168
0.01267297,71,63261
0.01273321,72,63373
0.0132051,73,63446
0.01324527,75,63539
0.01266292,75,63638
0.01251232,71,63725
0.01280349,72,63817
0.01291393,62,63910
0.01261272,72,64003
0.01221111,74,64095
0.01249224,73,64188
0.01246212,73,64281
0.01250228,72,64392
0.01298422,70,64479
0.0131047,70,64559
0.01292397,72,64652
0.01291393,72,64744
0.01261272,71,64837
0.01260268,73,64930
0.01255248,71,65023
0.01246212,73,65115
0.01207054,71,65221
0.01257256,71,65301
0.01288381,71,65412
0.01273321,70,65486
0.01276333,70,65579
0.01268301,69,65672
0.01303442,73,65764
0.01278341,70,65857
0.01287377,71,65950
0.01278341,72,66043
0.01246212,74,66135
0.01246212,72,66228
0.01261272,70,66321
0.01259264,73,66432
0.0126328,68,66506
0.01321514,72,66599
0.01322518,72,66691
0.01294405,70,66784
0.01307458,71,66877
0.01313482,74,66970
0.01303442,71,67062
0.01280349,71,67155
0.01286373,74,67248
0.01288381,71,67340
0.01299426,71,67458
0.01301434,73,67526
0.01246212,72,67619
0.01279345,70,67711
0.01292397,72,67804
0.01267297,71,67897
0.01247216,70,67996
0.01250228,73,68082
0.0125324,67,68175
0.01271313,70,68268
0.01274325,70,68360
0.0130545,71,68472
0.01318502,69,68546
0.01282357,68,68639
0.01261272,68,68731
0.01257256,67,68836
0.01285369,70,68917
0.01350631,71,69009
0.01373724,68,69102
0.01307458,71,69195
0.012432,69,69288
0.01257256,70,69380
0.01286373,68,69492
0.0131047,69,69566
0.01307458,72,69659
0.01301434,69,69751
0.01331555,73,69844
0.01286373,72,69937
0.01266292,69,70030
0.01246212,71,70122
0.01260268,68,70215
0.01325531,71,70308
0.01283361,69,70400
0.01277337,67,70525
0.01311474,69,70586
0.01308462,70,70679
0.0130043,67,70771
0.01287377,67,70864
0.01270309,69,70957
0.01259264,70,71049
0.01285369,71,71142
0.01333563,69,71235
0.01304446,70,71328
0.01261272,69,71420
0.01223119,71,71532
0.01272317,67,71611
0.01282357,70,71698
0.01298422,69,71791
0.01292397,69,71884
0.01252236,70,71977
0.01262276,68,72069
0.01293401,68,72162
0.01242196,67,72255
0.01273321,69,72353
0.01295409,70,72440
0.0130043,67,72547
0.01277337,70,72626
0.01340591,67,72718
0.0130545,68,72811
0.01252236,70,72904
0.0130043,69,72997
0.01313482,67,73089
0.01303442,69,73190
0.01281353,68,73275
0.01241192,69,73367
0.01274325,69,73460
0.01323522,67,73571
0.0130043,67,73646
0.01289385,71,73738
0.01264284,66,73831
0.01250228,70,73924
0.01277337,57,74030
0.01278341,67,74109
0.0125324,69,74202
0.01283361,69,74295
0.01308462,72,74387
0.01292397,67,74480
0.01262276,66,74592
0.0125826,68,74666
0.01262276,69,74758
0.0131549,67,74851
0.01329547,66,74944
0.01307458,66,75036
0.0130043,66,75129
0.01299426,68,75222
0.01292397,71,75315
0.01289385,67,75407
0.01355652,67,75500
0.01319506,67,75612
0.01301434,69,75686
0.01303442,66,75778
0.01246212,63,75871
0.01301434,67,75964
0.01325531,67,76056
0.01308462,68,76149
0.01269305,68,76242
0.01286373,67,76335
0.01309466,68,76427
0.01287377,66,76520
0.01277337,68,76632
0.01288381,67,76706
0.01312478,65,76805
0.01299426,67,76891
0.01280349,66,76984
0.01260268,67,77076
0.01277337,67,77169
0.01285369,67,77262
0.01279345,65,77355
0.0125324,66,77447
0.01276333,65,77548
0.0130043,67,77659
0.01282357,65,77725
0.01306454,66,77818
0.01311474,67,77911
0.01245208,65,78004
0.01252236,66,78096
0.01296414,67,78189
0.01291393,65,78282
0.01262276,65,78388
0.01289385,66,78467
0.01331555,66,78560
0.01307458,67,78671
0.01265288,65,78746
0.0125324,66,78838
0.01274325,64,78931
0.01279345,65,79024
0.01220107,70,79116
0.01273321,66,79209
0.01279345,63,79302
0.01290389,62,79395
0.01326535,68,79487
0.01292397,67,79580
0.01325531,66,79691
0.01336575,63,79765
0.01274325,64,79858
0.01292397,65,79951
0.01276333,65,80044
0.01261272,65,80136
0.01279345,68,80229
0.01275329,66,80322
0.01259264,65,80414
0.01280349,65,80507
0.01277337,68,80600
0.01262276,62,80711
0.01290389,68,80785
0.01273321,68,80878
0.01279345,63,80971
0.01272317,62,81063
0.01237175,64,81163
0.01245208,61,81249
0.01255248,64,81342
0.01274325,67,81434
0.01285369,62,81527
0.01308462,64,81620
0.01298422,62,81731
0.01277337,65,81805
0.01266292,64,81898
0.01271313,67,81991
0.01308462,63,82083
0.01284365,64,82176
0.01249224,64,82269
0.01285369,64,82361
0.01317498,66,82454
0.01298422,64,82547
0.01286373,61,82640
0.01317498,62,82751
0.01359668,65,82825
0.01365692,65,82918
0.01349627,64,83011
0.01282357,63,83103
0.01249224,63,83196
0.01288381,62,83289
0.01319506,66,83382
0.01292397,62,83474
0.0132051,64,83567
0.01350631,63,83660
0.01292397,62,83771
0.01281353,62,83845
0.01273321,62,83938
0.01239184,63,84031
0.01267297,62,84123
0.01286373,63,84216
0.01278341,66,84309
0.01240188,63,84401
0.01280349,62,84494
0.01289385,63,84587
0.01319506,61,84680
0.01313482,61,84791
0.01250228,64,84865
0.01231151,62,84958
0.01294405,63,85051
0.01296414,62,85143
0.01264284,66,85236
0.01306454,63,85329
0.01282357,62,85421
0.01269305,62,85520
0.01244204,63,85607
0.01296414,64,85700
0.01297418,62,85806
0.01289385,64,85885
0.01275329,64,85978
0.01274325,64,86070
0.01262276,62,86163
0.01240188,61,86256
0.01212075,63,86357
0.01228139,60,86441
0.01223119,63,86534
0.01275329,60,86627
0.01291393,60,86720
0.01296414,62,86831
0.01274325,62,86905
0.01271313,58,86998
0.01245208,66,87090
0.01227135,62,87183
0.01261272,63,87276
0.01298422,62,87369
0.01274325,61,87461
0.01290389,63,87554
0.01274325,65,87647
0.01277337,61,87739
0.01267297,62,87851
0.01277337,61,87925
0.01282357,64,88018
0.01260268,62,88110
0.01316494,64,88203
0.01324527,61,88296
0.01318502,60,88388
0.01360672,60,88481
0.01329547,59,88574
0.01342599,63,88667
0.01293401,62,88759
0.01247216,63,88884
0.0124822,63,88945
0.01269305,65,89038
0.01317498,61,89136
0.01331555,60,89223
0.01277337,60,89316
0.01246212,64,89409
0.01271313,59,89501
0.01275329,62,89594
0.01307458,59,89687
0.01289385,62,89779
0.01316494,61,89891
0.01301434,61,89976
0.01244204,60,90058
0.0125324,63,90150
0.01262276,59,90243
0.01208058,62,90336
0.01213079,61,90428
0.0126328,60,90521
0.01292397,59,90614
0.01292397,63,90715
0.01295409,58,90799
0.01274325,61,90906
0.01250228,60,90985
0.01264284,60,91078
0.01299426,57,91170
0.01296414,60,91263
0.01313482,58,91356
0.01299426,59,91448
0.01284365,60,91554
0.01287377,61,91634
0.01214083,62,91727
0.01191994,62,91819
0.01286373,58,91931
0.01275329,54,92005
0.01255248,61,92097
0.01254244,60,92190
0.01323522,62,92283
0.01327539,61,92375
0.01289385,60,92468
0.01321514,58,92561
0.01304446,58,92654
0.01276333,60,92746
0.01264284,60,92839
0.01247216,61,92951
0.01275329,59,93025
0.01255248,58,93117
0.01234163,55,93210
0.01267297,58,93303
0.01280349,59,93395
0.012432,60,93488
0.01237175,59,93581
0.01279345,58,93674
0.01276333,56,93766
0.01299426,57,93859
0.01313482,56,93966
0.01303442,62,94045
0.0132051,58,94137
0.0125324,59,94230
0.01247216,62,94325
0.01269305,60,94415
0.01240188,60,94508
0.01276333,59,94601
0.0131549,60,94694
0.01288381,62,94786
0.0125324,58,94879
0.01254244,59,94991
0.0125324,58,95065
0.01271313,58,95166
0.01278341,56,95250
0.01275329,61,95343
0.01301434,57,95436
0.01289385,57,95528
0.0130043,59,95621
0.01287377,57,95714
0.01252236,59,95806
0.01233159,57,95904
0.01274325,57,96016
0.01280349,59,96085
0.01262276,57,96177
0.01276333,56,96270
0.01298422,57,96363
0.0130043,58,96455
0.01250228,58,96548
0.01229143,61,96641
0.01208058,56,96734
0.01210067,57,96826
0.01269305,58,96919
0.01282357,58,97030
0.01273321,57,97104
0.01268301,58,97197
0.01235167,58,97290
0.01282357,58,97383
0.01298422,59,97475
0.01278341,56,97568
0.01295409,56,97661
0.01311474,55,97753
0.01284365,57,97846
0.01281353,60,97939
0.01301434,59,98050
0.01313482,56,98124
0.0131047,56,98217
0.01332559,56,98310
0.01299426,55,98402
0.0130043,57,98495
0.01313482,55,98588
0.01257256,57,98683
0.01267297,56,98773
0.01298422,59,98866
0.01285369,58,98959
0.01304446,56,99070
0.01298422,56,99144
0.01250228,56,99237
0.01264284,56,99330
0.01283361,55,99422
0.01230147,56,99524
0.01284365,53,99608
0.01318502,56,99701
0.01309466,56,99793
0.01307458,55,99886
0.01262276,59,99979
0.01238179,58,100090
0.01259264,43,100164
0.01288381,57,100257
0.01286373,54,100350
0.01335571,56,100442
0.01321514,55,100535
0.01323522,58,100628
0.01329547,54,100720
0.01341595,55,100813
0.0132051,54,100906
0.01279345,55,100999
0.01327539,55,101110
0.01330551,56,101184
0.01246212,56,101277
0.01238179,54,101370
0.01295409,57,101462
0.01322518,56,101555
0.0132051,56,101648
0.01318502,60,101741
0.01294405,54,101833
0.01266292,57,101926
0.01245208,55,102019
0.01278341,57,102130
0.01294405,55,102204
0.01275329,56,102299
0.01280349,53,102390
0.01295409,55,102482
0.01342599,53,102575
0.01346615,56,102668
0.01318502,53,102760
0.01309466,55,102853
0.01331555,56,102946
0.01347619,58,103041
0.01293401,52,103153
0.01314486,53,103224
0.0130043,56,103317
0.01212075,56,103409
0.01246212,56,103502
0.01273321,52,103595
0.01283361,54,103688
0.012432,56,103780
0.01212075,54,103882
0.01278341,53,103966
0.01312478,54,104058
0.01313482,55,104170
0.01283361,54,104244
0.01272317,54,104337
0.01292397,55,104429
0.0130545,56,104522
0.01308462,54,104615
0.01239184,57,104707
0.01256252,55,104800
0.01202034,53,104893
0.01261272,53,104985
0.01270309,55,105078
0.01235167,52,105190
0.0126328,53,105264
0.01317498,56,105356
0.01294405,56,105449
0.01219103,54,105542
0.01264284,56,105634
0.01274325,55,105727
0.01260268,55,105820
0.01252236,54,105912
0.01231151,54,106005
0.01226131,54,106098
0.0126328,54,106209
0.01298422,55,106283
0.01313482,54,106376
0.01319506,53,106469
0.01298422,51,106561
0.01259264,51,106656
0.01256252,55,106747
0.01267297,55,106839
0.01277337,51,106932
0.01261272,53,107025
0.01268301,55,107118
0.01266292,53,107229
0.0130043,56,107303
0.01308462,55,107396
0.01275329,54,107497
0.0125324,55,107581
0.01272317,56,107674
0.01245208,53,107767
0.01264284,51,107859
0.01285369,54,107952
0.01268301,52,108045
0.01293401,53,108138
0.01337579,55,108249
0.01281353,53,108323
0.01264284,52,108416
0.01271313,55,108508
0.01260268,53,108601
0.01268301,55,108694
0.01331555,52,108787
0.01298422,54,108879
0.0131549,52,108972
0.0126328,51,109065
0.0126328,49,109158
0.01307458,51,109269
0.01308462,52,109343
0.0131549,51,109436
0.01312478,53,109528
0.01294405,50,109621
0.01270309,51,109714
0.01286373,52,109807
0.01343603,50,109899
0.01235167,52,109992
0.01244204,54,110085
0.01291393,49,110177
0.01271313,50,110289
0.01205046,53,110363
0.01224123,52,110456
0.01241192,48,110548
0.01284365,53,110641
0.01269305,50,110734
0.01288381,50,110826
0.01274325,51,110919
0.01307458,50,111013
0.01325531,49,111105
0.01318502,52,111197
0.01311474,48,111309
0.01270309,48,111383
0.01274325,49,111476
0.01211071,48,111568
0.01187978,50,111661
0.01219103,52,111754
0.0124822,52,111854
0.01278341,51,111939
0.01293401,51,112032
0.01284365,49,112125
0.01268301,50,112217
0.01274325,53,112329
0.0125324,48,112403
0.01259264,50,112495
0.01254244,49,112588
0.01277337,53,112681
0.01289385,52,112773
0.01254244,53,112866
0.01283361,51,112959
0.01328543,48,113052
0.01309466,50,113144
0.0130545,48,113237
0.01282357,50,113348
0.01279345,51,113422
0.01277337,50,113515
0.01255248,51,113608
0.01311474,49,113701
0.0126328,50,113793
0.0124822,49,113886
0.0125826,52,113979
0.01202034,51,114071
0.01239184,49,114164
0.01282357,52,114257
0.01242196,48,114382
0.01272317,48,114442
0.01303442,51,114535
0.01316494,52,114633
0.01314486,48,114720
0.01290389,50,114813
0.01265288,50,114906
0.01260268,52,114999
0.01284365,53,115091
0.01308462,49,115184
0.01270309,49,115277
0.0125324,51,115388
0.01267297,51,115473
0.01277337,46,115555
0.01241192,48,115647
0.0125324,51,115740
0.01254244,48,115833
0.01255248,51,115926
0.01230147,50,116018
0.01264284,50,116111
0.01284365,35,116212
0.01324527,49,116296
0.01285369,47,116408
0.01286373,49,116482
0.01224123,50,116574
0.01278341,51,116667
0.01313482,49,116760
0.01275329,51,116852
0.01283361,45,116945
0.01327539,47,117038
0.01303442,49,117130
0.01236171,50,117223
0.0125324,49,117316
0.01303442,49,117427
0.01298422,48,117501
0.01251232,46,117594
0.01237175,49,117687
0.01233159,47,117779
0.01278341,52,117872
0.01282357,46,117965
0.01262276,47,118057
