Force(N),Distance(mm),Time(ms)
-0.005385708,97,24322
-0.005315426,101,24415
-0.005295345,94,24508
-0.00487365,95,24618
-0.005044336,99,24693
-0.005265224,93,24786
-0.005345547,96,24879
-0.005124659,96,24972
-0.004682884,94,25065
-0.004943933,98,25162
-0.005074457,98,25251
-0.005094538,96,25344
-0.005315426,96,25437
-0.005676879,99,25529
-0.005546354,95,25640
-0.005044336,97,25715
-0.004974054,94,25808
-0.00544595,98,25901
-0.004733085,98,26002
-0.00458248,96,26087
-0.005164821,97,26180
-0.005024255,98,26273
-0.005174861,97,26366
-0.004964013,98,26458
-0.004642722,96,26551
-0.004813408,96,26662
-0.005074457,92,26737
-0.004642722,97,26830
-0.005064416,95,26923
-0.005124659,98,27016
-0.004913811,95,27109
-0.005355587,95,27202
-0.005385708,98,27295
-0.005054377,97,27388
-0.005215023,95,27480
-0.00515478,98,27583
-0.004953973,97,27694
-0.00515478,96,27759
-0.004933892,98,27852
-0.005094538,98,27945
-0.00543591,95,28038
-0.00543591,94,28131
-0.005074457,95,28224
-0.005014215,96,28317
-0.00484353,94,28410
-0.005084497,97,28502
-0.004943933,98,28595
-0.004702964,93,28706
-0.005094538,94,28781
-0.004652762,94,28874
-0.004642722,93,28967
-0.005044336,99,29060
-0.004964013,95,29153
-0.005124659,98,29246
-0.005375668,97,29338
-0.005114618,96,29431
-0.005014215,92,29524
-0.005225062,98,29617
-0.005245143,94,29728
-0.005024255,97,29803
-0.005114618,96,29896
-0.005857605,98,29989
-0.005365627,97,30082
-0.004933892,92,30175
-0.004893731,96,30268
-0.005215023,99,30361
-0.005184901,97,30453
-0.005285304,90,30546
-0.005104578,97,30639
-0.004813408,96,30750
-0.004692924,93,30825
-0.005064416,95,30918
-0.005184901,96,31011
-0.004642722,95,31104
-0.00459252,95,31198
-0.005014215,95,31290
-0.004793327,95,31383
-0.00486361,94,31476
-0.004974054,98,31569
-0.004562399,96,31661
-0.004632682,93,31772
-0.004381673,98,31847
-0.005044336,92,31940
-0.005184901,95,32038
-0.004893731,94,32126
-0.004933892,97,32219
-0.004953973,94,32312
-0.004984094,95,32405
-0.005194942,100,32498
-0.004803368,96,32591
-0.004612601,95,32683
-0.004552359,95,32794
-0.005074457,96,32882
-0.005124659,96,32962
-0.004883691,98,33055
-0.005134699,95,33148
-0.005506192,94,33241
-0.005004175,95,33334
-0.005054377,98,33427
-0.005235103,100,33520
-0.005455991,94,33619
-0.005405789,93,33705
-0.005546354,97,33816
-0.005917847,98,33891
-0.005546354,93,33984
-0.005345547,95,34077
-0.004672843,95,34170
-0.004943933,91,34263
-0.005375668,94,34356
-0.005556394,93,34459
-0.005094538,93,34542
-0.005094538,92,34635
-0.005064416,90,34727
-0.005395749,93,34838
-0.005245143,93,34913
-0.005466031,98,35006
-0.005204982,94,35099
-0.005225062,95,35192
-0.005285304,93,35285
-0.005395749,96,35378
-0.005074457,94,35471
-0.005104578,97,35564
-0.005014215,96,35657
-0.004833489,95,35750
-0.004823449,92,35860
-0.004652762,94,35935
-0.004893731,95,36028
-0.005024255,94,36121
-0.004893731,92,36214
-0.004943933,94,36307
-0.00514474,94,36400
-0.005325466,95,36493
-0.005365627,94,36586
-0.005275264,93,36679
-0.005395749,95,36772
-0.005355587,94,36882
-0.005395749,92,36958
-0.004893731,92,37050
-0.00515478,95,37143
-0.005094538,95,37236
-0.004692924,93,37329
-0.004953973,95,37422
-0.00457244,94,37515
-0.004180866,94,37608
-0.004933892,98,37701
-0.005164821,94,37794
-0.004853569,94,37905
-0.004813408,90,37979
-0.00541583,94,38073
-0.005184901,98,38165
-0.005094538,92,38258
-0.005004175,95,38351
-0.005204982,94,38444
-0.00487365,92,38537
-0.005134699,97,38630
-0.005054377,94,38723
-0.005305385,95,38816
-0.00542587,95,38927
-0.005355587,96,39001
-0.005305385,95,39094
-0.005335506,94,39187
-0.005114618,96,39280
-0.004853569,92,39373
-0.005014215,92,39466
-0.004933892,94,39559
-0.005044336,92,39654
-0.005124659,94,39745
-0.004853569,95,39838
-0.004984094,92,39948
-0.005194942,92,40023
-0.005084497,94,40116
-0.004883691,94,40209
-0.005315426,93,40302
-0.004953973,90,40395
-0.00457244,93,40494
-0.004662803,95,40581
-0.00458248,94,40674
-0.005174861,93,40767
-0.00543591,92,40860
-0.005064416,96,40970
-0.004723045,91,41045
-0.004984094,94,41138
-0.005355587,94,41231
-0.005044336,93,41337
-0.00486361,94,41417
-0.004813408,96,41510
-0.005215023,95,41603
-0.005255184,92,41696
-0.005064416,96,41789
-0.005325466,96,41881
-0.005084497,95,41992
-0.004672843,93,42067
-0.004903771,95,42160
-0.005385708,92,42253
-0.005255184,93,42346
-0.004723045,95,42439
-0.004713005,92,42532
-0.00487365,94,42625
-0.005215023,93,42718
-0.00514474,95,42811
-0.00484353,92,42915
-0.004833489,94,43026
-0.005455991,91,43089
-0.005395749,91,43182
-0.005285304,94,43275
-0.004933892,90,43368
-0.004964013,92,43461
-0.004803368,93,43554
-0.004803368,93,43647
-0.005365627,96,43740
-0.005395749,92,43833
-0.005696959,93,43926
-0.005606596,91,44037
-0.005285304,92,44111
-0.005064416,93,44204
-0.005315426,89,44297
-0.005004175,94,44390
-0.005134699,93,44483
-0.005204982,95,44576
-0.005084497,91,44669
-0.00459252,92,44762
-0.004913811,96,44855
-0.004833489,92,44948
-0.005134699,94,45059
-0.005014215,92,45133
-0.004793327,94,45226
-0.005074457,92,45319
-0.005365627,93,45412
-0.005466031,94,45505
-0.005466031,91,45598
-0.005325466,91,45691
-0.005054377,95,45784
-0.005335506,92,45877
-0.00515478,93,45970
-0.004984094,94,46081
-0.004923852,89,46156
-0.005074457,92,46249
-0.005395749,90,46341
-0.005124659,94,46434
-0.004974054,93,46529
-0.005074457,91,46620
-0.005285304,91,46713
-0.004803368,89,46806
-0.004552359,96,46899
-0.004923852,91,46992
-0.004953973,95,47103
-0.004341511,91,47178
-0.004692924,92,47271
-0.005064416,93,47369
-0.005014215,91,47456
-0.005385708,92,47549
-0.005295345,95,47642
-0.005295345,89,47735
-0.005576475,91,47828
-0.005265224,90,47921
-0.005094538,91,48014
-0.00515478,89,48125
-0.005074457,95,48213
-0.004763206,91,48293
-0.004923852,94,48386
-0.005315426,91,48479
-0.00514474,92,48571
-0.005225062,92,48664
-0.005275264,92,48757
-0.005576475,91,48850
-0.00544595,90,48950
-0.00543591,91,49036
-0.005114618,93,49147
-0.005365627,92,49222
-0.005365627,92,49315
-0.005134699,91,49408
-0.004823449,92,49501
-0.005476072,90,49594
-0.006088533,91,49687
-0.005676879,91,49790
-0.005044336,90,49872
-0.005225062,92,49965
-0.005014215,92,50058
-0.004853569,91,50164
-0.004793327,93,50244
-0.00515478,91,50337
-0.005576475,89,50430
-0.005385708,92,50523
-0.004994134,90,50629
-0.005104578,92,50709
-0.005204982,93,50802
-0.005466031,91,50894
-0.005275264,90,50987
-0.004883691,90,51080
-0.004441915,87,51191
-0.005054377,91,51266
-0.005054377,89,51359
-0.005235103,89,51452
-0.005275264,91,51545
-0.005596556,91,51638
-0.005737121,89,51731
-0.005235103,92,51824
-0.004984094,90,51917
-0.005114618,93,52009
-0.00515478,91,52102
-0.004723045,95,52213
-0.00484353,89,52288
-0.005064416,91,52381
-0.004923852,89,52474
-0.00515478,91,52567
-0.005405789,91,52660
-0.005174861,90,52753
-0.005124659,81,52846
-0.005204982,89,52939
-0.005496152,88,53032
-0.005516233,90,53124
-0.005054377,93,53235
-0.005094538,89,53310
-0.005194942,90,53403
-0.005235103,92,53496
-0.005024255,90,53589
-0.004713005,91,53682
-0.004672843,90,53775
-0.004200947,90,53868
-0.004331471,91,53961
-0.004702964,87,54054
-0.00486361,92,54147
-0.004482076,89,54257
-0.004803368,89,54332
-0.005405789,94,54425
-0.00486361,92,54518
-0.004421834,95,54611
-0.004953973,91,54704
-0.005174861,91,54797
-0.005004175,91,54890
-0.004833489,89,54983
-0.004702964,90,55076
-0.005024255,89,55169
-0.005084497,88,55275
-0.005255184,89,55354
-0.005184901,88,55447
-0.004492116,87,55540
-0.004974054,88,55633
-0.005235103,90,55726
-0.004943933,93,55819
-0.005024255,90,55912
-0.004913811,84,56005
-0.004893731,88,56098
-0.005044336,91,56191
-0.005275264,90,56297
-0.005204982,90,56376
-0.00487365,92,56469
-0.005235103,92,56562
-0.005124659,90,56655
-0.00515478,90,56748
-0.005626677,89,56841
-0.005335506,90,56934
-0.004933892,91,57027
-0.005094538,87,57120
-0.00541583,89,57213
-0.004953973,84,57323
-0.004923852,88,57398
-0.005295345,91,57495
-0.005295345,91,57584
-0.00487365,88,57677
-0.004702964,93,57770
-0.004974054,89,57863
-0.004943933,87,57956
-0.004542318,89,58049
-0.004713005,86,58142
-0.005204982,90,58234
-0.005014215,90,58345
-0.005315426,90,58420
-0.005506192,93,58513
-0.00514474,89,58606
-0.005074457,89,58699
-0.005656798,88,58792
-0.005616636,90,58885
-0.00484353,87,58978
-0.005034296,86,59076
-0.005024255,90,59164
-0.005275264,91,59256
-0.005034296,90,59367
-0.005034296,87,59442
-0.004994134,87,59535
-0.005134699,90,59628
-0.005315426,88,59721
-0.005245143,89,59814
-0.005184901,90,59915
-0.005325466,88,60000
-0.005355587,90,60093
-0.005204982,87,60185
-0.005235103,88,60278
-0.004692924,88,60389
-0.004953973,87,60464
-0.005174861,86,60557
-0.005295345,92,60650
-0.005134699,90,60755
-0.004391713,88,60836
-0.004451955,90,60929
-0.004883691,88,61022
-0.005204982,90,61115
-0.004883691,82,61207
-0.004813408,91,61300
-0.005184901,88,61411
-0.005305385,88,61486
-0.005094538,82,61579
-0.004903771,87,61672
-0.004803368,91,61765
-0.004733085,89,61858
-0.004743126,88,61951
-0.004803368,88,62043
-0.005204982,88,62136
-0.005395749,88,62229
-0.005385708,88,62335
-0.004652762,86,62446
-0.004823449,89,62508
-0.005345547,90,62601
-0.004974054,89,62694
-0.005385708,86,62787
-0.005275264,86,62880
-0.004823449,89,62973
-0.004713005,88,63065
-0.004923852,89,63158
-0.005335506,89,63251
-0.005395749,90,63344
-0.005526273,86,63455
-0.00541583,86,63530
-0.005044336,88,63623
-0.004853569,87,63716
-0.004833489,88,63808
-0.005486112,89,63901
-0.005335506,87,63994
-0.005044336,87,64087
-0.005245143,87,64180
-0.00541583,87,64273
-0.005325466,88,64366
-0.005596556,83,64477
-0.005476072,85,64552
-0.004984094,87,64645
-0.004723045,86,64738
-0.004943933,87,64830
-0.005255184,88,64923
-0.005225062,80,65016
-0.005194942,86,65109
-0.005365627,87,65202
-0.00487365,85,65295
-0.004853569,88,65388
-0.004913811,87,65499
-0.004652762,85,65574
-0.004522238,89,65667
-0.00484353,85,65759
-0.005215023,87,65852
-0.005225062,86,65950
-0.004783288,89,66038
-0.004692924,88,66131
-0.00514474,87,66224
-0.00541583,88,66317
-0.005024255,87,66410
-0.004733085,88,66516
-0.005215023,85,66596
-0.004933892,87,66688
-0.004913811,86,66785
-0.004923852,88,66874
-0.005104578,88,66967
-0.005496152,87,67060
-0.005365627,87,67153
-0.004913811,83,67246
-0.004542318,89,67339
-0.004733085,87,67432
-0.004773247,91,67543
-0.00514474,85,67629
-0.00487365,85,67710
-0.004994134,85,67803
-0.004974054,87,67896
-0.00541583,87,67989
-0.005225062,88,68082
-0.005204982,88,68175
-0.004994134,85,68268
-0.005064416,87,68367
-0.005325466,88,68454
-0.005004175,88,68565
-0.005014215,86,68639
-0.005345547,87,68732
-0.005184901,87,68825
-0.005094538,90,68918
-0.005466031,86,69011
-0.005104578,87,69104
-0.004813408,86,69206
-0.005044336,89,69290
-0.005616636,90,69383
-0.005937927,90,69476
-0.005706999,87,69610
-0.005034296,85,69661
-0.005245143,86,69754
-0.005325466,85,69847
-0.005295345,85,69940
-0.00541583,87,70033
-0.00542587,88,70126
-0.005114618,88,70219
-0.004642722,90,70319
-0.004903771,86,70405
-0.005024255,88,70498
-0.004783288,86,70604
-0.004743126,86,70684
-0.005385708,86,70776
-0.005566435,86,70869
-0.005034296,83,70962
-0.004984094,88,71055
-0.005164821,88,71154
-0.005074457,87,71241
-0.004753166,87,71334
-0.004723045,88,71427
-0.005255184,87,71520
-0.005184901,85,71631
-0.005084497,84,71706
-0.005566435,86,71799
-0.005114618,84,71891
-0.004662803,84,71998
-0.005194942,88,72077
-0.005676879,88,72170
-0.005566435,87,72263
-0.005255184,84,72356
-0.004984094,86,72449
-0.004793327,85,72542
-0.004994134,86,72653
-0.005245143,86,72728
-0.005034296,85,72821
-0.005034296,85,72914
-0.005004175,87,73006
-0.005054377,86,73099
-0.00542587,87,73192
-0.005355587,87,73285
-0.004813408,85,73378
-0.004682884,85,73471
-0.004974054,85,73575
-0.005054377,84,73681
-0.004713005,89,73750
-0.004974054,84,73843
-0.005265224,86,73936
-0.004933892,78,74029
-0.004923852,84,74121
-0.004953973,85,74214
-0.004853569,85,74307
-0.00515478,83,74413
-0.005265224,83,74493
-0.004994134,84,74586
-0.004893731,85,74692
-0.005004175,85,74772
-0.004723045,85,74865
-0.005024255,86,74958
-0.005265224,85,75051
-0.005245143,85,75143
-0.005596556,85,75250
-0.00544595,84,75329
-0.005285304,86,75422
-0.005054377,83,75515
-0.005054377,86,75608
-0.005506192,86,75719
-0.005215023,86,75794
-0.004763206,88,75887
-0.005164821,83,75980
-0.005034296,85,76073
-0.005134699,85,76165
-0.004913811,82,76258
-0.004522238,84,76351
-0.005054377,83,76444
-0.005405789,86,76537
-0.005295345,83,76630
-0.005466031,85,76741
-0.005265224,86,76816
-0.004853569,86,76909
-0.004793327,86,77002
-0.004893731,86,77095
-0.004943933,84,77188
-0.005245143,83,77280
-0.005345547,83,77373
-0.005114618,84,77466
-0.004953973,84,77559
-0.004994134,83,77652
-0.005124659,86,77772
-0.00514474,86,77838
-0.00543591,84,77931
-0.005365627,83,78024
-0.005385708,85,78117
-0.005094538,80,78210
-0.004903771,81,78302
-0.005285304,83,78395
-0.005887726,83,78488
-0.005807404,85,78581
-0.005255184,85,78674
-0.004813408,87,78785
-0.004803368,83,78860
-0.005315426,84,78953
-0.005526273,84,79046
-0.005506192,82,79139
-0.005375668,84,79232
-0.004953973,85,79324
-0.005084497,82,79417
-0.004943933,86,79510
-0.005064416,83,79603
-0.005516233,84,79696
-0.00543591,84,79807
-0.005104578,85,79882
-0.004672843,85,79975
-0.00457244,84,80068
-0.004733085,83,80161
-0.00458248,81,80254
-0.004773247,87,80347
-0.004974054,83,80441
-0.005455991,80,80532
-0.005486112,85,80625
-0.00541583,82,80718
-0.005204982,83,80829
-0.004883691,87,80904
-0.004743126,85,80997
-0.00514474,84,81090
-0.004923852,84,81183
-0.00459252,84,81281
-0.005335506,86,81369
-0.005536314,85,81461
-0.004813408,85,81554
-0.005094538,85,81647
-0.005506192,85,81740
-0.005215023,81,81851
-0.005696959,83,81926
-0.005536314,83,82019
-0.005034296,85,82121
-0.005335506,84,82205
-0.00544595,83,82298
-0.005506192,82,82391
-0.005686918,81,82483
-0.005586515,84,82576
-0.005134699,84,82669
-0.004803368,81,82762
-0.004662803,84,82873
-0.004913811,84,82948
-0.005265224,85,83041
-0.005466031,85,83134
-0.005566435,82,83227
-0.005134699,83,83320
-0.004672843,83,83413
-0.005365627,86,83505
-0.005606596,84,83598
-0.005164821,81,83702
-0.005084497,84,83784
-0.005094538,81,83895
-0.00484353,83,83970
-0.00514474,81,84063
-0.005094538,82,84156
-0.00541583,82,84249
-0.00544595,85,84342
-0.005255184,86,84434
-0.005004175,82,84541
-0.004753166,84,84620
-0.004702964,86,84713
-0.005114618,86,84806
-0.005486112,82,84917
-0.005777282,83,84992
-0.005365627,84,85085
-0.005174861,81,85178
-0.00514474,83,85271
-0.005084497,80,85363
-0.00541583,83,85456
-0.005084497,82,85549
-0.005134699,80,85642
-0.005686918,81,85735
-0.005706999,83,85828
-0.00544595,84,85939
-0.005395749,81,86014
-0.005395749,81,86107
-0.004682884,84,86200
-0.004903771,82,86293
-0.005184901,82,86386
-0.005134699,83,86479
-0.005044336,83,86571
-0.005024255,82,86664
-0.005114618,80,86757
-0.005345547,84,86850
-0.005074457,81,86967
-0.005094538,83,87036
-0.004682884,81,87129
-0.004702964,83,87222
-0.005134699,83,87317
-0.005566435,83,87408
-0.005455991,79,87501
-0.005365627,85,87593
-0.005656798,85,87686
-0.005566435,82,87779
-0.005626677,82,87872
-0.005787323,82,87983
-0.005516233,81,88058
-0.005526273,81,88157
-0.005455991,83,88244
-0.004943933,85,88337
-0.004753166,81,88430
-0.004833489,82,88523
-0.005044336,83,88616
-0.005526273,83,88709
-0.005676879,82,88801
-0.00598813,79,88894
-0.005526273,81,89001
-0.005074457,80,89080
-0.005204982,82,89173
-0.005867645,81,89266
-0.005596556,83,89359
-0.005064416,82,89452
-0.004723045,83,89545
-0.004803368,80,89638
-0.004943933,82,89734
-0.004903771,81,89824
-0.005767241,81,89916
-0.005305385,81,90027
-0.004622642,80,90102
-0.005114618,83,90195
-0.005455991,80,90288
-0.00543591,79,90381
-0.005345547,83,90474
-0.005686918,82,90574
-0.00543591,80,90660
-0.005817443,81,90753
-0.00599817,81,90846
-0.005737121,83,90938
-0.005325466,81,91049
-0.004933892,82,91124
-0.005395749,80,91217
-0.005797362,86,91310
-0.005325466,80,91416
-0.005114618,82,91496
-0.004753166,80,91589
-0.00487365,83,91682
-0.005054377,82,91775
-0.00458248,81,91868
-0.004662803,82,91961
-0.005204982,81,92072
-0.005345547,81,92146
-0.005054377,81,92239
-0.005405789,82,92332
-0.005285304,85,92425
-0.005034296,83,92518
-0.005204982,83,92611
-0.005114618,82,92704
-0.005114618,79,92797
-0.00515478,80,92890
-0.004953973,84,92995
-0.005114618,85,93101
-0.005455991,80,93169
-0.005134699,81,93262
-0.005194942,84,93354
-0.005405789,79,93447
-0.005134699,78,93540
-0.005365627,80,93633
-0.005355587,85,93726
-0.005345547,77,93819
-0.005486112,79,93912
-0.005114618,79,94005
-0.004913811,79,94116
-0.005034296,79,94191
-0.005114618,79,94284
-0.005285304,82,94376
-0.005455991,79,94469
-0.005405789,81,94562
-0.005676879,82,94655
-0.005184901,82,94748
-0.005275264,78,94841
-0.005014215,81,94934
-0.004994134,80,95027
-0.005335506,81,95133
-0.005044336,80,95213
-0.004893731,82,95306
-0.004542318,82,95399
-0.004813408,83,95492
-0.004783288,79,95585
-0.00484353,82,95677
-0.005084497,83,95770
-0.005335506,78,95863
-0.00486361,79,95956
-0.004753166,82,96049
-0.004994134,79,96160
-0.004903771,81,96235
-0.004984094,82,96328
-0.005134699,81,96421
-0.005857605,84,96514
-0.005486112,81,96607
-0.004984094,79,96699
-0.004733085,80,96792
-0.005084497,81,96885
-0.005455991,78,96978
-0.00514474,79,97071
-0.005014215,79,97195
-0.00542587,77,97257
-0.005395749,80,97350
-0.005184901,80,97443
-0.005546354,80,97536
-0.005556394,83,97629
-0.005536314,79,97722
-0.005164821,83,97814
-0.00515478,79,97907
-0.005225062,81,98000
-0.005295345,80,98093
-0.005265224,81,98204
-0.005034296,80,98283
-0.005265224,81,98372
-0.005285304,82,98465
-0.005345547,83,98558
-0.005335506,80,98651
-0.005526273,81,98744
-0.005385708,80,98837
-0.005114618,79,98929
-0.005235103,79,99022
-0.005666838,77,99115
-0.005225062,84,99226
-0.004913811,80,99301
-0.005014215,79,99394
-0.005024255,80,99487
-0.005064416,75,99580
-0.004984094,84,99673
-0.004984094,81,99766
-0.005194942,79,99860
-0.005325466,81,99952
-0.005526273,78,100044
-0.005275264,78,100137
-0.005074457,77,100248
-0.005355587,81,100323
-0.00541583,79,100416
-0.005164821,80,100509
-0.005084497,78,100602
-0.005024255,79,100703
-0.005174861,79,100788
-0.005114618,76,100881
-0.005064416,78,100974
-0.005375668,81,101067
-0.005265224,79,101159
-0.005094538,79,101270
-0.005004175,79,101345
-0.005024255,79,101438
-0.005094538,77,101543
-0.005104578,76,101624
-0.005054377,81,101717
-0.005807404,78,101810
-0.005676879,77,101903
-0.005405789,81,101996
-0.005355587,79,102089
-0.005184901,82,102182
-0.004883691,78,102293
-0.004602561,76,102368
-0.005174861,78,102460
-0.005014215,79,102553
-0.005295345,78,102646
-0.005255184,80,102739
-0.005084497,76,102832
-0.005194942,76,102925
-0.005164821,79,103018
-0.005295345,81,103124
-0.005496152,79,103204
-0.005124659,76,103315
-0.005174861,78,103389
-0.00515478,78,103482
-0.004662803,77,103575
-0.004472036,79,103668
-0.004652762,80,103761
-0.005275264,78,103854
-0.005285304,78,103947
-0.004753166,78,104040
-0.005245143,77,104133
-0.005325466,79,104226
-0.004723045,80,104337
-0.004923852,80,104412
-0.005034296,80,104504
-0.005285304,81,104597
-0.005235103,77,104690
-0.004682884,78,104783
-0.005044336,79,104876
-0.005164821,80,104969
-0.004903771,75,105062
-0.004984094,80,105155
-0.005044336,77,105248
-0.005215023,78,105354
-0.004943933,75,105433
-0.005004175,74,105526
-0.004953973,76,105619
-0.004803368,78,105712
-0.004773247,80,105805
-0.00514474,79,105898
-0.005455991,79,105991
-0.005164821,78,106084
-0.004883691,80,106177
-0.004682884,76,106270
-0.005004175,80,106380
-0.004883691,82,106455
-0.004793327,75,106548
-0.004953973,80,106641
-0.005245143,81,106734
-0.005355587,76,106827
-0.005034296,77,106920
-0.005034296,79,107013
-0.005355587,81,107106
-0.005044336,79,107199
-0.004622642,79,107291
-0.004522238,77,107402
-0.005094538,78,107477
-0.00515478,77,107573
-0.005194942,76,107663
-0.00541583,80,107756
-0.005305385,76,107849
-0.005315426,73,107942
-0.00487365,78,108035
-0.004823449,77,108128
