Force(N),Distance(mm),Time(ms)
-0.009281366,98,15006
-0.00913076,98,15099
-0.008939993,97,15192
-0.008889791,98,15285
-0.0091408,99,15378
-0.009221123,100,15489
-0.009241204,96,15564
-0.0091408,99,15657
-0.009442011,100,15750
-0.009221123,96,15843
-0.00912072,98,15936
-0.009170921,98,16029
-0.009180963,96,16122
-0.009070517,98,16215
-0.009221123,99,16308
-0.009492212,99,16401
-0.009462091,96,16512
-0.009321527,98,16587
-0.009231163,97,16680
-0.009050437,101,16773
-0.009100639,94,16866
-0.009201042,98,16959
-0.00915084,96,17052
-0.008869711,100,17145
-0.0091408,96,17237
-0.009462091,99,17331
-0.009030356,98,17423
-0.008990194,94,17539
-0.008980155,100,17609
-0.00912072,96,17702
-0.00881951,101,17795
-0.009090599,96,17890
-0.009291406,96,17981
-0.009070517,98,18074
-0.00912072,97,18167
-0.009602657,98,18260
-0.009452051,101,18353
-0.009170921,98,18446
-0.009421929,98,18557
-0.009301445,100,18632
-0.009421929,97,18730
-0.008990194,96,18818
-0.009000236,98,18911
-0.009421929,98,19004
-0.009562495,98,19097
-0.009331568,96,19190
-0.009331568,99,19283
-0.009180963,98,19376
-0.008960074,94,19469
-0.009090599,96,19575
-0.009241204,97,19655
-0.009211082,96,19748
-0.009542414,96,19841
-0.01008459,95,19934
-0.009522334,94,20027
-0.009442011,97,20120
-0.009231163,95,20213
-0.008980155,96,20307
-0.009070517,99,20398
-0.009662897,99,20491
-0.009652859,97,20625
-0.009442011,97,20678
-0.009361688,100,20770
-0.009632777,96,20863
-0.009562495,99,20956
-0.009582576,99,21049
-0.009662897,95,21142
-0.009602657,98,21235
-0.009462091,96,21328
-0.009492212,96,21421
-0.009893827,96,21514
-0.009452051,97,21625
-0.009090599,97,21700
-0.009180963,96,21793
-0.009361688,94,21886
-0.009542414,98,21979
-0.009241204,99,22072
-0.009261284,95,22165
-0.009482172,97,22260
-0.00912072,95,22351
-0.009341606,93,22444
-0.00940185,96,22537
-0.009361688,97,22648
-0.009421929,96,22723
-0.009542414,95,22816
-0.009472132,96,22909
-0.008859671,96,23002
-0.009020317,96,23099
-0.009763302,96,23187
-0.009622737,96,23280
-0.009522334,94,23373
-0.009542414,100,23466
-0.009421929,97,23559
-0.009251244,96,23670
-0.00912072,98,23745
-0.009261284,96,23838
-0.009472132,95,23939
-0.008929953,94,24024
-0.008598621,94,24117
-0.008628741,97,24210
-0.009602657,97,24303
-0.009431971,92,24396
-0.008950033,94,24489
-0.00854842,96,24582
-0.009452051,98,24716
-0.009532374,94,24768
-0.009170921,95,24861
-0.009391809,95,24954
-0.009251244,95,25051
-0.009110679,93,25140
-0.009341606,93,25233
-0.009241204,96,25326
-0.009361688,97,25419
-0.009361688,96,25512
-0.009803463,93,25605
-0.009512293,96,25716
-0.009020317,95,25791
-0.0091408,98,25891
-0.009522334,96,25977
-0.009261284,92,26070
-0.009341606,97,26163
-0.009562495,96,26256
-0.00940185,93,26349
-0.009201042,96,26441
-0.00940185,95,26534
-0.0091408,95,26632
-0.008829549,93,26743
-0.009100639,96,26813
-0.009191002,95,26906
-0.008899832,93,26999
-0.009442011,96,27092
-0.009923948,95,27185
-0.009562495,92,27278
-0.009361688,94,27371
-0.008950033,95,27472
-0.008588581,95,27557
-0.009070517,94,27650
-0.009070517,97,27761
-0.0091408,97,27836
-0.00913076,96,27929
-0.009110679,94,28022
-0.008789388,94,28115
-0.009070517,98,28208
-0.009572536,95,28311
-0.009502253,95,28394
-0.009923948,94,28487
-0.009672939,96,28580
-0.009421929,95,28673
-0.00968298,94,28784
-0.00941189,92,28859
-0.009251244,98,28952
-0.00968298,95,29045
-0.009642818,95,29138
-0.009502253,97,29231
-0.009080559,94,29324
-0.009351647,95,29417
-0.009562495,96,29510
-0.009442011,92,29603
-0.009341606,95,29696
-0.009090599,94,29807
-0.009020317,97,29882
-0.009261284,94,29975
-0.009652859,94,30068
-0.009642818,96,30161
-0.008829549,94,30254
-0.009020317,95,30347
-0.009381768,93,30440
-0.009301445,91,30533
-0.008829549,94,30625
-0.008518297,91,30718
-0.009110679,94,30866
-0.009261284,92,30904
-0.009522334,94,30997
-0.009321527,93,31090
-0.008919912,95,31183
-0.00857854,96,31276
-0.008759267,93,31369
-0.009431971,95,31462
-0.009984189,98,31555
-0.009813504,94,31648
-0.008789388,92,31741
-0.008980155,94,31852
-0.009090599,94,31927
-0.008960074,95,32020
-0.009201042,91,32113
-0.008869711,92,32206
-0.009341606,91,32299
-0.009753262,93,32392
-0.009743221,91,32485
-0.009522334,90,32578
-0.009462091,93,32671
-0.009421929,93,32764
-0.009472132,92,32875
-0.00940185,94,32950
-0.009201042,93,33043
-0.009512293,94,33136
-0.008970115,91,33229
-0.008960074,93,33322
-0.009100639,92,33415
-0.008658863,93,33508
-0.00912072,93,33601
-0.009191002,93,33694
-0.009351647,95,33787
-0.009421929,93,33898
-0.009301445,93,33973
-0.009331568,92,34066
-0.009241204,94,34159
-0.008919912,94,34252
-0.009180963,95,34345
-0.009020317,92,34438
-0.009311486,94,34531
-0.009612698,93,34624
-0.008939993,91,34717
-0.009000236,94,34810
-0.009201042,93,34924
-0.009371728,92,34996
-0.009000236,94,35089
-0.009050437,90,35182
-0.008769307,94,35275
-0.008970115,94,35368
-0.009100639,93,35461
-0.009191002,94,35554
-0.009211082,91,35647
-0.009331568,92,35740
-0.009100639,93,35833
-0.008749226,94,35943
-0.008749226,94,36019
-0.009321527,92,36112
-0.00968298,93,36205
-0.009160881,93,36297
-0.009060478,95,36390
-0.00941189,94,36483
-0.009010276,92,36576
-0.009050437,93,36669
-0.009040397,87,36762
-0.008749226,89,36855
-0.009231163,86,36966
-0.0091408,89,37041
-0.009020317,93,37137
-0.009090599,91,37227
-0.008970115,91,37320
-0.009050437,91,37413
-0.008909872,90,37506
-0.009090599,91,37599
-0.008879751,93,37692
-0.008608662,91,37785
-0.008939993,90,37878
-0.009070517,92,37989
-0.009492212,89,38064
-0.009281366,95,38157
-0.009201042,92,38250
-0.009562495,91,38343
-0.009351647,93,38436
-0.008970115,90,38529
-0.008779347,94,38622
-0.009000236,91,38715
-0.008739186,91,38808
-0.008688985,92,38901
-0.00912072,92,39012
-0.009010276,90,39087
-0.00915084,92,39180
-0.00968298,91,39273
-0.009431971,89,39366
-0.009251244,93,39459
-0.009241204,90,39558
-0.009612698,92,39645
-0.009421929,94,39738
-0.009251244,90,39831
-0.009221123,92,39924
-0.009160881,94,40034
-0.008960074,93,40109
-0.008628741,91,40202
-0.009301445,91,40295
-0.00915084,92,40398
-0.00940185,89,40481
-0.009170921,92,40574
-0.009100639,92,40667
-0.009251244,93,40760
-0.009201042,93,40853
-0.008899832,92,40946
-0.008889791,89,41057
-0.009090599,90,41132
-0.008980155,91,41238
-0.009020317,91,41318
-0.008919912,87,41411
-0.008739186,92,41504
-0.008869711,89,41597
-0.008960074,90,41690
-0.009341606,90,41783
-0.009391809,88,41876
-0.009482172,89,41979
-0.009271324,92,42090
-0.009381768,88,42155
-0.009371728,90,42248
-0.009050437,89,42341
-0.009070517,89,42434
-0.00913076,91,42527
-0.009431971,90,42620
-0.009311486,94,42713
-0.008839589,93,42819
-0.009030356,90,42899
-0.009180963,91,42991
-0.008990194,89,43102
-0.009211082,88,43177
-0.009482172,89,43270
-0.00913076,90,43363
-0.009160881,92,43456
-0.008909872,90,43549
-0.008678944,89,43642
-0.008809469,93,43735
-0.009361688,90,43828
-0.009612698,90,43921
-0.009873747,91,44014
-0.009843625,94,44125
-0.009321527,88,44200
-0.008960074,92,44293
-0.00915084,91,44386
-0.00915084,90,44479
-0.009462091,90,44572
-0.009271324,89,44665
-0.00912072,92,44758
-0.009291406,91,44851
-0.009341606,86,44944
-0.009532374,89,45037
-0.0097131,87,45148
-0.009813504,89,45223
-0.009040397,87,45316
-0.008960074,88,45409
-0.009562495,89,45502
-0.009351647,91,45595
-0.008859671,92,45688
-0.009060478,87,45781
-0.009301445,89,45874
-0.009391809,91,45967
-0.009070517,91,46060
-0.009180963,87,46170
-0.00915084,87,46246
-0.009391809,90,46339
-0.009552455,88,46433
-0.009050437,87,46524
-0.009000236,88,46617
-0.00915084,89,46710
-0.009291406,89,46803
-0.009502253,90,46896
-0.009452051,89,46989
-0.009502253,91,47082
-0.009090599,89,47193
-0.009100639,90,47273
-0.009512293,87,47361
-0.009522334,88,47454
-0.009602657,90,47547
-0.009642818,85,47640
-0.009281366,88,47733
-0.009110679,86,47826
-0.009271324,93,47919
-0.009542414,90,48014
-0.009231163,88,48105
-0.009010276,89,48216
-0.009341606,89,48291
-0.00915084,88,48384
-0.008919912,88,48477
-0.009090599,89,48570
-0.009070517,88,48663
-0.008849629,88,48756
-0.00913076,87,48853
-0.009532374,86,48942
-0.009723141,90,49035
-0.00915084,84,49128
-0.00912072,90,49239
-0.00913076,87,49314
-0.009311486,88,49407
-0.009542414,88,49500
-0.009431971,91,49593
-0.009522334,90,49693
-0.009823544,89,49779
-0.009351647,89,49872
-0.009622737,90,49965
-0.00999423,89,50058
-0.009281366,86,50151
-0.009110679,93,50261
-0.009211082,89,50336
-0.009160881,90,50429
-0.009341606,87,50536
-0.00941189,88,50615
-0.00940185,89,50708
-0.009452051,90,50801
-0.009291406,90,50894
-0.009512293,89,50987
-0.009421929,88,51080
-0.009201042,88,51173
-0.00913076,88,51284
-0.009251244,88,51359
-0.008719105,86,51452
-0.00915084,89,51545
-0.009421929,86,51638
-0.008869711,89,51731
-0.008889791,91,51824
-0.009391809,89,51917
-0.009160881,90,52010
-0.008939993,88,52113
-0.009030356,89,52196
-0.009552455,87,52309
-0.009582576,87,52382
-0.009211082,87,52475
-0.009351647,87,52568
-0.009813504,87,52661
-0.009913907,85,52754
-0.009622737,89,52847
-0.009201042,84,52952
-0.009321527,87,53032
-0.009793424,87,53125
-0.009602657,88,53218
-0.009512293,88,53329
-0.00912072,86,53404
-0.009311486,88,53497
-0.009381768,86,53590
-0.009492212,88,53683
-0.009261284,90,53776
-0.009020317,87,53869
-0.008950033,88,53962
-0.008799428,88,54055
-0.008849629,91,54148
-0.00881951,88,54241
-0.008909872,84,54352
-0.009391809,86,54427
-0.009442011,85,54520
-0.009110679,87,54613
-0.008990194,86,54706
-0.009231163,88,54799
-0.009321527,83,54892
-0.009251244,86,54985
-0.008970115,84,55078
-0.009080559,87,55171
-0.009160881,86,55264
-0.009351647,87,55375
-0.009612698,87,55450
-0.009602657,86,55543
-0.009642818,88,55636
-0.009753262,84,55729
-0.009241204,78,55822
-0.009201042,84,55915
-0.009060478,89,56007
-0.009311486,88,56100
-0.009813504,85,56193
-0.009452051,87,56286
-0.00915084,87,56397
-0.009492212,88,56472
-0.009311486,86,56565
-0.009592616,86,56658
-0.009542414,87,56751
-0.008970115,87,56844
-0.008709064,87,56937
-0.009100639,88,57030
-0.00915084,87,57123
-0.0091408,89,57216
-0.008688985,87,57309
-0.008749226,86,57420
-0.009231163,86,57495
-0.009241204,86,57588
-0.009160881,86,57681
-0.009180963,84,57774
-0.009231163,88,57867
-0.009010276,90,57960
-0.009462091,86,58053
-0.009010276,89,58146
-0.009321527,85,58239
-0.00968298,85,58332
-0.009431971,87,58466
-0.00912072,87,58518
-0.009030356,86,58611
-0.00940185,84,58704
-0.009391809,83,58797
-0.009170921,83,58890
-0.009331568,87,58983
-0.009532374,88,59076
-0.009612698,88,59169
-0.009241204,86,59262
-0.009000236,82,59355
-0.008980155,84,59461
-0.009431971,85,59541
-0.009552455,84,59634
-0.009100639,84,59727
-0.00912072,86,59820
-0.009642818,86,59912
-0.00940185,84,60005
-0.009040397,85,60098
-0.008849629,83,60191
-0.008990194,85,60284
-0.008849629,83,60377
-0.009040397,87,60488
-0.01017496,89,60563
-0.01012475,84,60656
-0.009472132,87,60749
-0.008970115,82,60842
-0.009261284,84,60935
-0.009251244,85,61028
-0.008909872,85,61121
-0.009010276,85,61214
-0.009311486,83,61307
-0.00912072,86,61400
-0.009281366,84,61511
-0.00968298,84,61586
-0.00968298,83,61679
-0.009431971,83,61774
-0.009271324,87,61865
-0.009261284,84,61958
-0.00913076,81,62051
-0.009361688,86,62144
-0.009642818,85,62237
-0.009522334,81,62330
-0.009241204,86,62423
-0.009070517,86,62533
-0.009632777,84,62614
-0.009090599,84,62701
-0.009311486,84,62794
-0.009452051,85,62887
-0.009241204,86,62980
-0.008779347,82,63073
-0.009341606,84,63166
-0.009542414,83,63259
-0.009763302,81,63356
-0.009542414,84,63445
-0.009110679,86,63556
-0.009100639,85,63631
-0.009211082,85,63724
-0.009381768,84,63817
-0.009351647,85,63910
-0.009251244,82,64003
-0.009341606,83,64096
-0.009502253,83,64196
-0.009421929,75,64282
-0.009251244,81,64375
-0.009472132,86,64468
-0.00940185,83,64579
-0.008970115,86,64654
-0.008658863,84,64747
-0.008970115,82,64840
-0.009251244,85,64933
-0.009452051,82,65035
-0.009301445,83,65119
-0.009301445,82,65212
-0.008950033,82,65305
-0.009281366,85,65398
-0.009462091,83,65491
-0.009532374,83,65602
-0.009050437,82,65677
-0.009090599,82,65770
-0.008970115,84,65863
-0.009301445,86,65956
-0.009100639,82,66049
-0.008909872,82,66142
-0.009512293,83,66235
-0.009813504,81,66327
-0.009602657,86,66420
-0.009502253,82,66513
-0.009592616,82,66624
-0.009642818,78,66699
-0.00969302,80,66792
-0.008929953,81,66885
-0.008869711,81,66978
-0.009020317,82,67071
-0.008658863,84,67164
-0.008558459,84,67257
-0.009060478,83,67350
-0.009381768,82,67456
-0.009381768,84,67536
-0.009321527,86,67647
-0.009090599,86,67722
-0.009170921,82,67815
-0.009472132,82,67908
-0.009863705,83,68001
-0.009723141,81,68094
-0.009632777,85,68187
-0.009351647,82,68280
-0.009552455,81,68373
-0.009492212,85,68466
-0.009351647,80,68559
-0.009431971,83,68670
-0.009030356,83,68745
-0.008608662,82,68838
-0.009160881,82,68931
-0.008919912,81,69024
-0.008879751,83,69117
-0.008789388,83,69210
-0.008759267,81,69303
-0.009100639,80,69396
-0.009532374,82,69489
-0.00941189,83,69582
-0.009944028,82,69699
-0.01022516,83,69768
-0.009944028,83,69861
-0.009341606,83,69954
-0.009381768,84,70047
-0.009341606,82,70140
-0.009030356,80,70233
-0.009050437,84,70326
-0.008648824,81,70419
-0.008809469,82,70512
-0.009040397,86,70605
-0.0091408,82,70711
-0.009110679,80,70790
-0.009110679,80,70883
-0.009050437,83,70976
-0.009020317,79,71069
-0.009020317,83,71162
-0.009341606,82,71255
-0.009582576,79,71348
-0.009311486,80,71441
-0.009231163,82,71534
-0.009271324,80,71627
-0.009050437,83,71738
-0.008970115,83,71813
-0.009030356,79,71910
-0.00881951,81,71999
-0.009180963,82,72092
-0.009160881,81,72185
-0.008980155,80,72278
-0.008869711,82,72371
-0.009080559,81,72464
-0.009331568,80,72557
-0.009060478,81,72650
-0.009100639,81,72761
-0.009201042,83,72836
-0.009522334,81,72929
-0.0091408,84,73022
-0.009080559,77,73115
-0.009291406,80,73208
-0.009602657,83,73301
-0.008899832,81,73394
-0.008769307,79,73488
-0.009100639,81,73580
-0.008980155,80,73673
-0.009391809,72,73779
-0.009632777,80,73859
-0.009602657,80,73952
-0.009492212,78,74045
-0.009271324,84,74138
-0.009301445,82,74230
-0.009562495,80,74327
-0.009662897,81,74416
-0.009452051,78,74509
-0.00940185,81,74602
-0.009351647,80,74695
-0.00941189,79,74806
-0.009080559,82,74881
-0.008939993,82,74974
-0.009462091,79,75067
-0.009492212,71,75167
-0.009381768,81,75253
-0.009562495,82,75346
-0.009612698,81,75439
-0.009291406,76,75532
-0.009080559,81,75625
-0.009160881,81,75718
-0.009341606,78,75829
-0.009472132,79,75904
-0.009271324,81,76006
-0.009341606,80,76090
-0.009251244,83,76183
-0.009442011,80,76276
-0.009632777,80,76369
-0.009903867,79,76462
-0.009883786,78,76555
-0.009863705,80,76648
-0.009662897,80,76748
-0.009050437,78,76882
-0.009000236,80,76927
-0.009462091,80,77020
-0.009783382,79,77119
-0.009452051,82,77206
-0.009010276,82,77299
-0.008448016,76,77392
-0.009010276,80,77485
-0.009582576,79,77578
-0.009592616,82,77671
-0.009391809,80,77764
-0.009281366,80,77875
-0.009090599,78,77959
-0.008970115,77,78043
-0.009492212,81,78136
-0.009391809,77,78228
-0.009100639,81,78321
-0.009391809,79,78415
-0.009442011,80,78507
-0.009431971,76,78600
-0.009251244,77,78700
-0.009030356,77,78786
-0.009231163,82,78893
-0.00913076,78,78972
-0.00940185,77,79065
-0.009522334,77,79158
-0.009642818,77,79251
-0.009672939,77,79344
-0.009502253,80,79437
-0.009522334,79,79536
-0.009823544,76,79623
-0.009823544,80,79716
-0.009542414,79,79809
-0.009180963,78,79920
-0.009080559,79,79995
-0.009301445,83,80088
-0.009743221,75,80181
-0.009472132,79,80274
-0.009060478,80,80375
-0.009251244,81,80460
-0.009442011,78,80553
-0.009743221,79,80646
-0.00915084,79,80739
-0.008960074,79,80832
-0.009281366,80,80938
-0.009020317,80,81018
-0.008859671,79,81111
-0.009211082,79,81215
-0.009271324,79,81297
-0.009180963,76,81390
-0.008829549,75,81483
-0.00915084,80,81576
-0.009672939,77,81669
-0.009371728,79,81762
-0.009050437,79,81855
-0.0091408,82,81966
-0.009662897,72,82054
-0.009231163,77,82134
-0.009020317,77,82227
-0.009010276,78,82320
-0.009090599,76,82413
-0.009070517,71,82506
-0.009482172,77,82599
-0.009180963,77,82692
-0.008970115,78,82796
-0.009070517,77,82878
-0.009191002,78,82989
-0.009331568,78,83064
-0.009421929,76,83157
-0.009522334,80,83250
-0.009371728,80,83343
-0.009522334,78,83436
-0.009452051,77,83529
-0.009201042,79,83635
-0.009281366,77,83715
-0.009452051,77,83808
-0.009421929,75,83901
-0.009361688,76,84011
-0.00941189,77,84087
-0.009060478,73,84179
-0.009050437,76,84273
-0.009261284,80,84366
-0.009110679,77,84458
-0.008879751,77,84551
-0.009070517,76,84644
-0.009050437,74,84737
-0.009331568,77,84830
-0.009964109,78,84923
-0.00969302,76,85025
-0.009221123,79,85109
-0.009271324,78,85202
-0.009622737,73,85295
-0.009723141,75,85388
-0.009843625,73,85481
-0.009452051,76,85574
-0.009251244,76,85667
-0.009040397,78,85760
-0.009170921,73,85853
-0.009201042,78,85946
-0.009201042,74,86057
-0.009180963,77,86132
-0.00857854,76,86225
-0.008769307,75,86318
-0.008909872,78,86411
-0.009160881,75,86504
-0.009000236,78,86597
-0.009100639,78,86690
-0.009251244,78,86783
-0.009030356,79,86887
-0.00915084,80,86969
-0.009572536,79,87086
-0.009913907,74,87155
-0.009291406,76,87248
-0.009090599,77,87341
-0.008729145,80,87434
-0.008688985,76,87527
-0.009040397,76,87620
-0.008608662,75,87713
-0.009361688,73,87806
-0.009391809,74,87899
-0.008879751,76,87992
-0.008638783,74,88103
-0.008568501,76,88178
-0.00915084,75,88271
-0.009592616,75,88364
-0.009251244,77,88456
-0.009191002,77,88550
-0.008889791,74,88643
-0.00912072,77,88736
-0.009030356,77,88829
-0.009341606,75,88921
-0.0091408,75,89014
-0.009000236,74,89125
-0.009251244,76,89200
-0.009421929,73,89293
-0.009241204,77,89386
-0.009542414,77,89479
-0.009522334,79,89572
-0.009361688,73,89665
-0.009482172,73,89758
-0.009351647,75,89851
-0.009391809,72,89944
-0.009592616,74,90037
-0.009261284,76,90148
-0.008909872,75,90223
-0.009080559,73,90316
-0.008950033,76,90409
-0.009080559,74,90502
-0.009612698,78,90595
-0.009923948,75,90688
-0.009241204,74,90781
-0.009000236,73,90874
-0.008889791,74,90967
-0.009080559,74,91060
-0.008869711,76,91171
-0.0091408,73,91246
-0.009371728,75,91340
-0.009522334,74,91432
-0.009381768,74,91525
-0.00941189,76,91618
-0.009351647,73,91711
-0.008909872,76,91804
-0.008980155,75,91897
-0.008859671,74,91990
-0.008759267,75,92083
-0.009030356,73,92194
-0.00941189,76,92269
-0.009612698,73,92362
-0.008879751,76,92455
-0.009180963,77,92548
-0.009070517,74,92640
-0.009642818,75,92733
-0.009632777,77,92826
-0.009180963,73,92922
-0.008960074,76,93012
-0.008970115,74,93105
-0.009000236,75,93211
-0.009331568,73,93291
-0.009160881,73,93384
-0.009421929,76,93477
-0.009773343,72,93570
-0.009723141,75,93663
-0.009703059,73,93760
-0.00969302,72,93849
-0.009512293,75,93942
-0.009662897,73,94035
-0.009552455,77,94128
-0.009281366,77,94239
-0.008829549,71,94314
-0.009341606,77,94407
-0.009562495,74,94500
-0.008960074,71,94600
-0.008970115,75,94686
-0.009431971,74,94779
-0.009170921,76,94872
-0.008779347,75,94965
-0.008809469,75,95058
-0.008879751,79,95151
-0.00912072,74,95261
-0.009351647,72,95336
-0.009371728,73,95439
-0.00941189,77,95522
-0.009010276,73,95615
-0.00912072,73,95708
-0.009020317,63,95801
-0.00912072,71,95894
-0.009301445,75,95987
-0.009582576,73,96080
-0.009452051,78,96181
-0.009241204,74,96292
-0.009170921,77,96359
-0.00881951,75,96452
-0.008498219,75,96545
-0.009291406,72,96638
-0.009482172,77,96731
-0.009080559,73,96824
-0.008739186,73,96917
-0.009160881,75,97021
-0.009191002,75,97103
-0.009371728,73,97196
-0.009472132,71,97307
-0.009211082,75,97382
-0.00912072,77,97475
-0.009231163,74,97568
-0.009221123,73,97661
-0.009231163,77,97754
-0.009351647,74,97860
-0.009442011,74,97940
-0.009241204,74,98033
-0.00940185,75,98126
-0.009241204,77,98219
-0.009191002,74,98330
-0.009291406,73,98405
-0.009542414,75,98498
-0.009642818,71,98591
-0.009582576,73,98684
-0.009893827,73,98777
-0.009582576,74,98870
-0.009241204,71,98963
-0.0091408,74,99056
-0.008699025,74,99149
-0.009100639,75,99242
-0.009612698,72,99352
-0.009492212,74,99428
-0.009472132,74,99521
-0.009472132,70,99614
-0.009974151,73,99707
-0.009703059,73,99800
-0.009512293,75,99892
-0.009281366,73,99985
-0.009381768,72,100079
-0.009572536,76,100172
-0.009472132,72,100264
-0.009753262,70,100389
-0.009703059,77,100451
-0.009602657,69,100543
-0.009562495,72,100636
-0.009532374,73,100729
-0.009703059,74,100822
-0.009763302,73,100915
-0.009331568,71,101008
-0.009452051,76,101101
-0.009442011,70,101194
-0.009110679,71,101287
-0.0091408,70,101398
-0.009833585,70,101474
-0.009472132,71,101566
-0.009703059,62,101659
-0.009823544,72,101752
-0.009351647,72,101845
-0.009191002,70,101938
-0.009291406,72,102031
-0.009652859,72,102124
-0.009361688,75,102217
-0.0091408,72,102310
-0.009110679,72,102421
-0.009452051,72,102496
-0.009903867,73,102589
-0.009251244,73,102682
-0.008809469,74,102775
-0.009291406,73,102868
-0.009421929,75,102961
-0.009482172,69,103056
-0.009271324,72,103147
-0.009060478,74,103240
-0.009341606,70,103333
-0.009331568,74,103444
-0.009080559,70,103519
-0.009261284,68,103612
-0.008899832,70,103705
-0.009351647,68,103798
-0.009944028,73,103895
-0.009431971,71,103984
-0.009672939,72,104077
-0.009502253,71,104170
-0.009662897,69,104263
-0.009502253,71,104356
-0.008929953,73,104467
-0.009391809,71,104542
-0.009612698,74,104635
-0.009341606,74,104739
-0.009261284,74,104821
-0.009170921,69,104914
-0.008779347,71,105007
-0.009180963,73,105099
-0.00968298,75,105192
-0.009612698,73,105285
-0.009512293,70,105378
-0.009482172,72,105489
-0.009612698,69,105578
-0.009572536,71,105657
-0.009211082,71,105750
-0.009211082,72,105843
-0.008739186,69,105936
-0.008799428,73,106029
-0.00941189,69,106122
-0.009492212,73,106215
-0.009381768,70,106316
-0.008970115,71,106401
-0.009271324,71,106507
-0.00941189,71,106587
-0.009371728,70,106680
-0.009160881,71,106773
-0.009271324,71,106866
-0.00913076,68,106959
-0.009522334,71,107052
-0.009472132,72,107155
-0.009472132,71,107238
-0.009803463,72,107331
-0.01042597,70,107424
-0.00968298,71,107534
-0.009261284,71,107610
-0.009160881,70,107703
-0.009241204,73,107795
-0.009502253,69,107888
-0.009452051,71,107995
-0.009241204,72,108074
-0.009743221,68,108167
-0.009662897,72,108260
