Force(N),Distance(mm),Time(ms)
-0.003678848,99,9281
-0.003799332,100,9356
-0.003618606,102,9455
-0.003658767,100,9542
-0.003377638,100,9635
-0.003196911,99,9728
-0.003407758,102,9821
-0.003618606,99,9913
-0.003638687,98,10006
-0.003337476,100,10099
-0.003688888,99,10192
-0.003478041,100,10303
-0.003347516,99,10378
-0.003568404,101,10471
-0.003608566,101,10563
-0.003457961,104,10656
-0.003066387,99,10749
-0.002986064,95,10842
-0.003257153,100,10935
-0.002996104,99,11036
-0.003257153,100,11121
-0.003237073,98,11213
-0.003297315,98,11324
-0.003377638,99,11399
-0.003558364,99,11492
-0.00317683,97,11585
-0.003206952,97,11678
-0.003508162,96,11770
-0.003588485,96,11876
-0.003578445,100,11956
-0.003558364,98,12049
-0.003648727,100,12142
-0.003698929,93,12235
-0.003970019,98,12345
-0.003819413,100,12420
-0.003407758,98,12513
-0.003377638,98,12606
-0.00373909,99,12699
-0.003578445,98,12792
-0.003638687,97,12884
-0.003488082,98,12977
-0.003277234,97,13070
-0.003508162,98,13163
-0.003377638,102,13256
-0.003287274,99,13367
-0.003568404,99,13441
-0.00343788,97,13534
-0.003508162,97,13627
-0.003548324,96,13720
-0.003658767,98,13813
-0.003267193,98,13906
-0.002996104,96,13999
-0.002996104,97,14091
-0.003518203,98,14184
-0.003648727,98,14277
-0.003407758,99,14401
-0.003206952,96,14463
-0.003337476,99,14556
-0.003819413,100,14648
-0.003749131,99,14741
-0.00315675,97,14834
-0.003538283,98,14927
-0.003488082,97,15020
-0.003227032,98,15113
-0.003678848,101,15206
-0.00373909,96,15298
-0.00316679,101,15417
-0.003257153,99,15490
-0.003638687,98,15577
-0.003698929,98,15670
-0.003508162,99,15763
-0.003407758,98,15855
-0.003598526,97,15948
-0.003538283,101,16041
-0.003608566,98,16134
-0.003277234,96,16227
-0.00316679,100,16320
-0.003317395,95,16430
-0.003126629,96,16505
-0.003247113,99,16598
-0.003196911,101,16691
-0.00343788,99,16784
-0.003417799,96,16877
-0.002945902,95,16970
-0.002976024,96,17067
-0.003658767,97,17155
-0.003819413,97,17248
-0.003598526,99,17341
-0.003297315,98,17452
-0.003427839,97,17527
-0.00344792,98,17619
-0.003337476,99,17712
-0.003267193,97,17805
-0.003377638,98,17910
-0.003548324,96,17991
-0.003678848,101,18084
-0.003518203,97,18176
-0.003548324,99,18269
-0.003769211,99,18362
-0.003317395,97,18473
-0.003136669,99,18548
-0.003277234,99,18641
-0.00344792,99,18733
-0.003508162,100,18826
-0.002835458,98,18919
-0.003146709,99,19012
-0.003668808,98,19105
-0.003719009,98,19198
-0.003548324,96,19291
-0.003769211,99,19383
-0.003588485,99,19494
-0.003317395,97,19569
-0.003538283,100,19662
-0.003538283,97,19755
-0.003216992,99,19848
-0.003076427,100,19941
-0.002925821,97,20033
-0.003026225,101,20126
-0.003297315,99,20219
-0.003538283,96,20312
-0.004110583,96,20405
-0.003859574,94,20516
-0.00373909,97,20591
-0.003779252,97,20683
-0.003769211,99,20776
-0.003678848,100,20869
-0.003578445,98,20962
-0.00344792,99,21055
-0.003638687,97,21148
-0.003478041,98,21241
-0.003327436,96,21333
-0.003387678,96,21426
-0.003186871,96,21537
-0.003327436,97,21612
-0.003146709,97,21705
-0.00373909,97,21798
-0.003648727,97,21891
-0.003478041,95,21983
-0.003658767,101,22076
-0.003628646,98,22169
-0.003708969,101,22262
-0.003648727,99,22355
-0.002775216,98,22448
-0.002955943,98,22559
-0.003518203,97,22633
-0.003678848,97,22726
-0.003548324,99,22819
-0.003568404,100,22912
-0.003498122,98,23005
-0.003066387,97,23102
-0.003287274,98,23191
-0.003749131,95,23283
-0.003548324,98,23376
-0.003297315,95,23469
-0.003698929,97,23580
-0.004050341,96,23655
-0.003367597,99,23748
-0.003026225,98,23841
-0.00316679,97,23945
-0.00315675,97,24026
-0.003779252,96,24119
-0.003759171,101,24212
-0.003618606,96,24305
-0.003227032,100,24398
-0.003227032,98,24491
-0.003879655,96,24601
-0.003598526,97,24676
-0.003618606,102,24769
-0.003678848,98,24862
-0.003498122,98,24955
-0.003327436,102,25048
-0.003297315,100,25140
-0.003196911,96,25233
-0.003417799,94,25326
-0.003598526,98,25419
-0.00344792,97,25522
-0.003136669,97,25633
-0.002805337,97,25698
-0.003357557,101,25791
-0.003578445,96,25883
-0.003548324,98,25976
-0.003809373,98,26069
-0.003719009,95,26162
-0.003267193,95,26255
-0.003257153,98,26348
-0.003427839,101,26440
-0.003357557,98,26533
-0.003468001,97,26644
-0.003216992,96,26719
-0.003427839,98,26812
-0.00401018,95,26905
-0.003638687,97,26998
-0.003307355,99,27090
-0.003598526,97,27183
-0.003839493,94,27276
-0.003578445,99,27369
-0.00315675,93,27462
-0.00344792,95,27555
-0.003237073,95,27665
-0.003317395,97,27740
-0.003237073,98,27833
-0.003307355,98,27926
-0.003457961,95,28019
-0.003367597,94,28112
-0.003337476,95,28204
-0.003367597,98,28297
-0.003136669,98,28390
-0.003528243,97,28483
-0.003528243,99,28576
-0.003297315,97,28687
-0.003357557,95,28762
-0.00317683,97,28854
-0.003719009,94,28947
-0.003799332,98,29040
-0.00372905,96,29136
-0.003427839,99,29226
-0.00344792,98,29319
-0.003618606,95,29411
-0.003668808,94,29504
-0.003759171,97,29597
-0.003809373,95,29708
-0.003628646,96,29783
-0.003859574,95,29876
-0.003588485,98,29976
-0.003227032,96,30061
-0.002955943,96,30154
-0.003427839,95,30247
-0.003628646,95,30340
-0.003478041,94,30433
-0.003608566,96,30526
-0.003829453,95,30619
-0.00372905,99,30729
-0.003668808,95,30804
-0.003558364,99,30897
-0.003819413,95,30990
-0.004070422,95,31083
-0.003618606,96,31176
-0.003257153,94,31269
-0.003869615,93,31361
-0.003970019,97,31454
-0.003719009,94,31557
-0.003528243,94,31640
-0.003849534,92,31751
-0.003478041,98,31826
-0.003417799,96,31919
-0.003819413,95,32011
-0.003799332,97,32104
-0.003678848,97,32197
-0.00344792,98,32290
-0.003327436,96,32396
-0.003578445,95,32476
-0.003227032,95,32569
-0.003066387,94,32662
-0.00344792,97,32772
-0.004090503,96,32847
-0.003528243,97,32940
-0.003457961,90,33033
-0.003478041,96,33126
-0.003528243,94,33219
-0.00372905,96,33311
-0.003287274,96,33404
-0.003749131,97,33497
-0.003939897,95,33590
-0.00344792,96,33683
-0.003769211,96,33794
-0.004080462,97,33869
-0.003618606,94,33961
-0.003146709,96,34054
-0.003377638,95,34147
-0.003949938,98,34240
-0.003949938,96,34333
-0.003889695,97,34426
-0.003668808,96,34519
-0.003869615,94,34611
-0.003970019,97,34704
-0.003588485,95,34817
-0.003668808,98,34890
-0.004040301,91,34983
-0.003417799,94,35076
-0.00317683,98,35169
-0.003588485,97,35261
-0.004200947,96,35354
-0.004110583,99,35447
-0.004070422,96,35540
-0.003698929,98,35633
-0.003287274,94,35726
-0.003608566,94,35837
-0.003528243,95,35911
-0.003678848,97,36006
-0.00372905,92,36097
-0.003528243,95,36190
-0.003568404,96,36283
-0.003227032,93,36376
-0.003508162,92,36468
-0.003769211,98,36561
-0.003206952,97,36654
-0.003598526,98,36747
-0.003588485,98,36858
-0.00344792,98,36933
-0.003648727,97,37026
-0.003759171,97,37118
-0.003548324,99,37211
-0.003568404,96,37304
-0.003287274,95,37397
-0.003387678,93,37490
-0.003628646,97,37588
-0.003668808,93,37676
-0.003347516,94,37768
-0.003578445,93,37879
-0.003809373,95,37954
-0.004050341,93,38047
-0.003658767,94,38140
-0.00344792,94,38232
-0.003869615,94,38325
-0.003769211,93,38428
-0.003056346,95,38511
-0.003427839,97,38604
-0.003227032,96,38697
-0.002955943,96,38789
-0.003106548,95,38896
-0.003608566,100,38975
-0.003909776,91,39068
-0.003628646,96,39161
-0.002915781,94,39267
-0.002855539,94,39346
-0.003397718,98,39439
-0.003407758,92,39532
-0.003578445,97,39625
-0.003658767,95,39717
-0.003648727,97,39810
-0.00343788,95,39921
-0.002986064,93,39996
-0.003658767,94,40089
-0.003568404,96,40182
-0.003648727,94,40274
-0.004000139,94,40367
-0.004070422,97,40460
-0.003317395,95,40553
-0.002745095,96,40646
-0.003026225,95,40738
-0.003297315,94,40844
-0.003759171,92,40955
-0.003809373,94,41017
-0.003377638,96,41110
-0.003457961,94,41203
-0.003267193,97,41295
-0.003076427,94,41388
-0.003608566,95,41481
-0.003498122,97,41574
-0.003387678,95,41667
-0.003317395,96,41760
-0.003106548,94,41852
-0.003397718,96,41963
-0.003688888,95,42038
-0.00372905,95,42131
-0.004000139,97,42224
-0.003899736,95,42317
-0.003237073,93,42410
-0.003076427,94,42503
-0.003548324,91,42595
-0.003658767,95,42688
-0.004190907,96,42781
-0.004110583,95,42874
-0.003708969,95,42985
-0.003819413,94,43060
-0.003417799,96,43152
-0.002955943,96,43245
-0.004070422,93,43338
-0.004482076,94,43431
-0.004351552,93,43524
-0.003648727,94,43618
-0.003357557,95,43710
-0.003397718,96,43803
-0.003488082,95,43895
-0.003317395,97,44006
-0.003618606,93,44081
-0.003407758,95,44174
-0.003608566,94,44267
-0.003417799,95,44360
-0.003749131,94,44458
-0.003929857,94,44545
-0.003528243,95,44638
-0.00344792,93,44731
-0.003508162,97,44824
-0.003196911,94,44917
-0.003688888,98,45028
-0.003749131,95,45103
-0.003939897,96,45196
-0.004100543,94,45297
-0.004200947,93,45381
-0.003859574,90,45474
-0.003618606,93,45567
-0.003457961,93,45660
-0.003307355,92,45753
-0.00343788,93,45846
-0.003648727,93,45938
-0.003698929,92,46049
-0.003206952,93,46124
-0.003216992,94,46217
-0.003257153,96,46310
-0.003417799,93,46403
-0.003618606,91,46496
-0.003468001,93,46588
-0.003578445,93,46681
-0.003688888,95,46774
-0.004000139,94,46879
-0.003578445,91,46960
-0.003688888,95,47071
-0.003457961,94,47146
-0.003377638,94,47239
-0.003628646,94,47331
-0.00372905,97,47424
-0.003719009,92,47517
-0.003427839,90,47610
-0.003749131,92,47703
-0.003980059,94,47796
-0.003889695,94,47888
-0.003588485,96,47981
-0.00344792,95,48092
-0.003568404,93,48167
-0.003287274,93,48260
-0.003106548,92,48353
-0.003227032,94,48446
-0.003357557,95,48539
-0.003919816,95,48631
-0.003970019,93,48724
-0.003849534,93,48817
-0.003598526,94,48910
-0.003216992,93,49003
-0.003227032,96,49114
-0.003578445,91,49189
-0.003367597,94,49281
-0.003287274,94,49374
-0.003427839,94,49467
-0.003548324,97,49560
-0.00372905,95,49653
-0.003829453,96,49746
-0.003929857,94,49839
-0.003538283,91,49932
-0.003668808,91,50024
-0.003417799,91,50135
-0.003267193,93,50210
-0.003136669,95,50303
-0.003307355,93,50396
-0.003528243,92,50494
-0.003668808,93,50581
-0.004120624,94,50674
-0.00373909,92,50767
-0.003427839,93,50860
-0.004221027,92,50953
-0.003909776,94,51046
-0.003427839,92,51157
-0.003498122,94,51231
-0.003357557,96,51333
-0.003749131,93,51417
-0.00401018,95,51510
-0.003427839,95,51603
-0.003347516,92,51696
-0.003337476,95,51789
-0.003478041,93,51881
-0.003839493,92,51974
-0.003638687,93,52071
-0.003658767,95,52188
-0.003819413,92,52253
-0.004271229,91,52346
-0.004190907,93,52439
-0.003588485,94,52531
-0.00343788,91,52624
-0.003628646,94,52717
-0.003518203,91,52810
-0.003387678,95,52915
-0.003889695,92,52996
-0.003749131,95,53089
-0.003698929,92,53199
-0.00373909,92,53274
-0.003568404,91,53367
-0.003658767,96,53460
-0.003548324,95,53553
-0.003688888,95,53646
-0.004160785,91,53739
-0.003899736,92,53832
-0.003106548,90,53924
-0.003126629,94,54017
-0.003337476,92,54110
-0.00373909,91,54221
-0.003658767,91,54296
-0.003618606,92,54389
-0.003548324,94,54482
-0.003347516,94,54574
-0.003237073,96,54667
-0.003337476,92,54760
-0.003789292,94,54853
-0.00401018,92,54946
-0.003769211,96,55039
-0.003949938,95,55132
-0.003919816,88,55243
-0.003839493,92,55317
-0.003719009,95,55410
-0.003558364,94,55503
-0.003457961,90,55596
-0.003588485,92,55689
-0.00344792,93,55782
-0.003518203,96,55875
-0.003548324,94,55967
-0.003698929,93,56060
-0.003678848,91,56153
-0.003779252,94,56277
-0.003809373,89,56339
-0.00372905,90,56432
-0.003237073,92,56529
-0.003257153,91,56617
-0.003457961,93,56710
-0.003297315,93,56803
-0.00373909,96,56896
-0.003578445,92,56989
-0.003538283,91,57082
-0.003417799,94,57175
-0.003216992,89,57285
-0.00344792,92,57369
-0.003417799,94,57453
-0.003568404,94,57546
-0.003608566,91,57639
-0.003678848,91,57732
-0.003829453,91,57825
-0.003799332,95,57917
-0.003749131,92,58010
-0.002996104,92,58107
-0.003468001,91,58196
-0.00373909,95,58307
-0.003598526,92,58382
-0.003407758,93,58475
-0.004060382,94,58568
-0.004150744,94,58660
-0.003749131,90,58753
-0.003759171,90,58846
-0.003749131,92,58951
-0.003528243,92,59032
-0.003146709,92,59125
-0.003267193,91,59218
-0.00373909,91,59329
-0.003839493,92,59403
-0.003688888,92,59496
-0.003819413,93,59589
-0.003568404,89,59682
-0.003307355,89,59775
-0.003377638,90,59868
-0.003518203,91,59960
-0.003518203,91,60053
-0.003026225,93,60146
-0.003648727,95,60239
-0.003678848,92,60350
-0.003618606,94,60425
-0.003829453,94,60518
-0.004090503,96,60611
-0.003889695,92,60703
-0.003829453,91,60796
-0.004110583,92,60889
-0.003839493,93,60982
-0.003779252,92,61075
-0.003749131,89,61168
-0.003237073,93,61261
-0.003116588,92,61372
-0.003819413,94,61446
-0.003719009,92,61539
-0.003126629,87,61632
-0.003789292,89,61725
-0.003819413,89,61818
-0.003959978,90,61911
-0.004090503,88,62004
-0.003698929,91,62096
-0.003357557,96,62189
-0.003638687,94,62282
-0.003939897,92,62393
-0.003899736,93,62468
-0.00373909,92,62561
-0.003598526,90,62654
-0.003216992,94,62746
-0.003337476,93,62839
-0.003347516,91,62932
-0.003668808,91,63025
-0.003397718,93,63118
-0.003457961,94,63211
-0.003668808,97,63304
-0.003749131,92,63415
-0.003578445,92,63489
-0.003277234,91,63582
-0.002835458,91,63675
-0.002965983,93,63768
-0.002765176,90,63861
-0.003478041,88,63954
-0.003468001,90,64047
-0.003387678,91,64143
-0.003879655,87,64232
-0.003959978,88,64325
-0.003688888,91,64431
-0.003859574,93,64511
-0.00373909,89,64604
-0.003668808,88,64697
-0.003688888,92,64790
-0.003839493,93,64882
-0.003568404,92,64978
-0.003307355,91,65068
-0.003237073,91,65161
-0.003407758,92,65254
-0.003678848,92,65347
-0.003598526,91,65457
-0.003538283,91,65532
-0.003568404,93,65625
-0.00344792,89,65718
-0.002996104,92,65821
-0.003397718,93,65904
-0.003397718,93,65997
-0.003277234,94,66089
-0.003257153,89,66182
-0.003457961,93,66275
-0.003929857,94,66368
-0.004241108,93,66479
-0.003929857,91,66554
-0.003698929,94,66660
-0.003277234,90,66739
-0.003126629,91,66832
-0.003277234,90,66925
-0.003377638,88,67018
-0.003397718,92,67111
-0.003648727,90,67204
-0.003357557,85,67297
-0.003146709,90,67402
-0.00402022,91,67513
-0.004040301,92,67575
-0.004070422,92,67668
-0.003929857,90,67761
-0.003528243,92,67854
-0.00344792,88,67947
-0.003618606,90,68039
-0.004070422,90,68132
-0.003829453,90,68225
-0.003698929,91,68318
-0.003568404,91,68411
-0.003698929,93,68522
-0.003478041,93,68597
-0.003859574,90,68690
-0.003708969,89,68782
-0.003638687,91,68875
-0.003407758,94,68968
-0.003588485,90,69061
-0.00372905,90,69154
-0.003347516,94,69247
-0.003216992,89,69340
-0.003347516,91,69432
-0.003859574,92,69549
-0.004180866,90,69618
-0.003528243,91,69711
-0.003106548,90,69804
-0.003136669,92,69897
-0.003196911,88,69990
-0.003327436,94,70082
-0.003337476,93,70175
-0.003407758,92,70268
-0.003608566,89,70361
-0.004060382,91,70454
-0.004050341,89,70565
-0.003337476,90,70640
-0.002965983,93,70733
-0.003498122,91,70825
-0.003990099,89,70918
-0.003849534,90,71012
-0.004000139,92,71104
-0.003588485,91,71197
-0.003518203,93,71290
-0.003668808,91,71383
-0.004180866,88,71476
-0.004160785,89,71586
-0.003859574,90,71661
-0.003909776,90,71754
-0.003849534,90,71856
-0.003508162,89,71940
-0.003708969,89,72033
-0.003558364,89,72126
-0.003708969,92,72218
-0.003668808,93,72311
-0.003397718,93,72404
-0.003357557,91,72497
-0.003076427,91,72608
-0.003036265,90,72696
-0.003086467,86,72776
-0.002845499,90,72868
-0.00317683,92,72961
-0.003387678,91,73054
-0.003277234,90,73147
-0.003658767,89,73240
-0.003658767,89,73333
-0.003367597,91,73434
-0.00344792,91,73519
-0.00372905,93,73629
-0.00372905,90,73704
-0.003538283,89,73797
-0.003638687,90,73890
-0.003608566,92,73983
-0.004000139,87,74076
-0.003990099,88,74169
-0.003628646,94,74261
-0.003568404,90,74354
-0.00343788,91,74447
-0.003638687,92,74540
-0.004231067,90,74651
-0.004160785,90,74726
-0.003518203,90,74819
-0.003417799,92,74911
-0.004060382,92,75004
-0.004321431,88,75097
-0.004351552,97,75190
-0.00402022,89,75283
-0.003899736,89,75376
-0.004180866,89,75469
-0.004431874,91,75561
-0.004130664,86,75672
-0.003859574,89,75747
-0.003959978,90,75840
-0.004130664,90,75933
-0.003698929,90,76026
-0.004040301,88,76119
-0.00402022,89,76211
-0.003779252,89,76304
-0.003528243,89,76397
-0.003297315,90,76490
-0.003367597,87,76583
-0.003608566,91,76694
-0.003227032,91,76769
-0.003427839,89,76862
-0.003708969,89,76954
-0.00372905,91,77048
-0.003839493,87,77140
-0.003829453,86,77233
-0.003457961,88,77326
-0.002986064,89,77419
-0.003327436,91,77512
-0.00343788,89,77604
-0.003347516,89,77715
-0.003026225,89,77790
-0.003528243,85,77887
-0.003879655,87,77976
-0.003769211,91,78069
-0.003749131,91,78162
-0.003799332,90,78254
-0.003488082,87,78347
-0.004070422,90,78440
-0.003919816,91,78533
-0.003949938,87,78629
-0.004200947,87,78740
-0.003919816,87,78812
-0.003678848,92,78904
-0.00317683,87,78997
-0.003317395,91,79090
-0.003668808,91,79183
-0.003468001,86,79276
-0.003749131,88,79369
-0.00373909,90,79468
-0.003949938,88,79555
-0.004000139,88,79647
-0.003347516,89,79754
-0.003227032,86,79833
-0.003337476,86,79926
-0.003327436,88,80019
-0.003618606,92,80112
-0.003688888,88,80205
-0.003558364,87,80304
-0.003417799,88,80390
-0.003407758,91,80483
-0.003367597,91,80576
-0.00344792,94,80669
-0.003578445,90,80780
-0.003628646,91,80855
-0.00372905,89,80948
-0.003779252,89,81040
-0.003618606,89,81146
-0.003719009,89,81226
-0.003839493,86,81319
-0.003377638,89,81412
-0.003528243,87,81505
-0.003568404,90,81598
-0.003307355,91,81691
-0.003658767,87,81801
-0.003809373,84,81876
-0.003889695,90,81969
-0.003959978,87,82062
-0.003849534,80,82155
-0.003257153,88,82248
-0.003809373,90,82341
-0.004110583,90,82433
-0.004482076,91,82526
-0.004100543,86,82619
-0.003618606,89,82712
-0.003538283,87,82836
-0.003568404,90,82898
-0.003628646,89,82991
-0.003337476,87,83084
-0.00343788,87,83176
-0.003749131,91,83269
-0.003719009,90,83362
-0.003417799,89,83455
-0.00344792,90,83548
-0.004030261,88,83641
-0.003829453,87,83734
-0.003317395,88,83844
-0.003247113,91,83919
-0.003648727,87,84012
-0.003990099,90,84105
-0.003929857,90,84198
-0.003427839,89,84291
-0.003668808,86,84384
-0.003929857,86,84477
-0.003247113,88,84569
-0.003377638,92,84662
-0.003909776,90,84755
-0.003688888,83,84866
-0.00316679,89,84941
-0.003116588,88,85034
-0.003297315,91,85127
-0.003417799,90,85220
-0.003799332,88,85312
-0.003939897,86,85405
-0.00372905,89,85499
-0.003427839,91,85591
-0.003337476,89,85684
-0.00343788,88,85777
-0.003618606,87,85888
-0.003668808,89,85963
-0.004030261,87,86055
-0.003498122,91,86148
-0.003889695,86,86241
-0.003849534,88,86339
-0.003277234,91,86427
-0.003658767,89,86520
-0.003839493,89,86613
-0.003337476,91,86705
-0.003277234,87,86798
-0.003478041,87,86915
-0.003688888,89,86984
-0.003829453,90,87077
-0.003457961,87,87183
-0.003528243,89,87263
-0.003668808,89,87356
-0.003769211,89,87448
-0.003628646,91,87541
-0.003698929,89,87634
-0.003769211,89,87727
-0.004170825,88,87820
-0.003789292,87,87931
-0.003106548,91,88006
-0.002845499,86,88099
-0.003879655,89,88191
-0.004391713,88,88284
-0.003959978,89,88377
-0.003568404,91,88470
-0.003347516,86,88563
-0.003578445,83,88656
-0.003508162,88,88760
-0.003879655,90,88842
-0.003980059,88,88952
-0.003769211,86,89027
-0.003397718,91,89120
-0.003196911,88,89213
-0.003257153,92,89306
-0.004190907,88,89399
-0.003859574,89,89492
-0.003789292,85,89585
-0.00372905,87,89677
-0.003929857,88,89770
-0.004150744,89,89863
-0.003899736,88,89974
-0.003508162,89,90049
-0.003478041,88,90142
-0.003648727,87,90235
-0.00372905,90,90327
-0.004070422,90,90420
-0.00431139,85,90513
-0.004110583,86,90606
-0.003688888,85,90699
-0.003457961,87,90792
-0.003317395,88,90885
-0.003367597,85,90995
-0.003648727,86,91070
-0.004271229,87,91163
-0.003869615,85,91256
-0.003980059,89,91349
-0.003769211,88,91442
-0.003277234,86,91535
-0.003648727,91,91627
-0.003859574,89,91720
-0.004100543,91,91813
-0.004000139,86,91906
-0.003959978,88,92012
-0.004241108,91,92092
-0.004351552,87,92185
-0.004150744,89,92277
-0.004210987,85,92370
-0.004271229,89,92463
-0.004130664,85,92556
-0.003719009,87,92649
-0.003698929,89,92742
-0.003578445,88,92835
-0.00343788,85,92927
-0.003417799,82,93038
-0.003648727,85,93113
-0.003337476,87,93209
-0.003216992,88,93299
-0.003558364,87,93392
-0.004200947,86,93485
-0.004341511,85,93577
-0.003839493,85,93670
-0.003397718,86,93763
-0.003498122,86,93856
-0.003869615,85,93951
-0.004170825,86,94062
-0.00373909,88,94135
-0.003518203,86,94227
-0.003538283,84,94320
-0.003548324,87,94413
-0.003779252,88,94506
-0.00372905,87,94599
-0.003708969,84,94692
-0.003307355,87,94791
-0.003367597,86,94878
-0.003528243,88,94970
-0.003568404,87,95081
-0.003518203,85,95156
-0.003568404,87,95249
-0.003849534,85,95342
-0.003779252,89,95435
-0.004100543,85,95528
-0.004060382,88,95634
-0.003608566,85,95713
-0.003909776,89,95806
-0.003638687,86,95899
-0.003327436,84,95992
-0.00344792,87,96103
-0.003498122,89,96177
-0.003688888,86,96270
-0.003698929,86,96363
-0.003357557,83,96456
-0.00372905,82,96549
-0.004140705,85,96642
-0.004150744,88,96735
-0.003678848,87,96827
-0.003468001,87,96920
-0.003498122,86,97013
-0.003769211,87,97124
-0.003528243,87,97199
-0.003668808,87,97292
-0.003427839,86,97385
-0.003277234,86,97477
-0.003397718,88,97570
-0.003568404,90,97663
-0.003809373,86,97756
-0.003839493,87,97849
-0.003859574,87,97942
-0.003939897,86,98035
-0.004251148,84,98159
-0.004170825,85,98220
-0.003869615,88,98313
-0.003799332,83,98406
-0.003638687,85,98499
-0.003688888,84,98592
-0.003859574,86,98684
-0.003708969,87,98777
-0.003518203,88,98870
-0.003287274,86,98963
-0.003779252,87,99056
-0.003648727,87,99167
-0.003347516,88,99245
-0.00372905,89,99334
-0.003879655,88,99427
-0.00372905,82,99520
-0.004100543,83,99613
-0.003869615,84,99706
-0.003538283,88,99799
-0.003809373,88,99892
-0.004040301,88,99987
-0.003719009,86,100077
-0.003327436,87,100188
-0.003297315,89,100263
-0.00372905,87,100356
-0.003819413,83,100449
-0.00402022,87,100542
-0.003608566,86,100635
-0.003558364,86,100727
-0.003990099,85,100826
-0.003949938,87,100913
-0.003799332,86,101006
-0.003799332,84,101099
-0.003849534,86,101210
-0.003708969,84,101284
-0.003929857,81,101377
-0.004070422,89,101470
-0.003719009,85,101563
-0.003819413,86,101666
-0.004251148,87,101749
-0.003628646,88,101842
-0.003397718,85,101934
-0.003879655,88,102027
-0.004040301,87,102120
-0.004130664,87,102226
-0.003929857,87,102306
-0.004100543,90,102399
-0.003929857,84,102505
-0.003558364,84,102584
-0.00373909,88,102677
-0.003829453,86,102770
-0.003749131,86,102863
-0.003648727,86,102956
-0.003668808,83,103049
-0.003558364,86,103142
-0.003688888,85,103253
-0.003970019,87,103327
-0.003899736,87,103420
-0.004200947,86,103513
-0.003407758,82,103606
-0.003186871,84,103699
-0.003789292,87,103792
-0.003598526,85,103885
-0.003839493,86,103978
-0.004180866,86,104071
-0.004080462,84,104163
-0.003949938,86,104274
-0.003849534,88,104349
-0.00343788,83,104442
-0.003237073,86,104535
-0.003136669,86,104628
-0.003457961,87,104721
-0.003518203,83,104813
-0.004080462,85,104906
-0.004100543,84,104999
-0.004070422,85,105092
-0.003678848,85,105185
-0.003648727,85,105296
-0.003538283,86,105371
-0.003819413,85,105464
-0.003759171,86,105557
-0.003789292,87,105649
-0.003990099,87,105742
-0.003779252,84,105835
-0.00343788,86,105928
-0.003317395,86,106021
-0.003478041,85,106114
-0.00344792,83,106207
-0.003327436,86,106317
-0.003468001,84,106392
-0.003387678,84,106485
-0.00372905,83,106578
-0.003708969,84,106671
-0.003970019,84,106764
-0.003909776,86,106857
-0.003598526,85,106950
-0.003136669,86,107042
-0.003759171,85,107135
-0.003909776,84,107228
-0.00373909,85,107339
-0.003879655,85,107414
-0.003638687,85,107507
-0.003528243,85,107600
-0.003468001,85,107697
-0.003769211,86,107785
-0.003799332,81,107878
-0.003457961,83,107971
-0.003136669,83,108064
