Force(N),Distance(mm),Time(ms)
-0.008739186,94,26608
-0.008508258,94,26719
-0.008739186,94,26793
-0.008498219,96,26886
-0.008769307,98,26979
-0.008769307,92,27072
-0.008839589,94,27165
-0.008568501,95,27258
-0.008106644,95,27357
-0.008658863,98,27444
-0.008939993,97,27537
-0.008658863,93,27630
-0.008929953,98,27741
-0.008749226,95,27816
-0.008287371,97,27909
-0.008247209,98,28002
-0.008919912,94,28095
-0.008939993,95,28196
-0.008488177,94,28281
-0.008779347,92,28374
-0.009030356,97,28467
-0.008558459,94,28560
-0.008638783,95,28653
-0.008739186,95,28763
-0.008950033,95,28839
-0.008628741,94,28931
-0.008759267,97,29024
-0.009291406,94,29117
-0.009452051,94,29210
-0.008980155,97,29303
-0.008568501,95,29396
-0.008558459,91,29489
-0.008829549,92,29582
-0.00853838,95,29675
-0.008317492,96,29809
-0.008638783,90,29861
-0.008839589,93,29954
-0.008739186,96,30047
-0.00881951,93,30148
-0.008749226,94,30233
-0.008869711,94,30326
-0.008588581,94,30419
-0.008367693,96,30512
-0.008478136,94,30605
-0.008387774,94,30698
-0.008508258,94,30809
-0.008678944,92,30884
-0.008929953,93,30976
-0.008207047,91,31069
-0.008478136,92,31162
-0.008749226,94,31255
-0.008508258,90,31348
-0.009060478,93,31441
-0.008939993,93,31534
-0.008809469,98,31627
-0.009090599,90,31729
-0.009080559,94,31839
-0.008658863,94,31906
-0.008307451,93,31999
-0.008648824,93,32092
-0.008980155,93,32185
-0.008769307,91,32278
-0.00915084,95,32371
-0.009522334,97,32464
-0.009361688,94,32568
-0.008919912,90,32650
-0.00881951,92,32743
-0.008407854,94,32853
-0.008448016,94,32929
-0.008849629,94,33022
-0.008829549,93,33114
-0.008909872,94,33207
-0.00853838,96,33300
-0.008628741,91,33393
-0.009010276,94,33486
-0.00881951,93,33579
-0.00857854,94,33672
-0.008648824,94,33765
-0.008899832,91,33876
-0.008919912,91,33951
-0.008437976,95,34044
-0.008317492,93,34137
-0.008658863,94,34230
-0.008508258,91,34323
-0.008558459,91,34416
-0.008749226,90,34509
-0.009090599,93,34602
-0.008799428,90,34695
-0.008919912,94,34788
-0.008980155,95,34899
-0.008980155,90,34974
-0.009281366,93,35067
-0.008608662,93,35160
-0.008668903,90,35253
-0.008759267,93,35346
-0.008417895,93,35439
-0.008207047,94,35532
-0.008468096,91,35625
-0.008478136,92,35717
-0.008297411,90,35810
-0.008809469,93,35934
-0.008929953,96,35996
-0.00857854,93,36089
-0.008719105,92,36183
-0.008919912,92,36275
-0.008829549,93,36368
-0.008508258,90,36461
-0.008709064,89,36554
-0.00854842,93,36647
-0.00857854,89,36740
-0.008839589,90,36833
-0.008528338,94,36944
-0.008588581,90,37026
-0.008829549,92,37112
-0.008678944,90,37205
-0.00881951,91,37298
-0.008829549,89,37391
-0.008468096,89,37484
-0.008217088,91,37577
-0.00854842,90,37670
-0.008307451,92,37764
-0.008257249,92,37856
-0.008367693,91,37967
-0.008126724,93,38042
-0.008217088,94,38135
-0.008749226,94,38227
-0.008658863,90,38320
-0.008678944,94,38413
-0.008859671,93,38506
-0.008729145,90,38603
-0.008397814,89,38692
-0.008468096,92,38785
-0.008327532,90,38878
-0.008709064,91,38989
-0.009000236,91,39064
-0.008317492,94,39157
-0.00857854,86,39250
-0.008759267,91,39343
-0.008678944,93,39446
-0.008568501,91,39529
-0.008478136,90,39622
-0.008357653,91,39715
-0.008417895,91,39808
-0.008166886,91,39901
-0.008839589,91,40035
-0.009020317,88,40087
-0.008980155,92,40180
-0.008618702,90,40273
-0.008387774,92,40366
-0.008488177,89,40459
-0.008337572,89,40555
-0.008779347,90,40644
-0.008568501,91,40737
-0.008448016,88,40830
-0.008417895,94,40923
-0.007935958,92,41034
-0.008136765,92,41109
-0.008749226,91,41202
-0.00881951,90,41295
-0.008588581,90,41399
-0.008859671,90,41481
-0.00915084,94,41574
-0.008648824,93,41667
-0.008899832,90,41760
-0.008980155,91,41853
-0.008809469,88,41946
-0.008357653,88,42057
-0.008759267,90,42132
-0.008929953,90,42238
-0.009231163,90,42318
-0.009191002,90,42411
-0.008950033,89,42504
-0.009110679,88,42597
-0.008779347,90,42690
-0.008508258,92,42783
-0.008427935,89,42876
-0.008327532,87,42977
-0.008427935,93,43088
-0.008739186,92,43155
-0.008648824,91,43248
-0.00853838,90,43340
-0.008869711,90,43433
-0.008709064,86,43527
-0.00881951,87,43619
-0.008638783,90,43712
-0.008699025,92,43805
-0.008558459,89,43898
-0.008186967,91,43991
-0.008528338,92,44125
-0.008739186,89,44177
-0.008699025,93,44270
-0.008809469,90,44363
-0.008668903,89,44456
-0.008719105,90,44549
-0.009050437,91,44642
-0.008859671,89,44735
-0.008307451,89,44828
-0.008437976,88,44929
-0.008889791,90,45014
-0.009020317,90,45125
-0.008709064,87,45200
-0.008709064,91,45293
-0.008678944,89,45386
-0.008658863,90,45479
-0.008909872,92,45572
-0.008678944,89,45665
-0.008357653,92,45771
-0.009040397,88,45851
-0.008909872,89,45944
-0.008508258,89,46037
-0.008799428,89,46171
-0.008688985,91,46223
-0.008417895,86,46316
-0.008558459,88,46409
-0.008498219,90,46502
-0.008598621,88,46595
-0.008678944,88,46688
-0.008508258,87,46781
-0.008417895,91,46881
-0.008066483,89,46967
-0.008448016,89,47060
-0.00912072,91,47171
-0.009341606,90,47245
-0.008789388,88,47338
-0.009100639,91,47431
-0.008528338,90,47524
-0.008367693,91,47617
-0.008759267,88,47721
-0.008648824,89,47803
-0.008247209,91,47896
-0.008297411,90,47989
-0.008568501,88,48082
-0.008337572,90,48193
-0.008016281,88,48268
-0.008668903,86,48361
-0.008729145,88,48454
-0.008458056,89,48547
-0.008397814,89,48640
-0.008719105,90,48733
-0.008709064,86,48826
-0.008367693,84,48919
-0.008427935,89,49012
-0.008508258,84,49105
-0.008558459,85,49239
-0.008337572,88,49291
-0.008327532,86,49383
-0.008227128,89,49477
-0.008668903,89,49569
-0.008628741,90,49672
-0.008729145,86,49755
-0.008929953,88,49848
-0.008658863,87,49941
-0.008608662,88,50034
-0.008478136,88,50127
-0.008337572,87,50261
-0.008779347,88,50313
-0.008899832,88,50406
-0.008598621,87,50499
-0.008709064,85,50592
-0.008668903,87,50685
-0.008176927,87,50786
-0.008136765,88,50871
-0.008498219,87,50964
-0.009040397,85,51057
-0.008919912,84,51150
-0.008458056,87,51261
-0.008468096,88,51336
-0.008197006,87,51429
-0.008638783,90,51522
-0.008608662,86,51625
-0.008458056,89,51708
-0.008628741,87,51801
-0.008719105,85,51894
-0.00913076,86,51986
-0.00915084,86,52079
-0.00854842,85,52172
-0.008357653,89,52307
-0.008588581,88,52358
-0.008859671,88,52451
-0.008939993,85,52544
-0.008869711,85,52637
-0.00912072,88,52738
-0.008919912,86,52823
-0.008929953,86,52916
-0.008980155,88,53009
-0.009010276,88,53102
-0.008739186,90,53195
-0.008829549,86,53306
-0.008789388,83,53381
-0.008769307,86,53474
-0.009160881,86,53577
-0.008919912,86,53660
-0.008739186,87,53753
-0.008528338,87,53846
-0.008528338,88,53939
-0.008889791,88,54032
-0.008919912,87,54125
-0.008568501,87,54218
-0.008608662,88,54342
-0.008829549,84,54404
-0.00913076,88,54497
-0.009502253,85,54590
-0.009221123,86,54683
-0.008960074,86,54776
-0.009090599,85,54869
-0.009201042,86,54962
-0.009492212,87,55055
-0.008970115,84,55158
-0.00853838,83,55241
-0.008688985,85,55375
-0.008799428,84,55427
-0.008960074,85,55529
-0.008839589,90,55612
-0.008448016,86,55705
-0.008468096,84,55798
-0.008769307,85,55891
-0.008899832,89,55984
-0.008789388,87,56077
-0.00854842,89,56170
-0.008427935,84,56266
-0.008879751,87,56377
-0.008588581,82,56449
-0.008237168,86,56542
-0.008598621,87,56635
-0.009010276,86,56728
-0.009080559,87,56821
-0.009110679,86,56914
-0.008879751,86,57007
-0.008899832,84,57109
-0.008829549,87,57193
-0.008247209,86,57286
-0.008377734,77,57420
-0.008518297,87,57480
-0.008899832,85,57565
-0.009191002,86,57658
-0.009311486,85,57751
-0.009201042,84,57844
-0.009191002,84,57937
-0.008769307,83,58029
-0.00857854,85,58123
-0.008709064,85,58218
-0.008608662,85,58308
-0.008568501,86,58419
-0.008759267,83,58494
-0.008729145,87,58587
-0.00857854,88,58680
-0.008688985,84,58773
-0.008970115,84,58866
-0.009020317,85,58959
-0.008990194,82,59062
-0.008658863,87,59145
-0.00881951,81,59238
-0.008739186,85,59331
-0.008678944,86,59442
-0.008076523,84,59517
-0.008427935,84,59610
-0.008779347,83,59703
-0.009100639,86,59796
-0.008909872,82,59902
-0.008448016,85,59982
-0.008146806,84,60075
-0.008468096,87,60168
-0.008478136,83,60261
-0.008849629,83,60354
-0.008247209,83,60465
-0.008076523,85,60539
-0.008186967,80,60632
-0.008367693,85,60725
-0.008608662,85,60819
-0.008879751,84,60911
-0.00881951,81,61004
-0.009271324,85,61097
-0.009100639,83,61190
-0.008668903,82,61283
-0.008648824,84,61376
-0.008257249,83,61487
-0.008357653,85,61562
-0.008417895,83,61655
-0.008036361,83,61748
-0.008397814,84,61841
-0.008648824,84,61934
-0.008468096,81,62027
-0.008176927,86,62120
-0.008377734,83,62213
-0.008789388,84,62306
-0.008719105,84,62399
-0.008618702,85,62510
-0.008829549,82,62585
-0.008558459,83,62678
-0.008699025,83,62771
-0.00915084,82,62864
-0.008909872,85,62957
-0.008739186,82,63050
-0.009201042,84,63143
-0.008779347,83,63236
-0.008347612,84,63329
-0.008488177,82,63422
-0.008618702,84,63556
-0.009301445,84,63607
-0.009231163,84,63701
-0.008889791,83,63793
-0.008909872,84,63886
-0.008518297,82,63979
-0.008658863,84,64072
-0.008709064,83,64165
-0.008207047,82,64258
-0.008227128,83,64351
-0.008448016,86,64444
-0.008638783,80,64555
-0.008909872,83,64630
-0.009060478,85,64723
-0.008909872,87,64816
-0.008789388,83,64909
-0.009010276,82,65002
-0.008678944,86,65095
-0.008347612,84,65188
-0.008668903,85,65281
-0.008307451,83,65374
-0.008508258,82,65467
-0.008277329,83,65601
-0.008528338,81,65653
-0.008588581,85,65746
-0.008498219,83,65839
-0.008598621,83,65932
-0.009060478,86,66025
-0.008869711,83,66117
-0.008608662,83,66210
-0.008528338,81,66303
-0.008608662,82,66396
-0.008729145,82,66489
-0.00857854,83,66600
-0.008960074,83,66675
-0.008759267,83,66768
-0.00853838,82,66861
-0.008668903,82,66954
-0.008688985,84,67047
-0.008608662,84,67140
-0.008367693,81,67233
-0.008247209,82,67326
-0.008347612,82,67419
-0.008929953,80,67512
-0.009000236,79,67623
-0.008478136,82,67698
-0.008618702,82,67791
-0.008638783,85,67884
-0.008377734,74,67977
-0.008648824,82,68070
-0.00881951,82,68163
-0.008427935,82,68256
-0.008799428,81,68349
-0.009030356,85,68442
-0.008628741,81,68535
-0.008397814,82,68645
-0.008427935,84,68720
-0.008488177,82,68813
-0.008287371,82,68906
-0.008608662,80,68999
-0.008859671,81,69092
-0.008678944,81,69185
-0.00854842,85,69278
-0.008608662,81,69371
-0.008668903,85,69464
-0.008628741,82,69557
-0.008317492,83,69668
-0.008568501,77,69743
-0.008929953,80,69841
-0.008437976,80,69929
-0.008387774,80,70022
-0.008247209,81,70115
-0.008508258,85,70208
-0.008648824,80,70301
-0.008739186,83,70394
-0.008829549,80,70487
-0.008879751,80,70580
-0.008990194,83,70691
-0.008749226,82,70766
-0.008518297,81,70859
-0.00826729,80,70952
-0.008458056,83,71045
-0.008558459,81,71137
-0.008207047,82,71230
-0.008317492,81,71323
-0.008568501,81,71418
-0.008608662,82,71509
-0.008427935,82,71602
-0.008668903,82,71725
-0.009000236,81,71788
-0.008789388,82,71881
-0.008909872,81,71974
-0.009010276,78,72067
-0.008889791,79,72160
-0.008849629,78,72261
-0.008648824,83,72346
-0.008498219,78,72439
-0.008176927,79,72532
-0.008427935,82,72625
-0.008437976,81,72736
-0.008257249,78,72811
-0.008197006,82,72904
-0.008598621,77,72997
-0.008739186,81,73101
-0.008759267,81,73183
-0.008648824,80,73276
-0.008478136,80,73368
-0.008618702,79,73461
-0.008729145,83,73554
-0.008929953,82,73647
-0.009030356,79,73758
-0.00854842,80,73833
-0.008699025,83,73926
-0.008929953,81,74019
-0.008749226,84,74112
-0.008327532,82,74205
-0.008277329,80,74298
-0.008759267,79,74391
-0.008648824,79,74484
-0.008779347,81,74577
-0.009371728,81,74682
-0.009251244,83,74793
-0.008859671,81,74856
-0.008829549,81,74949
-0.008990194,78,75042
-0.008699025,80,75135
-0.008136765,80,75228
-0.008287371,80,75321
-0.008508258,78,75414
-0.008739186,81,75507
-0.008518297,80,75600
-0.008407854,80,75693
-0.009160881,79,75804
-0.009191002,79,75879
-0.008749226,78,75972
-0.008829549,82,76065
-0.008909872,83,76158
-0.008939993,81,76250
-0.009261284,83,76343
-0.009050437,81,76436
-0.008749226,80,76529
-0.008719105,80,76622
-0.008498219,79,76715
-0.008327532,81,76849
-0.008518297,83,76901
-0.008709064,77,76994
-0.008849629,80,77087
-0.00941189,78,77180
-0.009271324,79,77273
-0.009351647,79,77366
-0.009331568,80,77459
-0.009030356,78,77552
-0.009371728,80,77645
-0.00941189,80,77738
-0.009090599,78,77849
-0.008769307,79,77924
-0.008739186,78,78017
-0.008618702,77,78110
-0.008407854,80,78203
-0.008197006,77,78296
-0.008608662,78,78389
-0.00857854,78,78482
-0.00857854,80,78575
-0.008739186,78,78668
-0.009050437,81,78761
-0.008980155,81,78872
-0.008407854,81,78947
-0.008287371,77,79040
-0.008498219,77,79133
-0.008367693,80,79226
-0.008839589,77,79319
-0.008638783,77,79412
-0.008688985,76,79505
-0.008990194,79,79598
-0.008929953,80,79691
-0.009160881,78,79784
-0.008568501,78,79895
-0.008478136,78,79970
-0.009100639,78,80062
-0.00969302,80,80155
-0.009040397,78,80248
-0.008809469,77,80341
-0.008688985,76,80434
-0.008779347,79,80527
-0.008568501,80,80620
-0.008518297,78,80713
-0.009020317,80,80806
-0.009040397,79,80912
-0.008909872,78,80992
-0.009080559,76,81085
-0.008558459,79,81178
-0.008849629,79,81271
-0.008879751,79,81364
-0.008588581,76,81457
-0.008739186,78,81550
-0.008648824,79,81643
-0.008658863,78,81736
-0.009080559,76,81829
-0.008909872,78,81940
-0.00857854,79,82015
-0.008287371,76,82108
-0.008668903,79,82201
-0.009100639,80,82294
-0.009321527,81,82387
-0.009020317,77,82480
-0.008528338,78,82573
-0.008899832,77,82666
-0.008749226,78,82759
-0.008558459,79,82852
-0.00881951,79,82963
-0.008588581,78,83038
-0.008849629,77,83131
-0.008699025,77,83224
-0.008558459,76,83317
-0.008739186,77,83410
-0.008899832,76,83504
-0.008799428,78,83595
-0.008678944,81,83688
-0.008749226,76,83781
-0.008970115,75,83874
-0.00854842,76,83980
-0.008668903,76,84060
-0.008729145,77,84153
-0.008789388,76,84246
-0.008970115,78,84339
-0.008849629,77,84432
-0.008960074,78,84525
-0.008719105,77,84618
-0.008207047,78,84711
-0.008186967,75,84804
-0.008518297,80,84897
-0.008749226,77,85031
-0.00853838,75,85083
-0.008508258,78,85176
-0.008468096,75,85269
-0.008970115,78,85362
-0.008899832,74,85455
-0.008879751,77,85548
-0.008699025,71,85641
-0.008809469,79,85734
-0.00857854,77,85827
-0.008317492,74,85920
-0.008367693,76,86044
-0.008407854,77,86106
-0.008337572,74,86199
-0.008628741,77,86292
-0.00857854,79,86385
-0.00857854,76,86478
-0.008407854,76,86570
-0.008508258,76,86663
-0.008417895,76,86756
-0.008357653,78,86849
-0.008598621,76,86942
-0.008638783,77,87053
-0.008739186,76,87136
-0.008779347,76,87221
-0.008859671,79,87314
-0.008678944,78,87407
-0.008829549,77,87500
-0.008668903,76,87593
-0.008518297,76,87686
-0.008528338,76,87779
-0.00857854,78,87873
-0.008799428,72,87965
-0.008709064,74,88076
-0.008658863,76,88151
-0.008588581,79,88244
-0.009211082,75,88337
-0.008889791,76,88430
-0.008719105,78,88523
-0.009231163,76,88616
-0.008779347,79,88713
-0.008307451,76,88802
-0.008799428,72,88895
-0.008739186,76,88988
-0.008478136,74,89112
-0.008468096,76,89174
-0.008749226,75,89267
-0.008688985,77,89360
-0.008608662,76,89453
-0.00857854,77,89556
-0.008688985,76,89638
-0.008357653,75,89731
-0.008518297,77,89824
-0.008478136,74,89917
-0.00853838,75,90010
-0.008729145,75,90144
-0.008789388,75,90196
-0.009231163,74,90289
-0.009291406,75,90382
-0.008799428,75,90475
-0.008899832,73,90568
-0.009371728,76,90665
-0.009110679,76,90754
-0.009090599,73,90847
-0.009070517,72,90940
-0.008648824,75,91033
-0.008658863,77,91144
-0.008678944,72,91219
-0.008709064,73,91312
-0.008488177,76,91405
-0.008749226,74,91508
-0.008668903,72,91591
-0.008468096,64,91684
-0.008277329,75,91777
-0.00857854,73,91870
-0.008508258,76,91963
-0.008568501,76,92056
-0.008317492,75,92166
-0.008207047,74,92242
-0.008357653,75,92348
-0.008668903,76,92428
-0.008558459,75,92521
-0.008508258,73,92614
-0.008839589,75,92706
-0.008980155,75,92799
-0.008719105,77,92892
-0.008568501,75,92985
-0.008839589,74,93085
-0.00857854,75,93196
-0.008668903,76,93264
-0.009191002,76,93357
-0.009602657,75,93450
-0.009180963,74,93543
-0.008568501,74,93636
-0.008347612,76,93729
-0.008648824,73,93822
-0.008628741,76,93915
-0.008618702,75,94008
-0.009100639,71,94101
-0.009231163,75,94212
-0.008829549,76,94287
-0.008960074,75,94380
-0.00912072,76,94473
-0.009502253,75,94566
-0.008869711,75,94659
-0.008297411,76,94752
-0.008618702,75,94845
-0.009030356,74,94938
-0.009201042,76,95031
-0.009602657,71,95124
-0.009361688,76,95234
-0.008498219,76,95310
-0.008739186,78,95402
-0.008638783,74,95495
-0.008688985,74,95589
-0.008879751,74,95681
-0.008809469,73,95774
-0.008929953,72,95867
-0.008699025,75,95960
-0.008357653,75,96053
-0.008217088,73,96146
-0.008488177,72,96280
-0.008287371,75,96332
-0.008347612,74,96425
-0.008849629,75,96518
-0.008638783,71,96611
-0.009060478,75,96704
-0.009271324,73,96797
-0.009180963,75,96890
-0.009060478,75,96983
-0.009020317,71,97076
-0.009160881,74,97169
-0.008929953,72,97280
-0.008518297,73,97355
-0.008899832,75,97448
-0.009000236,75,97541
-0.008759267,77,97634
-0.008769307,72,97727
-0.008839589,75,97820
-0.009000236,72,97913
-0.009662897,72,98006
-0.009080559,75,98099
-0.008779347,75,98192
-0.008789388,72,98303
-0.008568501,74,98378
-0.008508258,73,98471
-0.008859671,74,98564
-0.009020317,74,98657
-0.009100639,75,98750
-0.008929953,73,98843
-0.008558459,75,98936
-0.008437976,74,99029
-0.008588581,72,99121
-0.008598621,71,99214
-0.008227128,73,99325
-0.008317492,74,99400
-0.009030356,73,99493
-0.008678944,72,99586
-0.008126724,68,99679
-0.008106644,75,99772
-0.009020317,74,99865
-0.009010276,74,99958
-0.008608662,74,100051
-0.008618702,75,100144
-0.00881951,74,100237
-0.008608662,75,100348
-0.008166886,73,100423
-0.008638783,72,100516
-0.008909872,75,100609
-0.008879751,73,100702
-0.009030356,71,100795
-0.00854842,74,100888
-0.008648824,71,100981
-0.008789388,73,101074
-0.008869711,72,101167
-0.008829549,74,101260
-0.008799428,72,101371
-0.009321527,72,101446
-0.009080559,71,101539
-0.008899832,72,101632
-0.008799428,73,101725
-0.008789388,69,101818
-0.008779347,75,101912
-0.008287371,70,102004
-0.008166886,70,102097
-0.00881951,71,102189
-0.009090599,70,102282
-0.009050437,75,102393
-0.008939993,74,102468
-0.008739186,74,102561
-0.008789388,72,102654
-0.008739186,74,102756
-0.008889791,72,102840
-0.008919912,72,102933
-0.008759267,70,103026
-0.008678944,74,103119
-0.008668903,72,103212
-0.008297411,71,103305
-0.008568501,74,103416
-0.008528338,72,103491
-0.008257249,70,103596
-0.008839589,70,103677
-0.008809469,69,103770
-0.008287371,72,103863
-0.008407854,75,103956
-0.008458056,73,104049
-0.008498219,71,104142
-0.00912072,70,104235
-0.009281366,73,104337
-0.009160881,72,104448
-0.008789388,70,104513
-0.008558459,73,104606
-0.008739186,71,104699
-0.008899832,72,104792
-0.009080559,58,104885
-0.009331568,70,104978
-0.009080559,71,105071
-0.008799428,71,105177
-0.009000236,72,105257
-0.008909872,69,105350
-0.00913076,71,105461
-0.009090599,70,105536
-0.009191002,75,105629
-0.00912072,69,105722
-0.008899832,70,105815
-0.008809469,70,105908
-0.00853838,70,106001
-0.008889791,71,106094
-0.009191002,70,106187
-0.008879751,71,106280
-0.009020317,71,106373
-0.009060478,75,106479
-0.008207047,71,106558
-0.008156845,71,106651
-0.008678944,70,106744
-0.008729145,72,106837
-0.008960074,73,106930
-0.008789388,70,107023
-0.008839589,71,107116
-0.009321527,72,107209
-0.009170921,72,107302
-0.008960074,70,107395
-0.00915084,68,107501
-0.009291406,73,107581
-0.009010276,69,107674
-0.008960074,70,107767
-0.009060478,72,107860
-0.008628741,69,107953
-0.008719105,71,108046
-0.008939993,70,108139
-0.008789388,73,108232
