Force(N),Distance(mm),Time(ms)
-0.01058661,96,14569
-0.0109079,98,14662
-0.0109581,96,14755
-0.01039584,96,14848
-0.01074726,97,14941
-0.01073722,97,15034
-0.01058661,95,15127
-0.01074726,96,15220
-0.01067697,95,15313
-0.01078742,95,15406
-0.01013479,98,15516
-0.01049625,95,15592
-0.01086774,96,15686
-0.01060669,95,15778
-0.01043601,97,15871
-0.01043601,95,15964
-0.01104847,97,16057
-0.01103843,96,16150
-0.01043601,92,16243
-0.0108075,96,16336
-0.01104847,99,16429
-0.01115891,95,16535
-0.01102839,95,16615
-0.01066693,97,16708
-0.01044605,98,16801
-0.01010467,92,16894
-0.01042597,95,16987
-0.0103356,93,17080
-0.01073722,95,17173
-0.01081754,95,17266
-0.01053641,94,17359
-0.01017496,97,17452
-0.01030548,96,17563
-0.01062677,97,17638
-0.01042597,93,17731
-0.01068702,95,17824
-0.0103858,95,17917
-0.01071714,93,18010
-0.01060669,94,18103
-0.01056653,96,18196
-0.0109581,98,18289
-0.01066693,96,18382
-0.01067697,93,18475
-0.01007455,95,18586
-0.01051633,96,18661
-0.0107573,94,18754
-0.01067697,92,18847
-0.01042597,92,18943
-0.01041592,95,19033
-0.0103858,95,19126
-0.01069705,94,19219
-0.01031552,93,19312
-0.01055649,93,19405
-0.01058661,94,19498
-0.01087778,95,19609
-0.01073722,96,19684
-0.01047617,93,19781
-0.01030548,92,19870
-0.01054645,94,19963
-0.01040588,94,20056
-0.01037576,94,20149
-0.01064685,94,20242
-0.01069705,96,20335
-0.01070709,96,20428
-0.01078742,91,20521
-0.01083762,93,20632
-0.01054645,93,20707
-0.01070709,96,20800
-0.01067697,94,20893
-0.01073722,95,20986
-0.01037576,95,21079
-0.01073722,92,21172
-0.01070709,94,21265
-0.01056653,92,21361
-0.01063681,94,21451
-0.01034564,97,21544
-0.01043601,97,21655
-0.01048621,96,21730
-0.01046613,96,21823
-0.01088782,94,21916
-0.01101835,95,22009
-0.01098822,93,22102
-0.01052637,93,22199
-0.01046613,96,22288
-0.01058661,95,22381
-0.01076734,94,22474
-0.0107573,96,22567
-0.01114887,93,22678
-0.01079746,94,22753
-0.01048621,93,22846
-0.01015488,96,22939
-0.01030548,92,23042
-0.01065689,95,23125
-0.01042597,93,23218
-0.01027536,92,23311
-0.01052637,90,23404
-0.0103858,94,23497
-0.01021512,91,23590
-0.01051633,94,23701
-0.01030548,96,23776
-0.01014484,90,23880
-0.01029544,94,23962
-0.01020508,95,24055
-0.01046613,91,24148
-0.01064685,90,24241
-0.01036572,89,24334
-0.01027536,92,24427
-0.01031552,90,24520
-0.01043601,90,24617
-0.01084766,91,24728
-0.01091794,93,24799
-0.01056653,95,24892
-0.01042597,93,24985
-0.01072718,92,25078
-0.01087778,94,25171
-0.01091794,91,25264
-0.01070709,91,25357
-0.0109581,94,25460
-0.0109581,93,25543
-0.01067697,93,25636
-0.01068702,90,25747
-0.01032556,92,25822
-0.01062677,92,25915
-0.01100831,90,26008
-0.01065689,90,26101
-0.01071714,92,26194
-0.01078742,93,26298
-0.01035568,92,26380
-0.01071714,89,26473
-0.01079746,92,26566
-0.01064685,92,26659
-0.0108075,92,26770
-0.01047617,86,26845
-0.01074726,91,26938
-0.01086774,91,27031
-0.01108863,91,27137
-0.01065689,92,27217
-0.01068702,93,27310
-0.01056653,90,27403
-0.0103858,90,27496
-0.0102854,93,27589
-0.01045609,88,27682
-0.01094806,92,27793
-0.0109079,91,27868
-0.01047617,89,27961
-0.01061673,92,28054
-0.01055649,90,28147
-0.01022516,91,28240
-0.0102352,91,28333
-0.01036572,91,28426
-0.01014484,88,28519
-0.01026532,92,28612
-0.01076734,92,28716
-0.01116895,89,28827
-0.01088782,90,28891
-0.01091794,90,28984
-0.01087778,89,29077
-0.01032556,93,29170
-0.01025528,91,29263
-0.01031552,91,29356
-0.01036572,92,29449
-0.01060669,91,29554
-0.01049625,88,29635
-0.01060669,90,29728
-0.01050629,90,29845
-0.01060669,91,29914
-0.01068702,92,30007
-0.01120911,87,30100
-0.01076734,89,30193
-0.01016492,89,30286
-0.01059665,89,30379
-0.01098822,93,30472
-0.01125932,90,30565
-0.01103843,90,30658
-0.0109079,90,30751
-0.01042597,89,30862
-0.01060669,89,30937
-0.01079746,91,31030
-0.01061673,88,31123
-0.01036572,89,31216
-0.01057657,91,31309
-0.01071714,92,31402
-0.01115891,90,31495
-0.01087778,89,31589
-0.01032556,92,31682
-0.01020508,89,31774
-0.0108075,90,31885
-0.01066693,88,31961
-0.01058661,90,32054
-0.01070709,88,32147
-0.01012475,89,32240
-0.01048621,90,32333
-0.010185,88,32426
-0.009783382,89,32519
-0.009984189,91,32612
-0.01039584,90,32705
-0.01065689,87,32798
-0.01053641,91,32922
-0.01066693,87,32984
-0.01015488,88,33077
-0.01024524,91,33170
-0.01032556,88,33263
-0.01025528,90,33356
-0.01034564,87,33449
-0.01060669,86,33542
-0.01062677,90,33635
-0.01025528,90,33728
-0.009954069,89,33821
-0.01046613,88,33922
-0.01057657,89,34007
-0.01034564,90,34100
-0.01050629,89,34193
-0.01077738,90,34286
-0.01081754,92,34379
-0.01059665,87,34472
-0.01072718,87,34565
-0.01045609,89,34658
-0.01088782,89,34751
-0.0109079,85,34844
-0.01035568,91,34955
-0.01024524,90,35030
-0.01077738,89,35123
-0.01094806,85,35216
-0.01056653,91,35309
-0.01039584,91,35402
-0.01044605,86,35495
-0.01046613,84,35588
-0.01047617,85,35681
-0.01020508,86,35774
-0.009893827,85,35867
-0.01026532,90,35978
-0.01044605,86,36053
-0.01050629,88,36146
-0.01008459,86,36239
-0.01001431,85,36332
-0.01059665,87,36425
-0.01062677,84,36518
-0.01051633,88,36611
-0.01027536,86,36704
-0.01025528,86,36797
-0.01008459,87,36890
-0.01027536,85,37014
-0.01055649,90,37076
-0.01057657,86,37169
-0.01058661,87,37262
-0.01092798,87,37355
-0.01073722,88,37448
-0.01014484,86,37541
-0.0103356,86,37634
-0.01086774,82,37727
-0.01110871,87,37820
-0.01076734,88,37913
-0.01029544,86,38024
-0.010185,87,38099
-0.01060669,82,38192
-0.01062677,85,38285
-0.01046613,85,38378
-0.01002435,87,38471
-0.01035568,84,38564
-0.01050629,88,38657
-0.01089786,85,38750
-0.01056653,81,38843
-0.01030548,87,38936
-0.01048621,90,39047
-0.01043601,86,39122
-0.01036572,88,39215
-0.01065689,86,39308
-0.01049625,84,39401
-0.01065689,86,39494
-0.01052637,87,39587
-0.01048621,86,39680
-0.01062677,86,39773
-0.01036572,83,39866
-0.01037576,85,39959
-0.01043601,84,40070
-0.01060669,86,40145
-0.01007455,87,40238
-0.01019504,81,40331
-0.01062677,84,40424
-0.01045609,84,40517
-0.01059665,82,40610
-0.0108577,89,40703
-0.01089786,85,40796
-0.01057657,85,40889
-0.01040588,83,40982
-0.01069705,84,41106
-0.01086774,83,41169
-0.01092798,83,41261
-0.01067697,85,41354
-0.01070709,83,41448
-0.01091794,82,41541
-0.01020508,83,41633
-0.01062677,84,41727
-0.01109867,83,41820
-0.0107573,86,41913
-0.01051633,86,42006
-0.01066693,81,42116
-0.01041592,83,42192
-0.01068702,82,42285
-0.01034564,85,42378
-0.01078742,84,42471
-0.01083762,86,42564
-0.01027536,84,42657
-0.01093802,86,42750
-0.01118903,82,42843
-0.01056653,84,42936
-0.01056653,81,43029
-0.01066693,83,43139
-0.0107573,84,43215
-0.01070709,84,43308
-0.0103356,86,43401
-0.01068702,85,43494
-0.01050629,84,43587
-0.01065689,86,43680
-0.01072718,80,43773
-0.01026532,86,43866
-0.01013479,85,43959
-0.01045609,83,44052
-0.01019504,78,44163
-0.01031552,84,44238
-0.01053641,83,44331
-0.01065689,81,44424
-0.01016492,80,44517
-0.01049625,83,44611
-0.01055649,81,44703
-0.01021512,82,44796
-0.01051633,82,44889
-0.01061673,85,44982
-0.01050629,84,45075
-0.01084766,85,45186
-0.01087778,83,45261
-0.01031552,81,45354
-0.01058661,83,45449
-0.01065689,79,45540
-0.01057657,84,45633
-0.01050629,82,45726
-0.01035568,84,45819
-0.01069705,83,45912
-0.01046613,74,46005
-0.01025528,85,46098
-0.01057657,82,46209
-0.01105851,84,46293
-0.01084766,83,46377
-0.01083762,81,46470
-0.01060669,82,46563
-0.01076734,81,46656
-0.01020508,81,46749
-0.0102352,80,46842
-0.01049625,84,46935
-0.01047617,81,47029
-0.01052637,83,47121
-0.01046613,84,47232
-0.0107573,82,47308
-0.01078742,80,47401
-0.01056653,79,47494
-0.01109867,82,47587
-0.01110871,82,47680
-0.01088782,78,47773
-0.01077738,82,47868
-0.01010467,81,47959
-0.009843625,84,48052
-0.01064685,81,48145
-0.01068702,82,48255
-0.01082758,85,48331
-0.01037576,80,48424
-0.01064685,85,48517
-0.01068702,80,48610
-0.01024524,79,48711
-0.01009463,84,48796
-0.01027536,81,48889
-0.0102854,81,48982
-0.01083762,79,49075
-0.01111875,79,49168
-0.0103858,82,49278
-0.01008459,79,49354
-0.01052637,80,49447
-0.01067697,81,49549
-0.01088782,80,49633
-0.0108577,78,49726
-0.01061673,80,49819
-0.0102854,76,49912
-0.01063681,81,50005
-0.01081754,79,50098
-0.01035568,79,50191
-0.01037576,79,50308
-0.01019504,79,50377
-0.01045609,80,50470
-0.01079746,78,50563
-0.01050629,80,50656
-0.01035568,79,50749
-0.01066693,79,50842
-0.01067697,79,50935
-0.01064685,78,51028
-0.01061673,78,51129
-0.01049625,78,51214
-0.01069705,72,51325
-0.01021512,79,51400
-0.01025528,79,51493
-0.01057657,79,51586
-0.01086774,79,51679
-0.01062677,79,51772
-0.010185,83,51865
-0.0109079,79,51968
-0.01113883,78,52051
-0.01031552,80,52144
-0.01044605,79,52237
-0.01056653,82,52348
-0.01012475,81,52423
-0.01076734,80,52516
-0.01082758,80,52609
-0.01035568,81,52702
-0.01050629,79,52795
-0.0107573,77,52888
-0.01026532,71,52981
-0.01061673,80,53075
-0.01092798,80,53167
-0.01035568,77,53260
-0.01034564,80,53371
-0.01092798,79,53447
-0.01052637,78,53540
-0.01017496,80,53633
-0.01032556,78,53726
-0.01040588,78,53819
-0.01070709,79,53912
-0.01112879,78,54005
-0.01139988,79,54098
-0.01077738,79,54191
-0.01102839,78,54284
-0.01089786,78,54390
-0.01034564,78,54483
-0.01054645,79,54563
-0.01035568,76,54656
-0.01050629,78,54749
-0.01094806,78,54842
-0.01110871,79,54935
-0.01073722,79,55028
-0.01006451,77,55121
-0.01035568,79,55224
-0.0108577,79,55307
-0.01108863,78,55417
-0.01076734,79,55493
-0.01025528,75,55586
-0.01036572,78,55679
-0.01055649,76,55772
-0.01039584,76,55865
-0.01049625,76,55958
-0.01066693,77,56062
-0.01011472,76,56144
-0.01019504,77,56237
-0.01058661,76,56330
-0.01083762,76,56441
-0.01098822,78,56516
-0.01094806,78,56609
-0.0109079,77,56702
-0.0109581,80,56795
-0.01060669,79,56900
-0.01052637,77,56981
-0.01100831,75,57074
-0.01082758,78,57167
-0.01066693,77,57260
-0.01049625,78,57353
-0.01045609,77,57464
-0.01039584,76,57539
-0.01036572,75,57632
-0.01066693,78,57725
-0.01037576,78,57818
-0.01043601,76,57911
-0.01056653,77,58004
-0.01020508,77,58097
-0.01089786,79,58190
-0.01111875,75,58283
-0.01053641,76,58376
-0.01070709,77,58487
-0.01051633,77,58562
-0.01026532,74,58655
-0.01021512,75,58748
-0.009933989,75,58841
-0.01005447,67,58934
-0.01046613,75,59027
-0.01067697,77,59120
-0.01079746,75,59213
-0.0109079,74,59318
-0.01074726,78,59399
-0.0107573,74,59510
-0.01099827,75,59585
-0.01048621,79,59678
-0.009903867,75,59771
-0.01058661,78,59864
-0.01070709,77,59957
-0.01049625,75,60050
-0.01050629,76,60143
-0.01053641,76,60236
-0.01036572,76,60329
-0.01055649,74,60422
-0.01054645,75,60533
-0.01064685,77,60608
-0.01077738,75,60701
-0.01007455,78,60794
-0.01020508,75,60887
-0.01077738,76,60980
-0.01081754,77,61073
-0.01069705,76,61166
-0.0108075,73,61259
-0.01076734,72,61352
-0.01089786,77,61445
-0.01067697,77,61556
-0.01044605,76,61631
-0.01094806,76,61724
-0.01102839,75,61817
-0.01091794,77,61910
-0.01001431,73,62003
-0.01031552,76,62096
-0.01100831,73,62189
-0.01077738,73,62282
-0.01059665,76,62375
-0.01047617,78,62468
-0.01055649,73,62579
-0.01105851,76,62654
-0.01087778,75,62747
-0.01044605,75,62841
-0.01065689,74,62934
-0.01068702,71,63027
-0.01062677,75,63120
-0.01040588,73,63213
-0.01048621,76,63306
-0.01046613,73,63399
-0.01088782,73,63492
-0.01096814,74,63602
-0.0108577,78,63678
-0.01021512,74,63771
-0.01073722,75,63864
-0.01102839,73,63957
-0.01104847,73,64050
-0.0108075,73,64143
-0.0103858,75,64236
-0.01030548,74,64329
-0.01049625,74,64422
-0.01045609,70,64515
-0.01062677,73,64625
-0.01093802,76,64701
-0.01111875,75,64794
-0.01046613,63,64887
-0.01086774,72,64980
-0.01039584,72,65073
-0.01063681,74,65166
-0.0108075,75,65259
-0.01052637,64,65352
-0.01027536,72,65445
-0.01113883,73,65538
-0.01105851,76,65648
-0.01024524,74,65724
-0.01026532,76,65817
-0.01047617,73,65910
-0.01059665,72,66003
-0.01071714,72,66096
-0.01064685,74,66189
-0.01101835,73,66282
-0.01113883,73,66375
-0.01083762,74,66468
-0.01039584,73,66561
-0.01066693,71,66672
-0.0109581,75,66747
-0.01044605,59,66840
-0.01065689,72,66933
-0.01077738,72,67027
-0.01042597,73,67119
-0.01022516,74,67212
-0.01044605,75,67305
-0.01104847,74,67398
-0.01129948,73,67491
-0.01077738,73,67584
-0.01008459,72,67695
-0.01047617,76,67770
-0.01024524,69,67866
-0.01025528,75,67956
-0.01056653,70,68049
-0.0108075,74,68142
-0.01082758,74,68235
-0.01061673,72,68328
-0.01054645,71,68421
-0.01041592,72,68514
-0.01074726,72,68607
-0.01097818,71,68718
-0.01103843,73,68793
-0.01077738,71,68886
-0.01042597,71,68979
-0.01067697,71,69072
-0.0107573,73,69165
-0.01064685,72,69258
-0.01041592,76,69351
-0.01036572,71,69445
-0.01055649,72,69537
-0.01081754,71,69630
-0.01065689,74,69741
-0.01066693,71,69816
-0.0107573,72,69909
-0.01019504,74,70002
-0.009612698,74,70095
-0.01010467,72,70188
-0.01119907,75,70284
-0.01129948,73,70375
-0.01083762,71,70468
-0.0103858,73,70560
-0.0102352,71,70654
-0.01039584,71,70771
-0.01043601,67,70840
-0.01049625,73,70933
-0.01057657,69,71026
-0.01077738,71,71126
-0.01096814,72,71212
-0.0107573,70,71305
-0.01072718,71,71398
-0.01086774,69,71491
-0.01052637,70,71584
-0.01030548,72,71677
-0.01032556,59,71787
-0.009893827,71,71863
-0.01064685,71,71965
-0.01107859,71,72049
-0.01058661,70,72142
-0.01025528,72,72235
-0.01031552,72,72328
-0.01020508,70,72421
-0.01034564,72,72514
-0.01044605,69,72607
-0.01067697,73,72702
-0.01092798,71,72812
-0.01067697,72,72886
-0.01030548,72,72979
-0.01064685,71,73072
-0.0108577,68,73165
-0.01068702,68,73258
-0.01036572,68,73351
-0.01067697,69,73444
-0.01074726,69,73544
-0.01037576,70,73630
-0.01066693,70,73723
-0.01092798,72,73834
-0.01068702,68,73909
-0.01013479,72,74002
-0.01043601,69,74095
-0.01117899,71,74188
-0.01074726,70,74281
-0.01064685,67,74383
-0.01056653,58,74467
-0.01007455,68,74560
-0.01008459,71,74653
-0.01034564,69,74746
-0.01020508,69,74857
-0.01037576,69,74932
-0.01076734,68,75025
-0.0108075,68,75118
-0.01009463,67,75221
-0.01036572,66,75304
-0.01081754,70,75397
-0.01042597,69,75490
-0.01064685,70,75583
-0.01061673,70,75676
-0.01059665,68,75769
-0.01058661,69,75880
-0.01057657,69,75955
-0.01055649,71,76048
-0.01045609,71,76141
-0.01025528,71,76234
-0.01088782,70,76327
-0.01133964,69,76420
-0.01101835,69,76513
-0.01072718,67,76606
-0.01043601,70,76699
-0.01031552,68,76801
-0.01042597,70,76911
-0.01031552,71,76978
-0.01035568,68,77071
-0.01043601,70,77164
-0.01057657,71,77257
-0.01031552,69,77350
-0.01020508,72,77443
-0.0103356,70,77537
-0.0103356,68,77643
-0.01047617,69,77723
-0.01067697,67,77815
-0.01053641,67,77926
-0.01053641,69,78002
-0.01030548,69,78095
-0.01040588,68,78187
-0.01082758,69,78281
-0.01068702,67,78374
-0.010185,69,78467
-0.01039584,68,78560
-0.01047617,69,78653
-0.01068702,68,78746
-0.01061673,66,78839
-0.01081754,66,78949
-0.01063681,52,79025
-0.01077738,65,79118
-0.01108863,66,79211
-0.01086774,66,79304
-0.01093802,67,79397
-0.01109867,65,79490
-0.01070709,67,79583
-0.01020508,67,79676
-0.009753262,66,79769
-0.009944028,68,79862
-0.01092798,67,79973
-0.01091794,66,80048
-0.01048621,63,80141
-0.01053641,67,80234
-0.01049625,65,80327
-0.01057657,66,80420
-0.01026532,66,80513
-0.01001431,65,80606
-0.01062677,66,80699
-0.01104847,66,80792
-0.01070709,65,80885
-0.01021512,66,81008
-0.01003439,65,81071
-0.01021512,66,81164
-0.01068702,69,81257
-0.01104847,65,81350
-0.01067697,67,81443
-0.01032556,67,81536
-0.009793424,67,81629
-0.00968298,65,81722
-0.00999423,68,81815
-0.01029544,66,81908
-0.01056653,68,82018
-0.01050629,65,82094
-0.01024524,66,82187
-0.01010467,69,82280
-0.01068702,66,82373
-0.01091794,64,82466
-0.01112879,66,82559
-0.01096814,67,82652
-0.01053641,64,82745
-0.0103356,64,82838
-0.01059665,70,82931
-0.01069705,65,83042
-0.01032556,65,83117
-0.01008459,67,83210
-0.009893827,65,83303
-0.01049625,64,83396
-0.01107859,65,83489
-0.01106855,68,83582
-0.01087778,62,83675
-0.01074726,64,83768
-0.01054645,67,83861
-0.0107573,64,83954
-0.01097818,69,84065
-0.01078742,66,84140
-0.01027536,63,84233
-0.0102854,64,84326
-0.01076734,63,84419
-0.01060669,63,84512
-0.0103858,64,84605
-0.01043601,63,84698
-0.01053641,62,84791
-0.01048621,65,84884
-0.01024524,64,84977
-0.01043601,68,85101
-0.01040588,63,85163
-0.01014484,63,85256
-0.01070709,67,85350
-0.01064685,66,85442
-0.01017496,62,85535
-0.010185,64,85628
-0.01069705,63,85721
-0.01079746,61,85814
-0.01066693,63,85907
-0.01070709,63,86000
-0.009642818,66,86111
-0.009783382,64,86188
-0.01016492,66,86279
-0.01094806,62,86372
-0.01101835,62,86465
-0.01098822,65,86558
-0.01046613,62,86651
-0.01031552,66,86744
-0.01065689,63,86837
-0.01065689,64,86930
-0.01040588,63,87023
-0.01078742,61,87134
-0.01117899,63,87209
-0.01043601,65,87302
-0.01007455,65,87395
-0.01005447,63,87488
-0.01041592,67,87581
-0.01059665,64,87674
-0.01052637,64,87768
-0.01052637,62,87860
-0.01078742,64,87953
-0.01070709,65,88046
-0.01063681,63,88157
-0.01061673,65,88233
-0.0103858,61,88326
-0.01048621,63,88419
-0.01062677,64,88512
-0.01096814,63,88607
-0.01098822,61,88698
-0.01052637,61,88791
-0.01060669,61,88884
-0.01025528,64,88977
-0.01035568,65,89070
-0.01098822,63,89180
-0.01089786,59,89256
-0.01074726,65,89349
-0.0107573,63,89449
-0.01087778,64,89535
-0.01035568,64,89628
-0.01042597,62,89721
-0.01061673,63,89814
-0.01016492,64,89907
-0.01034564,61,90000
-0.01029544,63,90093
-0.01069705,59,90203
-0.01077738,45,90288
-0.01042597,46,90372
-0.01030548,61,90465
-0.01068702,64,90558
-0.01108863,63,90651
-0.01073722,61,90744
-0.009954069,60,90837
-0.01008459,64,90930
-0.01060669,65,91025
-0.01086774,67,91116
-0.01062677,61,91234
-0.01030548,61,91302
-0.01043601,61,91395
-0.01030548,64,91488
-0.01032556,60,91581
-0.01019504,60,91674
-0.01059665,64,91767
-0.01113883,62,91867
-0.01139988,63,91953
-0.01067697,61,92046
-0.01032556,60,92139
-0.01056653,59,92250
-0.01054645,59,92325
-0.01043601,58,92418
-0.01060669,60,92511
-0.01062677,63,92604
-0.01067697,59,92706
-0.01043601,61,92790
-0.01032556,66,92883
-0.01065689,62,92976
-0.0103858,59,93069
-0.01034564,64,93162
-0.01068702,60,93273
-0.01059665,59,93348
-0.01020508,62,93441
-0.01026532,59,93534
-0.01086774,61,93627
-0.01106855,58,93720
-0.01050629,59,93813
-0.01070709,60,93907
-0.01076734,60,94000
-0.01057657,60,94093
-0.01079746,62,94186
-0.01050629,62,94296
-0.01049625,62,94372
-0.01076734,62,94465
-0.01065689,60,94557
-0.01060669,64,94651
-0.01062677,59,94743
-0.01029544,60,94837
-0.01036572,62,94930
-0.01020508,60,95023
-0.01048621,61,95124
-0.01084766,62,95209
-0.01097818,62,95319
-0.01098822,60,95395
-0.01094806,61,95488
-0.01047617,60,95581
-0.01031552,60,95674
-0.01061673,61,95767
-0.01035568,63,95860
-0.01050629,59,95966
-0.01019504,63,96046
-0.01055649,63,96139
-0.01105851,43,96232
-0.01063681,62,96342
-0.0108577,59,96418
-0.01113883,59,96511
-0.01063681,63,96604
-0.01050629,59,96697
-0.01130952,60,96790
-0.01139988,62,96883
-0.01103843,61,96976
-0.01064685,59,97069
-0.01013479,56,97162
-0.01030548,60,97255
-0.01025528,62,97366
-0.01011472,60,97441
-0.01043601,58,97534
-0.01042597,60,97627
-0.01006451,61,97720
-0.01044605,57,97813
-0.01061673,61,97906
-0.01040588,61,97999
-0.01045609,60,98092
-0.01029544,61,98185
-0.01036572,59,98278
-0.01045609,58,98389
-0.01043601,58,98464
-0.01041592,60,98557
-0.01063681,58,98650
-0.01063681,59,98743
-0.01022516,59,98836
-0.01089786,57,98929
-0.01113883,60,99022
-0.01047617,59,99115
-0.01022516,62,99208
-0.01049625,56,99301
-0.01093802,58,99412
-0.01108863,57,99487
-0.01082758,55,99580
-0.01044605,56,99673
-0.01065689,56,99766
-0.01054645,58,99859
-0.01032556,60,99952
-0.01055649,56,100045
-0.01061673,57,100138
-0.0109581,58,100232
-0.01115891,55,100325
-0.01071714,55,100435
-0.01081754,56,100511
-0.01060669,56,100604
-0.01056653,56,100697
-0.01049625,57,100790
-0.01044605,55,100883
-0.01083762,57,100976
-0.01099827,59,101069
-0.01054645,54,101162
-0.010185,60,101255
-0.01045609,59,101348
-0.01001431,59,101458
-0.01004443,59,101534
-0.01060669,55,101627
-0.01051633,61,101720
-0.01054645,56,101813
-0.01067697,58,101906
-0.01042597,58,101999
-0.01025528,57,102092
-0.01043601,57,102185
-0.01039584,57,102278
-0.01013479,55,102371
-0.009964109,57,102488
-0.01022516,57,102557
-0.0102854,57,102650
-0.01045609,56,102743
-0.01107859,60,102836
-0.01077738,56,102929
-0.01043601,57,103022
-0.01062677,56,103115
-0.01068702,56,103208
-0.0103356,58,103301
-0.01047617,55,103394
-0.01049625,54,103505
-0.01053641,58,103580
-0.01034564,56,103673
-0.01052637,55,103766
-0.01076734,55,103859
-0.01084766,55,103952
-0.01116895,56,104045
-0.01103843,52,104138
-0.01076734,55,104231
-0.01087778,54,104324
-0.01074726,54,104417
-0.01086774,56,104528
-0.01067697,57,104603
-0.01074726,54,104696
-0.01063681,56,104789
-0.01068702,55,104882
-0.01109867,53,104975
-0.01070709,56,105068
-0.0107573,55,105161
-0.01098822,57,105254
-0.01057657,57,105347
-0.01050629,53,105440
-0.01062677,56,105551
-0.01009463,52,105627
-0.01006451,56,105719
-0.01058661,55,105812
-0.01097818,59,105905
-0.01049625,55,105999
-0.01070709,55,106092
-0.01034564,55,106185
-0.009984189,53,106278
-0.0103858,55,106371
-0.01055649,54,106464
-0.01062677,55,106574
-0.01045609,55,106650
-0.01003439,54,106743
-0.01026532,53,106836
-0.01064685,53,106933
-0.01041592,54,107022
-0.01062677,54,107115
-0.0109079,54,107208
-0.01109867,57,107301
-0.01106855,56,107394
-0.01066693,56,107487
-0.01105851,54,107597
-0.01115891,56,107673
-0.01073722,53,107772
-0.01006451,51,107859
-0.01006451,53,107952
-0.01063681,53,108045
-0.01074726,54,108138
-0.01039584,52,108231
-0.01055649,54,108324
