Force(N)
204074
204097
204081
204093
204045
204022
204027
204022
204057
204077
204079
204073
204023
204019
204003
204029
204070
204060
204078
204017
204010
204045
204048
204082
204059
204046
204044
204057
204041
204052
204049
204023
204045
204077
204038
204015
204038
204041
204075
204053
203999
204020
204031
204031
204012
204042
204063
204042
203987
204049
204116
204043
204046
204069
204083
204076
204046
204033
204034
204047
204063
204075
204061
204026
204040
204056
204049
204038
204041
204077
204090
204078
204051
204046
204033
204008
203994
204057
204055
204073
204067
204069
204075
204049
204034
204016
204006
204022
204026
204043
204043
204047
204041
204039
204048
204032
204025
204072
204083
204051
204003
204054
204053
204031
204022
204039
204066
204043
204028
204040
204038
204032
204034
204020
204011
204024
204044
204030
204014
204052
204075
204087
204083
204092
204014
204014
204066
204086
204119
204135
204070
204041
204011
204022
204069
204046
204018
204036
204043
204067
204034
204025
204044
204047
204067
204035
204088
204098
204081
204049
204025
204023
204061
204050
204062
204082
204087
204096
204062
204031
204042
204026
204053
204054
204037
204006
204080
204091
204078
204051
204036
204072
204068
204061
204036
204048
204060
204039
204061
204013
203980
204016
204045
204003
204004
204045
204033
204064
204035
204023
204026
204016
204023
204029
204018
204038
204085
204060
204079
204055
204019
204030
204020
204040
204028
204035
204052
204065
204050
204063
204055
204103
204139
204117
204053
204008
203982
204073
204066
204047
204010
203972
204036
204091
204047
204026
204045
204047
204043
204038
204038
204035
204058
204027
204065
204078
204062
204059
204063
204021
204010
203974
203993
204029
204044
204061
204069
204011
204000
204052
204068
203963
203950
203984
203998
204030
204056
204017
204033
204048
204025
204028
204018
204050
204024
204061
204059
204032
204036
204052
204072
204032
204039
204069
204066
204038
204021
204033
204061
204074
204094
204092
204070
204053
204038
204042
204036
204027
204072
204081
204010
203992
204031
204055
204085
204045
204006
204047
204073
204052
204057
204075
204099
204070
204108
204073
204022
204015
204076
204082
204060
204018
204014
204056
204070
204086
204061
204027
204057
204036
204045
204070
204045
204023
204002
204036
204039
204042
204082
204055
204021
204054
204080
204103
204089
204054
204025
204030
204049
204071
204068
204047
204009
204028
204038
204065
203996
203994
204030
204034
204047
204058
204028
203991
204014
204037
204032
204072
204070
204025
204049
204047
204025
204028
204035
204049
204057
204038
204028
204047
204054
204048
204006
204040
204047
204053
204037
204057
203998
204005
204032
204066
204042
204057
204037
204001
204016
204001
204041
204010
204005
204043
204027
204068
204034
204067
204076
204052
204057
204069
204037
204054
204069
204070
204048
204026
203992
204022
204039
204032
204038
204026
204050
204010
204009
204040
204028
204068
204065
204045
204034
204044
204025
204037
204069
204071
204082
204054
204051
204045
204053
204013
204039
204008
203989
204002
204031
204039
204017
204048
204038
204068
204065
204053
204039
204019
203973
204001
204012
204002
204035
204033
203989
203993
203990
203995
204086
204072
204051
204049
204009
204019
204008
203996
204006
204066
204088
204090
204027
204013
204008
204055
204044
204037
204057
204003
203994
203999
204046
204061
204070
204051
204042
204052
204011
204053
204015
204025
204059
204034
204029
204027
204025
204018
204008
204034
204027
204046
204043
204071
204043
204050
204059
204068
204042
204095
204074
204066
204037
204080
204071
204067
204093
204073
204042
204044
204062
204069
204035
204080
204037
204022
204002
204055
204073
204050
204042
204024
204069
204064
204018
204000
204043
204050
204048
204069
204007
204020
204052
204040
204008
204057
204079
204025
204030
204085
204073
204070
204069
204042
204068
204098
204088
204051
204013
203990
204016
204046
204107
204102
204022
204069
204041
204040
204087
204095
204060
204025
204050
204047
204086
204086
204034
203982
204017
204065
204069
204039
204063
204065
204108
204049
204055
204050
204021
204030
204044
204057
203993
203921
203970
204000
204015
204068
204098
204065
204016
204006
203988
204033
204054
204058
204023
204022
204046
204056
204044
204009
204013
204023
204043
204052
204044
204026
204024
204022
204035
204058
204077
204086
204016
203993
203998
204031
204070
204050
204021
204061
204053
204068
204078
204058
204038
204027
204050
204038
204031
204050
204090
204103
204056
204068
204034
204078
204064
204054
204031
203993
204018
204025
204033
204027
203975
203965
204002
204033
204020
204056
204056
204004
204017
204080
204080
203997
204084
204095
204015
204006
204020
204033
204084
204083
204040
204062
204071
204083
204071
204015
204016
204034
204047
204056
204053
204001
204000
204056
204076
204052
204079
204058
204042
204032
204004
204021
204000
203961
203972
204019
204013
204005
204030
204050
204070
204050
204064
204088
204065
204059
204054
204047
204104
204061
203978
203924
203974
204022
204019
204024
204005
204066
204049
204027
204058
204096
204009
204014
203992
204033
204050
204035
204027
204050
204041
204064
204069
204013
204047
204026
204031
204033
204033
204036
203990
204012
204044
204027
204050
204070
204034
204016
203981
204027
204051
204035
204034
204035
204050
204059
204030
204014
203994
204005
203994
204042
204061
204039
204028
204015
204051
204066
204012
204002
204006
204026
204081
204076
204015
204022
204045
204086
204054
204047
204033
204032
204031
204073
204102
204057
204052
204067
204049
204059
204093
204075
204048
204040
204047
204044
204037
204091
204075
204012
203996
204043
204069
204055
204007
204061
204097
204052
204014
204065
204070
204080
204065
204053
204010
204046
204081
204080
204080
204052
204037
204072
204079
204054
204054
204016
204020
204013
204065
204077
204082
204039
204061
204085
204092
204055
204004
204008
204040
204043
204006
204000
204046
204024
204044
204039
204017
204039
204067
204078
204057
204029
204039
204055
204044
204002
204017
204090
204074
204023
204061
204076
204065
204012
203994
204046
204082
204045
204014
204022
204044
204069
204054
204037
204022
204041
204097
204062
204044
204034
204059
204056
204017
204007
204053
204072
204011
204001
204002
204003
203991
204031
204061
204037
204020
204062
204052
203993
204008
204019
204017
204053
204052
204050
204031
203984
204017
204055
204081
204060
204118
204089
204069
204056
