Distance_Sample,Time(S)
109,11.96478796005249
109,12.070878744125366
109,12.175968408584595
110,12.281058311462402
108,12.387149572372437
109,12.492740631103516
108,12.59883165359497
109,12.703922271728516
109,12.809513092041016
108,12.914604425430298
107,13.020694732666016
109,13.125786304473877
106,13.231876134872437
108,13.336466312408447
110,13.442557573318481
107,13.547147274017334
112,13.653739929199219
107,13.7578284740448
108,13.864920616149902
108,13.969510555267334
108,14.075601816177368
108,14.180691957473755
108,14.285784006118774
109,14.391873836517334
108,14.496965408325195
107,14.6025550365448
110,14.708647727966309
109,14.813737154006958
109,14.919827461242676
107,15.02591848373413
108,15.1305091381073
107,15.23609972000122
108,15.341691970825195
112,15.447781562805176
111,15.552874326705933
110,15.658462762832642
108,15.763554334640503
107,15.8696448802948
109,15.974734783172607
109,16.08082604408264
108,16.18591594696045
108,16.291507244110107
109,16.396097421646118
111,16.502688884735107
105,16.607781887054443
110,16.713870525360107
107,16.819461584091187
109,16.925052881240845
110,17.03064227104187
105,17.135733366012573
108,17.2408230304718
110,17.345913887023926
109,17.452505588531494
109,17.557095766067505
107,17.663687705993652
109,17.76777744293213
107,17.874869108200073
107,17.97895884513855
108,18.085549354553223
113,18.190139293670654
107,18.296730995178223
109,18.40082049369812
109,18.50691270828247
105,18.61200213432312
110,18.718595266342163
108,18.82318377494812
109,18.928776025772095
110,19.034865856170654
110,19.140456914901733
110,19.245549201965332
108,19.35114097595215
111,19.45672845840454
108,19.562819480895996
106,19.666908979415894
109,19.773001432418823
107,19.878592252731323
108,19.98468518257141
111,20.08877158164978
111,20.195863962173462
106,20.29995346069336
107,20.40654492378235
109,20.51113486289978
110,20.617226600646973
109,20.72281837463379
110,20.828908681869507
110,20.93299889564514
106,21.03908896446228
108,21.144681930541992
109,21.249770164489746
109,21.367872953414917
109,21.473463535308838
109,21.57805347442627
108,21.684143781661987
107,21.789233684539795
107,21.894825220108032
106,22.00091791152954
107,22.106507062911987
113,22.211097240447998
106,22.317188024520874
108,22.422779083251953
109,22.528871297836304
110,22.633460521697998
106,22.73955225944519
108,22.8441424369812
109,22.950734615325928
110,23.055322885513306
106,23.161414861679077
108,23.26600408554077
109,23.37259554862976
111,23.47718644142151
109,23.58377742767334
110,23.688867330551147
107,23.79495906829834
110,23.899550199508667
110,24.005639791488647
110,24.11073064804077
110,24.216321229934692
109,24.32191252708435
109,24.427001953125
109,24.532092332839966
110,24.638184785842896
110,24.7432758808136
109,24.84986639022827
109,24.95395517349243
108,25.060548305511475
109,25.165637254714966
107,25.27172827720642
110,25.377819776535034
107,25.482910633087158
109,25.588009119033813
111,25.693592071533203
106,25.799182653427124
107,25.90427279472351
107,26.01086688041687
109,26.115954875946045
109,26.221546173095703
107,26.326135873794556
107,26.43222713470459
110,26.53781795501709
111,26.642909049987793
109,26.747997522354126
109,26.85408902168274
110,26.959179401397705
112,27.06577205657959
108,27.17086148262024
111,27.27645230293274
110,27.381542682647705
109,27.48763418197632
111,27.592724084854126
107,27.69881534576416
106,27.803906679153442
110,27.908996105194092
112,28.014588594436646
112,28.120177507400513
107,28.22576928138733
109,28.33186101913452
105,28.43595027923584
105,28.54254150390625
108,28.64713144302368
109,28.75372314453125
110,28.857813119888306
109,28.964905261993408
110,29.069494485855103
108,29.175585985183716
110,29.28017568588257
107,29.386767387390137
109,29.490856409072876
108,29.596947193145752
110,29.702539443969727
106,29.80863046646118
111,29.913220167160034
110,30.018810033798218
111,30.123900175094604
109,30.230491638183594
109,30.335081815719604
109,30.44117283821106
108,30.54676365852356
108,30.65285611152649
109,30.756945848464966
105,30.863035917282104
108,30.968627214431763
110,31.074219465255737
110,31.179808378219604
109,31.284899711608887
109,31.390490531921387
109,31.496581077575684
107,31.60167121887207
109,31.70726227760315
109,31.811851978302002
109,31.917944192886353
110,32.023534297943115
108,32.12962603569031
110,32.23421573638916
111,32.34080743789673
112,32.44489789009094
111,32.550987005233765
106,32.65657925605774
109,32.76266956329346
109,32.86725997924805
108,32.97385096549988
109,33.078941345214844
109,33.1845326423645
111,33.29062557220459
109,33.39571499824524
111,33.50080442428589
108,33.6068959236145
109,33.71198630332947
109,33.81757736206055
111,33.923668384552
110,34.028257608413696
112,34.134849309921265
107,34.23944044113159
107,34.34553003311157
109,34.45062184333801
111,34.55671286582947
109,34.661803007125854
112,34.76789617538452
111,34.8719847202301
109,34.978575229644775
108,35.08316421508789
109,35.18975591659546
109,35.293845891952515
108,35.39993715286255
107,35.50552749633789
109,35.61161923408508
109,35.716710329055786
109,35.821800231933594
109,35.92789077758789
108,36.03348112106323
110,36.13857340812683
106,36.24416255950928
109,36.349754095077515
108,36.45484447479248
109,36.560935258865356
109,36.66602563858032
108,36.77111744880676
109,36.877707719802856
106,36.98229789733887
109,37.087889194488525
108,37.192978858947754
108,37.29957032203674
108,37.40466117858887
111,37.51075196266174
107,37.61584258079529
109,37.721933364868164
109,37.82652473449707
110,37.93261528015137
110,38.038705587387085
111,38.14379644393921
109,38.24888730049133
111,38.354477643966675
110,38.46006917953491
110,38.56565999984741
109,38.67125082015991
108,38.77684235572815
111,38.88243103027344
109,38.987022161483765
107,39.0931122303009
107,39.19870328903198
111,39.304794788360596
107,39.40888476371765
108,39.514975786209106
109,39.62006640434265
108,39.726158142089844
108,39.831748247146606
109,39.9378387928009
108,40.04292893409729
110,40.148019313812256
108,40.253610134124756
110,40.35920214653015
104,40.46479296684265
108,40.570883989334106
110,40.67547369003296
111,40.781564235687256
109,40.88615417480469
112,40.99224543571472
109,41.09783577919006
110,41.20292639732361
110,41.308517932891846
110,41.41410827636719
110,41.51969909667969
107,41.6257905960083
110,41.72988033294678
110,41.83597111701965
108,41.94156193733215
106,42.047152519226074
109,42.152243852615356
106,42.25883412361145
110,42.36392569541931
110,42.46901559829712
107,42.5746066570282
111,42.68019652366638
109,42.78578734397888
111,42.890878677368164
107,42.99696922302246
112,43.10205960273743
105,43.20715069770813
108,43.31324100494385
109,43.41833209991455
106,43.52492427825928
108,43.62951350212097
108,43.73560452461243
108,43.8401939868927
108,43.946285009384155
108,44.051875591278076
108,44.157968044281006
109,44.2625572681427
107,44.36814785003662
109,44.473238468170166
108,44.578829526901245
110,44.68492126464844
107,44.79001045227051
109,44.895100831985474
110,45.00169277191162
112,45.105782985687256
109,45.21287488937378
109,45.31696367263794
109,45.42305541038513
108,45.52864670753479
109,45.63473844528198
106,45.75183820724487
109,45.85792922973633
111,45.9625198841095
110,46.068609952926636
108,46.174702167510986
109,46.27979278564453
109,46.385884284973145
111,46.49097299575806
109,46.59656500816345
109,46.70165514945984
110,46.807745695114136
107,46.91183567047119
110,47.01792597770691
113,47.123016357421875
112,47.22910809516907
108,47.33419895172119
109,47.44028949737549
109,47.54538035392761
110,47.650970458984375
110,47.75606107711792
109,47.86265301704407
112,47.96774363517761
110,48.073333978652954
110,48.17892599105835
109,48.28401494026184
110,48.38960599899292
108,48.49520993232727
110,48.6007878780365
109,48.70637893676758
110,48.81196928024292
110,48.91755986213684
112,49.02265214920044
109,49.12824082374573
106,49.23383164405823
109,49.339923620224
108,49.44451451301575
107,49.550604581832886
109,49.656696796417236
108,49.761786699295044
108,49.86687731742859
106,49.97246766090393
109,50.07805776596069
107,50.183648109436035
110,50.28973984718323
111,50.39483046531677
105,50.50092172622681
107,50.605512380599976
109,50.71160316467285
108,50.81619310379028
110,50.92278432846069
108,51.02787685394287
112,51.13346576690674
107,51.238556146621704
107,51.3446478843689
110,51.450738191604614
110,51.55582904815674
110,51.661921977996826
111,51.766512393951416
111,51.87209963798523
108,51.97769117355347
109,52.083781480789185
107,52.18887209892273
108,52.294963359832764
109,52.39905261993408
110,52.505645751953125
111,52.61023473739624
109,52.71682643890381
111,52.821916818618774
110,52.92750811576843
107,53.03259778022766
110,53.13869047164917
107,53.2437789440155
107,53.34987115859985
110,53.45446157455444
109,53.56055188179016
108,53.665642738342285
109,53.77123475074768
109,53.87682390213013
109,53.98291611671448
109,54.08900737762451
107,54.193596601486206
108,54.29968762397766
111,54.40477991104126
110,54.51086926460266
111,54.614959716796875
109,54.721550941467285
109,54.82613968849182
108,54.93273210525513
111,55.03732180595398
109,55.14291191101074
108,55.24850416183472
108,55.35459494590759
110,55.45918393135071
110,55.5657753944397
108,55.67036533355713
109,55.776957273483276
112,55.88154721260071
109,55.98763847351074
110,56.09272861480713
109,56.198819637298584
110,56.303911209106445
110,56.40900182723999
108,56.51459217071533
111,56.620683670043945
111,56.725273847579956
109,56.83086442947388
109,56.93645453453064
110,57.042545795440674
109,57.147637367248535
111,57.25322771072388
106,57.3588182926178
109,57.463908672332764
109,57.569000005722046
109,57.67509078979492
110,57.780681133270264
113,57.8867723941803
110,57.990862131118774
107,58.097453355789185
110,58.20254373550415
109,58.308634519577026
107,58.414727449417114
108,58.51981568336487
109,58.62590789794922
108,58.73049736022949
107,58.83658814430237
109,58.941179037094116
110,59.04727005958557
113,59.151859998703
113,59.25795102119446
106,59.36404252052307
109,59.46913290023804
110,59.57472610473633
109,59.68031454086304
106,59.78590416908264
111,59.89099454879761
107,59.996586084365845
108,60.10267734527588
108,60.20726728439331
108,60.31285905838013
110,60.41894841194153
107,60.52403903007507
107,60.62912917137146
110,60.735220432281494
109,60.840312004089355
110,60.94690251350403
108,61.051493406295776
106,61.15708351135254
108,61.26217579841614
109,61.36826515197754
107,61.473857402801514
109,61.579946994781494
108,61.68453764915466
107,61.79062795639038
109,61.895219802856445
108,62.00180983543396
111,62.106900215148926
107,62.212491273880005
108,62.3175835609436
110,62.42317223548889
109,62.52876424789429
108,62.63485407829285
108,62.73994541168213
112,62.84503769874573
111,62.95012545585632
108,63.05671739578247
109,63.16080713272095
109,63.267897844314575
109,63.37198781967163
110,63.4780797958374
109,63.58367133140564
109,63.68926119804382
111,63.79485297203064
107,63.89994239807129
111,64.00553274154663
109,64.11112451553345
108,64.21621370315552
110,64.32230496406555
111,64.42689538002014
108,64.53298664093018
108,64.63857769966125
108,64.74467039108276
109,64.84975934028625
110,64.95485019683838
109,65.06094098091125
107,65.1665313243866
106,65.27112245559692
106,65.37771344184875
111,65.48280334472656
109,65.58789467811584
107,65.69398403167725
109,65.79957509040833
110,65.9056670665741
109,66.0107569694519
110,66.11684775352478
108,66.22193837165833
110,66.32702803611755
109,66.43261981010437
110,66.53871011734009
110,66.6427993774414
110,66.74989295005798
107,66.85398244857788
110,66.96057343482971
108,67.06516337394714
106,67.17125582695007
110,67.27584600448608
109,67.3819375038147
108,67.48752784729004
109,67.59361863136292
106,67.6987087726593
107,67.80480098724365
106,67.90988969802856
109,68.0154812335968
110,68.12057209014893
108,68.22616314888
107,68.33175253868103
109,68.43684244155884
107,68.54293513298035
108,68.64802408218384
108,68.75361585617065
110,68.85920691490173
110,68.96479654312134
109,69.06988835334778
111,69.17497777938843
110,69.281569480896
109,69.38615894317627
109,69.49275064468384
110,69.5978410243988
108,69.70343208312988
107,69.80852174758911
109,69.91461372375488
108,70.0207052230835
109,70.13780665397644
111,70.2438976764679
108,70.34848690032959
110,70.45457792282104
106,70.55916714668274
111,70.66576147079468
110,70.77034997940063
109,70.87694144248962
109,70.98103046417236
109,71.08712148666382
107,71.19221210479736
109,71.29780268669128
109,71.40389394760132
108,71.50998544692993
113,71.61407446861267
110,71.72066617012024
110,71.82525682449341
111,71.93184781074524
107,72.03594064712524
110,72.1425302028656
109,72.24711871147156
111,72.35320997238159
107,72.45880126953125
109,72.56489324569702
110,72.6694827079773
107,72.77557325363159
111,72.88066411018372
110,72.98675513267517
107,73.0913450717926
108,73.19793653488159
112,73.30202555656433
109,73.40861773490906
108,73.51370859146118
108,73.61929869651794
110,73.72438955307007
109,73.83098149299622
110,73.93507075309753
109,74.04116225242615
105,74.14625239372253
110,74.25234389305115
108,74.3579351902008
109,74.46302437782288
112,74.56811690330505
110,74.6747076511383
107,74.78079724311829
111,74.88588738441467
109,74.99147891998291
107,75.09656858444214
110,75.20265984535217
112,75.3077507019043
110,75.41384267807007
109,75.51893305778503
105,75.62452363967896
109,75.72911334037781
109,75.835205078125
107,75.94029498100281
109,76.04588508605957
111,76.15147614479065
111,76.25706696510315
110,76.36215686798096
109,76.46824789047241
109,76.57383871078491
107,76.67992997169495
108,76.78401970863342
110,76.89061284065247
107,76.9952027797699
109,77.10079312324524
110,77.2068841457367
109,77.31197381019592
109,77.41706490516663
110,77.5236554145813
114,77.62824559211731
110,77.7348370552063
108,77.83992743492126
111,77.94501948356628
111,78.05060911178589
110,78.15669989585876
111,78.26179003715515
110,78.36688137054443
108,78.47247195243835
110,78.57806277275085
106,78.68315291404724
109,78.78924512863159
110,78.89483523368835
107,79.00042653083801
111,79.10501551628113
108,79.211106300354
107,79.3161973953247
109,79.422287940979
110,79.52787971496582
108,79.63297033309937
106,79.73806023597717
112,79.84415364265442
108,79.94924211502075
110,80.05583500862122
110,80.16092562675476
112,80.26701498031616
108,80.37160539627075
110,80.47719645500183
108,80.58278679847717
108,80.68837666511536
111,80.79396843910217
109,80.89905881881714
107,81.00464916229248
108,81.1102397441864
108,81.2158305644989
105,81.32092094421387
105,81.42601227760315
107,81.53210353851318
111,81.63724398612976
109,81.74328446388245
106,81.84787392616272
107,81.95396566390991
110,82.05905508995056
110,82.16564846038818
109,82.27073764801025
108,82.37682795524597
111,82.4819188117981
108,82.58801031112671
106,82.69360136985779
111,82.79869174957275
106,82.90428161621094
110,83.00887274742126
109,83.11596608161926
110,83.22005438804626
108,83.32614541053772
112,83.43123579025269
108,83.53682589530945
108,83.64191722869873
110,83.74850797653198
107,83.85309886932373
111,83.95968985557556
109,84.06428098678589
108,84.16987013816833
109,84.27596235275269
110,84.38105273246765
109,84.4861421585083
109,84.59273505210876
111,84.69782543182373
108,84.80291557312012
109,84.90900611877441
110,85.01409697532654
110,85.11968779563904
109,85.22527885437012
109,85.32986807823181
109,85.43695974349976
109,85.54105019569397
110,85.64714026451111
110,85.75223064422607
110,85.85832285881042
108,85.96391415596008
109,86.06900334358215
109,86.1740951538086
112,86.28068542480469
110,86.3852767944336
112,86.49186682701111
109,86.59695720672607
108,86.70204830169678
115,86.80713868141174
109,86.913729429245
109,87.01832103729248
110,87.12441229820251
112,87.23000288009644
109,87.33509397506714
108,87.44018220901489
111,87.54677391052246
109,87.65086388587952
107,87.75695514678955
107,87.86254620552063
111,87.96863651275635
112,88.07372689247131
108,88.17981839179993
109,88.28491449356079
111,88.39049935340881
109,88.49558997154236
107,88.60168170928955
110,88.70627164840698
106,88.81286334991455
110,88.91695356369019
109,89.0235447883606
112,89.12863564491272
109,89.23472571372986
109,89.33981609344482
108,89.44590759277344
109,89.55049657821655
107,89.65658807754517
108,89.76167869567871
108,89.8677704334259
109,89.9738609790802
109,90.07895183563232
110,90.18404197692871
112,90.2896339893341
108,90.39572405815125
109,90.4998140335083
109,90.60590553283691
109,90.71199607849121
110,90.81708645820618
110,90.9221773147583
107,91.02876806259155
109,91.13285875320435
108,91.23994946479797
110,91.34453916549683
107,91.4506323337555
106,91.55522012710571
110,91.66131114959717
109,91.7669026851654
109,91.8724935054779
108,91.97708344459534
108,92.08367538452148
108,92.18876528739929
109,92.29385685920715
109,92.39894700050354
110,92.50553870201111
110,92.61062812805176
107,92.71671938896179
111,92.82281112670898
109,92.92790150642395
109,93.03349256515503
111,93.13858246803284
108,93.24417209625244
106,93.34926319122314
109,93.45485353469849
107,93.56044411659241
111,93.66653537750244
111,93.7711250782013
108,93.87771677970886
109,93.98280739784241
110,94.08889842033386
108,94.19348859786987
111,94.29957985877991
111,94.4046700000763
111,94.52277159690857
105,94.6278624534607
111,94.73395347595215
108,94.83854389190674
109,94.9441351890564
111,95.04972505569458
108,95.15481567382812
108,95.26090741157532
110,95.36649775505066
108,95.47258853912354
111,95.5776789188385
109,95.68376970291138
109,95.78886032104492
112,95.89495134353638
108,95.99904084205627
110,96.10513257980347
108,96.21022272109985
109,96.31581449508667
110,96.42190504074097
111,96.52749586105347
110,96.63258600234985
109,96.7386782169342
110,96.84376764297485
108,96.94985866546631
112,97.05495047569275
108,97.16003918647766
110,97.26513051986694
109,97.37172293663025
106,97.47581219673157
109,97.5829029083252
110,97.68849420547485
107,97.79358434677124
109,97.89967679977417
108,98.00476717948914
108,98.10985612869263
107,98.21494793891907
109,98.32153844833374
111,98.42612910270691
110,98.53271961212158
105,98.63680911064148
109,98.74390125274658
108,98.8484947681427
107,98.95458245277405
109,99.05967283248901
111,99.16526341438293
110,99.27085542678833
107,99.37594556808472
109,99.48103499412537
108,99.5871274471283
111,99.69221663475037
111,99.79880785942078
109,99.90289759635925
111,100.00948929786682
109,100.11407899856567
113,100.22017002105713
109,100.32576107978821
105,100.43135190010071
111,100.53694272041321
111,100.64253449440002
110,100.74762511253357
112,100.85321569442749
108,100.95880722999573
109,101.06389713287354
110,101.16948747634888
109,101.27557897567749
110,101.38066959381104
109,101.48626017570496
108,101.59185004234314
105,101.6969404220581
111,101.80203199386597
108,101.90862250328064
109,102.01371431350708
109,102.1198058128357
109,102.22489500045776
110,102.32998442649841
111,102.43607592582703
110,102.54116582870483
109,102.64625692367554
108,102.75285029411316
111,102.85793900489807
110,102.96353030204773
110,103.06862020492554
108,103.17471218109131
106,103.28080201148987
108,103.38589358329773
106,103.49098515510559
110,103.59657454490662
109,103.70216464996338
106,103.80725502967834
105,103.91284537315369
110,104.01893925666809
106,104.124027967453
109,104.22961902618408
109,104.3352108001709
109,104.44029998779297
107,104.5468921661377
108,104.65098094940186
110,104.75707173347473
111,104.86266422271729
108,104.96825361251831
109,105.07384371757507
107,105.17893624305725
106,105.28452610969543
109,105.39061713218689
109,105.49520754814148
108,105.60179781913757
109,105.70688915252686
109,105.81298232078552
109,105.91757035255432
108,106.02366161346436
108,106.12875151634216
106,106.23484301567078
110,106.33993363380432
109,106.44552421569824
108,106.55161547660828
109,106.65670585632324
110,106.7627968788147
110,106.86788725852966
109,106.97397947311401
110,107.07856774330139
110,107.18415999412537
110,107.28974914550781
109,107.39534187316895
112,107.49993109703064
108,107.60602235794067
109,107.71161198616028
111,107.81770324707031
107,107.9227945804596
109,108.02888464927673
108,108.13397479057312
109,108.23906588554382
110,108.3446569442749
111,108.45074725151062
108,108.55583763122559
106,108.6619291305542
110,108.76601934432983
109,108.87211060523987
109,108.97770166397095
109,109.08379244804382
106,109.1878809928894
110,109.29447364807129
107,109.3995635509491
109,109.50515460968018
108,109.61024498939514
112,109.7168357372284
112,109.82192659378052
108,109.92701768875122
108,110.03210783004761
110,110.13869976997375
110,110.24378991127014
111,110.34888005256653
110,110.4539704322815
111,110.56006169319153
110,110.66515159606934
107,110.77174305915833
109,110.87683439254761
111,110.98192501068115
108,111.08751559257507
111,111.19310569763184
111,111.29819655418396
108,111.40478777885437
108,111.50987839698792
109,111.61596918106079
109,111.72055912017822
109,111.82614994049072
109,111.93174052238464
109,112.0368320941925
110,112.14192223548889
111,112.24801254272461
108,112.35360360145569
109,112.45919466018677
107,112.56428527832031
112,112.67087697982788
110,112.77596688270569
109,112.8815586566925
109,112.98614740371704
110,113.09223818778992
109,113.19782900810242
110,113.30292129516602
109,113.40801119804382
105,113.51460194587708
110,113.6191918849945
110,113.7257833480835
108,113.83087372779846
109,113.93596482276917
108,114.04105424880981
109,114.14764642715454
108,114.25223708152771
110,114.35782647132874
110,114.46391773223877
109,114.57000946998596
107,114.67459893226624
111,114.78068971633911
112,114.88528180122375
107,114.99187159538269
107,115.09596228599548
108,115.20255374908447
108,115.30714344978333
108,115.41323518753052
110,115.51882553100586
111,115.62491703033447
105,115.7295069694519
109,115.83509802818298
108,115.94068789482117
109,116.04677867889404
108,116.15086913108826
108,116.25796103477478
107,116.36255121231079
107,116.46864247322083
107,116.57323169708252
108,116.67982387542725
108,116.78491353988647
108,116.8900032043457
109,116.99559450149536
108,117.10168552398682
107,117.20677590370178
109,117.31186747550964
110,117.41795825958252
109,117.52354860305786
108,117.6286404132843
110,117.73422956466675
109,117.83982133865356
111,117.9459137916565
108,118.05000281333923
106,118.15659356117249
108,118.26118350028992
110,118.3677749633789
108,118.4728651046753
112,118.57795524597168
107,118.68354630470276
109,118.80064749717712
107,118.90673780441284
110,119.01282978057861
109,119.11691975593567
108,119.22301125526428
111,119.32860159873962
110,119.43419146537781
110,119.53978204727173
109,119.64487361907959
108,119.74996280670166
106,119.85655426979065
108,119.9616448879242
109,120.06723594665527
108,120.17282700538635
109,120.27891778945923
111,120.38450837135315
109,120.48959922790527
110,120.59568977355957
108,120.70078110694885
108,120.80687165260315
108,120.91096186637878
110,121.01705431938171
108,121.12214350700378
107,121.22823405265808
108,121.33382487297058
108,121.43891501426697
110,121.54400491714478
109,121.65059804916382
109,121.7556881904602
112,121.86177849769592
107,121.96686863899231
110,122.07296133041382
109,122.17705082893372
109,122.2836422920227
111,122.38873243331909
107,122.49482440948486
108,122.60091495513916
112,122.70550489425659
111,122.81109571456909
111,122.91668558120728
109,123.02277660369873
109,123.12786889076233
109,123.23395872116089
108,123.33804821968079
104,123.44464063644409
110,123.54973101615906
109,123.65582299232483
108,123.76091146469116
108,123.86650228500366
108,123.97159314155579
108,124.07718324661255
110,124.1827745437622
104,124.28886651992798
110,124.39395666122437
109,124.49954724311829
106,124.60463762283325
109,124.71022725105286
107,124.81582021713257
108,124.92190957069397
106,125.02750015258789
108,125.13259077072144
109,125.23868179321289
109,125.34377217292786
106,125.4488627910614
110,125.55495429039001
111,125.66004586219788
110,125.76563620567322
110,125.87172627449036
108,125.97631669044495
110,126.08190774917603
107,126.18699789047241
109,126.29309272766113
110,126.39868021011353
107,126.50477170944214
110,126.60986089706421
108,126.7159526348114
110,126.82054352760315
108,126.92663311958313
107,127.03172326087952
107,127.13781452178955
109,127.24290490150452
110,127.34849691390991
108,127.45358753204346
109,127.55917835235596
107,127.66426849365234
109,127.77085947990417
107,127.87544965744019
108,127.98154091835022
110,128.0866310596466
110,128.19222211837769
109,128.29781317710876
111,128.40390396118164
111,128.50899457931519
110,128.61458587646484
108,128.71917486190796
109,128.82576632499695
108,128.9308578968048
112,129.03694915771484
112,129.14103817939758
111,129.2476291656494
109,129.352721452713
109,129.45881128311157
111,129.56390070915222
110,129.66899156570435
110,129.77458214759827
108,129.88067364692688
108,129.98526406288147
108,130.09185647964478
107,130.19694638252258
108,130.30203533172607
108,130.40762662887573
111,130.51371788978577
108,130.6188085079193
110,130.72389817237854
109,130.8299903869629
110,130.93507981300354
109,131.0401701927185
110,131.14626169204712
109,131.25185346603394
110,131.35694289207458
107,131.4625334739685
107,131.56862449645996
111,131.6732156276703
110,131.77980637550354
109,131.88389563560486
112,131.98998761177063
108,132.09507703781128
108,132.20116877555847
107,132.30675959587097
109,132.41285157203674
109,132.5179419517517
109,132.6235318183899
109,132.72862243652344
107,132.83471488952637
105,132.94080471992493
110,133.04589581489563
107,133.15098547935486
110,133.25657653808594
109,133.3626673221588
108,133.46725845336914
106,133.57384872436523
109,133.67793822288513
111,133.78402972221375
110,133.88962054252625
109,133.99571228027344
107,134.1003017425537
111,134.20589303970337
106,134.31198453903198
108,134.41757535934448
112,134.52266812324524
112,134.6287558078766
110,134.73384618759155
108,134.83993816375732
109,134.94452786445618
111,135.05011892318726
109,135.1557102203369
109,135.2618007659912
111,135.3668909072876
109,135.4729824066162
108,135.57707142829895
111,135.68366312980652
109,135.78875374794006
108,135.89484524726868
110,136.0009367465973
108,136.10552620887756
107,136.2111165523529
110,136.31670808792114
105,136.42229890823364
110,136.52788925170898
108,136.63297939300537
111,136.73806977272034
111,136.8441605567932
110,136.94925093650818
109,137.05584239959717
110,137.15993237495422
107,137.2660231590271
109,137.37161421775818
110,137.47770524024963
110,137.58279585838318
112,137.68888807296753
110,137.79397749900818
111,137.8995680809021
113,138.00415802001953
109,138.11024951934814
110,138.21584057807922
110,138.32193207740784
109,138.42652225494385
111,138.53261351585388
109,138.63770294189453
105,138.74379444122314
108,138.84988641738892
108,138.95497679710388
112,139.06006717681885
106,139.1656584739685
109,139.27174878120422
106,139.3758385181427
110,139.4829294681549
109,139.58701920509338
107,139.69361114501953
110,139.79870104789734
112,139.90479373931885
111,140.0098831653595
108,140.11597442626953
110,140.2200644016266
110,140.3261559009552
107,140.4317467212677
107,140.53783679008484
111,140.64192605018616
111,140.74851894378662
107,140.85310912132263
109,140.9591987133026
111,141.06479001045227
112,141.1708812713623
108,141.27497100830078
110,141.38156294822693
107,141.4866533279419
108,141.59274411201477
107,141.6968331336975
111,141.80292439460754
109,141.90851521492004
109,142.0146062374115
106,142.11919736862183
110,142.22528839111328
111,142.33087873458862
109,142.435968875885
108,142.54156064987183
108,142.64715123176575
108,142.75224113464355
108,142.85883212089539
111,142.9639232158661
112,143.06901288032532
110,143.1866157054901
109,143.29270601272583
110,143.39779615402222
110,143.50288605690002
110,143.60797762870789
111,143.7145688533783
107,143.82066011428833
108,143.92575025558472
109,144.03184032440186
110,144.1369321346283
106,144.2425229549408
108,144.34761381149292
106,144.45370507240295
111,144.5587944984436
109,144.66488528251648
106,144.76997804641724
109,144.87556719779968
106,144.98015713691711
109,145.08624744415283
108,145.19133806228638
107,145.29793000221252
110,145.40201950073242
108,145.50811409950256
108,145.61370086669922
109,145.7192931175232
107,145.82438349723816
110,145.93097352981567
111,146.03506422042847
109,146.14165472984314
109,146.246746301651
108,146.35283756256104
110,146.4589285850525
108,146.56351828575134
110,146.66910910606384
108,146.77470016479492
110,146.88079118728638
108,146.98488092422485
109,147.09197211265564
