Distance_Sample,Time(S)
39,97.98875331878662
41,98.09384298324585
41,98.19893288612366
40,98.30552458763123
43,98.41011476516724
40,98.51670622825623
41,98.62129616737366
40,98.72788906097412
39,98.83197808265686
43,98.93806838989258
41,99.0436589717865
42,99.14925050735474
41,99.25484085083008
41,99.36093258857727
40,99.46502161026001
42,99.57161331176758
41,99.67670321464539
40,99.78279423713684
41,99.88688397407532
43,99.99297499656677
42,100.09806561470032
42,100.20465779304504
41,100.30974817276001
42,100.41483879089355
41,100.51992845535278
42,100.62652015686035
40,100.73161053657532
40,100.83770275115967
42,100.9437928199768
44,101.04888391494751
41,101.1544737815857
40,101.25956416130066
41,101.36515498161316
41,101.47024583816528
43,101.57683825492859
41,101.68192839622498
42,101.78751850128174
41,101.89210844039917
43,101.99820017814636
42,102.10278964042664
40,102.20938110351562
41,102.3149721622467
41,102.42006230354309
41,102.52565312385559
43,102.63124418258667
40,102.73683452606201
39,102.84292578697205
40,102.94701528549194
39,103.05360698699951
38,103.15869784355164
41,103.26478886604309
43,103.3698787689209
42,103.4754695892334
41,103.5805606842041
43,103.68615078926086
41,103.79174160957336
42,103.89733219146729
39,104.00292420387268
40,104.10801386833191
39,104.21310472488403
38,104.31969571113586
42,104.42478609085083
41,104.53087782859802
44,104.63596820831299
43,104.74155831336975
43,104.84614849090576
43,104.95274066925049
40,105.05783200263977
42,105.16392230987549
38,105.26801085472107
41,105.37460279464722
40,105.47969317436218
43,105.58578515052795
42,105.69087553024292
40,105.79646515846252
42,105.90255618095398
40,106.00764679908752
39,106.11373782157898
40,106.21882843971252
41,106.3249204158783
41,106.42951035499573
44,106.53510165214539
39,106.64069175720215
40,106.74678230285645
42,106.85087180137634
40,106.95746445655823
41,107.06205368041992
41,107.16814494132996
42,107.27373623847961
40,107.37982773780823
42,107.4849181175232
39,107.59050846099854
43,107.69559836387634
42,107.80168962478638
41,107.90577912330627
41,108.01187038421631
41,108.1169605255127
44,108.22355222702026
42,108.32864332199097
39,108.43473410606384
40,108.53882431983948
40,108.64491558074951
42,108.75050568580627
42,108.85659646987915
38,108.9616870880127
42,109.06727766990662
39,109.17286944389343
43,109.27846026420593
40,109.38455080986023
39,109.48964142799377
41,109.59573268890381
38,109.70082235336304
41,109.80641388893127
39,109.91100311279297
41,110.0175952911377
40,110.12218523025513
41,110.22777652740479
42,110.33386754989624
40,110.43895769119263
40,110.54404759407043
43,110.65013861656189
39,110.75572919845581
43,110.86182069778442
15,110.96591019630432
40,111.07200193405151
41,111.17709159851074
38,111.28318285942078
40,111.38877415657043
40,111.49486494064331
43,111.59995555877686
40,111.70554614067078
41,111.81063747406006
42,111.9167275428772
42,112.02181887626648
42,112.12790966033936
40,112.23200035095215
42,112.33859062194824
42,112.44368076324463
43,112.54977202415466
41,112.65486264228821
41,112.75995373725891
42,112.8655436038971
40,112.97113394737244
39,113.0762243270874
41,113.1818151473999
45,113.28690552711487
41,113.39349722862244
41,113.49858832359314
41,113.6041784286499
41,113.70977139472961
44,113.81536054611206
40,113.91994976997375
43,114.02604389190674
43,114.1316328048706
41,114.23772382736206
42,114.34281420707703
40,114.44890522956848
41,114.55299639701843
40,114.65958619117737
41,114.76467680931091
42,114.87026762962341
41,114.97585797309875
40,115.08094835281372
41,115.18603849411011
39,115.29213070869446
41,115.39722108840942
43,115.50381302833557
42,115.60790252685547
41,115.71449422836304
43,115.81908392906189
42,115.92567563056946
40,116.03076505661011
45,116.13585543632507
43,116.24094605445862
40,116.34703803062439
43,116.452627658844
42,116.55872058868408
42,116.66330933570862
42,116.76990127563477
41,116.87399077415466
42,116.98008179664612
43,117.08567190170288
40,117.19126272201538
40,117.29685378074646
40,117.40194487571716
39,117.50703454017639
42,117.61312627792358
42,117.71821713447571
39,117.82480788230896
42,117.92889761924744
41,118.03498911857605
39,118.14007925987244
42,118.24617028236389
41,118.35176086425781
41,118.4568510055542
39,118.56194186210632
39,118.66803336143494
42,118.77362394332886
40,118.89172506332397
39,118.99681544303894
42,119.1029064655304
40,119.20749640464783
42,119.31358766555786
41,119.4196789264679
39,119.52476930618286
43,119.63086104393005
40,119.73545050621033
38,119.84104132652283
43,119.94663190841675
38,120.05272316932678
41,120.15781378746033
42,120.26390480995178
40,120.36849522590637
41,120.47458624839783
41,120.57917618751526
41,120.68576788902283
40,120.79085779190063
44,120.89644861221313
42,121.00103855133057
39,121.10712957382202
45,121.2127206325531
43,121.3188123703003
43,121.42490291595459
39,121.5294930934906
42,121.6350839138031
41,121.74067544937134
41,121.84676551818848
43,121.95185685157776
42,122.05744791030884
42,122.16203784942627
36,122.26862955093384
40,122.37371850013733
42,122.4798104763031
42,122.58490085601807
40,122.69049167633057
41,122.79558157920837
41,122.90167331695557
42,123.006263256073
41,123.11285400390625
41,123.21694374084473
41,123.32303524017334
40,123.42862701416016
39,123.53421640396118
40,123.64080882072449
43,123.74589848518372
42,123.85198998451233
42,123.95657992362976
42,124.06217098236084
41,124.16776156425476
43,124.27385258674622
38,124.3789427280426
42,124.48453378677368
42,124.58962535858154
41,124.69571542739868
42,124.80080604553223
41,124.90689706802368
39,125.010986328125
41,125.11707735061646
41,125.22266817092896
42,125.32825899124146
43,125.43384957313538
43,125.53994107246399
43,125.64553189277649
41,125.75062251091003
41,125.85621452331543
42,125.96180391311646
42,126.06789493560791
42,126.17248964309692
41,126.27857661247253
42,126.38316631317139
43,126.48925852775574
40,126.59384727478027
42,126.69993877410889
42,126.8050286769867
41,126.91162061691284
42,127.01621055603027
43,127.12230229377747
43,127.22789287567139
42,127.33298373222351
39,127.43857431411743
41,127.5441644191742
40,127.6492555141449
41,127.75584673881531
39,127.86043643951416
40,127.96652865409851
41,128.07111740112305
40,128.17770957946777
39,128.28279972076416
42,128.3888909816742
41,128.49348092079163
42,128.59907221794128
39,128.70466256141663
42,128.81075358390808
42,128.9148440361023
42,129.0219349861145
41,129.12652468681335
41,129.23211550712585
41,129.33770632743835
42,129.4437975883484
42,129.54888916015625
41,129.65497994422913
39,129.75907063484192
40,129.86566042900085
43,129.97075080871582
42,130.07634210586548
41,130.18093180656433
41,130.28752374649048
43,130.39211344718933
40,130.49870610237122
42,130.60379552841187
42,130.7088851928711
42,130.8149769306183
41,130.92056798934937
42,131.02515745162964
42,131.13124871253967
40,131.23583841323853
41,131.34192967414856
41,131.44752073287964
45,131.55311155319214
42,131.65820217132568
43,131.76479315757751
41,131.86888241767883
41,131.97547459602356
42,132.080064535141
40,132.18665671348572
42,132.291246175766
42,132.39783930778503
39,132.50292825698853
40,132.60851955413818
40,132.71310901641846
41,132.81970047950745
41,132.9257915019989
43,133.03088212013245
39,133.13647294044495
43,133.24156427383423
43,133.34765529632568
41,133.4522442817688
41,133.55783557891846
39,133.66392612457275
41,133.76951694488525
39,133.87460708618164
44,133.98069834709167
42,134.08578872680664
41,134.19187998771667
39,134.29647016525269
40,134.40256142616272
39,134.50715112686157
40,134.6137433052063
43,134.7178328037262
40,134.82392382621765
41,134.9295153617859
42,135.03510570526123
41,135.14069604873657
39,135.24678707122803
41,135.35187768936157
41,135.45796918869019
41,135.56255912780762
41,135.66815066337585
42,135.7737419605255
40,135.87933135032654
43,135.98492240905762
37,136.09001231193542
40,136.1951026916504
41,136.301194190979
40,136.40578389167786
42,136.5128755569458
42,136.61696600914001
39,136.72355723381042
40,136.82864809036255
40,136.93423867225647
41,137.03982877731323
40,137.14491939544678
40,137.25001001358032
40,137.35610055923462
40,137.4616916179657
40,137.5677845478058
42,137.6718726158142
41,137.77796459197998
43,137.8835551738739
44,137.98964595794678
42,138.09473609924316
40,138.19982600212097
40,138.30591797828674
40,138.41100811958313
40,138.51659893989563
40,138.62219047546387
40,138.72727990150452
39,138.83287048339844
42,138.9384627342224
40,139.04405236244202
44,139.14914345741272
40,139.25573444366455
42,139.35982394218445
43,139.46691632270813
42,139.57100558280945
41,139.67709708213806
43,139.78218698501587
38,139.88877964019775
39,139.99336862564087
41,140.09895944595337
38,140.20455074310303
42,140.3106415271759
41,140.41523146629333
39,140.52132272720337
40,140.62591338157654
40,140.73200368881226
41,140.83759546279907
40,140.9436857700348
39,141.0487768650055
41,141.15486788749695
41,141.2589566707611
43,141.3655481338501
43,141.47063970565796
42,141.57673168182373
41,141.68182158470154
41,141.7879123687744
41,141.89200115203857
41,141.99859404563904
40,142.10368418693542
40,142.20977425575256
44,142.31386375427246
43,142.42095565795898
39,142.525545835495
40,142.6316375732422
40,142.73672771453857
40,142.84281873703003
40,142.94690823554993
41,143.05299949645996
40,143.17060017585754
43,143.27619123458862
41,143.3812816143036
41,143.48687267303467
41,143.59196257591248
41,143.69805431365967
41,143.803644657135
41,143.90923643112183
41,144.01432585716248
41,144.12091732025146
43,144.22550749778748
40,144.33159828186035
42,144.43668866157532
42,144.54277992248535
42,144.64887475967407
42,144.75396180152893
39,144.8595540523529
40,144.96464490890503
40,145.0702338218689
42,145.17582511901855
40,145.28191590309143
39,145.38650608062744
43,145.49209761619568
