Distance_Sample,Time(S)
89,18.057527542114258
90,18.164618730545044
90,18.269208431243896
90,18.374799251556396
88,18.48039150238037
89,18.58648180961609
93,18.691572666168213
90,18.797162771224976
89,18.90225315093994
88,19.008344173431396
90,19.11443543434143
90,19.219525575637817
90,19.32561683654785
90,19.430207014083862
89,19.536298036575317
88,19.64138889312744
89,19.747479915618896
93,19.852570056915283
89,19.958661794662476
89,20.062750816345215
89,20.169342517852783
88,20.274433851242065
92,20.380524396896362
91,20.48561406135559
90,20.59120512008667
88,20.696295976638794
91,20.802387952804565
87,20.906976461410522
87,21.013568878173828
89,21.11765766143799
89,21.224249362945557
92,21.34084963798523
89,21.447746515274048
92,21.55203127861023
89,21.65862274169922
90,21.76321315765381
87,21.869304180145264
91,21.974395036697388
91,22.080485343933105
88,22.18557572364807
90,22.290666103363037
92,22.395756244659424
89,22.502347946166992
91,22.606937885284424
87,22.713529586791992
88,22.818619966506958
90,22.924211502075195
87,23.029300928115845
88,23.13489317893982
90,23.23998260498047
90,23.346073865890503
88,23.451666831970215
86,23.557255268096924
89,23.66234564781189
88,23.767937660217285
90,23.873027563095093
91,23.97961974143982
90,24.083709239959717
91,24.19029998779297
89,24.29539132118225
91,24.400981426239014
88,24.50607132911682
92,24.61266303062439
88,24.7172532081604
90,24.822844743728638
92,24.927934169769287
90,25.034526109695435
91,25.13961672782898
87,25.244706869125366
87,25.350298404693604
89,25.45638942718506
89,25.561479091644287
89,25.66757035255432
88,25.77165937423706
88,25.878251314163208
88,25.983342170715332
89,26.089433193206787
93,26.194523572921753
93,26.300616025924683
91,26.406205654144287
88,26.511296033859253
87,26.617389678955078
90,26.722476959228516
90,26.82856798171997
87,26.933658838272095
90,27.039249420166016
89,27.14434027671814
89,27.250431776046753
90,27.355521202087402
88,27.461612701416016
89,27.566202402114868
91,27.67229413986206
89,27.777384281158447
92,27.882975578308105
89,27.988566875457764
90,28.093656301498413
90,28.199246644973755
90,28.305338859558105
89,28.409928798675537
90,28.516520261764526
89,28.620609760284424
90,28.727201461791992
89,28.831791400909424
88,28.93788170814514
86,29.04297184944153
89,29.149564266204834
90,29.253653287887573
91,29.36024570465088
91,29.465335607528687
91,29.57142686843872
89,29.676517963409424
88,29.782607793807983
88,29.88769841194153
90,29.992789030075073
84,30.09838032722473
90,30.204471349716187
88,30.30956268310547
89,30.415653228759766
91,30.52074360847473
88,30.626333713531494
92,30.731424570083618
88,30.837515830993652
90,30.942105770111084
87,31.047695875167847
89,31.15278649330139
85,31.258878231048584
86,31.364468336105347
88,31.47055959701538
90,31.57465624809265
88,31.681241035461426
90,31.786330938339233
90,31.89192223548889
90,31.99751305580139
90,32.103604316711426
90,32.2076940536499
88,32.3137845993042
90,32.418874979019165
89,32.52546691894531
90,32.63055682182312
91,32.736648082733154
89,32.84073877334595
88,32.946829080581665
89,33.05242037773132
88,33.15851187705994
91,33.26260018348694
88,33.36869215965271
89,33.47428345680237
90,33.57987356185913
91,33.68546485900879
92,33.791555643081665
90,33.89564490318298
88,34.002236127853394
91,34.106826066970825
90,34.21291708946228
90,34.318007469177246
89,34.424598932266235
89,34.52969026565552
88,34.6352801322937
87,34.73987078666687
89,34.8459632396698
89,34.950552225112915
90,35.056644678115845
89,35.162734508514404
89,35.26782441139221
87,35.37341570854187
89,35.47950601577759
88,35.58459711074829
88,35.69068932533264
90,35.79477834701538
89,35.90086913108826
86,36.00645971298218
87,36.112051010131836
87,36.21764063835144
88,36.322731256484985
89,36.427823066711426
87,36.53441405296326
91,36.63904070854187
88,36.74459385871887
90,36.8506863117218
91,36.956276416778564
90,37.06136655807495
90,37.16745853424072
87,37.27254867553711
87,37.37813925743103
86,37.482728719711304
89,37.58932042121887
89,37.69391107559204
89,37.800503730773926
88,37.90459179878235
89,38.01168441772461
92,38.11627435684204
91,38.22186493873596
89,38.32695531845093
93,38.43354654312134
92,38.537636280059814
90,38.644227504730225
88,38.74932074546814
91,38.855408668518066
88,38.96050047874451
89,39.066590785980225
89,39.17168188095093
86,39.27727270126343
88,39.381861448287964
89,39.48845386505127
90,39.59354376792908
88,39.69963574409485
94,39.80372428894043
89,39.90981578826904
88,40.01490664482117
87,40.121497631073
86,40.225587606430054
87,40.332679748535156
91,40.43726992607117
90,40.543360233306885
90,40.64845085144043
92,40.75404167175293
89,40.85963320732117
92,40.96472239494324
89,41.070314168930054
89,41.17640447616577
91,41.28149485588074
90,41.387085914611816
89,41.49267625808716
90,41.59826683998108
90,41.703357458114624
90,41.80944871902466
91,41.91553997993469
90,42.02063274383545
88,42.126222372055054
89,42.23131227493286
89,42.33740282058716
90,42.44249415397644
92,42.548585414886475
88,42.65367579460144
89,42.75926661491394
89,42.86435675621033
89,42.97044777870178
89,43.07553768157959
89,43.18112850189209
90,43.28672003746033
90,43.39230990409851
89,43.49690055847168
85,43.602991580963135
89,43.707582235336304
89,43.81467342376709
89,43.918763637542725
93,44.02485418319702
91,44.13044476509094
90,44.23603534698486
89,44.3416268825531
89,44.44771766662598
91,44.551806926727295
88,44.65789818763733
88,44.76348876953125
90,44.8695809841156
88,44.97367000579834
90,45.08026146888733
88,45.185351848602295
91,45.291444063186646
91,45.397534132003784
89,45.50262451171875
92,45.607715129852295
90,45.724814891815186
87,45.830405950546265
88,45.93599724769592
87,46.041587829589844
90,46.147682428359985
89,46.25327134132385
91,46.3583607673645
88,46.46395134925842
88,46.56954288482666
90,46.675633668899536
92,46.779722929000854
90,46.886314868927
87,46.99090528488159
90,47.09749627113342
90,47.2015860080719
92,47.30867838859558
91,47.41276741027832
88,47.51935815811157
88,47.62394857406616
90,47.73053979873657
87,47.83462905883789
89,47.940720319747925
86,48.046311378479004
91,48.15240263938904
90,48.257493019104004
89,48.36358451843262
89,48.46867489814758
90,48.57426476478577
89,48.67935657501221
89,48.785447120666504
90,48.890538692474365
91,48.995627880096436
88,49.10121941566467
91,49.20731067657471
88,49.312400102615356
89,49.41849112510681
90,49.52258086204529
92,49.62967348098755
89,49.73376703262329
89,49.8398540019989
91,49.94544458389282
92,50.051536083221436
91,50.15662598609924
90,50.261717081069946
90,50.367308378219604
87,50.47339844703674
90,50.57948970794678
91,50.684579849243164
86,50.789671659469604
87,50.895262479782104
88,51.001352310180664
86,51.10594201087952
88,51.212533950805664
89,51.31662344932556
91,51.42321538925171
87,51.52780532836914
87,51.63389611244202
87,51.73898792266846
90,51.84457731246948
87,51.949668645858765
91,52.0557599067688
92,52.16135120391846
90,52.26744079589844
90,52.372031450271606
93,52.47762155532837
90,52.582712173461914
87,52.68930387496948
91,52.793893575668335
89,52.900484800338745
90,53.00557565689087
89,53.110666036605835
91,53.21575617790222
87,53.321847915649414
88,53.427438259124756
91,53.533029556274414
90,53.63861966133118
87,53.74471092224121
92,53.8493013381958
86,53.95539331436157
90,54.06048393249512
89,54.166574001312256
88,54.27066349983215
90,54.37675595283508
88,54.48184561729431
89,54.58843684196472
86,54.693528175354004
90,54.79911780357361
89,54.90370750427246
87,55.00979924201965
88,55.11539077758789
90,55.22148060798645
89,55.325571060180664
88,55.43166136741638
89,55.53675198554993
91,55.64284420013428
89,55.7484347820282
88,55.85452651977539
85,55.959617137908936
89,56.065706968307495
91,56.17029690742493
88,56.275888442993164
89,56.380977392196655
87,56.48706889152527
88,56.59265995025635
88,56.69775032997131
91,56.80334162712097
91,56.909433126449585
91,57.014522552490234
88,57.11961317062378
91,57.22570466995239
89,57.33079528808594
91,57.43588709831238
92,57.54247736930847
89,57.64756727218628
85,57.753658056259155
89,57.858248233795166
91,57.96434044837952
88,58.06892919540405
87,58.17502021789551
87,58.27961039543152
85,58.38670301437378
86,58.491292238235474
89,58.59738326072693
89,58.70197296142578
87,58.80856466293335
87,58.912654638290405
89,59.01974701881409
90,59.12383675575256
89,59.23042869567871
91,59.335017681121826
93,59.441609382629395
89,59.54569983482361
87,59.6522912979126
88,59.757381439208984
88,59.86297273635864
90,59.96856236457825
89,60.07365345954895
91,60.17874312400818
91,60.285335063934326
90,60.39042592048645
89,60.49651789665222
91,60.60060715675354
89,60.70769810676575
90,60.81228828430176
90,60.91837954521179
88,61.02346992492676
89,61.12906265258789
92,61.23465156555176
92,61.339741230010986
89,61.44483160972595
89,61.55142307281494
87,61.65601301193237
89,61.76160383224487
89,61.86669421195984
88,61.97328591346741
88,62.07787561416626
88,62.183966875076294
92,62.289557695388794
89,62.39464974403381
88,62.49974012374878
89,62.605830907821655
91,62.710920095443726
90,62.81751227378845
89,62.92160153388977
89,63.02869462966919
89,63.133283853530884
88,63.239375829696655
87,63.34546613693237
90,63.45055651664734
90,63.556647539138794
89,63.66123819351196
89,63.76682925224304
88,63.872419595718384
89,63.97851061820984
90,64.08260011672974
88,64.18969321250916
89,64.29378199577332
88,64.39987301826477
88,64.50546360015869
89,64.61105418205261
91,64.71664524078369
87,64.82223677635193
83,64.92732620239258
90,65.03341770172119
91,65.13850784301758
87,65.24459886550903
88,65.34969091415405
91,65.4552800655365
91,65.55987071990967
90,65.66646385192871
89,65.77155208587646
90,65.8771436214447
88,65.98223328590393
88,66.0883240699768
87,66.1934175491333
87,66.29950594902039
88,66.40559816360474
87,66.51068830490112
88,66.61577796936035
85,66.72136878967285
89,66.82696008682251
91,66.93255114555359
92,67.03864216804504
90,67.14273166656494
93,67.24932336807251
88,67.35441398620605
89,67.4605040550232
90,67.56559467315674
90,67.67168641090393
90,67.7762758731842
91,67.88236784934998
88,67.98745727539062
92,68.09354853630066
89,68.19863891601562
89,68.30473017692566
90,68.40932130813599
87,68.51541113853455
89,68.62100172042847
89,68.72659254074097
92,68.832683801651
87,68.93727397918701
88,69.04286575317383
89,69.14845657348633
90,69.25404739379883
87,69.35963749885559
91,69.4647274017334
89,69.57031798362732
90,69.6759090423584
90,69.78150010108948
90,69.88759160041809
90,69.99168086051941
91,70.10978245735168
91,70.2153730392456
90,70.32146406173706
88,70.42655444145203
87,70.53264570236206
89,70.63673543930054
89,70.74282646179199
88,70.84791707992554
90,70.95400810241699
89,71.05959916114807
87,71.16519117355347
89,71.27028059959412
90,71.37637138366699
90,71.48096132278442
88,71.58755278587341
89,71.69164204597473
88,71.79773330688477
90,71.90282464027405
87,72.00941562652588
90,72.11400556564331
88,72.22059988975525
87,72.32568788528442
87,72.43077754974365
88,72.53636860847473
90,72.64195942878723
92,72.74755024909973
92,72.85264086723328
89,72.95773077011108
90,73.06382203102112
92,73.16891312599182
92,73.27500367164612
90,73.38009428977966
90,73.48668622970581
92,73.59077572822571
88,73.6973671913147
88,73.80195736885071
88,73.90804982185364
91,74.01363921165466
90,74.11873006820679
91,74.22432088851929
90,74.3304123878479
90,74.43650221824646
89,74.54159235954285
90,74.64768362045288
90,74.75177311897278
88,74.85786414146423
89,74.9629545211792
89,75.06954622268677
91,75.17363548278809
91,75.28072786331177
90,75.3853178024292
91,75.49140977859497
90,75.59649968147278
88,75.70209121704102
91,75.80768203735352
89,75.91277289390564
89,76.01836323738098
90,76.12395429611206
89,76.22954511642456
90,76.33463501930237
89,76.4407262802124
91,76.54631662368774
89,76.65140652656555
89,76.75749802589417
89,76.86258912086487
90,76.96867966651917
88,77.0747709274292
88,77.17936134338379
90,77.28495240211487
90,77.39054346084595
89,77.49663352966309
92,77.6007239818573
88,77.70681524276733
90,77.81240582466125
87,77.91849637031555
89,78.02308630943298
89,78.12867736816406
95,78.23376774787903
90,78.34035921096802
88,78.44494891166687
88,78.5510401725769
88,78.6566309928894
88,78.76172161102295
84,78.86681175231934
86,78.97340297698975
87,79.07799339294434
87,79.18408441543579
87,79.28967595100403
91,79.395268201828
92,79.50035667419434
92,79.60644841194153
87,79.71153783798218
91,79.81762981414795
91,79.9227192401886
87,80.02831077575684
86,80.13340067863464
91,80.23949217796326
89,80.34458255767822
89,80.45067358016968
89,80.55526351928711
90,80.66085433959961
90,80.76644515991211
91,80.87253665924072
89,80.97662615776062
89,81.08372068405151
91,81.18780779838562
89,81.29389882087708
90,81.39948964118958
88,81.50558137893677
89,81.61067128181458
91,81.71626234054565
91,81.82085227966309
92,81.92744398117065
91,82.03203415870667
88,82.13862562179565
88,82.24371576309204
87,82.34980773925781
88,82.45439720153809
89,82.55999493598938
89,82.66557741165161
90,82.77066826820374
91,82.87676072120667
89,82.98185062408447
90,83.08694005012512
90,83.19303107261658
89,83.29862236976624
87,83.404714345932
89,83.50930309295654
87,83.61539459228516
93,83.72048544883728
87,83.82657670974731
91,83.93166756629944
87,84.03725743293762
89,84.14234781265259
88,84.24843883514404
88,84.35302972793579
90,84.45962262153625
89,84.56370973587036
89,84.67030119895935
90,84.77539205551147
90,84.88148331642151
92,84.98757433891296
91,85.09266495704651
90,85.19775533676147
92,85.30334615707397
90,85.40943717956543
91,85.5140278339386
88,85.62061905860901
91,85.72570896148682
91,85.83130049705505
90,85.9363911151886
87,86.04248142242432
91,86.14757251739502
89,86.25366306304932
89,86.35825324058533
88,86.46434450149536
90,86.56943464279175
90,86.67552590370178
89,86.7806167602539
92,86.8867073059082
91,86.99129748344421
88,87.09688830375671
93,87.20197892189026
87,87.30857014656067
91,87.41366004943848
89,87.5192518234253
89,87.6243417263031
93,87.72993278503418
87,87.83502340316772
92,87.94061422348022
89,88.04670453071594
88,88.15179514884949
89,88.25738644599915
89,88.36347699165344
90,88.46756625175476
93,88.57465863227844
89,88.67924857139587
91,88.78483939170837
87,88.8899302482605
89,88.99652123451233
89,89.10061168670654
91,89.20670199394226
89,89.3117926120758
92,89.41838383674622
90,89.52347421646118
89,89.629567861557
90,89.73415541648865
90,89.8397467136383
89,89.9453375339508
91,90.05142855644226
88,90.15651869773865
93,90.26160907745361
90,90.36770033836365
83,90.47329115867615
90,90.57788300514221
86,90.68447351455688
89,90.78856301307678
90,90.89565420150757
87,91.00074434280396
91,91.1058349609375
89,91.21142530441284
86,91.31701755523682
90,91.42260718345642
90,91.52869868278503
87,91.63428974151611
89,91.73937964439392
89,91.8454864025116
92,91.95006084442139
90,92.05665302276611
89,92.16074323654175
92,92.26683306694031
89,92.37192392349243
88,92.47851514816284
91,92.58310532569885
89,92.68869614601135
91,92.79378628730774
90,92.90037870407104
86,93.00496864318848
90,93.11105966567993
88,93.21665048599243
90,93.32224225997925
91,93.42733192443848
90,93.53342318534851
90,93.6385133266449
89,93.74460458755493
88,93.84969520568848
88,93.95478534698486
89,94.05987620353699
92,94.16596674919128
91,94.27155756950378
89,94.37764835357666
89,94.49374794960022
86,94.60034108161926
88,94.70493030548096
86,94.81152153015137
90,94.91761255264282
90,95.0227038860321
90,95.1277928352356
91,95.23338413238525
88,95.33897686004639
90,95.44456648826599
88,95.55065822601318
88,95.6547462940216
89,95.7608380317688
86,95.8659279346466
90,95.97251963615417
91,96.07711005210876
90,96.1837010383606
88,96.28829073905945
90,96.3943829536438
87,96.4989721775055
90,96.60506415367126
90,96.7096540927887
89,96.81674551963806
89,96.92083525657654
91,97.02742624282837
90,97.13251662254333
88,97.23860788345337
87,97.34269857406616
87,97.44879007339478
91,97.55437970161438
90,97.65997052192688
89,97.76556205749512
93,97.87065196037292
89,97.97674345970154
91,98.08183407783508
90,98.18692445755005
90,98.29301452636719
88,98.39860510826111
90,98.50469636917114
90,98.60978817939758
93,98.71537828445435
89,98.82046866416931
91,98.92606043815613
92,99.03165006637573
92,99.1367404460907
91,99.24233102798462
89,99.34842324256897
89,99.45351314544678
90,99.55960440635681
90,99.66469407081604
89,99.77028512954712
88,99.87537550926208
90,99.98146629333496
88,100.08755731582642
88,100.19164729118347
89,100.2977385520935
90,100.40282940864563
88,100.50791907310486
88,100.61451077461243
89,100.71910119056702
90,100.82569241523743
89,100.93028354644775
86,101.03637409210205
90,101.14146399497986
86,101.24705529212952
88,101.35264611244202
89,101.45823693275452
91,101.56432843208313
89,101.6694176197052
90,101.77550983428955
89,101.88010001182556
90,101.98569059371948
87,102.09128165245056
89,102.1973729133606
89,102.30246257781982
89,102.40855431556702
89,102.51364469528198
91,102.61973595619202
89,102.72432518005371
91,102.82991623878479
92,102.93500709533691
88,103.04059767723083
89,103.14668893814087
92,103.25177907943726
89,103.35686945915222
90,103.46346139907837
89,103.56805109977722
89,103.67464184761047
90,103.77873110771179
92,103.88482236862183
90,103.99041295051575
89,104.09650468826294
89,104.20059466362
92,104.30768609046936
87,104.41177558898926
89,104.51786780357361
91,104.62345838546753
88,104.72904825210571
90,104.83464097976685
90,104.93973088264465
92,105.04532122612
93,105.15141248703003
90,105.25650310516357
91,105.36259412765503
91,105.46768426895142
87,105.57327508926392
89,105.67786502838135
89,105.78445625305176
93,105.88904571533203
93,105.99563765525818
90,106.10072875022888
89,106.20631885528564
85,106.31190967559814
91,106.41700053215027
89,106.52259039878845
91,106.62868165969849
91,106.73327159881592
91,106.83886313438416
92,106.94395399093628
91,107.05004501342773
86,107.15563583374023
89,107.2607262134552
89,107.36631608009338
91,107.47240734100342
88,107.57749795913696
93,107.68358898162842
90,107.78767895698547
89,107.89377021789551
88,107.99885988235474
88,108.10545229911804
89,108.21054267883301
85,108.31563234329224
90,108.42072248458862
91,108.52731418609619
88,108.63240480422974
89,108.73849678039551
87,108.8425862789154
89,108.94967889785767
90,109.05426788330078
90,109.16035842895508
92,109.26544904708862
89,109.37154078483582
95,109.47663140296936
88,109.58272194862366
92,109.6873128414154
94,109.79340267181396
90,109.89849328994751
90,110.00408434867859
90,110.10967493057251
91,110.21526575088501
88,110.3203558921814
93,110.42594766616821
90,110.53153872489929
90,110.63762974739075
88,110.74372029304504
89,110.8483099937439
90,110.95440220832825
89,111.05949211120605
91,111.16558289527893
90,111.27067375183105
90,111.37676525115967
89,111.48135495185852
90,111.58744621276855
93,111.69253730773926
91,111.79862713813782
91,111.9027168750763
91,112.00880742073059
94,112.11439895629883
90,112.2204909324646
91,112.32557988166809
91,112.43067026138306
88,112.53626084327698
88,112.64235210418701
88,112.74694228172302
89,112.85353446006775
90,112.9586250782013
87,113.06471586227417
90,113.16930556297302
90,113.27489686012268
90,113.3799877166748
88,113.4865791797638
89,113.59167003631592
92,113.6977608203888
88,113.80235075950623
92,113.90794134140015
89,114.01353168487549
89,114.11862254142761
92,114.22371292114258
89,114.33030462265015
90,114.43539500236511
89,114.54098510742188
89,114.64607620239258
89,114.7516667842865
90,114.85725688934326
88,114.96334981918335
88,115.06844115257263
90,115.1745297908783
90,115.27962136268616
89,115.38571190834045
90,115.4898009300232
89,115.59589385986328
92,115.70098280906677
91,115.8075737953186
93,115.9116644859314
90,116.0182557106018
92,116.12284588813782
89,116.22943758964539
90,116.33452820777893
90,116.44061923027039
89,116.54570960998535
89,116.65129923820496
92,116.75739169120789
87,116.86248135566711
90,116.96807289123535
90,117.07366251945496
94,117.17875385284424
91,117.28434371948242
90,117.38993453979492
87,117.49502658843994
89,117.60161638259888
87,117.70570683479309
89,117.81179666519165
92,117.91688823699951
91,118.02297902107239
91,118.12806940078735
92,118.23366045951843
88,118.33925080299377
86,118.44484210014343
88,118.54993295669556
90,118.65602326393127
88,118.7736246585846
93,118.87921500205994
89,118.9843053817749
88,119.0903971195221
89,119.19548773765564
92,119.30107760429382
89,119.4066686630249
91,119.51226043701172
89,119.61685013771057
91,119.7234411239624
92,119.82853126525879
94,119.93462252616882
91,120.04071497917175
89,120.14530372619629
92,120.2513952255249
92,120.35598540306091
89,120.46207618713379
92,120.56766748428345
89,120.67275714874268
91,120.77784824371338
91,120.88393974304199
90,120.98902988433838
90,121.09562063217163
86,121.19971036911011
89,121.30580234527588
89,121.410893201828
91,121.51698398590088
93,121.6225745677948
89,121.72766447067261
90,121.83275556564331
87,121.93934750556946
93,122.04393601417542
91,122.15002751350403
89,122.25561809539795
89,122.36170983314514
90,122.46579909324646
92,122.57189059257507
91,122.67748093605042
91,122.7830719947815
92,122.888662815094
89,122.99375319480896
91,123.09884309768677
89,123.2049343585968
90,123.31052565574646
88,123.4166169166565
89,123.52170705795288
89,123.62729740142822
89,123.73238801956177
90,123.8384792804718
92,123.94357061386108
91,124.0496621131897
86,124.15475106239319
89,124.25984239578247
90,124.36493253707886
91,124.47152495384216
88,124.57661390304565
91,124.68170499801636
91,124.78679490089417
93,124.89288568496704
92,124.99847745895386
90,125.10456871986389
92,125.20865821838379
91,125.31474947929382
91,125.42084002494812
91,125.52593040466309
91,125.63152122497559
90,125.73711228370667
91,125.84170246124268
89,125.9482934474945
91,126.0528838634491
89,126.15947651863098
91,126.26406526565552
89,126.37065720558167
89,126.47574758529663
91,126.58133840560913
90,126.68642926216125
94,126.79201936721802
87,126.89760947227478
92,127.00370192527771
90,127.10779118537903
91,127.2143828868866
92,127.31947255134583
89,127.4250636100769
87,127.53065371513367
89,127.6367449760437
92,127.74133467674255
89,127.84692668914795
93,127.95251774787903
88,128.0586085319519
91,128.16469931602478
93,128.26928901672363
88,128.37538027763367
90,128.48047161102295
92,128.5865616798401
91,128.69115233421326
89,128.7977433204651
91,128.90183329582214
87,129.00842475891113
90,129.11351490020752
92,129.21960616111755
92,129.32469701766968
93,129.43028807640076
89,129.5353775024414
89,129.64146852493286
89,129.74655890464783
92,129.85164952278137
90,129.95674014091492
90,130.06333136558533
89,130.16792130470276
93,130.2740123271942
89,130.37960362434387
91,130.484694480896
88,130.59078526496887
90,130.69587564468384
89,130.80096650123596
92,130.90755820274353
93,131.01264762878418
87,131.11873865127563
92,131.2228283882141
91,131.32942032814026
89,131.43400979042053
87,131.54060316085815
89,131.64569211006165
92,131.7507836818695
90,131.85637402534485
92,131.96246457099915
90,132.067054271698
90,132.1726450920105
90,132.27873730659485
92,132.38432788848877
92,132.48941850662231
90,132.59550952911377
88,132.7006015777588
89,132.80669116973877
91,132.9122817516327
92,133.01737141609192
91,133.12296223640442
91,133.22855401039124
87,133.3336431980133
88,133.43973469734192
90,133.5448260307312
91,133.65041542053223
89,133.75650691986084
86,133.86109733581543
94,133.96768975257874
89,134.07177829742432
87,134.17837071418762
90,134.28295946121216
91,134.38955163955688
90,134.49364066123962
89,134.59973239898682
92,134.70532298088074
90,134.81091332435608
90,134.91600394248962
91,135.02159571647644
91,135.1266884803772
89,135.2327766418457
89,135.33836698532104
90,135.44445872306824
89,135.54954981803894
92,135.654639005661
89,135.76073026657104
87,135.86632084846497
90,135.97091054916382
85,136.07750248908997
91,136.1825933456421
87,136.28868412971497
89,136.3932740688324
89,136.4993658065796
91,136.6044557094574
88,136.71054768562317
88,136.8151364326477
89,136.92072796821594
89,137.02631831169128
89,137.1319088935852
88,137.23700046539307
89,137.34359192848206
92,137.44868206977844
90,137.55427312850952
92,137.6593632698059
88,137.76545476913452
89,137.8705449104309
89,137.97563576698303
87,138.0817267894745
90,138.187317609787
91,138.29240775108337
89,138.39799857139587
90,138.5035891532898
94,138.60867977142334
88,138.71376943588257
89,138.82036066055298
91,138.9264531135559
88,139.03154277801514
93,139.13763427734375
89,139.24272418022156
89,139.34831547737122
90,139.45340633392334
88,139.55899691581726
90,139.6645872592926
89,139.76967763900757
89,139.8747684955597
91,139.98135900497437
91,140.0859489440918
90,140.19254159927368
88,140.29763197898865
87,140.40372323989868
89,140.5083134174347
91,140.61440515518188
87,140.71949434280396
91,140.8250846862793
87,140.9306764602661
89,141.03676629066467
91,141.14085698127747
89,141.2469482421875
91,141.35253858566284
89,141.45863032341003
91,141.56371998786926
87,141.6688108444214
90,141.77440071105957
90,141.8799922466278
89,141.98558235168457
91,142.0906732082367
90,142.19626379013062
90,142.30235481262207
88,142.40694522857666
89,142.51353645324707
91,142.61762595176697
92,142.72371792793274
89,142.82880687713623
90,142.93489861488342
90,143.0399889945984
91,143.15859150886536
90,143.26368117332458
92,143.36927199363708
90,143.4743628501892
87,143.58045387268066
88,143.68554401397705
88,143.79163551330566
90,143.89772629737854
91,144.00231647491455
93,144.10840797424316
93,144.21349954605103
88,144.3190896511078
87,144.42467975616455
89,144.53077149391174
93,144.63486099243164
90,144.74145197868347
91,144.84604239463806
90,144.95263361930847
89,145.05722332000732
90,145.1628155708313
90,145.26840543746948
90,145.37399697303772
89,145.47958707809448
90,145.58567786216736
89,145.6897678375244
88,145.79635977745056
89,145.9009494781494
91,146.0070402622223
91,146.11263060569763
93,146.2177209854126
90,146.32331228256226
92,146.42940282821655
89,146.53449320793152
90,146.64058470726013
88,146.74567484855652
89,146.85126638412476
89,146.95635676383972
90,147.0619478225708
